"ชื่อกลุ่ม","ทั้งหมด","ไตรมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"จำนวน","ผลรวมAdjRW","CMI","จำนวน","ผลรวมAdjRW","CMI","จำนวน","ผลรวมAdjRW","CMI","จำนวน","ผลรวมAdjRW","CMI","จำนวน","ผลรวมAdjRW","CMI"
"01062 Peripheral & cranial nerve & other NS proc, w mod CC","1","3.7813","3.7813","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000","1","3.7813","3.7813"
"01063 Peripheral & cranial nerve & other NS proc, w severe CC","5","20.8961","4.1792","2","8.3158","4.1579","2","8.3158","4.1579","1","4.2645","4.2645","0","0.0000","0.0000"
"01064 Peripheral & cranial nerve & other NS proc, w catas CC","2","13.0826","6.5413","1","6.5413","6.5413","0","0.0000","0.0000","0","0.0000","0.0000","1","6.5413","6.5413"
"01079 Carpal tunnel release, w or wo CC","13","7.8325","0.6025","0","0.0000","0.0000","2","1.2210","0.6105","3","1.8315","0.6105","8","4.7800","0.5975"
"01154 Trach for NS disease w mech vent 96+ hr, w catas CC","9","216.8441","24.0938","1","24.1407","24.1407","2","48.4154","24.2077","2","48.0960","24.0480","4","96.1920","24.0480"
"01163 Trach for NS disease, w mild to sev CC","2","41.8568","20.9284","0","0.0000","0.0000","1","20.9284","20.9284","0","0.0000","0.0000","1","20.9284","20.9284"
"01500 Spinal disorders and injuries, no CC","8","7.4199","0.9275","1","0.9177","0.9177","5","4.5510","0.9102","2","1.9512","0.9756","0","0.0000","0.0000"
"01501 Spinal disorders and injuries, w mild CC","3","5.1615","1.7205","1","1.8047","1.8047","2","3.3568","1.6784","0","0.0000","0.0000","0","0.0000","0.0000"
"01502 Spinal disorders and injuries, w mod CC","2","4.6404","2.3202","0","0.0000","0.0000","0","0.0000","0.0000","1","2.3997","2.3997","1","2.2407","2.2407"
"01503 Spinal disorders and injuries, w severe CC","6","18.5277","3.0880","1","3.1244","3.1244","1","3.1244","3.1244","3","9.3732","3.1244","1","2.9057","2.9057"
"01504 Spinal disorders and injuries, w catas CC","1","4.2982","4.2982","0","0.0000","0.0000","0","0.0000","0.0000","1","4.2982","4.2982","0","0.0000","0.0000"
"01510 Cerebral palsy, no CC","1","0.9228","0.9228","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000","1","0.9228","0.9228"
"01514 Cerebral palsy, w mild to cat CC","1","1.4980","1.4980","1","1.4980","1.4980","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01520 Nervous system neoplasms, no CC","18","15.2627","0.8479","1","0.7611","0.7611","6","4.6261","0.7710","6","6.1766","1.0294","5","3.6989","0.7398"
"01522 Nervous system neoplasms, w mild to mod CC","6","6.5088","1.0848","1","1.0208","1.0208","1","1.0976","1.0976","3","3.2928","1.0976","1","1.0976","1.0976"
"01523 Nervous system neoplasms, w severe CC","6","9.6043","1.6007","2","3.1960","1.5980","2","3.2612","1.6306","1","1.5165","1.5165","1","1.6306","1.6306"
"01524 Nervous system neoplasms, w catas CC","1","3.5262","3.5262","1","3.5262","3.5262","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01530 Degenerative  nervous system disorders, no CC","91","67.9325","0.7465","17","12.4556","0.7327","28","20.9892","0.7496","21","15.9842","0.7612","25","18.5035","0.7401"
"01531 Degenerative  nervous system disorders, w mild CC","18","17.1241","0.9513","4","3.6318","0.9080","4","3.6318","0.9080","8","8.0446","1.0056","2","1.8159","0.9080"
"01532 Degenerative  nervous system disorders, w mod CC","28","33.5991","1.2000","3","3.6127","1.2042","9","10.8997","1.2111","7","8.4459","1.2066","9","10.6408","1.1823"
"01533 Degenerative  nervous system disorders, w severe CC","49","103.3017","2.1082","14","29.5132","2.1081","16","33.4397","2.0900","12","25.2879","2.1073","7","15.0609","2.1516"
"01534 Degenerative  nervous system disorders, w catas CC","7","32.2230","4.6033","1","4.5634","4.5634","3","13.8763","4.6254","2","9.1268","4.5634","1","4.6565","4.6565"
"01540 Multiple sclerosis and cerebellar ataxia, no CC","4","7.0744","1.7686","0","0.0000","0.0000","2","3.4742","1.7371","2","3.6002","1.8001","0","0.0000","0.0000"
"01541 Multiple sclerosis and cerebellar ataxia, w mild CC","1","2.0741","2.0741","0","0.0000","0.0000","1","2.0741","2.0741","0","0.0000","0.0000","0","0.0000","0.0000"
"01543 Multiple sclerosis and cerebellar ataxia, w severe CC","1","3.9439","3.9439","0","0.0000","0.0000","0","0.0000","0.0000","1","3.9439","3.9439","0","0.0000","0.0000"
"01550 Specific cerebrovascular disorders exc TIA, not transferred, no CC","683","719.8373","1.0539","138","143.3085","1.0385","220","234.2878","1.0649","169","177.3819","1.0496","156","164.8591","1.0568"
"01551 Specific cerebrovascular disorders exc TIA, not transferred, w mild CC","141","206.6681","1.4657","20","26.3164","1.3158","46","71.4932","1.5542","42","58.1835","1.3853","33","50.6750","1.5356"
"01552 Specific cerebrovascular disorders exc TIA, not transferred, w mod CC","221","312.2462","1.4129","39","54.3342","1.3932","68","96.6866","1.4219","59","82.3518","1.3958","55","78.8736","1.4341"
"01553 Specific cerebrovascular disorders exc TIA, not transferred, w severe CC","223","507.7705","2.2770","51","115.4473","2.2637","74","167.4612","2.2630","49","111.6635","2.2788","49","113.1985","2.3102"
"01554 Specific cerebrovascular disorders exc TIA, not transferred, w catas CC","62","334.7855","5.3998","6","31.6644","5.2774","28","154.1670","5.5060","17","88.9770","5.2339","11","59.9771","5.4525"
"01560 TIA and precerebral occlusions, no CC","79","45.8527","0.5804","10","5.4780","0.5478","15","9.1465","0.6098","28","16.0173","0.5720","26","15.2109","0.5850"
"01561 TIA and precerebral occlusions, w mild CC","14","10.9978","0.7856","3","2.0793","0.6931","5","3.4655","0.6931","2","1.3862","0.6931","4","4.0668","1.0167"
"01562 TIA and precerebral occlusions, w mod CC","21","17.9025","0.8525","3","2.5575","0.8525","5","4.2625","0.8525","7","5.9675","0.8525","6","5.1150","0.8525"
"01563 TIA and precerebral occlusions, w severe CC","14","17.8806","1.2772","2","2.4490","1.2245","7","9.0325","1.2904","1","1.3167","1.3167","4","5.0824","1.2706"
"01564 TIA and precerebral occlusions, w catas CC","3","10.8603","3.6201","2","7.2402","3.6201","1","3.6201","3.6201","0","0.0000","0.0000","0","0.0000","0.0000"
"01570 Nonspecific cerebrovascular disorders, no CC","101","61.4604","0.6085","17","10.3683","0.6099","27","16.4043","0.6076","28","17.0412","0.6086","29","17.6466","0.6085"
"01571 Nonspecific cerebrovascular disorders, w mild CC","6","5.6072","0.9345","1","0.8016","0.8016","3","3.2585","1.0862","1","0.8016","0.8016","1","0.7455","0.7455"
"01572 Nonspecific cerebrovascular disorders, w mod CC","22","19.2674","0.8758","7","6.0023","0.8575","5","4.3581","0.8716","5","4.2962","0.8592","5","4.6108","0.9222"
"01573 Nonspecific cerebrovascular disorders, w severe CC","29","41.1587","1.4193","6","8.4982","1.4164","12","16.7934","1.3995","6","8.7176","1.4529","5","7.1495","1.4299"
"01574 Nonspecific cerebrovascular disorders, w catas CC","4","15.7035","3.9259","1","3.9456","3.9456","1","3.9456","3.9456","2","7.8123","3.9062","0","0.0000","0.0000"
"01580 Cranial and peripheral nerve disorders, no CC","38","24.6733","0.6493","8","5.0803","0.6350","15","9.9216","0.6614","4","2.5169","0.6292","11","7.1545","0.6504"
"01581 Cranial and peripheral nerve disorders, w mild CC","2","1.4662","0.7331","0","0.0000","0.0000","0","0.0000","0.0000","2","1.4662","0.7331","0","0.0000","0.0000"
"01582 Cranial and peripheral nerve disorders, w mod CC","7","6.8785","0.9826","0","0.0000","0.0000","1","1.0027","1.0027","6","5.8758","0.9793","0","0.0000","0.0000"
"01583 Cranial and peripheral nerve disorders, w severe CC","2","2.7485","1.3743","0","0.0000","0.0000","0","0.0000","0.0000","1","1.4241","1.4241","1","1.3244","1.3244"
"01590 Nervous syst infection exc viral meningitis, not transferred, no CC","69","69.7569","1.0110","14","13.7928","0.9852","19","18.7697","0.9879","13","13.8996","1.0692","23","23.2948","1.0128"
"01591 Nervous syst infection exc viral meningitis, not transferred, w mild CC","22","37.9782","1.7263","5","8.1338","1.6268","4","7.4994","1.8749","6","9.9982","1.6664","7","12.3468","1.7638"
"01592 Nervous syst infection exc viral meningitis, not transferred, w mod CC","17","39.1757","2.3045","3","5.9239","1.9746","3","5.9239","1.9746","7","16.7784","2.3969","4","10.5495","2.6374"
"01593 Nervous syst infection exc viral meningitis, not transferred, w severe CC","38","113.4319","2.9851","9","26.9873","2.9986","7","21.0840","3.0120","11","32.9212","2.9928","11","32.4394","2.9490"
"01594 Nervous syst infection exc viral meningitis, not transferred, w catas CC","12","69.0191","5.7516","5","28.5016","5.7003","2","11.6096","5.8048","3","17.2983","5.7661","2","11.6096","5.8048"
"01600 Viral meningitis, no CC","5","6.2473","1.2495","0","0.0000","0.0000","2","2.3144","1.1572","2","2.2866","1.1433","1","1.6463","1.6463"
"01601 Viral meningitis, w mild CC","2","2.3056","1.1528","1","1.1528","1.1528","0","0.0000","0.0000","1","1.1528","1.1528","0","0.0000","0.0000"
"01603 Viral meningitis, w severe CC","5","16.4825","3.2965","1","3.2965","3.2965","1","3.2965","3.2965","2","6.5930","3.2965","1","3.2965","3.2965"
"01610 Nontraumatic stupor and coma, no CC","21","9.3750","0.4464","2","0.8780","0.4390","8","3.6680","0.4585","6","2.6340","0.4390","5","2.1950","0.4390"
"01611 Nontraumatic stupor and coma, w mild CC","5","2.6540","0.5308","1","0.5308","0.5308","0","0.0000","0.0000","1","0.5308","0.5308","3","1.5924","0.5308"
"01612 Nontraumatic stupor and coma, w mod CC","14","8.9376","0.6384","5","3.1920","0.6384","2","1.2768","0.6384","4","2.5536","0.6384","3","1.9152","0.6384"
"01613 Nontraumatic stupor and coma, w severe CC","15","14.0312","0.9354","1","0.9532","0.9532","5","4.6993","0.9399","6","5.5858","0.9310","3","2.7929","0.9310"
"01614 Nontraumatic stupor and coma, w catas CC","1","2.6355","2.6355","0","0.0000","0.0000","0","0.0000","0.0000","1","2.6355","2.6355","0","0.0000","0.0000"
"01620 Febrile convulsions, no CC","202","55.2687","0.2736","36","9.4547","0.2626","54","15.2622","0.2826","49","13.7673","0.2810","63","16.7845","0.2664"
"01621 Febrile convulsions, w mild CC","8","3.0307","0.3788","0","0.0000","0.0000","1","0.3475","0.3475","4","1.3900","0.3475","3","1.2932","0.4311"
"01622 Febrile convulsions, w mod CC","29","12.1457","0.4188","6","2.5374","0.4229","10","4.1402","0.4140","6","2.5078","0.4180","7","2.9603","0.4229"
"01623 Febrile convulsions, w severe CC","6","3.6464","0.6077","1","0.6149","0.6149","2","1.2298","0.6149","0","0.0000","0.0000","3","1.8017","0.6006"
"01630 Seizure disorders, no CC","446","177.6066","0.3982","106","39.4828","0.3725","130","52.9386","0.4072","93","36.3933","0.3913","117","48.7919","0.4170"
"01631 Seizure disorders, w mild CC","121","69.0122","0.5703","36","18.1764","0.5049","34","20.7247","0.6096","29","16.0434","0.5532","22","14.0677","0.6394"
"01632 Seizure disorders, w mod CC","78","51.1644","0.6560","18","11.4391","0.6355","28","17.7072","0.6324","16","10.1184","0.6324","16","11.8997","0.7437"
"01633 Seizure disorders, w severe CC","89","101.5441","1.1409","22","25.2672","1.1485","22","25.1173","1.1417","23","26.1086","1.1352","22","25.0510","1.1387"
"01634 Seizure disorders, w catas CC","12","48.2012","4.0168","2","7.9798","3.9899","2","8.0604","4.0302","2","8.0604","4.0302","6","24.1006","4.0168"
"01640 Headache, no CC","124","31.9045","0.2573","28","6.8496","0.2446","39","10.4234","0.2673","25","6.4285","0.2571","32","8.2030","0.2563"
"01641 Headache, w mild CC","19","7.0781","0.3725","10","3.6350","0.3635","4","1.6256","0.4064","1","0.3635","0.3635","4","1.4540","0.3635"
"01642 Headache, w mod CC","17","7.5682","0.4452","3","1.3305","0.4435","7","3.1332","0.4476","1","0.4435","0.4435","6","2.6610","0.4435"
"01643 Headache, w severe CC","11","7.1907","0.6537","1","0.6537","0.6537","2","1.3074","0.6537","3","1.9611","0.6537","5","3.2685","0.6537"
"01644 Headache, w catas CC","1","0.7631","0.7631","0","0.0000","0.0000","0","0.0000","0.0000","1","0.7631","0.7631","0","0.0000","0.0000"
"01650 Intracranial injury, no CC","210","227.5359","1.0835","38","41.2764","1.0862","68","73.3517","1.0787","43","46.7231","1.0866","61","66.1847","1.0850"
"01651 Intracranial injury, w mild CC","42","81.8034","1.9477","8","15.3960","1.9245","12","23.4680","1.9557","8","15.6716","1.9590","14","27.2678","1.9477"
"01652 Intracranial injury, w mod CC","26","61.6848","2.3725","6","14.1536","2.3589","9","21.3626","2.3736","6","14.3218","2.3870","5","11.8468","2.3694"
"01653 Intracranial injury, w severe CC","42","150.2045","3.5763","10","34.7430","3.4743","10","35.0608","3.5061","10","35.2374","3.5237","12","45.1633","3.7636"
"01654 Intracranial injury, w catas CC","5","25.9925","5.1985","2","10.3970","5.1985","0","0.0000","0.0000","1","5.1985","5.1985","2","10.3970","5.1985"
"01660 Skull fractures, no CC","42","28.5458","0.6797","8","5.3856","0.6732","13","8.8873","0.6836","15","10.2337","0.6822","6","4.0392","0.6732"
"01661 Skull fractures, w mild CC","10","11.0687","1.1069","1","1.1306","1.1306","5","5.4948","1.0990","2","2.2612","1.1306","2","2.1821","1.0911"
"01662 Skull fractures, w mod CC","5","7.1380","1.4276","2","2.8552","1.4276","1","1.4276","1.4276","1","1.4276","1.4276","1","1.4276","1.4276"
"01663 Skull fractures, w severe CC","1","2.3464","2.3464","1","2.3464","2.3464","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01664 Skull fractures, w catas CC","1","5.0183","5.0183","0","0.0000","0.0000","0","0.0000","0.0000","1","5.0183","5.0183","0","0.0000","0.0000"
"01670 Other head injury, no CC","696","199.6398","0.2868","197","53.7474","0.2728","179","50.8394","0.2840","159","47.2210","0.2970","161","47.8320","0.2971"
"01671 Other head injury, w mild CC","82","42.5738","0.5192","27","13.5243","0.5009","22","11.0198","0.5009","19","11.0171","0.5798","14","7.0126","0.5009"
"01672 Other head injury, w mod CC","32","19.1552","0.5986","10","5.9860","0.5986","8","4.7888","0.5986","6","3.5916","0.5986","8","4.7888","0.5986"
"01673 Other head injury, w severe CC","24","26.0337","1.0847","8","8.5751","1.0719","8","8.7293","1.0912","6","6.5277","1.0880","2","2.2016","1.1008"
"01674 Other head injury, w catas CC","1","3.7701","3.7701","0","0.0000","0.0000","1","3.7701","3.7701","0","0.0000","0.0000","0","0.0000","0.0000"
"01680 Other disorders of nervous system, no CC","181","59.7866","0.3303","35","10.6295","0.3037","57","19.4809","0.3418","50","16.2819","0.3256","39","13.3943","0.3434"
"01681 Other disorders of nervous system, w mild CC","34","25.3300","0.7450","9","6.1406","0.6823","9","6.2400","0.6933","8","5.3810","0.6726","8","7.5684","0.9461"
"01682 Other disorders of nervous system, w mod CC","43","39.9226","0.9284","8","7.4885","0.9361","13","12.0931","0.9302","7","6.5272","0.9325","15","13.8138","0.9209"
"01683 Other disorders of nervous system, w severe CC","29","53.6817","1.8511","5","9.1960","1.8392","9","16.7461","1.8607","7","13.0373","1.8625","8","14.7023","1.8378"
"01684 Other disorders of nervous system, w catas CC","5","14.7777","2.9555","1","2.9975","2.9975","0","0.0000","0.0000","2","5.7852","2.8926","2","5.9950","2.9975"
"01690 Guillain-Barre syndrome, no CC","3","14.7852","4.9284","0","0.0000","0.0000","0","0.0000","0.0000","2","9.8568","4.9284","1","4.9284","4.9284"
"01693 Guillain-Barre syndrome, w severe CC","2","18.7506","9.3753","0","0.0000","0.0000","1","9.2806","9.2806","0","0.0000","0.0000","1","9.4700","9.4700"
"01730 Nervous system neoplasms with diag proc, no CC","18","26.1141","1.4508","2","2.9179","1.4590","6","8.5072","1.4179","3","4.3038","1.4346","7","10.3852","1.4836"
"01732 Nervous system neoplasms with diag proc, w mild to mod CC","5","9.2783","1.8557","1","1.8820","1.8820","2","3.6323","1.8162","1","1.8820","1.8820","1","1.8820","1.8820"
"01733 Nervous system neoplasms with diag proc, w severe CC","10","23.7177","2.3718","1","2.2577","2.2577","5","11.7982","2.3596","1","2.4276","2.4276","3","7.2342","2.4114"
"01734 Nervous system neoplasms with diag proc, w catas CC","3","13.1925","4.3975","1","4.3975","4.3975","0","0.0000","0.0000","1","4.3975","4.3975","1","4.3975","4.3975"
"01740 NS neoplasms with blood transfusion, no CC","1","0.8041","0.8041","1","0.8041","0.8041","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01744 NS neoplasms with blood transfusion, w catas CC","1","4.0868","4.0868","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000","1","4.0868","4.0868"
"01750 Specific cerebrovascular disorders exc TIA, transferred, no CC","18","15.4061","0.8559","4","3.3836","0.8459","7","6.1012","0.8716","2","1.6918","0.8459","5","4.2295","0.8459"
"01751 Specific cerebrovascular disorders exc TIA, transferred, w mild CC","8","8.9320","1.1165","3","3.3495","1.1165","3","3.3495","1.1165","0","0.0000","0.0000","2","2.2330","1.1165"
"01752 Specific cerebrovascular disorders exc TIA, transferred, w mod CC","16","24.1552","1.5097","3","4.4265","1.4755","7","10.6591","1.5227","3","4.5348","1.5116","3","4.5348","1.5116"
"01753 Specific cerebrovascular disorders exc TIA, transferred, w severe CC","18","30.3096","1.6839","6","10.2648","1.7108","5","8.2914","1.6583","5","8.4126","1.6825","2","3.3408","1.6704"
"01754 Specific cerebrovascular disorders exc TIA, transferred, w catas CC","1","2.6894","2.6894","0","0.0000","0.0000","1","2.6894","2.6894","0","0.0000","0.0000","0","0.0000","0.0000"
"01760 Nervous syst infection exc viral meningitis, transferred, no CC","22","16.2786","0.7399","3","2.1319","0.7106","3","2.1847","0.7282","4","2.8086","0.7022","12","9.1534","0.7628"
"01761 Nervous syst infection exc viral meningitis, transferred, w mild CC","12","14.4098","1.2008","1","0.9812","0.9812","7","9.3562","1.3366","2","2.0362","1.0181","2","2.0362","1.0181"
"01762 Nervous syst infection exc viral meningitis, transferred, w mod CC","5","10.2753","2.0551","3","3.4275","1.1425","1","5.6780","5.6780","1","1.1698","1.1698","0","0.0000","0.0000"
"01763 Nervous syst infection exc viral meningitis, transferred, w severe CC","15","23.7344","1.5823","4","6.2770","1.5693","1","1.5972","1.5972","3","4.6798","1.5599","7","11.1804","1.5972"
"01764 Nervous syst infection exc viral meningitis, transferred, w catas CC","4","12.8503","3.2126","1","3.0409","3.0409","1","3.2698","3.2698","1","3.2698","3.2698","1","3.2698","3.2698"
"02010 Retinal procedures, no CC","6","12.2769","2.0462","1","2.0986","2.0986","2","4.1972","2.0986","2","3.9874","1.9937","1","1.9937","1.9937"
"02012 Retinal procedures, w mild to mod CC","1","2.3543","2.3543","0","0.0000","0.0000","0","0.0000","0.0000","1","2.3543","2.3543","0","0.0000","0.0000"
"02020 Enucleation and orbital procedures, no CC","7","10.7878","1.5411","1","1.4398","1.4398","2","3.0312","1.5156","2","2.9554","1.4777","2","3.3614","1.6807"
"02022 Enucleation and orbital procedures, w mild to mod CC","4","9.1760","2.2940","1","2.2940","2.2940","0","0.0000","0.0000","0","0.0000","0.0000","3","6.8820","2.2940"
"02039 Proc for major eye injury, w or wo CC","3","7.7985","2.5995","1","2.5995","2.5995","1","2.5995","2.5995","0","0.0000","0.0000","1","2.5995","2.5995"
"02050 Intraocular proc except lens & retina, no CC","106","125.5160","1.1841","11","13.0655","1.1878","34","40.1121","1.1798","32","37.9041","1.1845","29","34.4343","1.1874"
"02052 Intraocular proc except lens & retina, w mild to mod CC","4","5.6655","1.4164","0","0.0000","0.0000","1","1.3626","1.3626","1","1.4343","1.4343","2","2.8686","1.4343"
"02053 Intraocular proc except lens & retina, w severe CC","7","12.4331","1.7762","0","0.0000","0.0000","3","5.2255","1.7418","3","5.4057","1.8019","1","1.8019","1.8019"
"02060 Major lens procedures, no CC","1,384","1,860.0216","1.3439","204","274.7676","1.3469","343","461.9927","1.3469","330","443.3913","1.3436","507","679.8700","1.3410"
"02061 Major lens procedures, w mild CC","68","99.6241","1.4651","13","19.0411","1.4647","10","14.6470","1.4647","14","20.5303","1.4665","31","45.4057","1.4647"
"02062 Major lens procedures, w mod CC","46","72.4730","1.5755","6","9.4530","1.5755","10","15.7550","1.5755","8","12.6040","1.5755","22","34.6610","1.5755"
"02063 Major lens procedures, w severe CC","90","152.6678","1.6963","28","47.5096","1.6968","22","37.3142","1.6961","17","28.8337","1.6961","23","39.0103","1.6961"
"02064 Major lens procedures, w catas CC","4","8.1584","2.0396","1","2.0396","2.0396","2","4.0792","2.0396","0","0.0000","0.0000","1","2.0396","2.0396"
"02070 Other lens procedures, no CC","164","194.0505","1.1832","34","40.1744","1.1816","44","52.0431","1.1828","40","47.2640","1.1816","46","54.5690","1.1863"
"02071 Other lens procedures, w mild CC","24","31.5035","1.3126","3","3.7215","1.2405","3","3.7215","1.2405","9","11.8571","1.3175","9","12.2034","1.3559"
"02072 Other lens procedures, w mod CC","10","12.9550","1.2955","3","3.8865","1.2955","3","3.8865","1.2955","2","2.5910","1.2955","2","2.5910","1.2955"
"02073 Other lens procedures, w severe CC","19","27.3027","1.4370","9","12.4371","1.3819","5","6.9095","1.3819","2","2.7638","1.3819","3","5.1923","1.7308"
"02074 Other lens procedures, w catas CC","1","1.8001","1.8001","0","0.0000","0.0000","0","0.0000","0.0000","1","1.8001","1.8001","0","0.0000","0.0000"
"02080 Other eye  procedures, no CC","207","152.5982","0.7372","35","25.8930","0.7398","58","42.9084","0.7398","60","44.2479","0.7375","54","39.5489","0.7324"
"02082 Other eye  procedures, w mild to mod CC","8","10.7916","1.3490","1","1.3829","1.3829","1","1.3829","1.3829","1","1.3829","1.3829","5","6.6429","1.3286"
"02083 Other eye  procedures, w severe CC","6","9.7187","1.6198","1","1.6334","1.6334","2","3.2668","1.6334","2","3.2668","1.6334","1","1.5517","1.5517"
"02110 Multiple major lens procedures, no CC","2","3.7556","1.8778","0","0.0000","0.0000","2","3.7556","1.8778","0","0.0000","0.0000","0","0.0000","0.0000"
"02500 Hyphema and medically managed trauma, no CC","93","28.7649","0.3093","23","6.9897","0.3039","24","7.3494","0.3062","28","8.7324","0.3119","18","5.6934","0.3163"
"02501 Hyphema and medically managed trauma, w mild CC","22","8.4516","0.3842","7","2.6490","0.3784","5","1.9710","0.3942","6","2.3100","0.3850","4","1.5216","0.3804"
"02502 Hyphema and medically managed trauma, w mod CC","4","2.0964","0.5241","0","0.0000","0.0000","2","1.0482","0.5241","1","0.5431","0.5431","1","0.5051","0.5051"
"02504 Hyphema and medically managed trauma, w sev to cat CC","3","2.6709","0.8903","1","0.8903","0.8903","0","0.0000","0.0000","1","0.8903","0.8903","1","0.8903","0.8903"
"02510 Acute and major eye infections age > 54, no CC","24","21.3278","0.8887","3","2.6366","0.8789","8","7.1469","0.8934","4","3.5824","0.8956","9","7.9619","0.8847"
"02512 Acute and major eye infections age > 54, w mild to mod CC","4","4.0682","1.0171","1","1.0325","1.0325","1","1.0119","1.0119","1","1.0119","1.0119","1","1.0119","1.0119"
"02513 Acute and major eye infections age > 54, w severe CC","2","3.4836","1.7418","0","0.0000","0.0000","0","0.0000","0.0000","1","1.7594","1.7594","1","1.7242","1.7242"
"02520 Acute and major eye infections age < 55, no CC","28","17.7632","0.6344","7","4.5092","0.6442","5","3.0589","0.6118","8","5.2349","0.6544","8","4.9602","0.6200"
"02522 Acute and major eye infections age < 55, w mild to mod CC","2","1.6216","0.8108","0","0.0000","0.0000","0","0.0000","0.0000","1","0.8108","0.8108","1","0.8108","0.8108"
"02530 Neurological and vasc disor of the eye, no CC","7","8.3404","1.1915","0","0.0000","0.0000","3","3.4772","1.1591","2","2.4316","1.2158","2","2.4316","1.2158"
"02532 Neurological and vasc disor of the eye, w mild to mod CC","2","3.0442","1.5221","2","3.0442","1.5221","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"02534 Neurological and vasc disor of the eye, w sev to cat CC","1","1.7340","1.7340","0","0.0000","0.0000","0","0.0000","0.0000","1","1.7340","1.7340","0","0.0000","0.0000"
"02540 Other disorders of the eye, no CC","80","30.6491","0.3831","19","7.2656","0.3824","17","6.5008","0.3824","23","8.8327","0.3840","21","8.0500","0.3833"
"02541 Other disorders of the eye, w mild CC","3","2.0363","0.6788","0","0.0000","0.0000","0","0.0000","0.0000","2","1.2090","0.6045","1","0.8273","0.8273"
"02542 Other disorders of the eye, w mod CC","14","12.2384","0.8742","1","0.8966","0.8966","6","5.3168","0.8861","4","3.3980","0.8495","3","2.6270","0.8757"
"02543 Other disorders of the eye, w severe CC","5","5.9314","1.1863","2","2.3032","1.1516","0","0.0000","0.0000","0","0.0000","0.0000","3","3.6282","1.2094"
"02553 Malignant neoplasm of the eye, w severe CC","1","3.0398","3.0398","0","0.0000","0.0000","0","0.0000","0.0000","1","3.0398","3.0398","0","0.0000","0.0000"
"03030 Maxillo surgery, no CC","4","8.0776","2.0194","0","0.0000","0.0000","0","0.0000","0.0000","1","2.0194","2.0194","3","6.0582","2.0194"
"03033 Maxillo surgery, w severe CC","2","6.3786","3.1893","0","0.0000","0.0000","1","3.1893","3.1893","1","3.1893","3.1893","0","0.0000","0.0000"
"03040 Salivary procedures, no CC","14","25.0852","1.7918","1","1.7918","1.7918","6","10.7508","1.7918","3","5.3754","1.7918","4","7.1672","1.7918"
