"โรงพยาบาล","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"22155  :  โรงพยาบาลครู","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10685  :  โรงพยาบาลสมุทรปราการ","1,447","15,125","10.45","120,476,470.85","83,259.48","4,092.0454","4.3812","143","4.6409"
"10752  :  โรงพยาบาลบางบ่อ","172","2,777","16.15","11,116,712.00","64,632.05","830.8696","4.8306","0","0.0000"
"10753  :  โรงพยาบาลบางพลี","342","3,685","10.77","26,924,086.35","78,725.40","1,025.6667","3.1656","46","3.7860"
"10754  :  โรงพยาบาลบางจาก","116","920","7.93","4,622,224.00","39,846.76","253.2598","2.3024","3","2.2805"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","92","4,279","46.51","3,656,057.00","39,739.75","153.4995","1.6685","1","2.2840"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"28785  :  โรงพยาบาลบางเสาธง","26","229","8.81","925,103.77","35,580.91","25.3177","2.5318","0","0.0000"
"10686  :  โรงพยาบาลพระนั่งเกล้า","1,416","21,007","14.84","122,755,887.85","86,692.01","5,979.5186","4.2288","241","4.8578"
"10756  :  โรงพยาบาลบางกรวย","68","647","9.51","2,958,234.98","43,503.46","58.0012","2.0000","1","0.0000"
"10757  :  โรงพยาบาลบางใหญ่","222","2,434","10.96","14,907,068.25","67,148.96","422.4163","2.7078","1","3.6388"
"10758  :  โรงพยาบาลบางบัวทอง","146","1,209","8.28","5,913,454.97","40,503.12","173.3120","2.0632","7","0.7337"
"10759  :  โรงพยาบาลไทรน้อย","49","634","12.94","2,010,459.23","41,029.78","65.0295","1.5861","0","0.0000"
"10760  :  โรงพยาบาลปากเกร็ด","89","618","6.94","4,102,935.00","46,100.39","102.5922","1.2824","2","2.8429"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"28875  :  โรงพยาบาลบางบัวทอง ๒","8","69","8.63","187,740.75","23,467.59","1.9449","0.6483","0","0.0000"
"10687  :  โรงพยาบาลปทุมธานี","1,171","12,974","11.08","102,308,186.00","87,368.22","5,325.1736","5.2004","253","5.8477"
"10761  :  โรงพยาบาลคลองหลวง","117","953","8.15","5,024,634.50","42,945.59","215.8729","2.3722","2","2.4395"
"10762  :  โรงพยาบาลธัญบุรี","186","1,138","6.12","5,979,399.75","32,147.31","96.4626","2.2967","14","4.0291"
"10763  :  โรงพยาบาลประชาธิปัตย์","90","1,065","11.83","3,216,765.00","35,741.83","103.2010","1.9846","7","1.9805"
"10764  :  โรงพยาบาลหนองเสือ","26","122","4.69","762,926.25","29,343.32","47.9518","2.5238","0","0.0000"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","48","282","5.88","2,288,057.25","47,667.86","58.1399","1.4908","2","1.9813"
"10766  :  โรงพยาบาลลำลูกกา","45","254","5.64","1,146,244.06","25,472.09","46.3926","1.4058","2","1.6839"
"10767  :  โรงพยาบาลสามโคก","36","261","7.25","1,033,017.00","29,514.77","36.9272","2.1722","4","0.0000"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","941","10,750","11.42","79,786,858.84","84,789.44","0.0000","0.0000","424","0.0000"
"10688  :  โรงพยาบาลเสนา","393","3,775","9.61","24,158,016.94","61,627.59","721.6857","2.8638","0","0.0000"
"10768  :  โรงพยาบาลท่าเรือ","32","583","18.22","1,631,518.25","50,984.95","63.9171","2.1306","0","0.0000"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","62","425","6.85","1,362,174.00","21,970.55","47.4913","1.1583","0","0.0000"
"10770  :  โรงพยาบาลบางไทร","15","81","5.40","308,936.00","20,595.73","29.6204","1.9747","0","0.0000"
"10771  :  โรงพยาบาลบางบาล","20","154","7.70","258,106.75","12,905.34","17.1075","0.9004","0","0.0000"
"10772  :  โรงพยาบาลบางปะอิน","76","483","6.36","2,763,089.50","36,356.44","148.4099","2.0903","0","0.0000"
"10773  :  โรงพยาบาลบางปะหัน","28","79","2.82","264,178.50","9,434.95","26.5154","1.3955","0","0.0000"
"10774  :  โรงพยาบาลผักไห่","39","423","10.85","1,633,000.95","41,871.82","58.7521","1.5065","0","0.0000"
"10775  :  โรงพยาบาลภาชี","28","182","6.50","761,120.00","27,182.86","38.0024","1.5201","0","0.0000"
"10776  :  โรงพยาบาลลาดบัวหลวง","21","130","6.19","568,421.50","27,067.69","32.3779","1.7988","0","0.0000"
"10777  :  โรงพยาบาลวังน้อย","58","414","7.14","2,250,674.50","38,804.73","78.4320","1.3523","0","0.0000"
"10778  :  โรงพยาบาลบางซ้าย","1","1","1.00","1,109.00","1,109.00","0.6396","0.6396","0","0.0000"
"10779  :  โรงพยาบาลอุทัย","40","160","4.00","1,179,172.75","29,479.32","46.0033","1.5863","0","0.0000"
"10780  :  โรงพยาบาลมหาราช","10","64","6.40","648,748.85","64,874.89","5.3592","1.3398","0","0.0000"
"10781  :  โรงพยาบาลบ้านแพรก","17","186","10.94","459,618.19","27,036.36","24.4762","1.6317","0","0.0000"
"10689  :  โรงพยาบาลอ่างทอง","462","5,020","10.87","40,211,265.08","87,037.37","2,038.2248","5.2941","243","5.7180"
"10782  :  โรงพยาบาลไชโย","7","47","6.71","122,441.00","17,491.57","4.5124","0.9025","0","0.0000"
"10784  :  โรงพยาบาลป่าโมก","20","97","4.85","252,112.59","12,605.63","25.0209","1.3901","3","2.0083"
"10785  :  โรงพยาบาลโพธิ์ทอง","65","363","5.58","1,196,919.98","18,414.15","69.2495","1.3578","0","0.0000"
"10786  :  โรงพยาบาลแสวงหา","19","82","4.32","272,483.07","14,341.21","23.5445","1.3850","0","0.0000"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","75","535","7.13","4,032,094.00","53,761.25","75.3651","1.3458","0","0.0000"
"10788  :  โรงพยาบาลสามโก้","23","145","6.30","296,458.25","12,889.49","30.3898","1.4471","0","0.0000"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","1,002","8,838","8.82","58,910,041.00","58,792.46","3,372.0568","3.6813","0","0.0000"
"10691  :  โรงพยาบาลบ้านหมี่","258","2,631","10.20","16,834,080.50","65,248.37","726.3441","3.5259","45","3.8035"
"10789  :  โรงพยาบาลพัฒนานิคม","67","352","5.25","148,422.00","2,355.90","50.3200","1.0706","0","0.0000"
"10790  :  โรงพยาบาลโคกสำโรง","63","583","9.25","2,481,706.00","39,392.16","28.3742","3.1527","0","0.0000"
"10791  :  โรงพยาบาลชัยบาดาล","288","2,216","7.69","13,965,691.05","48,491.98","688.6012","2.7992","12","4.7974"
"10792  :  โรงพยาบาลท่าวุ้ง","29","107","3.69","523,509.90","18,052.07","31.6785","1.1314","0","0.0000"
"10793  :  โรงพยาบาลท่าหลวง","36","133","3.69","526,956.50","14,637.68","34.0518","1.2161","1","0.9300"
"10794  :  โรงพยาบาลสระโบสถ์","22","138","6.27","474,540.00","21,570.00","31.9956","1.9997","0","0.0000"
"10795  :  โรงพยาบาลโคกเจริญ","18","49","2.72","211,623.00","11,756.83","11.0375","0.8490","0","0.0000"
"10796  :  โรงพยาบาลลำสนธิ","14","40","2.86","178,691.00","12,763.64","10.7494","0.9772","0","0.0000"
"10797  :  โรงพยาบาลหนองม่วง","40","183","4.58","547,849.85","13,696.25","47.1260","1.2737","0","0.0000"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10692  :  โรงพยาบาลสิงห์บุรี","421","3,668","8.71","24,685,586.00","58,635.60","1,258.8879","3.1316","125","3.9162"
"10693  :  โรงพยาบาลอินทร์บุรี","222","1,830","8.24","13,635,310.50","61,420.32","659.9471","3.3331","0","0.0000"
"10798  :  โรงพยาบาลบางระจัน","29","170","5.86","349,372.60","12,047.33","45.4075","1.7464","0","0.0000"
"10799  :  โรงพยาบาลค่ายบางระจัน","22","63","2.86","217,907.50","9,904.89","31.7802","1.5890","0","0.0000"
"10800  :  โรงพยาบาลพรหมบุรี","10","38","3.80","99,926.50","9,992.65","18.2334","1.8233","0","0.0000"
"10801  :  โรงพยาบาลท่าช้าง","1","6","6.00","9,986.50","9,986.50","0.0000","0.0000","0","0.0000"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","652","5,419","8.31","38,678,436.25","59,322.75","2,933.9888","4.8336","340","5.1335"
"10802  :  โรงพยาบาลมโนรมย์","14","37","2.64","102,155.25","7,296.80","18.1150","1.5096","0","0.0000"
"10803  :  โรงพยาบาลวัดสิงห์","21","39","1.86","168,627.60","8,029.89","11.9273","1.0843","0","0.0000"
"10804  :  โรงพยาบาลสรรพยา","30","116","3.87","278,361.00","9,278.70","21.4724","2.1472","0","0.0000"
"10805  :  โรงพยาบาลสรรคบุรี","43","334","7.77","894,738.70","20,807.88","102.2364","2.4342","0","0.0000"
"10806  :  โรงพยาบาลหันคา","19","58","3.05","166,194.00","8,747.05","17.4889","1.2492","0","0.0000"
"27974  :  โรงพยาบาลหนองมะโมง","20","61","3.05","223,105.00","11,155.25","34.2657","1.7133","0","0.0000"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10661  :  โรงพยาบาลสระบุรี","1,081","13,093","12.11","149,680,331.25","138,464.69","5,177.4789","4.7895","87","5.5137"
"10695  :  โรงพยาบาลพระพุทธบาท","332","4,498","13.55","24,348,589.00","73,339.12","182.3991","4.5600","23","2.6125"
"10807  :  โรงพยาบาลแก่งคอย","97","685","7.06","4,306,106.00","44,392.85","158.2987","1.7395","0","0.0000"
"10808  :  โรงพยาบาลหนองแค","27","146","5.41","626,633.00","23,208.63","31.4618","1.3679","0","0.0000"
"10809  :  โรงพยาบาลวิหารแดง","53","195","3.68","552,699.75","10,428.30","30.0909","0.7716","0","0.0000"
"10810  :  โรงพยาบาลหนองแซง","17","69","4.06","246,835.00","14,519.71","27.3628","1.7102","3","1.9157"
"10811  :  โรงพยาบาลบ้านหมอ","23","54","2.35","201,051.00","8,741.35","16.3081","1.0872","0","0.0000"
"10812  :  โรงพยาบาลดอนพุด","5","22","4.40","155,511.00","31,102.20","3.8503","0.7701","0","0.0000"
"10813  :  โรงพยาบาลหนองโดน","13","79","6.08","171,897.75","13,222.90","12.8048","1.1641","0","0.0000"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","38","236","6.21","700,873.25","18,444.03","38.3287","1.5331","0","0.0000"
"10815  :  โรงพยาบาลมวกเหล็ก","27","120","4.44","366,892.00","13,588.59","29.8816","1.1067","0","0.0000"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","27","115","4.26","301,069.00","11,150.70","28.1534","1.0427","1","0.5625"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10662  :  โรงพยาบาลชลบุรี","1,629","14,290","8.77","158,829,039.50","101,036.28","7,390.3373","4.5367","0","0.0000"
"10817  :  โรงพยาบาลบ้านบึง","213","1,824","8.56","12,597,016.00","59,140.92","442.8355","2.4739","34","3.4843"
"10818  :  โรงพยาบาลหนองใหญ่","23","94","4.09","505,427.00","21,975.09","26.8146","1.3407","0","0.0000"
"10819  :  โรงพยาบาลบางละมุง","479","4,014","8.38","26,090,101.90","54,467.85","1,350.4667","2.8551","0","0.0000"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","34","193","5.68","488,091.00","14,355.62","31.4694","1.5735","0","0.0000"
"10821  :  โรงพยาบาลพานทอง","116","1,043","8.99","2,717,680.75","23,428.28","152.6691","1.4403","0","0.0000"
"10822  :  โรงพยาบาลพนัสนิคม","238","3,370","14.16","16,913,707.00","71,066.00","734.0427","4.0112","6","6.2623"
"10823  :  โรงพยาบาลแหลมฉบัง","162","1,262","7.79","8,572,333.75","52,915.64","361.6381","2.8253","0","0.0000"
"10824  :  โรงพยาบาลเกาะสีชัง","5","75","15.00","221,465.00","44,293.00","9.6229","1.9246","0","0.0000"
"10825  :  โรงพยาบาลสัตหีบกม10","176","1,193","6.78","7,228,410.70","41,070.52","214.7696","1.2203","0","0.0000"
"10826  :  โรงพยาบาลบ่อทอง","70","362","5.17","1,115,442.50","15,934.89","71.7202","1.2156","0","0.0000"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"28006  :  โรงพยาบาลเกาะจันทร์","38","169","4.45","743,332.00","19,561.37","81.3521","2.2598","0","0.0000"
