"โรงพยาบาล","รับ Refer ในจังหวัด","รับ Refer นอกจังหวัด","รับ Refer นอกเขต","รวมปีงบประมาณ"
"ราย","AdjRW","RW=0","CMI","ราย","AdjRW","RW=0","CMI","ราย","AdjRW","RW=0","CMI","ราย","AdjRW","RW=0","CMI"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11609  :  โรงพยาบาลพญาไท 2","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11621  :  โรงพยาบาลบางไผ่","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11626  :  โรงพยาบาลคลองตัน","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11628  :  โรงพยาบาลพระราม 9","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11629  :  โรงพยาบาลเพชรเวช","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11640  :  โรงพยาบาลธนบุรี 2","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11676  :  โรงพยาบาลยันฮี","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11686  :  โรงพยาบาลบางโพ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11691  :  โรงพยาบาลวิภาวดี","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11697  :  โรงพยาบาลคามิลเลียน","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11715  :  โรงพยาบาลพญาไท 1","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11729  :  โรงพยาบาลลาดพร้าว","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11811  :  โรงพยาบาลสมิติเวช","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12246  :  สถาบันราชานุกูล","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12249  :  สถาบันโรคผิวหนัง","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12439  :  สถาบันประสาทวิทยา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"13814  :  โรงพยาบาลศิริราช","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"14173  :  โรงพยาบาลตำรวจ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"14574  :  โรงพยาบาลพญาไท 3","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"14577  :  โรงพยาบาลวิภาราม","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"15049  :  โรงพยาบาลสิรินธร","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"22155  :  โรงพยาบาลครู","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10685  :  โรงพยาบาลสมุทรปราการ","979","2,144.6364","277","3.0550","1","0.9361","0","0.9361","16","28.3322","4","2.3610","996","2,173.9047","281","3.0404"
"10752  :  โรงพยาบาลบางบ่อ","3","0.8235","1","0.4118","1","0.4629","0","0.4629","1","0.4104","0","0.4104","5","1.6968","1","0.4242"
"10753  :  โรงพยาบาลบางพลี","146","404.7721","6","2.8912","7","33.9689","0","4.8527","66","130.9168","3","2.0780","219","569.6578","9","2.7127"
"10754  :  โรงพยาบาลบางจาก","38","38.2112","3","1.0917","0","0.0000","0","0.0000","14","13.4785","0","0.9628","52","51.6897","3","1.0549"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","4","5.0207","0","1.2552","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","5.0207","0","1.2552"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"28785  :  โรงพยาบาลบางเสาธง","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10686  :  โรงพยาบาลพระนั่งเกล้า","3,553","8,136.4200","0","2.2900","80","446.7478","1","5.6550","19","25.9133","0","1.3639","3,652","8,609.0811","1","2.3580"
"10756  :  โรงพยาบาลบางกรวย","19","10.2561","11","1.2820","2","0.0000","2","0.0000","13","6.6891","7","1.1149","34","16.9452","20","1.2104"
"10757  :  โรงพยาบาลบางใหญ่","18","9.5477","5","0.7344","1","1.4058","0","1.4058","11","10.0903","4","1.4415","30","21.0438","9","1.0021"
"10758  :  โรงพยาบาลบางบัวทอง","48","34.2673","16","1.0709","3","3.4688","0","1.1563","22","7.8534","14","0.9817","73","45.5895","30","1.0602"
"10759  :  โรงพยาบาลไทรน้อย","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10760  :  โรงพยาบาลปากเกร็ด","11","6.6632","0","0.6057","3","1.9180","0","0.6393","5","13.1297","0","2.6259","19","21.7109","0","1.1427"
"11781  :  โรงพยาบาลนนทเวช","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12256  :  สถาบันโรคทรวงอก","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12257  :  สถาบันบำราศนราดูร","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12260  :  โรงพยาบาลศรีธัญญา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"22127  :  โรงพยาบาลชลลดา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10687  :  โรงพยาบาลปทุมธานี","2,012","4,690.8100","182","2.5633","2","8.9676","0","4.4838","3","33.0635","0","11.0212","2,017","4,732.8411","182","2.5792"
"10761  :  โรงพยาบาลคลองหลวง","86","83.7813","11","1.1171","1","0.5965","0","0.5965","5","2.5173","2","0.8391","92","86.8951","13","1.0999"
"10762  :  โรงพยาบาลธัญบุรี","106","36.6080","71","1.0459","12","2.5044","9","0.8348","16","1.4058","14","0.7029","134","40.5182","94","1.0130"
"10763  :  โรงพยาบาลประชาธิปัตย์","46","50.4177","15","1.6264","1","1.4386","0","1.4386","5","2.2360","1","0.5590","52","54.0923","16","1.5026"
"10764  :  โรงพยาบาลหนองเสือ","1","0.0000","1","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","0.0000","1","0.0000"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","30","29.0990","7","1.2652","4","2.6844","1","0.8948","1","0.6181","0","0.6181","35","32.4015","8","1.2001"
"10766  :  โรงพยาบาลลำลูกกา","78","63.6599","23","1.1575","11","5.9600","5","0.9933","27","21.7368","7","1.0868","116","91.3567","35","1.1279"
"10767  :  โรงพยาบาลสามโคก","14","8.6815","6","1.0852","1","0.8824","0","0.8824","1","1.0563","0","1.0563","16","10.6202","6","1.0620"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","2,473","0.0000","0","0.0000","68","0.0000","0","0.0000","10","0.0000","0","0.0000","2,551","0.0000","0","0.0000"
"10688  :  โรงพยาบาลเสนา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10768  :  โรงพยาบาลท่าเรือ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10770  :  โรงพยาบาลบางไทร","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10771  :  โรงพยาบาลบางบาล","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10772  :  โรงพยาบาลบางปะอิน","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10773  :  โรงพยาบาลบางปะหัน","10","13.5739","1","1.5082","2","1.3467","0","0.6734","0","0.0000","0","0.0000","12","14.9206","1","1.3564"
"10774  :  โรงพยาบาลผักไห่","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10775  :  โรงพยาบาลภาชี","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10776  :  โรงพยาบาลลาดบัวหลวง","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10777  :  โรงพยาบาลวังน้อย","1","2.3111","0","2.3111","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","2.3111","0","2.3111"
"10778  :  โรงพยาบาลบางซ้าย","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10779  :  โรงพยาบาลอุทัย","24","30.0821","7","1.7695","1","0.0000","1","0.0000","1","0.0000","1","0.0000","26","30.0821","9","1.7695"
"10780  :  โรงพยาบาลมหาราช","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10781  :  โรงพยาบาลบ้านแพรก","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10689  :  โรงพยาบาลอ่างทอง","1,785","4,499.8253","235","2.9031","17","25.2287","3","1.8021","4","9.6004","1","3.2001","1,806","4,534.6544","239","2.8938"
"10782  :  โรงพยาบาลไชโย","1","0.5844","0","0.5844","0","0.0000","0","0.0000","1","1.0964","0","1.0964","2","1.6808","0","0.8404"
"10784  :  โรงพยาบาลป่าโมก","10","10.9081","3","1.5583","1","0.1462","0","0.1462","1","0.7734","0","0.7734","12","11.8277","3","1.3142"
"10785  :  โรงพยาบาลโพธิ์ทอง","2","0.9345","0","0.4673","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","0.9345","0","0.4673"
"10786  :  โรงพยาบาลแสวงหา","1","0.6860","0","0.6860","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","0.6860","0","0.6860"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10788  :  โรงพยาบาลสามโก้","2","1.6046","0","0.8023","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","1.6046","0","0.8023"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10691  :  โรงพยาบาลบ้านหมี่","605","848.6547","142","1.8329","3","8.8179","0","2.9393","3","5.7914","0","1.9305","611","863.2640","142","1.8406"
"10789  :  โรงพยาบาลพัฒนานิคม","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10790  :  โรงพยาบาลโคกสำโรง","8","0.0000","8","0.0000","1","0.0000","1","0.0000","0","0.0000","0","0.0000","9","0.0000","9","0.0000"
