"โรงพยาบาล","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"22155  :  โรงพยาบาลครู","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10685  :  โรงพยาบาลสมุทรปราการ","2,171","22,673","10.44","113,200,211.58","52,141.97","8,514.7802","4.4886","306","4.2565"
"10752  :  โรงพยาบาลบางบ่อ","274","2,442","8.91","12,099,140.30","44,157.45","925.1691","3.4781","0","0.0000"
"10753  :  โรงพยาบาลบางพลี","534","7,470","13.99","29,261,051.00","54,795.98","1,641.8522","3.4859","54","3.2919"
"10754  :  โรงพยาบาลบางจาก","90","491","5.46","1,265,488.00","14,060.98","143.1837","1.8125","7","1.4901"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","67","460","6.87","1,210,832.00","18,072.12","146.2166","2.1823","1","5.1197"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"28785  :  โรงพยาบาลบางเสาธง","10","51","5.10","112,214.08","11,221.41","11.3705","1.2634","0","0.0000"
"10686  :  โรงพยาบาลพระนั่งเกล้า","1,981","33,603","16.96","161,391,912.53","81,469.92","9,342.1069","4.7230","344","4.5116"
"10756  :  โรงพยาบาลบางกรวย","107","1,044","9.76","4,073,699.75","38,071.96","286.1271","2.8613","10","3.2263"
"10757  :  โรงพยาบาลบางใหญ่","242","2,213","9.14","11,057,484.00","45,692.08","709.8376","3.0335","16","3.2244"
"10758  :  โรงพยาบาลบางบัวทอง","142","1,256","8.85","4,563,535.00","32,137.57","314.0575","2.2117","16","1.9340"
"10759  :  โรงพยาบาลไทรน้อย","95","701","7.38","1,824,393.58","19,204.14","134.1569","1.9443","0","0.0000"
"10760  :  โรงพยาบาลปากเกร็ด","89","981","11.02","6,705,233.00","75,339.70","276.4019","3.2518","0","0.0000"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"28875  :  โรงพยาบาลบางบัวทอง ๒","12","98","8.17","0.00","0.00","19.0948","2.1216","0","0.0000"
"10687  :  โรงพยาบาลปทุมธานี","1,882","18,671","9.92","112,895,406.50","59,986.93","8,746.3642","4.6622","38","5.2857"
"10761  :  โรงพยาบาลคลองหลวง","85","603","7.09","1,127,351.00","13,262.95","115.4662","1.3912","0","0.0000"
"10762  :  โรงพยาบาลธัญบุรี","127","773","6.09","1,729,003.25","13,614.20","204.2629","1.7310","14","2.1627"
"10763  :  โรงพยาบาลประชาธิปัตย์","96","664","6.92","1,824,620.75","19,006.47","145.8510","1.5853","1","2.2846"
"10764  :  โรงพยาบาลหนองเสือ","45","185","4.11","712,279.00","15,828.42","71.6179","2.2381","0","0.0000"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","41","177","4.32","584,980.50","14,267.82","48.6187","1.2794","1","2.6584"
"10766  :  โรงพยาบาลลำลูกกา","92","513","5.58","2,161,239.50","23,491.73","138.8934","1.8519","22","2.8661"
"10767  :  โรงพยาบาลสามโคก","15","151","10.07","463,681.30","30,912.09","28.3679","2.3640","1","2.2967"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","2,015","23,155","11.49","142,166,800.38","70,554.24","94.1469","0.0467","1,032","0.0134"
"10688  :  โรงพยาบาลเสนา","575","7,222","12.56","31,746,867.37","68,716.16","2,058.9182","3.8413","0","0.0000"
"10768  :  โรงพยาบาลท่าเรือ","57","654","11.47","1,374,407.75","24,112.42","109.0087","2.0187","0","0.0000"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","44","281","6.39","662,895.00","15,065.80","86.1311","2.0030","0","0.0000"
"10770  :  โรงพยาบาลบางไทร","24","221","9.21","535,390.68","22,307.95","36.4084","1.5170","1","0.5377"
"10771  :  โรงพยาบาลบางบาล","20","168","8.40","286,710.25","14,335.51","30.6508","1.7028","0","0.0000"
"10772  :  โรงพยาบาลบางปะอิน","69","872","12.64","1,647,504.50","23,876.88","144.2859","2.1219","0","0.0000"
"10773  :  โรงพยาบาลบางปะหัน","25","190","7.60","471,208.75","18,848.35","17.4902","1.1660","2","0.9515"
"10774  :  โรงพยาบาลผักไห่","33","251","7.61","691,174.00","20,944.67","43.3648","2.0650","2","2.5013"
"10775  :  โรงพยาบาลภาชี","29","216","7.45","488,695.00","16,851.55","55.7867","1.9924","0","0.0000"
"10776  :  โรงพยาบาลลาดบัวหลวง","34","262","7.71","944,551.00","27,780.91","43.8360","1.3284","0","0.0000"
"10777  :  โรงพยาบาลวังน้อย","26","112","4.31","339,641.50","13,063.13","37.1865","1.4303","0","0.0000"
"10778  :  โรงพยาบาลบางซ้าย","3","12","4.00","18,006.00","6,002.00","2.3530","0.7843","0","0.0000"
"10779  :  โรงพยาบาลอุทัย","28","162","5.79","443,907.00","15,853.82","28.0876","1.8725","3","1.5619"
"10780  :  โรงพยาบาลมหาราช","19","152","8.00","490,588.75","25,820.46","31.0072","1.6320","0","0.0000"
"10781  :  โรงพยาบาลบ้านแพรก","22","243","11.05","507,436.89","23,065.31","24.3130","1.5196","0","0.0000"
"10689  :  โรงพยาบาลอ่างทอง","917","9,523","10.39","48,244,354.06","52,611.07","3,668.4676","4.3057","563","4.2471"
"10782  :  โรงพยาบาลไชโย","13","54","4.15","134,434.00","10,341.08","15.6090","1.2007","0","0.0000"
"10784  :  โรงพยาบาลป่าโมก","16","91","5.69","226,900.31","14,181.27","16.2857","1.2527","2","4.5274"
"10785  :  โรงพยาบาลโพธิ์ทอง","65","380","5.85","1,086,489.15","16,715.22","88.8706","1.4812","0","0.0000"
"10786  :  โรงพยาบาลแสวงหา","35","188","5.37","418,937.97","11,969.66","51.9076","1.5267","0","0.0000"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","92","830","9.02","1,655,146.25","17,990.72","111.5519","1.5075","0","0.0000"
"10788  :  โรงพยาบาลสามโก้","17","130","7.65","225,200.75","13,247.10","25.3274","1.5830","1","3.0120"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","1,486","15,985","10.76","74,684,118.40","57,626.63","5,601.3877","4.1461","0","0.0000"
"10691  :  โรงพยาบาลบ้านหมี่","526","5,450","10.36","24,693,828.60","46,946.44","1,225.8857","3.4926","122","4.1805"
"10789  :  โรงพยาบาลพัฒนานิคม","73","381","5.22","212,876.30","3,326.19","47.1905","1.0259","0","0.0000"
"10790  :  โรงพยาบาลโคกสำโรง","128","1,164","9.09","5,357,289.00","41,853.82","334.1025","3.2125","0","0.0000"
"10791  :  โรงพยาบาลชัยบาดาล","290","3,095","10.67","15,608,186.20","53,821.33","354.3724","2.0724","11","2.1711"
"10792  :  โรงพยาบาลท่าวุ้ง","53","382","7.21","937,222.20","17,683.44","105.8739","2.1607","0","0.0000"
"10793  :  โรงพยาบาลท่าหลวง","41","189","4.61","454,589.00","11,087.54","10.5275","1.1697","2","0.0000"
"10794  :  โรงพยาบาลสระโบสถ์","20","131","6.55","350,529.00","17,526.45","36.2552","2.0142","0","0.0000"
"10795  :  โรงพยาบาลโคกเจริญ","38","161","4.24","334,334.00","8,798.26","39.6334","1.0430","0","0.0000"
"10796  :  โรงพยาบาลลำสนธิ","14","62","4.43","130,213.00","9,300.93","10.7184","1.0718","0","0.0000"
"10797  :  โรงพยาบาลหนองม่วง","39","170","4.36","334,166.00","8,568.36","87.5059","2.2437","0","0.0000"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10692  :  โรงพยาบาลสิงห์บุรี","563","5,723","10.17","29,029,738.95","51,562.59","1,717.3602","3.4694","138","3.3783"
"10693  :  โรงพยาบาลอินทร์บุรี","320","3,128","9.78","14,699,842.85","45,937.01","1,036.7463","3.4674","1","6.7637"
"10798  :  โรงพยาบาลบางระจัน","31","128","4.13","307,207.25","9,909.91","53.1332","1.7711","0","0.0000"
"10799  :  โรงพยาบาลค่ายบางระจัน","10","48","4.80","106,394.00","10,639.40","15.1761","1.6862","0","0.0000"
"10800  :  โรงพยาบาลพรหมบุรี","15","69","4.60","133,988.25","8,932.55","16.8193","1.1213","0","0.0000"
"10801  :  โรงพยาบาลท่าช้าง","21","143","6.81","273,773.50","13,036.83","27.0722","1.3536","0","0.0000"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","1,288","9,515","7.39","52,113,082.19","40,460.47","4,962.4973","4.0477","682","4.0889"
"10802  :  โรงพยาบาลมโนรมย์","22","82","3.73","187,170.25","8,507.74","25.8945","1.1770","0","0.0000"
"10803  :  โรงพยาบาลวัดสิงห์","21","96","4.57","258,131.75","12,291.99","36.7022","1.7477","1","3.2242"
"10804  :  โรงพยาบาลสรรพยา","51","216","4.24","419,953.00","8,234.37","56.8102","1.1362","0","0.0000"
"10805  :  โรงพยาบาลสรรคบุรี","40","175","4.38","484,886.00","12,122.15","51.8834","1.3654","2","0.9315"
"10806  :  โรงพยาบาลหันคา","45","167","3.71","454,758.00","10,105.73","54.0878","1.3869","0","0.0000"
"27974  :  โรงพยาบาลหนองมะโมง","25","151","6.04","286,519.01","12,457.35","44.1381","1.9190","0","0.0000"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10661  :  โรงพยาบาลสระบุรี","1,798","20,041","11.15","129,963,992.50","72,282.53","9,480.9153","5.2730","250","5.4689"
"10695  :  โรงพยาบาลพระพุทธบาท","535","6,887","12.87","33,492,312.00","62,602.45","0.0000","0.0000","38","0.0000"
"10807  :  โรงพยาบาลแก่งคอย","78","545","6.99","1,527,975.00","19,589.42","123.4077","2.0231","0","0.0000"
"10808  :  โรงพยาบาลหนองแค","41","192","4.68","596,109.00","14,539.24","58.1642","1.8176","0","0.0000"
"10809  :  โรงพยาบาลวิหารแดง","47","362","7.70","880,138.00","18,726.34","83.6738","1.9922","0","0.0000"
"10810  :  โรงพยาบาลหนองแซง","19","92","4.84","189,157.00","9,955.63","19.7526","1.6461","3","0.7740"
"10811  :  โรงพยาบาลบ้านหมอ","20","69","3.45","202,109.00","10,105.45","14.2965","1.4297","0","0.0000"
"10812  :  โรงพยาบาลดอนพุด","14","52","3.71","129,845.00","9,274.64","14.5355","1.2113","0","0.0000"
"10813  :  โรงพยาบาลหนองโดน","22","116","5.27","235,754.00","10,716.09","29.0897","1.3852","0","0.0000"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","35","211","6.03","320,160.50","12,313.87","58.2392","1.6640","0","0.0000"
"10815  :  โรงพยาบาลมวกเหล็ก","50","202","4.04","514,936.00","10,298.72","54.8203","1.0964","1","0.5965"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","36","120","3.33","257,783.25","7,160.65","43.7454","1.2499","0","0.0000"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10662  :  โรงพยาบาลชลบุรี","3,166","26,448","8.35","142,001,902.30","46,481.80","14,151.8980","4.4700","6","4.2785"
"10817  :  โรงพยาบาลบ้านบึง","242","2,051","8.48","7,404,687.25","30,597.88","595.8276","2.6961","60","2.3295"
"10818  :  โรงพยาบาลหนองใหญ่","28","187","6.68","352,325.00","12,583.04","53.5600","1.9129","0","0.0000"
"10819  :  โรงพยาบาลบางละมุง","442","3,570","8.08","11,180,908.26","30,300.56","1,200.0664","2.8438","0","0.0000"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","50","368","7.36","883,871.00","17,677.42","81.1076","1.6222","0","0.0000"
"10821  :  โรงพยาบาลพานทอง","103","912","8.85","1,363,387.75","13,236.77","163.5536","1.5879","1","1.4502"
"10822  :  โรงพยาบาลพนัสนิคม","273","3,499","12.82","11,403,155.00","41,769.80","539.3355","2.1234","4","1.3232"
"10823  :  โรงพยาบาลแหลมฉบัง","202","1,380","6.83","5,684,162.50","28,139.42","376.4085","2.1758","1","1.4948"
"10824  :  โรงพยาบาลเกาะสีชัง","8","133","16.63","233,643.00","29,205.38","6.9228","1.1538","0","0.0000"
"10825  :  โรงพยาบาลสัตหีบกม10","153","837","5.47","1,934,990.77","12,647.00","230.8371","1.5287","0","0.0000"
"10826  :  โรงพยาบาลบ่อทอง","74","498","6.73","1,011,893.08","13,674.23","104.7661","1.7757","0","0.0000"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"28006  :  โรงพยาบาลเกาะจันทร์","37","182","4.92","478,575.90","12,934.48","54.0520","1.4609","0","0.0000"
