"ชื่อกลุ่ม","ทั้งหมด","ไตรมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"จำนวน","ผลรวมAdjRW","CMI","จำนวน","ผลรวมAdjRW","CMI","จำนวน","ผลรวมAdjRW","CMI","จำนวน","ผลรวมAdjRW","CMI","จำนวน","ผลรวมAdjRW","CMI"
"01544 Multiple sclerosis and cerebellar ataxia, w catas CC","1","5.4683","5.4683","1","5.4683","5.4683","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01550 Specific cerebrovascular disorders exc TIA, not transferred, no CC","208","228.8548","1.1003","155","171.3157","1.1053","52","56.4828","1.0862","0","0.0000","0.0000","0","0.0000","0.0000"
"01551 Specific cerebrovascular disorders exc TIA, not transferred, w mild CC","75","132.4639","1.7662","56","94.9511","1.6956","19","37.5128","1.9744","0","0.0000","0.0000","0","0.0000","0.0000"
"01552 Specific cerebrovascular disorders exc TIA, not transferred, w mod CC","38","60.8594","1.6016","31","47.2347","1.5237","7","13.6247","1.9464","0","0.0000","0.0000","0","0.0000","0.0000"
"01553 Specific cerebrovascular disorders exc TIA, not transferred, w severe CC","67","159.6650","2.3831","45","107.1059","2.3801","22","52.5591","2.3891","0","0.0000","0.0000","0","0.0000","0.0000"
"01554 Specific cerebrovascular disorders exc TIA, not transferred, w catas CC","22","121.1820","5.5083","21","115.9046","5.5193","1","5.2774","5.2774","0","0.0000","0.0000","0","0.0000","0.0000"
"01560 TIA and precerebral occlusions, no CC","27","17.2073","0.6373","15","9.3324","0.6222","12","7.8749","0.6562","0","0.0000","0.0000","0","0.0000","0.0000"
"01561 TIA and precerebral occlusions, w mild CC","2","4.4986","2.2493","1","0.6931","0.6931","1","3.8055","3.8055","0","0.0000","0.0000","0","0.0000","0.0000"
"01562 TIA and precerebral occlusions, w mod CC","1","0.8525","0.8525","1","0.8525","0.8525","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01563 TIA and precerebral occlusions, w severe CC","1","1.3167","1.3167","1","1.3167","1.3167","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01564 TIA and precerebral occlusions, w catas CC","1","3.6201","3.6201","1","3.6201","3.6201","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01570 Nonspecific cerebrovascular disorders, no CC","68","42.3942","0.6234","31","19.0434","0.6143","37","23.3508","0.6311","0","0.0000","0.0000","0","0.0000","0.0000"
"01571 Nonspecific cerebrovascular disorders, w mild CC","4","4.3087","1.0772","3","2.9279","0.9760","1","1.3808","1.3808","0","0.0000","0.0000","0","0.0000","0.0000"
"01572 Nonspecific cerebrovascular disorders, w mod CC","2","1.7680","0.8840","0","0.0000","0.0000","2","1.7680","0.8840","0","0.0000","0.0000","0","0.0000","0.0000"
"01573 Nonspecific cerebrovascular disorders, w severe CC","2","2.7989","1.3995","1","1.3487","1.3487","1","1.4502","1.4502","0","0.0000","0.0000","0","0.0000","0.0000"
"01580 Cranial and peripheral nerve disorders, no CC","11","7.0877","0.6443","8","5.1432","0.6429","3","1.9445","0.6482","0","0.0000","0.0000","0","0.0000","0.0000"
"01582 Cranial and peripheral nerve disorders, w mod CC","2","2.0054","1.0027","1","1.0027","1.0027","1","1.0027","1.0027","0","0.0000","0.0000","0","0.0000","0.0000"
"01583 Cranial and peripheral nerve disorders, w severe CC","3","4.1726","1.3909","2","2.8482","1.4241","1","1.3244","1.3244","0","0.0000","0.0000","0","0.0000","0.0000"
"01590 Nervous syst infection exc viral meningitis, not transferred, no CC","8","11.9359","1.4920","6","9.1233","1.5206","2","2.8126","1.4063","0","0.0000","0.0000","0","0.0000","0.0000"
"01591 Nervous syst infection exc viral meningitis, not transferred, w mild CC","4","10.3188","2.5797","3","7.7391","2.5797","1","2.5797","2.5797","0","0.0000","0.0000","0","0.0000","0.0000"
"01592 Nervous syst infection exc viral meningitis, not transferred, w mod CC","1","4.7250","4.7250","1","4.7250","4.7250","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01593 Nervous syst infection exc viral meningitis, not transferred, w severe CC","3","9.0360","3.0120","3","9.0360","3.0120","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01594 Nervous syst infection exc viral meningitis, not transferred, w catas CC","3","17.4144","5.8048","3","17.4144","5.8048","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01610 Nontraumatic stupor and coma, no CC","10","5.0090","0.5009","6","2.7510","0.4585","4","2.2580","0.5645","0","0.0000","0.0000","0","0.0000","0.0000"
"01611 Nontraumatic stupor and coma, w mild CC","4","2.6185","0.6546","2","1.0616","0.5308","2","1.5569","0.7785","0","0.0000","0.0000","0","0.0000","0.0000"
"01612 Nontraumatic stupor and coma, w mod CC","1","0.6384","0.6384","1","0.6384","0.6384","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01613 Nontraumatic stupor and coma, w severe CC","7","6.5919","0.9417","5","4.7522","0.9504","2","1.8397","0.9199","0","0.0000","0.0000","0","0.0000","0.0000"
"01614 Nontraumatic stupor and coma, w catas CC","1","2.8339","2.8339","1","2.8339","2.8339","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01620 Febrile convulsions, no CC","32","9.7390","0.3043","15","4.5460","0.3031","17","5.1930","0.3055","0","0.0000","0.0000","0","0.0000","0.0000"
"01621 Febrile convulsions, w mild CC","1","0.3475","0.3475","1","0.3475","0.3475","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01622 Febrile convulsions, w mod CC","5","2.1211","0.4242","0","0.0000","0.0000","5","2.1211","0.4242","0","0.0000","0.0000","0","0.0000","0.0000"
"01630 Seizure disorders, no CC","108","50.2317","0.4651","71","32.5508","0.4585","37","17.6809","0.4779","0","0.0000","0.0000","0","0.0000","0.0000"
"01631 Seizure disorders, w mild CC","38","28.7958","0.7578","23","16.8828","0.7340","15","11.9130","0.7942","0","0.0000","0.0000","0","0.0000","0.0000"
"01632 Seizure disorders, w mod CC","9","7.9326","0.8814","8","7.3002","0.9125","1","0.6324","0.6324","0","0.0000","0.0000","0","0.0000","0.0000"
"01633 Seizure disorders, w severe CC","22","26.8681","1.2213","18","20.5872","1.1437","4","6.2809","1.5702","0","0.0000","0.0000","0","0.0000","0.0000"
"01634 Seizure disorders, w catas CC","13","52.3259","4.0251","12","48.5778","4.0482","1","3.7481","3.7481","0","0.0000","0.0000","0","0.0000","0.0000"
"01640 Headache, no CC","53","15.7066","0.2964","25","7.2310","0.2892","28","8.4756","0.3027","0","0.0000","0.0000","0","0.0000","0.0000"
"01641 Headache, w mild CC","6","2.8674","0.4779","5","2.3323","0.4665","1","0.5351","0.5351","0","0.0000","0.0000","0","0.0000","0.0000"
"01642 Headache, w mod CC","8","3.9211","0.4901","5","2.2175","0.4435","3","1.7036","0.5679","0","0.0000","0.0000","0","0.0000","0.0000"
"01644 Headache, w catas CC","1","0.7631","0.7631","1","0.7631","0.7631","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01650 Intracranial injury, no CC","94","102.3198","1.0885","71","76.9547","1.0839","23","25.3651","1.1028","0","0.0000","0.0000","0","0.0000","0.0000"
"01651 Intracranial injury, w mild CC","16","31.0424","1.9402","11","21.1957","1.9269","5","9.8467","1.9693","0","0.0000","0.0000","0","0.0000","0.0000"
"01652 Intracranial injury, w mod CC","13","34.1042","2.6234","10","25.9241","2.5924","3","8.1801","2.7267","0","0.0000","0.0000","0","0.0000","0.0000"
"01653 Intracranial injury, w severe CC","18","63.3027","3.5168","14","49.1795","3.5128","4","14.1232","3.5308","0","0.0000","0.0000","0","0.0000","0.0000"
"01654 Intracranial injury, w catas CC","3","15.4915","5.1638","3","15.4915","5.1638","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01660 Skull fractures, no CC","8","5.9284","0.7411","8","5.9284","0.7411","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01670 Other head injury, no CC","310","99.6239","0.3214","208","66.4374","0.3194","100","32.6411","0.3264","0","0.0000","0.0000","0","0.0000","0.0000"
"01671 Other head injury, w mild CC","25","13.5225","0.5409","20","10.7680","0.5384","5","2.7545","0.5509","0","0.0000","0.0000","0","0.0000","0.0000"
"01672 Other head injury, w mod CC","9","5.3874","0.5986","8","4.7888","0.5986","1","0.5986","0.5986","0","0.0000","0.0000","0","0.0000","0.0000"
"01673 Other head injury, w severe CC","10","10.6225","1.0623","8","8.4980","1.0623","2","2.1245","1.0623","0","0.0000","0.0000","0","0.0000","0.0000"
"01674 Other head injury, w catas CC","2","7.2763","3.6382","1","3.5062","3.5062","1","3.7701","3.7701","0","0.0000","0.0000","0","0.0000","0.0000"
"01680 Other disorders of nervous system, no CC","37","16.3519","0.4419","22","9.6264","0.4376","15","6.7255","0.4484","0","0.0000","0.0000","0","0.0000","0.0000"
"01681 Other disorders of nervous system, w mild CC","5","6.4291","1.2858","3","3.5695","1.1898","2","2.8596","1.4298","0","0.0000","0.0000","0","0.0000","0.0000"
"01682 Other disorders of nervous system, w mod CC","8","9.7999","1.2250","6","7.9446","1.3241","1","0.8940","0.8940","0","0.0000","0.0000","0","0.0000","0.0000"
"01683 Other disorders of nervous system, w severe CC","5","9.2907","1.8581","3","5.5063","1.8354","2","3.7844","1.8922","0","0.0000","0.0000","0","0.0000","0.0000"
"01690 Guillain-Barre syndrome, no CC","1","4.9284","4.9284","0","0.0000","0.0000","1","4.9284","4.9284","0","0.0000","0.0000","0","0.0000","0.0000"
"01692 Guillain-Barre syndrome, w mild to mod CC","1","6.1124","6.1124","1","6.1124","6.1124","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01710 Nervous system neoplasms with chemotherpy, no CC","1","1.7775","1.7775","0","0.0000","0.0000","1","1.7775","1.7775","0","0.0000","0.0000","0","0.0000","0.0000"
"01730 Nervous system neoplasms with diag proc, no CC","8","12.0938","1.5117","7","10.4735","1.4962","1","1.6203","1.6203","0","0.0000","0.0000","0","0.0000","0.0000"
"01732 Nervous system neoplasms with diag proc, w mild to mod CC","1","1.8820","1.8820","1","1.8820","1.8820","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01733 Nervous system neoplasms with diag proc, w severe CC","1","2.4276","2.4276","1","2.4276","2.4276","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01734 Nervous system neoplasms with diag proc, w catas CC","2","9.4570","4.7285","2","9.4570","4.7285","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01743 NS neoplasms with blood transfusion, w mild to sev CC","1","2.0845","2.0845","0","0.0000","0.0000","1","2.0845","2.0845","0","0.0000","0.0000","0","0.0000","0.0000"
"01750 Specific cerebrovascular disorders exc TIA, transferred, no CC","11","9.3049","0.8459","8","6.7672","0.8459","3","2.5377","0.8459","0","0.0000","0.0000","0","0.0000","0.0000"
"01751 Specific cerebrovascular disorders exc TIA, transferred, w mild CC","4","4.4660","1.1165","3","3.3495","1.1165","1","1.1165","1.1165","0","0.0000","0.0000","0","0.0000","0.0000"
"01752 Specific cerebrovascular disorders exc TIA, transferred, w mod CC","2","3.0954","1.5477","2","3.0954","1.5477","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01753 Specific cerebrovascular disorders exc TIA, transferred, w severe CC","6","10.2184","1.7031","6","10.2184","1.7031","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01754 Specific cerebrovascular disorders exc TIA, transferred, w catas CC","6","16.4109","2.7352","5","13.6666","2.7333","1","2.7443","2.7443","0","0.0000","0.0000","0","0.0000","0.0000"
"01760 Nervous syst infection exc viral meningitis, transferred, no CC","2","1.6314","0.8157","2","1.6314","0.8157","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01761 Nervous syst infection exc viral meningitis, transferred, w mild CC","1","1.9939","1.9939","1","1.9939","1.9939","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"01763 Nervous syst infection exc viral meningitis, transferred, w severe CC","1","1.5972","1.5972","0","0.0000","0.0000","1","1.5972","1.5972","0","0.0000","0.0000","0","0.0000","0.0000"
"01764 Nervous syst infection exc viral meningitis, transferred, w catas CC","2","6.5831","3.2916","2","6.5831","3.2916","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"02010 Retinal procedures, no CC","6","12.5916","2.0986","1","2.0986","2.0986","5","10.4930","2.0986","0","0.0000","0.0000","0","0.0000","0.0000"
"02020 Enucleation and orbital procedures, no CC","3","4.7142","1.5714","2","3.2744","1.6372","1","1.4398","1.4398","0","0.0000","0.0000","0","0.0000","0.0000"
"02022 Enucleation and orbital procedures, w mild to mod CC","2","4.5880","2.2940","0","0.0000","0.0000","2","4.5880","2.2940","0","0.0000","0.0000","0","0.0000","0.0000"
"02023 Enucleation and orbital procedures, w severe CC","2","5.4046","2.7023","1","2.7023","2.7023","1","2.7023","2.7023","0","0.0000","0.0000","0","0.0000","0.0000"
"02039 Proc for major eye injury, w or wo CC","1","2.5995","2.5995","1","2.5995","2.5995","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"02050 Intraocular proc except lens & retina, no CC","7","8.4866","1.2124","4","4.8844","1.2211","3","3.6022","1.2007","0","0.0000","0.0000","0","0.0000","0.0000"
"02060 Major lens procedures, no CC","165","220.9977","1.3394","139","186.2368","1.3398","26","34.7609","1.3370","0","0.0000","0.0000","0","0.0000","0.0000"
"02061 Major lens procedures, w mild CC","3","4.3941","1.4647","3","4.3941","1.4647","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"02062 Major lens procedures, w mod CC","4","6.3020","1.5755","4","6.3020","1.5755","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"02063 Major lens procedures, w severe CC","9","15.2649","1.6961","7","11.8727","1.6961","2","3.3922","1.6961","0","0.0000","0.0000","0","0.0000","0.0000"
"02070 Other lens procedures, no CC","116","137.2139","1.1829","101","119.4852","1.1830","15","17.7287","1.1819","0","0.0000","0.0000","0","0.0000","0.0000"
"02071 Other lens procedures, w mild CC","14","21.1763","1.5126","12","18.0027","1.5002","2","3.1736","1.5868","0","0.0000","0.0000","0","0.0000","0.0000"
"02072 Other lens procedures, w mod CC","3","4.6421","1.5474","3","4.6421","1.5474","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"02073 Other lens procedures, w severe CC","6","8.2914","1.3819","5","6.9095","1.3819","1","1.3819","1.3819","0","0.0000","0.0000","0","0.0000","0.0000"
"02080 Other eye  procedures, no CC","34","25.0764","0.7375","27","19.8817","0.7364","7","5.1947","0.7421","0","0.0000","0.0000","0","0.0000","0.0000"
"02082 Other eye  procedures, w mild to mod CC","1","1.3829","1.3829","0","0.0000","0.0000","1","1.3829","1.3829","0","0.0000","0.0000","0","0.0000","0.0000"
"02083 Other eye  procedures, w severe CC","3","4.9002","1.6334","3","4.9002","1.6334","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"02500 Hyphema and medically managed trauma, no CC","15","5.0049","0.3337","11","3.6777","0.3343","4","1.3272","0.3318","0","0.0000","0.0000","0","0.0000","0.0000"
"02501 Hyphema and medically managed trauma, w mild CC","1","0.6054","0.6054","1","0.6054","0.6054","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"02502 Hyphema and medically managed trauma, w mod CC","1","0.5051","0.5051","1","0.5051","0.5051","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"02510 Acute and major eye infections age > 54, no CC","2","1.7647","0.8824","2","1.7647","0.8824","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"02520 Acute and major eye infections age < 55, no CC","4","2.4675","0.6169","3","1.8270","0.6090","1","0.6405","0.6405","0","0.0000","0.0000","0","0.0000","0.0000"
"02524 Acute and major eye infections age < 55, w sev to cat CC","1","1.8394","1.8394","1","1.8394","1.8394","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"02530 Neurological and vasc disor of the eye, no CC","1","1.2158","1.2158","1","1.2158","1.2158","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"02534 Neurological and vasc disor of the eye, w sev to cat CC","1","1.7340","1.7340","1","1.7340","1.7340","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"02540 Other disorders of the eye, no CC","24","9.1516","0.3813","17","6.4826","0.3813","7","2.6690","0.3813","0","0.0000","0.0000","0","0.0000","0.0000"
"02541 Other disorders of the eye, w mild CC","1","0.6045","0.6045","1","0.6045","0.6045","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"02542 Other disorders of the eye, w mod CC","3","2.5642","0.8547","0","0.0000","0.0000","3","2.5642","0.8547","0","0.0000","0.0000","0","0.0000","0.0000"
"02543 Other disorders of the eye, w severe CC","2","2.3899","1.1950","2","2.3899","1.1950","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"03030 Maxillo surgery, no CC","11","22.1124","2.0102","8","16.1552","2.0194","3","5.9572","1.9857","0","0.0000","0.0000","0","0.0000","0.0000"
"03031 Maxillo surgery, w mild CC","2","5.1462","2.5731","2","5.1462","2.5731","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"03032 Maxillo surgery, w mod CC","1","2.6518","2.6518","1","2.6518","2.6518","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"03033 Maxillo surgery, w severe CC","3","9.5679","3.1893","3","9.5679","3.1893","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"03040 Salivary procedures, no CC","1","1.7918","1.7918","1","1.7918","1.7918","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"03060 Mouth procedures, no CC","4","3.9322","0.9831","4","3.9322","0.9831","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"03062 Mouth procedures, w mild to mod CC","1","1.6472","1.6472","1","1.6472","1.6472","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"03070 Misc ear, nose, mouth & throat proc, no CC","1","1.0954","1.0954","1","1.0954","1.0954","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"03090 Tonsillectomy & adenoidectomy, no CC","3","3.3069","1.1023","3","3.3069","1.1023","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"03092 Tonsillectomy & adenoidectomy, w mild to mod CC","1","1.2106","1.2106","1","1.2106","1.2106","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"03100 Other ear, nose, mouth & throat procedures, no CC","2","2.7888","1.3944","2","2.7888","1.3944","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"03120 Dental extractions and restorations, no CC","3","2.3049","0.7683","3","2.3049","0.7683","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"03122 Dental extractions and restorations, w mild to mod CC","1","0.9348","0.9348","1","0.9348","0.9348","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"03140 Minor head and neck procedures, no CC","7","10.2868","1.4695","4","5.7969","1.4492","3","4.4899","1.4966","0","0.0000","0.0000","0","0.0000","0.0000"
"03142 Minor head and neck procedures, w mild to mod CC","2","3.7429","1.8715","2","3.7429","1.8715","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"03144 Minor head and neck procedures, w catas CC","1","5.8431","5.8431","1","5.8431","5.8431","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"03164 Major sinus procedures, w catas CC","1","7.4115","7.4115","1","7.4115","7.4115","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"03230 Trach for upper airway obstruction, no CC","2","4.1676","2.0838","2","4.1676","2.0838","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"03232 Trach for upper airway obstruction, w mild to mod CC","2","6.7506","3.3753","2","6.7506","3.3753","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"03500 Ear, nose, mouth and throat malignancy, no CC","10","7.1489","0.7149","6","4.1230","0.6872","4","3.0259","0.7565","0","0.0000","0.0000","0","0.0000","0.0000"
"03501 Ear, nose, mouth and throat malignancy, w mild CC","1","0.7119","0.7119","1","0.7119","0.7119","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"03503 Ear, nose, mouth and throat malignancy, w severe CC","1","1.2995","1.2995","0","0.0000","0.0000","1","1.2995","1.2995","0","0.0000","0.0000","0","0.0000","0.0000"
"03504 Ear, nose, mouth and throat malignancy, w catas CC","1","2.2006","2.2006","1","2.2006","2.2006","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"03510 Dysequilibrium, no CC","213","49.1510","0.2308","110","25.0604","0.2278","102","23.8908","0.2342","0","0.0000","0.0000","0","0.0000","0.0000"
"03511 Dysequilibrium, w mild CC","21","7.3629","0.3506","14","4.8664","0.3476","7","2.4965","0.3566","0","0.0000","0.0000","0","0.0000","0.0000"
"03512 Dysequilibrium, w mod CC","10","3.7424","0.3742","6","2.5308","0.4218","4","1.2116","0.3029","0","0.0000","0.0000","0","0.0000","0.0000"
"03513 Dysequilibrium, w severe CC","19","8.3396","0.4389","7","2.6390","0.3770","12","5.7006","0.4751","0","0.0000","0.0000","0","0.0000","0.0000"
"03514 Dysequilibrium, w catas CC","1","1.7502","1.7502","1","1.7502","1.7502","0","0.0000","0.0000","0","0.0000","0.0000","0","0.0000","0.0000"
"03520 Epistaxis, no CC","190","62.3060","0.3279","122","39.5116","0.3239","68","22.7944","0.3352","0","0.0000","0.0000","0","0.0000","0.0000"
"03521 Epistaxis, w mild CC","43","25.0029","0.5815","30","17.5614","0.5854","13","7.4415","0.5724","0","0.0000","0.0000","0","0.0000","0.0000"
"03522 Epistaxis, w mod CC","8","8.9541","1.1193","7","7.8373","1.1196","1","1.1168","1.1168","0","0.0000","0.0000","0","0.0000","0.0000"
