"โรงพยาบาล","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"22155  :  โรงพยาบาลครู","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10685  :  โรงพยาบาลสมุทรปราการ","2,073","23,584","11.38","115,697,028.05","55,811.40","8,005.2029","4.5796","119","4.7330"
"10752  :  โรงพยาบาลบางบ่อ","221","2,516","11.38","10,328,530.00","46,735.43","963.4858","4.5234","0","0.0000"
"10753  :  โรงพยาบาลบางพลี","481","5,658","11.76","27,405,361.00","56,975.80","1,573.7203","4.1414","0","0.0000"
"10754  :  โรงพยาบาลบางจาก","88","696","7.91","1,887,791.00","21,452.17","163.3532","2.4381","4","4.0914"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","34","184","5.41","508,343.00","14,951.26","49.8153","1.5567","1","1.4502"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10686  :  โรงพยาบาลพระนั่งเกล้า","1,798","27,651","15.38","134,423,723.34","74,929.61","7,983.1676","4.4499","364","4.5801"
"10756  :  โรงพยาบาลบางกรวย","95","577","6.07","2,198,540.00","23,142.53","224.5680","2.3639","0","0.0000"
"10757  :  โรงพยาบาลบางใหญ่","94","981","10.44","3,944,119.00","41,958.71","182.9624","2.2870","8","2.8230"
"10758  :  โรงพยาบาลบางบัวทอง","93","721","7.75","2,441,342.60","26,251.00","210.8099","2.2914","1","0.6006"
"10759  :  โรงพยาบาลไทรน้อย","87","533","6.13","1,766,054.00","20,299.47","186.6727","2.2223","0","0.0000"
"10760  :  โรงพยาบาลปากเกร็ด","66","750","11.36","2,580,861.00","39,103.95","157.8825","2.4669","0","0.0000"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"28875  :  โรงพยาบาลบางบัวทอง ๒","6","71","11.83","0.00","0.00","11.1706","2.2341","0","0.0000"
"10687  :  โรงพยาบาลปทุมธานี","1,636","14,320","8.75","85,963,897.00","52,545.17","7,245.5370","4.4315","83","3.9424"
"10761  :  โรงพยาบาลคลองหลวง","61","482","7.90","907,113.00","14,870.70","76.0955","1.2475","0","0.0000"
"10762  :  โรงพยาบาลธัญบุรี","142","944","6.65","1,585,054.00","11,162.35","156.7449","1.5674","3","0.9824"
"10763  :  โรงพยาบาลประชาธิปัตย์","91","609","6.69","1,503,733.00","16,524.54","96.7309","1.4437","0","0.0000"
"10764  :  โรงพยาบาลหนองเสือ","27","126","4.67","526,234.00","19,490.15","52.0545","2.0822","0","0.0000"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","45","217","4.82","693,848.00","15,418.84","65.0406","1.4453","0","0.0000"
"10766  :  โรงพยาบาลลำลูกกา","53","319","6.02","962,674.00","18,163.66","53.0094","2.5243","15","9.5886"
"10767  :  โรงพยาบาลสามโคก","14","243","17.36","660,007.00","47,143.36","6.8700","2.2900","1","0.0000"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","1,987","24,611","12.39","148,796,059.05","74,884.78","923.8051","0.4649","950","0.6040"
"10688  :  โรงพยาบาลเสนา","431","6,432","14.92","29,808,840.00","69,162.04","2,205.2437","5.3267","109","5.0068"
"10768  :  โรงพยาบาลท่าเรือ","69","713","10.33","1,585,408.00","22,976.93","130.6276","1.8932","2","2.5269"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","27","156","5.78","397,228.98","14,712.18","45.2342","2.0561","0","0.0000"
"10770  :  โรงพยาบาลบางไทร","26","345","13.27","716,862.00","27,571.62","50.8647","1.9563","0","0.0000"
"10771  :  โรงพยาบาลบางบาล","19","117","6.16","257,848.00","13,570.95","30.5692","1.6983","2","1.3941"
"10772  :  โรงพยาบาลบางปะอิน","56","532","9.50","1,159,424.00","20,704.00","88.4335","1.8048","0","0.0000"
"10773  :  โรงพยาบาลบางปะหัน","25","215","8.60","650,081.00","26,003.24","43.1847","1.8776","0","0.0000"
"10774  :  โรงพยาบาลผักไห่","39","427","10.95","952,454.00","24,421.90","84.1358","2.1573","7","2.9381"
"10775  :  โรงพยาบาลภาชี","18","249","13.83","428,855.00","23,825.28","29.3276","1.6293","0","0.0000"
"10776  :  โรงพยาบาลลาดบัวหลวง","16","71","4.44","195,345.00","12,209.06","18.5691","1.2379","0","0.0000"
"10777  :  โรงพยาบาลวังน้อย","26","263","10.12","753,002.00","28,961.62","38.5220","1.4816","0","0.0000"
"10778  :  โรงพยาบาลบางซ้าย","6","35","5.83","67,218.00","11,203.00","10.9744","1.8291","0","0.0000"
"10779  :  โรงพยาบาลอุทัย","31","228","7.35","518,833.00","16,736.55","14.0445","1.4045","2","2.4696"
"10780  :  โรงพยาบาลมหาราช","20","202","10.10","522,240.00","26,112.00","32.9412","1.6471","0","0.0000"
"10781  :  โรงพยาบาลบ้านแพรก","22","321","14.59","668,064.00","30,366.55","57.7626","2.6256","0","0.0000"
"10689  :  โรงพยาบาลอ่างทอง","1,009","10,380","10.29","50,171,838.74","49,724.32","4,927.1745","4.9124","586","4.6469"
"10782  :  โรงพยาบาลไชโย","12","68","5.67","138,861.00","11,571.75","15.9759","1.4524","0","0.0000"
"10784  :  โรงพยาบาลป่าโมก","23","277","12.04","540,902.00","23,517.48","31.8758","1.4489","2","0.6926"
"10785  :  โรงพยาบาลโพธิ์ทอง","48","259","5.40","679,986.50","14,166.39","65.2761","1.5921","0","0.0000"
"10786  :  โรงพยาบาลแสวงหา","30","185","6.17","339,104.00","11,303.47","57.2014","1.9067","0","0.0000"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","89","837","9.40","1,687,391.00","18,959.45","111.3362","1.6869","0","0.0000"
"10788  :  โรงพยาบาลสามโก้","6","84","14.00","127,449.00","21,241.50","4.8352","1.6117","0","0.0000"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","1,219","11,956","9.81","59,421,753.00","48,786.33","499.3135","3.9316","0","0.0000"
"10691  :  โรงพยาบาลบ้านหมี่","592","5,730","9.68","21,962,204.00","37,098.32","2,182.1372","3.8418","0","0.0000"
"10789  :  โรงพยาบาลพัฒนานิคม","41","240","5.85","113,954.10","3,351.59","61.6765","1.5043","0","0.0000"
"10790  :  โรงพยาบาลโคกสำโรง","117","1,554","13.28","5,542,755.00","47,373.97","323.3950","3.6337","0","0.0000"
"10791  :  โรงพยาบาลชัยบาดาล","155","1,812","11.69","7,291,015.00","47,038.81","377.5817","3.6306","2","0.3629"
"10792  :  โรงพยาบาลท่าวุ้ง","34","218","6.41","480,978.00","14,146.41","59.0366","1.7364","0","0.0000"
"10793  :  โรงพยาบาลท่าหลวง","23","130","5.65","238,870.00","10,385.65","20.7690","1.2217","0","0.0000"
"10794  :  โรงพยาบาลสระโบสถ์","25","85","3.40","325,703.00","13,028.12","40.7126","1.6285","0","0.0000"
"10795  :  โรงพยาบาลโคกเจริญ","11","68","6.18","178,879.00","16,261.73","17.4886","1.7489","0","0.0000"
"10796  :  โรงพยาบาลลำสนธิ","19","125","6.58","204,149.00","10,744.68","20.7235","1.2952","0","0.0000"
"10797  :  โรงพยาบาลหนองม่วง","28","135","4.82","253,218.00","9,043.50","43.2390","1.5443","0","0.0000"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10692  :  โรงพยาบาลสิงห์บุรี","669","7,502","11.21","35,893,068.00","53,651.82","2,653.9057","4.3578","249","4.1416"
"10693  :  โรงพยาบาลอินทร์บุรี","189","2,305","12.20","8,361,759.50","44,242.11","829.8927","4.4143","2","4.0657"
"10798  :  โรงพยาบาลบางระจัน","20","118","5.90","260,036.00","13,001.80","17.6221","1.2587","0","0.0000"
"10799  :  โรงพยาบาลค่ายบางระจัน","6","21","3.50","33,132.00","5,522.00","6.2331","1.0389","0","0.0000"
"10800  :  โรงพยาบาลพรหมบุรี","13","74","5.69","148,861.00","11,450.85","12.2719","1.0227","0","0.0000"
"10801  :  โรงพยาบาลท่าช้าง","25","182","7.28","313,166.00","12,526.64","44.8297","1.9491","0","0.0000"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","1,259","8,563","6.80","43,416,646.27","34,485.02","5,014.7330","4.0311","638","3.9685"
"10802  :  โรงพยาบาลมโนรมย์","19","55","2.89","127,247.00","6,697.21","28.8352","1.6020","0","0.0000"
"10803  :  โรงพยาบาลวัดสิงห์","21","141","6.71","293,103.00","13,957.29","30.3367","1.5168","2","2.0981"
"10804  :  โรงพยาบาลสรรพยา","16","94","5.88","147,289.75","9,205.61","27.2525","1.7033","0","0.0000"
"10805  :  โรงพยาบาลสรรคบุรี","28","193","6.89","533,425.00","19,050.89","39.2596","1.5704","0","0.0000"
"10806  :  โรงพยาบาลหันคา","28","227","8.11","367,942.00","13,140.79","57.4867","2.2110","0","0.0000"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10661  :  โรงพยาบาลสระบุรี","2,028","24,123","11.90","158,941,624.00","78,373.58","8,349.4243","4.3396","960","3.9444"
"10695  :  โรงพยาบาลพระพุทธบาท","769","11,354","14.76","50,046,840.00","65,080.42","2,822.0596","4.6492","106","4.7442"
"10807  :  โรงพยาบาลแก่งคอย","30","139","4.63","417,965.00","13,932.17","56.1225","1.9353","0","0.0000"
"10808  :  โรงพยาบาลหนองแค","26","185","7.12","355,719.00","14,228.76","26.0878","1.4493","0","0.0000"
"10809  :  โรงพยาบาลวิหารแดง","32","396","12.38","758,848.00","23,714.00","36.6489","1.2638","0","0.0000"
"10810  :  โรงพยาบาลหนองแซง","5","35","7.00","69,911.00","13,982.20","7.7119","1.5424","0","0.0000"
"10811  :  โรงพยาบาลบ้านหมอ","9","51","5.67","125,812.00","13,979.11","13.7963","1.5329","0","0.0000"
"10812  :  โรงพยาบาลดอนพุด","14","54","3.86","120,581.00","8,612.93","21.6096","1.6623","0","0.0000"
"10813  :  โรงพยาบาลหนองโดน","12","95","7.92","207,957.00","17,329.75","13.0433","1.3043","0","0.0000"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","41","474","11.56","880,270.00","21,470.00","63.3053","1.5440","0","0.0000"
"10815  :  โรงพยาบาลมวกเหล็ก","19","89","4.68","208,869.00","10,993.11","33.7703","1.7774","2","1.3881"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","24","159","6.63","411,358.00","17,139.92","23.6483","0.9853","1","0.8706"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10662  :  โรงพยาบาลชลบุรี","2,855","22,352","7.83","97,135,228.75","34,592.32","0.0000","0.0000","4","0.0000"
"10817  :  โรงพยาบาลบ้านบึง","181","1,388","7.67","6,192,979.50","34,215.36","496.5653","3.4969","36","4.5053"
"10818  :  โรงพยาบาลหนองใหญ่","25","189","7.56","305,301.00","12,212.04","32.4420","1.4105","0","0.0000"
"10819  :  โรงพยาบาลบางละมุง","347","3,090","8.90","6,332,232.53","35,179.07","1,071.4895","3.1330","0","0.0000"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","24","120","5.00","321,129.00","13,380.38","56.2497","2.3437","0","0.0000"
"10821  :  โรงพยาบาลพานทอง","93","721","7.75","1,354,975.00","14,569.62","166.0648","2.2749","0","0.0000"
"10822  :  โรงพยาบาลพนัสนิคม","204","3,039","14.90","6,737,934.00","33,029.09","394.1293","2.0212","8","3.0986"
"10823  :  โรงพยาบาลแหลมฉบัง","125","1,263","10.10","3,869,231.00","30,953.85","267.3028","2.7000","0","0.0000"
"10824  :  โรงพยาบาลเกาะสีชัง","1","5","5.00","9,934.00","9,934.00","0.6186","0.6186","0","0.0000"
"10825  :  โรงพยาบาลสัตหีบกม10","85","526","6.19","1,110,819.40","13,068.46","132.2949","1.5564","0","0.0000"
"10826  :  โรงพยาบาลบ่อทอง","51","212","4.16","387,267.00","7,593.47","72.0339","1.8956","0","0.0000"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"28006  :  โรงพยาบาลเกาะจันทร์","39","183","4.69","457,387.00","11,727.87","58.2996","1.9433","2","1.8564"
