"โรงพยาบาล","รวม(ครั้ง)","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"10756  :  โรงพยาบาลบางกรวย","38","7","4","1","1","0","7","4","3","4","2","5","0"
"10757  :  โรงพยาบาลบางใหญ่","4","0","2","0","0","0","0","0","2","0","0","0","0"
"10758  :  โรงพยาบาลบางบัวทอง","88","11","8","14","10","8","15","0","0","9","3","0","10"
"10759  :  โรงพยาบาลไทรน้อย","52","5","3","3","8","2","8","5","2","5","3","5","3"
"10760  :  โรงพยาบาลปากเกร็ด","83","10","4","9","12","4","13","2","6","5","3","4","11"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","3","0","0","0","0","0","0","0","0","1","0","0","2"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10687  :  โรงพยาบาลปทุมธานี","19","1","0","1","2","0","2","1","1","4","1","3","3"
"10761  :  โรงพยาบาลคลองหลวง","11","0","0","0","1","3","1","2","0","2","1","0","1"
"10762  :  โรงพยาบาลธัญบุรี","7","1","0","0","0","0","0","0","2","1","0","2","1"
"10763  :  โรงพยาบาลประชาธิปัตย์","20","1","1","0","4","6","0","1","1","0","0","2","4"
"10764  :  โรงพยาบาลหนองเสือ","6","0","1","2","0","0","2","0","0","0","0","1","0"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","10","1","1","1","0","3","1","1","0","1","0","1","0"
"10766  :  โรงพยาบาลลำลูกกา","40","3","1","5","5","1","2","2","2","8","4","4","3"
"10767  :  โรงพยาบาลสามโคก","13","2","0","1","2","2","1","0","0","0","0","1","4"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","49","5","9","8","5","0","3","4","5","1","0","9","0"
"10688  :  โรงพยาบาลเสนา","15","0","0","0","0","0","1","1","6","2","1","1","3"
"10768  :  โรงพยาบาลท่าเรือ","1","1","0","0","0","0","0","0","0","0","0","0","0"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","30","2","3","2","2","5","3","2","4","1","2","2","2"
"10770  :  โรงพยาบาลบางไทร","7","0","0","0","1","1","2","0","0","2","1","0","0"
"10771  :  โรงพยาบาลบางบาล","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10772  :  โรงพยาบาลบางปะอิน","54","9","4","3","6","3","2","5","4","3","5","5","5"
"10773  :  โรงพยาบาลบางปะหัน","9","0","1","1","4","0","0","0","1","0","2","0","0"
"10774  :  โรงพยาบาลผักไห่","12","4","0","1","3","0","1","2","1","0","0","0","0"
"10775  :  โรงพยาบาลภาชี","3","0","0","0","0","0","0","1","1","0","1","0","0"
"10776  :  โรงพยาบาลลาดบัวหลวง","22","4","2","3","2","0","5","0","0","1","0","2","3"
"10777  :  โรงพยาบาลวังน้อย","7","1","2","1","0","0","2","0","0","1","0","0","0"
"10778  :  โรงพยาบาลบางซ้าย","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10779  :  โรงพยาบาลอุทัย","10","0","0","0","1","2","0","0","1","0","1","4","1"
"10780  :  โรงพยาบาลมหาราช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10781  :  โรงพยาบาลบ้านแพรก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10689  :  โรงพยาบาลอ่างทอง","10","0","2","1","2","0","2","0","0","0","0","1","2"
"10782  :  โรงพยาบาลไชโย","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10784  :  โรงพยาบาลป่าโมก","2","2","0","0","0","0","0","0","0","0","0","0","0"
"10785  :  โรงพยาบาลโพธิ์ทอง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10786  :  โรงพยาบาลแสวงหา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","7","2","2","0","1","0","0","0","0","1","0","0","1"
"10788  :  โรงพยาบาลสามโก้","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","10","2","0","0","2","1","0","1","1","1","0","1","1"
"10691  :  โรงพยาบาลบ้านหมี่","1","0","0","0","0","0","0","0","0","0","1","0","0"
"10789  :  โรงพยาบาลพัฒนานิคม","1","0","0","0","0","1","0","0","0","0","0","0","0"
"10790  :  โรงพยาบาลโคกสำโรง","5","0","0","0","1","1","0","0","1","0","2","0","0"
"10791  :  โรงพยาบาลชัยบาดาล","10","0","0","0","3","2","1","2","1","0","1","0","0"
"10792  :  โรงพยาบาลท่าวุ้ง","4","0","0","0","1","0","0","1","0","1","1","0","0"
"10793  :  โรงพยาบาลท่าหลวง","1","0","0","0","0","0","0","0","0","0","1","0","0"
"10794  :  โรงพยาบาลสระโบสถ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10795  :  โรงพยาบาลโคกเจริญ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10796  :  โรงพยาบาลลำสนธิ","2","0","1","0","0","0","1","0","0","0","0","0","0"
"10797  :  โรงพยาบาลหนองม่วง","5","1","0","1","0","0","1","0","0","1","0","0","1"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","15","0","3","1","2","2","2","1","0","0","1","1","2"
"10693  :  โรงพยาบาลอินทร์บุรี","9","2","1","0","1","1","2","0","0","0","2","0","0"
"10798  :  โรงพยาบาลบางระจัน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10799  :  โรงพยาบาลค่ายบางระจัน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10800  :  โรงพยาบาลพรหมบุรี","9","1","2","2","1","1","0","0","0","1","0","0","1"
"10801  :  โรงพยาบาลท่าช้าง","6","1","0","4","0","0","1","0","0","0","0","0","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10802  :  โรงพยาบาลมโนรมย์","9","0","0","2","1","0","3","0","1","0","0","1","1"
"10803  :  โรงพยาบาลวัดสิงห์","2","0","0","0","0","0","0","0","0","1","0","1","0"
"10804  :  โรงพยาบาลสรรพยา","4","0","1","0","1","0","0","0","0","0","2","0","0"
"10805  :  โรงพยาบาลสรรคบุรี","1","0","0","0","0","1","0","0","0","0","0","0","0"
"10806  :  โรงพยาบาลหันคา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","143","5","5","3","7","6","4","1","9","28","20","33","22"
"10695  :  โรงพยาบาลพระพุทธบาท","9","0","2","2","1","2","0","1","1","0","0","0","0"
"10807  :  โรงพยาบาลแก่งคอย","7","0","0","1","1","1","1","0","2","0","0","0","1"
"10808  :  โรงพยาบาลหนองแค","1","0","0","0","0","0","0","0","0","0","1","0","0"
"10809  :  โรงพยาบาลวิหารแดง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10810  :  โรงพยาบาลหนองแซง","5","1","0","1","0","0","0","1","0","0","1","0","1"
"10811  :  โรงพยาบาลบ้านหมอ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10812  :  โรงพยาบาลดอนพุด","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","20","2","1","0","3","1","2","1","0","2","2","2","4"
"10815  :  โรงพยาบาลมวกเหล็ก","32","2","4","4","3","0","4","2","4","2","2","2","3"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","46","4","5","2","7","3","3","3","2","4","1","5","7"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","28","0","0","1","1","4","2","1","4","0","8","3","4"
"10817  :  โรงพยาบาลบ้านบึง","74","1","0","9","2","9","7","7","10","4","12","9","4"
"10818  :  โรงพยาบาลหนองใหญ่","89","8","8","8","9","4","6","7","13","5","4","11","6"
"10819  :  โรงพยาบาลบางละมุง","60","0","0","6","9","5","4","11","4","8","9","0","4"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","37","5","2","4","5","2","1","3","1","4","5","1","4"
"10821  :  โรงพยาบาลพานทอง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10822  :  โรงพยาบาลพนัสนิคม","36","7","0","2","8","0","1","0","4","7","1","4","2"
"10823  :  โรงพยาบาลแหลมฉบัง","66","3","3","5","5","5","5","3","2","7","8","9","11"
"10824  :  โรงพยาบาลเกาะสีชัง","5","1","0","0","1","0","0","0","1","0","2","0","0"
"10825  :  โรงพยาบาลสัตหีบกม10","1","1","0","0","0","0","0","0","0","0","0","0","0"
"10826  :  โรงพยาบาลบ่อทอง","81","12","4","8","12","4","3","5","5","6","6","6","10"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","10","1","1","0","1","1","0","2","0","1","1","1","1"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","4","0","0","0","0","0","0","0","0","0","0","0","4"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","6","0","1","0","1","1","0","0","1","0","0","1","1"
"10663  :  โรงพยาบาลระยอง","139","13","17","21","11","11","5","13","9","3","10","14","12"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","54","5","6","6","5","4","1","4","6","4","9","2","2"
"10828  :  โรงพยาบาลบ้านฉาง","32","1","1","1","3","2","1","7","4","1","7","4","0"
"10829  :  โรงพยาบาลแกลง","189","16","15","27","19","15","16","6","26","6","11","18","14"
"10830  :  โรงพยาบาลวังจันทร์","95","8","10","6","9","12","10","7","7","8","6","6","6"
"10831  :  โรงพยาบาลบ้านค่าย","46","6","1","5","3","3","3","5","2","7","4","4","3"
"10832  :  โรงพยาบาลปลวกแดง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","7","0","0","0","1","1","1","1","0","0","3","0","0"
"23962  :  โรงพยาบาลนิคมพัฒนา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10834  :  โรงพยาบาลขลุง","34","4","1","2","0","3","5","2","5","1","3","5","3"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","1","1","0","0","0","0","0","0","0","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","3","3","0","0","0","0","0","0","0","0","0","0","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","3","0","1","0","1","0","0","0","0","0","0","0","1"
"10839  :  โรงพยาบาลมะขาม","12","0","2","1","0","2","2","1","0","2","0","2","0"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","2","0","0","0","1","0","0","0","0","0","1","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","17","0","0","2","1","2","1","5","2","0","2","2","0"
"10843  :  โรงพยาบาลนายายอาม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","19","1","2","1","2","2","2","2","2","1","3","1","0"
"10696  :  โรงพยาบาลตราด","69","2","3","4","2","7","2","4","9","2","10","13","11"
"10845  :  โรงพยาบาลคลองใหญ่","18","3","1","1","0","3","1","3","1","1","4","0","0"
"10846  :  โรงพยาบาลเขาสมิง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10847  :  โรงพยาบาลบ่อไร่","13","1","1","2","1","0","1","1","0","2","1","1","2"
"10848  :  โรงพยาบาลแหลมงอบ","25","1","3","6","4","2","1","2","0","1","0","3","2"
"10849  :  โรงพยาบาลเกาะกูด","23","4","1","1","3","0","0","6","1","0","2","1","4"
"13816  :  โรงพยาบาลเกาะช้าง","5","0","0","1","1","1","1","1","0","0","0","0","0"
"10697  :  โรงพยาบาลพุทธโสธร","2","0","0","0","0","0","0","0","0","1","0","1","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","45","7","5","4","5","4","2","2","3","4","1","4","4"
"10850  :  โรงพยาบาลบางคล้า","67","6","8","4","6","7","1","5","6","5","5","8","6"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","3","0","0","0","2","0","0","0","0","0","1","0","0"
"10852  :  โรงพยาบาลบางปะกง","7","1","1","0","0","0","0","0","0","1","0","4","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","31","3","3","3","1","3","1","5","2","5","2","2","1"
"10854  :  โรงพยาบาลพนมสารคาม","42","4","6","2","3","5","4","1","5","1","4","3","4"
"10855  :  โรงพยาบาลสนามชัยเขต","1","0","0","0","0","0","0","0","0","0","1","0","0"
"10856  :  โรงพยาบาลแปลงยาว","9","0","0","1","0","1","1","2","1","0","1","2","0"
"13747  :  โรงพยาบาลราชสาส์น","9","1","0","1","1","0","1","1","0","2","0","0","2"
