"โรงพยาบาล","รวม(ครั้ง)","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"10756  :  โรงพยาบาลบางกรวย","48","9","5","4","2","7","5","3","3","4","3","2","1"
"10757  :  โรงพยาบาลบางใหญ่","12","2","0","3","1","0","1","0","2","1","0","1","1"
"10758  :  โรงพยาบาลบางบัวทอง","131","8","7","14","7","5","5","5","23","20","10","11","16"
"10759  :  โรงพยาบาลไทรน้อย","41","4","1","6","3","4","4","2","1","3","8","2","3"
"10760  :  โรงพยาบาลปากเกร็ด","129","9","10","12","7","15","14","4","19","6","8","13","12"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","25","1","6","3","5","5","1","0","1","2","0","1","0"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10687  :  โรงพยาบาลปทุมธานี","35","1","5","1","2","3","2","2","6","4","3","3","3"
"10761  :  โรงพยาบาลคลองหลวง","20","2","3","2","1","0","1","0","3","3","1","0","4"
"10762  :  โรงพยาบาลธัญบุรี","6","1","1","0","1","0","1","0","0","2","0","0","0"
"10763  :  โรงพยาบาลประชาธิปัตย์","47","1","3","5","1","1","9","2","1","4","9","5","6"
"10764  :  โรงพยาบาลหนองเสือ","17","1","2","3","1","1","0","2","2","0","2","1","2"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","35","4","2","5","3","3","2","3","2","3","3","2","3"
"10766  :  โรงพยาบาลลำลูกกา","99","12","14","4","6","10","4","9","10","5","10","12","3"
"10767  :  โรงพยาบาลสามโคก","44","5","9","4","4","4","5","1","1","2","2","4","3"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","34","5","2","9","0","3","4","2","6","0","0","0","3"
"10688  :  โรงพยาบาลเสนา","8","0","0","2","1","0","0","2","1","0","0","1","1"
"10768  :  โรงพยาบาลท่าเรือ","4","0","0","2","0","1","0","0","0","1","0","0","0"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","1","0","0","0","0","0","0","0","1","0","0","0","0"
"10770  :  โรงพยาบาลบางไทร","11","0","0","1","0","1","0","2","1","1","2","0","3"
"10771  :  โรงพยาบาลบางบาล","2","0","0","0","1","0","0","0","0","0","0","1","0"
"10772  :  โรงพยาบาลบางปะอิน","39","2","4","5","2","3","4","2","2","5","0","3","7"
"10773  :  โรงพยาบาลบางปะหัน","2","0","1","1","0","0","0","0","0","0","0","0","0"
"10774  :  โรงพยาบาลผักไห่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10775  :  โรงพยาบาลภาชี","3","0","0","0","0","1","0","0","1","0","0","0","1"
"10776  :  โรงพยาบาลลาดบัวหลวง","15","3","2","0","2","1","0","2","0","1","1","1","2"
"10777  :  โรงพยาบาลวังน้อย","9","0","3","0","1","1","0","2","0","0","1","1","0"
"10778  :  โรงพยาบาลบางซ้าย","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10779  :  โรงพยาบาลอุทัย","10","1","0","1","1","0","1","1","2","1","0","1","1"
"10780  :  โรงพยาบาลมหาราช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10781  :  โรงพยาบาลบ้านแพรก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10689  :  โรงพยาบาลอ่างทอง","20","1","2","4","4","1","1","1","1","0","0","2","3"
"10782  :  โรงพยาบาลไชโย","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10784  :  โรงพยาบาลป่าโมก","2","0","0","0","1","0","0","0","0","0","0","1","0"
"10785  :  โรงพยาบาลโพธิ์ทอง","7","0","0","2","0","1","0","0","2","1","1","0","0"
"10786  :  โรงพยาบาลแสวงหา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","2","0","1","0","0","0","0","0","0","0","1","0","0"
"10788  :  โรงพยาบาลสามโก้","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","12","1","1","1","3","0","0","0","0","2","3","1","0"
"10691  :  โรงพยาบาลบ้านหมี่","2","1","0","0","0","0","0","0","0","0","1","0","0"
"10789  :  โรงพยาบาลพัฒนานิคม","4","0","1","0","1","1","1","0","0","0","0","0","0"
"10790  :  โรงพยาบาลโคกสำโรง","3","0","0","0","1","0","0","0","0","1","0","0","1"
"10791  :  โรงพยาบาลชัยบาดาล","4","0","1","0","0","0","0","1","0","0","1","0","1"
"10792  :  โรงพยาบาลท่าวุ้ง","3","0","0","0","0","0","0","1","0","0","1","0","1"
"10793  :  โรงพยาบาลท่าหลวง","1","0","0","0","0","1","0","0","0","0","0","0","0"
"10794  :  โรงพยาบาลสระโบสถ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10795  :  โรงพยาบาลโคกเจริญ","10","1","1","0","1","2","0","1","1","0","1","1","1"
"10796  :  โรงพยาบาลลำสนธิ","5","1","0","1","0","0","1","0","0","1","0","0","1"
"10797  :  โรงพยาบาลหนองม่วง","5","1","0","0","0","1","1","0","0","1","0","0","1"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","18","4","0","1","1","0","1","1","2","1","1","4","2"
"10693  :  โรงพยาบาลอินทร์บุรี","7","1","0","1","1","1","1","0","1","0","0","1","0"
"10798  :  โรงพยาบาลบางระจัน","1","0","0","0","0","0","0","0","0","0","1","0","0"
"10799  :  โรงพยาบาลค่ายบางระจัน","3","0","0","0","1","0","0","0","0","0","0","0","2"
"10800  :  โรงพยาบาลพรหมบุรี","4","0","0","0","2","0","0","1","0","0","0","0","1"
"10801  :  โรงพยาบาลท่าช้าง","7","1","0","0","2","0","0","2","0","1","1","0","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","8","0","0","0","0","0","0","0","1","2","2","3","0"
"10802  :  โรงพยาบาลมโนรมย์","8","0","1","1","0","1","0","1","1","1","0","0","2"
"10803  :  โรงพยาบาลวัดสิงห์","5","1","1","0","0","0","1","0","1","0","0","1","0"
"10804  :  โรงพยาบาลสรรพยา","6","1","0","2","1","0","0","1","0","1","0","0","0"
"10805  :  โรงพยาบาลสรรคบุรี","3","0","0","1","2","0","0","0","0","0","0","0","0"
"10806  :  โรงพยาบาลหันคา","1","0","0","1","0","0","0","0","0","0","0","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","232","20","25","12","16","17","18","14","31","25","23","16","15"
"10695  :  โรงพยาบาลพระพุทธบาท","8","0","0","3","2","0","1","1","0","1","0","0","0"
"10807  :  โรงพยาบาลแก่งคอย","26","0","2","2","1","1","4","3","3","3","3","2","2"
"10808  :  โรงพยาบาลหนองแค","30","4","2","1","4","3","4","3","4","2","0","1","2"
"10809  :  โรงพยาบาลวิหารแดง","1","0","0","0","0","0","0","0","0","1","0","0","0"
"10810  :  โรงพยาบาลหนองแซง","4","0","1","0","0","1","0","0","1","0","0","1","0"
"10811  :  โรงพยาบาลบ้านหมอ","2","0","0","0","1","0","0","0","1","0","0","0","0"
"10812  :  โรงพยาบาลดอนพุด","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","17","0","1","3","1","3","2","0","2","3","0","1","1"
"10815  :  โรงพยาบาลมวกเหล็ก","31","5","3","4","2","1","4","0","2","4","3","2","1"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","21","1","1","2","2","5","0","3","2","0","2","2","1"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","293","20","27","27","37","21","30","5","15","34","20","29","28"
"10817  :  โรงพยาบาลบ้านบึง","25","5","5","3","2","1","1","0","2","2","1","1","2"
"10818  :  โรงพยาบาลหนองใหญ่","81","6","13","0","12","6","7","7","7","3","6","8","6"
"10819  :  โรงพยาบาลบางละมุง","122","14","11","10","9","15","15","10","10","8","12","3","5"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","41","5","6","1","3","7","2","3","4","3","2","1","4"
"10821  :  โรงพยาบาลพานทอง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10822  :  โรงพยาบาลพนัสนิคม","69","7","6","5","8","6","6","6","4","7","4","3","7"
"10823  :  โรงพยาบาลแหลมฉบัง","44","6","4","6","2","0","3","0","6","6","5","1","5"
"10824  :  โรงพยาบาลเกาะสีชัง","8","0","0","1","1","0","1","0","2","1","0","2","0"
"10825  :  โรงพยาบาลสัตหีบกม10","46","0","2","1","3","7","4","3","8","4","3","6","5"
"10826  :  โรงพยาบาลบ่อทอง","73","3","7","10","10","10","4","6","5","6","3","7","2"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","105","9","10","3","6","8","6","11","10","11","8","13","10"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","12","0","0","3","1","2","1","0","1","1","2","1","0"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","19","3","2","0","2","2","0","3","0","1","1","1","4"
"10663  :  โรงพยาบาลระยอง","76","16","14","8","5","3","20","6","1","3","0","0","0"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","106","11","8","11","6","9","17","5","3","14","3","7","12"
"10828  :  โรงพยาบาลบ้านฉาง","63","5","4","9","6","5","5","7","3","6","4","5","4"
"10829  :  โรงพยาบาลแกลง","162","17","23","9","11","8","15","16","10","12","17","14","10"
"10830  :  โรงพยาบาลวังจันทร์","108","14","9","8","9","10","7","12","11","6","9","9","4"
"10831  :  โรงพยาบาลบ้านค่าย","43","6","2","1","7","4","5","3","3","5","3","2","2"
"10832  :  โรงพยาบาลปลวกแดง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","6","0","0","0","0","2","1","1","1","0","0","0","1"
"23962  :  โรงพยาบาลนิคมพัฒนา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10664  :  โรงพยาบาลพระปกเกล้า","56","3","5","8","3","6","4","10","4","5","3","2","3"
"10834  :  โรงพยาบาลขลุง","9","1","0","1","2","1","0","0","0","1","1","2","0"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","4","3","1","0","0","0","0","0","0","0","0","0","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","6","0","0","1","0","0","0","1","2","0","1","1","0"
"10839  :  โรงพยาบาลมะขาม","30","2","3","1","3","3","4","4","2","2","2","2","2"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","13","3","0","0","1","0","0","0","1","1","0","2","5"
"10842  :  โรงพยาบาลแก่งหางแมว","20","3","1","4","3","1","3","0","1","2","0","2","0"
"10843  :  โรงพยาบาลนายายอาม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","33","3","5","3","3","4","1","1","4","1","3","3","2"
"10696  :  โรงพยาบาลตราด","139","12","11","9","7","10","10","13","8","16","15","11","17"
"10845  :  โรงพยาบาลคลองใหญ่","40","3","3","5","1","3","4","1","3","5","2","6","4"
"10846  :  โรงพยาบาลเขาสมิง","18","3","6","3","5","0","0","0","0","0","0","0","1"
"10847  :  โรงพยาบาลบ่อไร่","2","0","0","1","0","1","0","0","0","0","0","0","0"
"10848  :  โรงพยาบาลแหลมงอบ","14","2","0","0","3","0","0","2","2","3","1","1","0"
"10849  :  โรงพยาบาลเกาะกูด","32","5","1","3","3","0","2","5","2","1","4","3","3"
"13816  :  โรงพยาบาลเกาะช้าง","4","0","0","0","3","0","0","1","0","0","0","0","0"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","47","4","4","5","2","2","5","2","9","4","3","4","3"
"10850  :  โรงพยาบาลบางคล้า","87","8","6","6","6","7","8","8","11","5","8","7","7"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","8","0","0","2","1","0","0","0","1","2","1","1","0"
"10852  :  โรงพยาบาลบางปะกง","24","2","3","5","3","4","1","0","0","1","1","3","1"
"10853  :  โรงพยาบาลบ้านโพธิ์","16","1","1","3","0","2","3","0","1","1","2","1","1"
"10854  :  โรงพยาบาลพนมสารคาม","39","5","2","4","7","3","5","2","4","1","3","0","3"
"10855  :  โรงพยาบาลสนามชัยเขต","15","1","3","0","1","0","2","1","2","3","1","0","1"
"10856  :  โรงพยาบาลแปลงยาว","4","0","2","0","1","0","1","0","0","0","0","0","0"
"13747  :  โรงพยาบาลราชสาส์น","9","0","1","0","0","2","0","0","3","0","0","3","0"
