"โรงพยาบาล","รวม(ครั้ง)","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"10686  :  โรงพยาบาลพระนั่งเกล้า","1,648","79","101","82","82","95","111","97","103","123","346","295","134"
"10756  :  โรงพยาบาลบางกรวย","928","69","46","61","65","41","64","35","38","60","50","124","275"
"10757  :  โรงพยาบาลบางใหญ่","660","96","87","63","47","45","73","45","60","49","29","35","31"
"10758  :  โรงพยาบาลบางบัวทอง","1,462","25","28","38","10","27","22","14","15","22","898","22","341"
"10759  :  โรงพยาบาลไทรน้อย","1,564","45","67","29","53","76","50","57","52","67","269","242","557"
"10760  :  โรงพยาบาลปากเกร็ด","3,767","30","33","16","15","18","24","14","25","39","45","496","3,012"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","13,030","0","0","0","0","0","0","0","54","1,740","4,053","5,059","2,124"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","749","53","35","49","34","53","77","79","63","94","59","55","98"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","7","2","1","0","2","0","0","1","0","1","0","0","0"
"10687  :  โรงพยาบาลปทุมธานี","2,481","128","111","132","90","98","118","109","146","165","166","246","972"
"10761  :  โรงพยาบาลคลองหลวง","1,342","13","12","11","8","13","19","12","6","10","31","20","1,187"
"10762  :  โรงพยาบาลธัญบุรี","894","31","12","24","52","43","53","48","52","43","40","147","349"
"10763  :  โรงพยาบาลประชาธิปัตย์","182","13","25","18","17","13","27","14","22","14","8","11","0"
"10764  :  โรงพยาบาลหนองเสือ","294","16","13","6","23","5","15","12","13","22","25","51","93"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","454","36","28","35","20","34","29","36","18","21","36","23","138"
"10766  :  โรงพยาบาลลำลูกกา","2,477","59","73","51","46","64","76","48","89","98","54","73","1,746"
"10767  :  โรงพยาบาลสามโคก","1,009","6","5","17","10","13","8","9","10","2","8","9","912"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","20","0","0","0","0","0","0","0","0","0","0","0","20"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","268","21","17","31","26","23","23","28","5","24","22","7","41"
"10688  :  โรงพยาบาลเสนา","790","5","3","8","11","3","1","0","0","1","6","156","596"
"10768  :  โรงพยาบาลท่าเรือ","706","9","3","8","9","2","7","8","6","6","8","154","486"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","886","5","2","4","2","9","5","3","7","5","6","234","604"
"10770  :  โรงพยาบาลบางไทร","345","18","19","16","15","25","9","20","17","12","8","8","178"
"10771  :  โรงพยาบาลบางบาล","61","1","3","4","3","1","5","5","10","6","1","22","0"
"10772  :  โรงพยาบาลบางปะอิน","667","24","33","26","29","32","39","17","30","34","113","211","79"
"10773  :  โรงพยาบาลบางปะหัน","794","7","11","21","12","12","17","14","14","9","17","191","469"
"10774  :  โรงพยาบาลผักไห่","495","4","1","2","2","1","0","2","2","4","2","132","343"
"10775  :  โรงพยาบาลภาชี","619","0","4","2","3","1","0","3","5","2","5","275","319"
"10776  :  โรงพยาบาลลาดบัวหลวง","713","24","30","13","21","24","19","15","16","17","17","39","478"
"10777  :  โรงพยาบาลวังน้อย","1,602","24","23","34","20","28","38","26","18","42","21","117","1,211"
"10778  :  โรงพยาบาลบางซ้าย","26","2","1","4","2","2","2","2","0","2","3","6","0"
"10779  :  โรงพยาบาลอุทัย","2,934","8","10","6","6","12","8","14","10","15","32","399","2,414"
"10780  :  โรงพยาบาลมหาราช","24","1","0","1","0","1","0","0","0","1","1","0","19"
"10781  :  โรงพยาบาลบ้านแพรก","26","0","0","0","0","0","0","0","0","0","1","1","24"
"10689  :  โรงพยาบาลอ่างทอง","116","12","11","10","11","12","18","10","9","2","9","8","4"
"10782  :  โรงพยาบาลไชโย","117","2","2","0","0","1","1","1","1","9","4","23","73"
"10784  :  โรงพยาบาลป่าโมก","59","2","6","4","0","8","1","2","0","4","6","8","18"
"10785  :  โรงพยาบาลโพธิ์ทอง","197","3","4","6","2","4","3","4","9","13","10","15","124"
"10786  :  โรงพยาบาลแสวงหา","32","0","0","0","0","0","0","1","0","0","1","4","26"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","64","2","1","4","0","1","3","3","1","3","4","6","36"
"10788  :  โรงพยาบาลสามโก้","19","0","1","1","0","0","0","3","1","2","3","2","6"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","761","25","20","26","19","26","27","23","32","36","44","126","357"
"10691  :  โรงพยาบาลบ้านหมี่","18","1","0","1","0","1","0","3","1","1","5","5","0"
"10789  :  โรงพยาบาลพัฒนานิคม","84","11","3","9","13","9","12","3","7","6","2","4","5"
"10790  :  โรงพยาบาลโคกสำโรง","150","6","0","2","1","0","2","4","1","11","11","47","65"
"10791  :  โรงพยาบาลชัยบาดาล","6,546","26","20","34","33","27","35","31","56","56","4,436","1,712","80"
"10792  :  โรงพยาบาลท่าวุ้ง","118","5","14","1","3","3","6","4","4","7","9","5","57"
"10793  :  โรงพยาบาลท่าหลวง","38","0","4","2","1","1","0","2","0","6","2","3","17"
"10794  :  โรงพยาบาลสระโบสถ์","10","0","0","1","1","4","2","0","0","0","0","0","2"
"10795  :  โรงพยาบาลโคกเจริญ","43","0","1","2","1","4","4","5","2","1","1","4","18"
"10796  :  โรงพยาบาลลำสนธิ","21","2","1","0","0","2","1","1","2","2","1","4","5"
"10797  :  โรงพยาบาลหนองม่วง","49","6","7","3","8","2","6","4","2","5","0","4","2"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","1,252","8","9","5","8","7","4","7","9","15","327","344","509"
"10693  :  โรงพยาบาลอินทร์บุรี","120","1","2","5","2","1","1","4","2","7","2","25","68"
"10798  :  โรงพยาบาลบางระจัน","132","5","0","0","3","0","0","0","3","1","18","14","88"
"10799  :  โรงพยาบาลค่ายบางระจัน","51","1","0","0","1","0","2","0","0","2","0","2","43"
"10800  :  โรงพยาบาลพรหมบุรี","29","4","0","1","0","6","1","5","1","2","3","2","4"
"10801  :  โรงพยาบาลท่าช้าง","185","0","0","0","0","0","0","0","0","1","5","14","165"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","91","1","1","1","1","1","0","1","2","16","11","20","36"
"10802  :  โรงพยาบาลมโนรมย์","81","0","4","0","3","0","1","1","6","7","5","26","28"
"10803  :  โรงพยาบาลวัดสิงห์","68","0","1","1","0","1","0","0","0","0","1","7","57"
"10804  :  โรงพยาบาลสรรพยา","100","1","0","0","0","0","1","3","2","6","17","26","44"
"10805  :  โรงพยาบาลสรรคบุรี","104","3","4","2","1","1","2","1","1","10","11","10","58"
"10806  :  โรงพยาบาลหันคา","553","1","1","0","0","1","0","2","4","5","84","205","250"
"27974  :  โรงพยาบาลหนองมะโมง","28","0","0","1","0","0","0","1","1","0","0","2","23"
"27975  :  โรงพยาบาลเนินขาม","42","0","0","0","0","0","0","0","0","2","0","13","27"
"10661  :  โรงพยาบาลสระบุรี","191","10","15","17","22","13","13","18","31","13","9","9","21"
"10695  :  โรงพยาบาลพระพุทธบาท","151","14","18","11","10","7","22","16","13","12","16","6","6"
"10807  :  โรงพยาบาลแก่งคอย","1,905","29","22","19","20","19","19","18","17","14","340","494","894"
"10808  :  โรงพยาบาลหนองแค","2,127","11","10","14","15","15","23","17","15","21","350","263","1,373"
"10809  :  โรงพยาบาลวิหารแดง","509","15","8","5","9","11","11","8","10","17","25","18","372"
"10810  :  โรงพยาบาลหนองแซง","17","0","2","0","3","0","2","0","3","1","1","1","4"
"10811  :  โรงพยาบาลบ้านหมอ","78","3","0","1","0","1","0","0","0","1","11","22","39"
"10812  :  โรงพยาบาลดอนพุด","76","0","0","0","0","0","0","0","0","0","1","20","55"
"10813  :  โรงพยาบาลหนองโดน","308","11","12","9","9","9","10","7","7","16","11","79","128"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","484","7","10","4","6","6","13","8","8","11","28","37","346"
"10815  :  โรงพยาบาลมวกเหล็ก","480","22","38","30","23","20","44","22","22","42","37","56","124"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","330","27","24","29","34","30","23","29","25","31","25","18","35"
"11485  :  โรงพยาบาลค่ายอดิศร","12","0","0","0","0","0","0","0","0","3","2","5","2"
"10662  :  โรงพยาบาลชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10817  :  โรงพยาบาลบ้านบึง","15,118","287","248","253","202","212","253","300","302","396","1,737","2,605","8,323"
"10818  :  โรงพยาบาลหนองใหญ่","7,710","78","64","81","69","84","105","84","84","70","3,059","1,341","2,591"
"10819  :  โรงพยาบาลบางละมุง","8,826","163","177","166","146","159","192","180","189","329","585","1,826","4,714"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","834","27","19","31","19","14","26","21","25","39","41","113","459"
"10821  :  โรงพยาบาลพานทอง","2,341","50","63","55","41","42","43","33","48","49","113","44","1,760"
"10822  :  โรงพยาบาลพนัสนิคม","7,292","47","56","41","37","25","34","44","48","61","219","366","6,314"
"10823  :  โรงพยาบาลแหลมฉบัง","1,696","80","87","81","60","67","125","58","82","90","175","278","513"
"10824  :  โรงพยาบาลเกาะสีชัง","842","3","3","3","1","1","4","0","12","20","22","300","473"
"10825  :  โรงพยาบาลสัตหีบกม10","1,296","97","84","96","85","103","84","181","143","142","105","83","93"
"10826  :  โรงพยาบาลบ่อทอง","5,869","96","120","114","105","114","153","156","87","93","86","235","4,510"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","2","0","0","0","0","0","0","0","0","1","0","0","1"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","229","46","59","57","0","42","16","3","0","6","0","0","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","1,251","35","26","13","22","25","9","37","38","90","230","240","486"
"28005  :  โรงพยาบาลเมืองพัทยา","72","25","1","6","1","5","3","4","4","8","5","7","3"
"28006  :  โรงพยาบาลเกาะจันทร์","1,383","12","16","5","16","14","12","21","10","12","25","76","1,164"
"10663  :  โรงพยาบาลระยอง","959","95","54","59","49","55","125","210","113","65","58","42","34"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","1,522","55","62","59","35","55","42","52","41","108","131","296","586"
"10828  :  โรงพยาบาลบ้านฉาง","267","22","24","28","15","25","28","20","32","19","19","23","12"
"10829  :  โรงพยาบาลแกลง","1,532","115","103","135","111","121","149","114","120","153","152","126","133"
"10830  :  โรงพยาบาลวังจันทร์","759","60","108","60","51","66","62","53","50","53","67","68","61"
"10831  :  โรงพยาบาลบ้านค่าย","953","26","45","44","35","46","57","48","36","121","49","244","202"
"10832  :  โรงพยาบาลปลวกแดง","719","63","47","75","45","72","71","65","58","73","49","46","55"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","179","16","19","6","11","19","28","14","16","16","16","6","12"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,067","91","90","71","70","53","82","95","72","83","96","119","145"
"10664  :  โรงพยาบาลพระปกเกล้า","705","45","37","61","34","45","68","51","61","93","75","66","69"
"10834  :  โรงพยาบาลขลุง","32","4","2","1","0","0","4","0","0","3","3","5","10"
"10835  :  โรงพยาบาลท่าใหม่","309","20","19","23","31","17","22","16","28","34","38","31","30"
"10836  :  โรงพยาบาลเขาสุกิม","80","15","7","8","10","8","9","2","2","5","8","3","3"
"10837  :  โรงพยาบาลสองพี่น้อง","111","2","3","6","0","7","4","2","1","4","1","8","73"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","924","47","64","70","78","62","86","95","62","84","84","97","95"
"10839  :  โรงพยาบาลมะขาม","228","18","12","10","12","14","18","16","13","17","26","27","45"
"10840  :  โรงพยาบาลแหลมสิงห์","61","1","2","3","1","2","7","7","5","6","8","6","13"
"10841  :  โรงพยาบาลสอยดาว","49","1","0","0","0","0","1","0","0","4","5","5","33"
"10842  :  โรงพยาบาลแก่งหางแมว","70","11","9","6","3","8","6","4","3","1","9","5","5"
"10843  :  โรงพยาบาลนายายอาม","142","5","5","11","4","8","9","7","8","19","21","32","13"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","370","25","15","26","15","37","26","61","44","35","35","22","29"
"10696  :  โรงพยาบาลตราด","2,939","78","32","58","22","32","27","17","24","70","21","62","2,496"
"10845  :  โรงพยาบาลคลองใหญ่","2,462","37","42","61","43","36","30","45","32","42","100","210","1,784"
"10846  :  โรงพยาบาลเขาสมิง","436","33","38","47","32","28","36","23","39","53","34","39","34"
"10847  :  โรงพยาบาลบ่อไร่","162","15","8","8","6","7","10","5","8","17","6","20","52"
"10848  :  โรงพยาบาลแหลมงอบ","472","5","7","8","7","5","4","3","5","9","4","3","412"
"10849  :  โรงพยาบาลเกาะกูด","61","3","9","4","7","2","5","4","4","4","6","3","10"
"13816  :  โรงพยาบาลเกาะช้าง","2,783","41","38","23","18","7","3","1","0","3","15","336","2,298"
"10697  :  โรงพยาบาลพุทธโสธร","2,032","62","56","77","45","52","51","49","70","67","82","1,038","383"
"10833  :  โรงพยาบาลท่าตะเกียบ","310","25","22","25","28","25","44","22","24","15","21","38","21"
"10850  :  โรงพยาบาลบางคล้า","698","57","50","44","50","50","46","39","32","50","36","244","0"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","956","24","22","15","28","22","26","22","22","27","159","232","357"
"10852  :  โรงพยาบาลบางปะกง","262","72","43","41","46","34","14","12","0","0","0","0","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","808","23","25","25","20","34","17","27","26","34","79","102","396"
"10854  :  โรงพยาบาลพนมสารคาม","443","36","34","36","26","25","21","17","10","17","21","32","168"
"10855  :  โรงพยาบาลสนามชัยเขต","262","23","12","17","16","19","21","18","19","16","31","35","35"
