"โรงพยาบาล","รวม(ครั้ง)","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11621  :  โรงพยาบาลบางไผ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11626  :  โรงพยาบาลคลองตัน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11628  :  โรงพยาบาลพระราม 9","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11676  :  โรงพยาบาลยันฮี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11686  :  โรงพยาบาลบางโพ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12246  :  สถาบันราชานุกูล","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12249  :  สถาบันโรคผิวหนัง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12439  :  สถาบันประสาทวิทยา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13814  :  โรงพยาบาลศิริราช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14173  :  โรงพยาบาลตำรวจ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14577  :  โรงพยาบาลวิภาราม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15049  :  โรงพยาบาลสิรินธร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22155  :  โรงพยาบาลครู","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","1,057","167","132","86","91","94","49","49","48","83","92","72","94"
"10752  :  โรงพยาบาลบางบ่อ","414","20","27","20","21","30","38","22","39","48","52","57","40"
"10753  :  โรงพยาบาลบางพลี","4,366","366","410","334","354","367","427","284","364","312","396","396","356"
"10754  :  โรงพยาบาลบางจาก","652","58","59","47","54","21","66","61","46","52","61","57","70"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","890","108","89","80","73","56","61","83","74","65","71","62","68"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","11","0","0","0","1","2","1","0","2","0","3","2","0"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28785  :  โรงพยาบาลบางเสาธง","26","0","2","5","6","2","4","3","3","1","0","0","0"
"10686  :  โรงพยาบาลพระนั่งเกล้า","2,897","281","280","245","240","210","254","254","226","209","219","247","232"
"10756  :  โรงพยาบาลบางกรวย","1,047","77","102","86","89","101","81","76","77","98","85","105","70"
"10757  :  โรงพยาบาลบางใหญ่","2,621","190","162","184","223","192","178","152","200","262","273","314","291"
"10758  :  โรงพยาบาลบางบัวทอง","453","52","35","26","49","30","34","30","42","33","46","43","33"
"10759  :  โรงพยาบาลไทรน้อย","385","31","27","23","27","26","34","28","39","34","42","38","36"
"10760  :  โรงพยาบาลปากเกร็ด","1,396","120","133","99","139","105","113","79","128","100","108","142","130"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","2,047","164","167","153","172","168","166","144","198","149","197","193","176"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10687  :  โรงพยาบาลปทุมธานี","2,670","228","222","209","225","202","190","201","190","205","234","264","300"
"10761  :  โรงพยาบาลคลองหลวง","37","1","8","9","1","2","2","1","2","2","3","3","3"
"10762  :  โรงพยาบาลธัญบุรี","375","24","48","36","47","19","29","28","31","26","36","19","32"
"10763  :  โรงพยาบาลประชาธิปัตย์","45","2","3","2","3","3","8","5","5","3","4","4","3"
"10764  :  โรงพยาบาลหนองเสือ","213","37","19","15","10","15","17","13","14","24","16","18","15"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","48","13","4","5","6","5","3","3","3","2","2","1","1"
"10766  :  โรงพยาบาลลำลูกกา","585","46","53","40","49","57","49","44","58","54","41","50","44"
"10767  :  โรงพยาบาลสามโคก","10","6","0","1","1","1","1","0","0","0","0","0","0"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","697","64","77","52","72","73","70","74","69","68","50","12","16"
"10688  :  โรงพยาบาลเสนา","181","9","8","9","19","13","12","27","20","17","16","16","15"
"10768  :  โรงพยาบาลท่าเรือ","52","4","8","3","3","9","8","0","3","5","3","3","3"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","160","17","14","15","17","18","12","16","9","10","12","12","8"
"10770  :  โรงพยาบาลบางไทร","165","14","21","15","12","18","12","7","15","14","15","9","13"
"10771  :  โรงพยาบาลบางบาล","26","6","6","0","0","1","3","3","2","1","1","1","2"
"10772  :  โรงพยาบาลบางปะอิน","576","55","57","48","47","35","49","61","37","37","53","47","50"
"10773  :  โรงพยาบาลบางปะหัน","139","4","6","10","16","8","11","11","12","10","13","17","21"
"10774  :  โรงพยาบาลผักไห่","79","5","9","4","2","3","7","10","11","5","8","10","5"
"10775  :  โรงพยาบาลภาชี","40","3","3","4","2","4","2","4","6","5","1","3","3"
"10776  :  โรงพยาบาลลาดบัวหลวง","296","24","29","24","28","16","31","25","19","17","26","30","27"
"10777  :  โรงพยาบาลวังน้อย","331","27","41","26","35","25","25","31","24","23","28","33","13"
"10778  :  โรงพยาบาลบางซ้าย","4","0","0","0","0","1","1","1","1","0","0","0","0"
"10779  :  โรงพยาบาลอุทัย","223","15","15","16","22","17","19","13","26","0","21","30","29"
"10780  :  โรงพยาบาลมหาราช","5","1","2","2","0","0","0","0","0","0","0","0","0"
"10781  :  โรงพยาบาลบ้านแพรก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10689  :  โรงพยาบาลอ่างทอง","181","3","1","0","13","13","12","14","22","23","19","32","29"
"10782  :  โรงพยาบาลไชโย","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10784  :  โรงพยาบาลป่าโมก","70","13","12","7","5","3","5","4","1","3","2","6","9"
"10785  :  โรงพยาบาลโพธิ์ทอง","29","2","2","2","4","3","3","3","5","2","2","1","0"
"10786  :  โรงพยาบาลแสวงหา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","46","9","10","6","6","4","4","4","2","1","0","0","0"
"10788  :  โรงพยาบาลสามโก้","4","0","0","0","0","0","1","0","0","0","3","0","0"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","508","68","39","48","43","25","34","26","40","43","60","46","36"
"10691  :  โรงพยาบาลบ้านหมี่","58","5","6","4","3","3","4","8","7","4","5","5","4"
"10789  :  โรงพยาบาลพัฒนานิคม","252","15","10","7","16","25","27","21","32","23","33","26","17"
"10790  :  โรงพยาบาลโคกสำโรง","28","2","1","0","2","1","3","4","3","3","1","3","5"
"10791  :  โรงพยาบาลชัยบาดาล","364","48","43","17","30","23","20","18","31","31","36","34","33"
"10792  :  โรงพยาบาลท่าวุ้ง","30","0","0","0","6","8","6","0","2","0","1","2","5"
"10793  :  โรงพยาบาลท่าหลวง","41","4","6","5","5","5","2","2","1","2","4","3","2"
"10794  :  โรงพยาบาลสระโบสถ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10795  :  โรงพยาบาลโคกเจริญ","4","0","0","0","0","0","0","0","1","1","2","0","0"
"10796  :  โรงพยาบาลลำสนธิ","11","1","1","2","0","2","1","2","1","0","0","0","1"
"10797  :  โรงพยาบาลหนองม่วง","51","3","2","6","5","6","5","7","4","5","2","2","4"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","108","7","8","7","7","6","8","10","10","8","10","14","13"
"10693  :  โรงพยาบาลอินทร์บุรี","74","6","5","3","5","7","10","10","7","8","6","4","3"
"10798  :  โรงพยาบาลบางระจัน","19","1","1","2","1","0","3","1","0","2","3","3","2"
"10799  :  โรงพยาบาลค่ายบางระจัน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10800  :  โรงพยาบาลพรหมบุรี","32","2","3","7","5","1","1","2","3","1","2","2","3"
"10801  :  โรงพยาบาลท่าช้าง","4","0","2","1","1","0","0","0","0","0","0","0","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","67","5","2","2","4","1","6","14","10","7","3","6","7"
"10802  :  โรงพยาบาลมโนรมย์","21","1","2","1","2","1","2","0","3","2","1","2","4"
"10803  :  โรงพยาบาลวัดสิงห์","12","2","1","2","2","0","0","0","1","2","1","1","0"
"10804  :  โรงพยาบาลสรรพยา","4","2","1","1","0","0","0","0","0","0","0","0","0"
"10805  :  โรงพยาบาลสรรคบุรี","21","1","1","1","2","2","2","2","0","3","3","2","2"
"10806  :  โรงพยาบาลหันคา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","6","0","0","0","1","1","0","1","0","1","2","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","588","35","65","38","42","65","33","25","66","15","75","70","59"
"10695  :  โรงพยาบาลพระพุทธบาท","289","14","7","13","41","37","22","38","17","24","23","25","28"
"10807  :  โรงพยาบาลแก่งคอย","626","58","65","58","68","47","41","35","59","44","51","55","45"
"10808  :  โรงพยาบาลหนองแค","272","46","37","28","27","23","22","19","12","23","11","13","11"
"10809  :  โรงพยาบาลวิหารแดง","223","15","9","15","12","23","21","21","29","23","21","18","16"
"10810  :  โรงพยาบาลหนองแซง","2","1","1","0","0","0","0","0","0","0","0","0","0"
"10811  :  โรงพยาบาลบ้านหมอ","18","2","1","1","3","3","1","3","2","0","0","2","0"
"10812  :  โรงพยาบาลดอนพุด","8","1","4","0","0","0","0","0","0","0","0","2","1"
"10813  :  โรงพยาบาลหนองโดน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","64","8","8","7","5","5","4","6","3","2","3","5","8"
"10815  :  โรงพยาบาลมวกเหล็ก","359","44","40","32","38","24","19","31","16","27","36","25","27"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","640","40","43","57","55","55","60","55","53","56","51","61","54"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","656","0","0","0","0","0","0","0","0","0","240","211","205"
"10817  :  โรงพยาบาลบ้านบึง","194","22","21","20","15","12","19","16","14","12","21","14","8"
"10818  :  โรงพยาบาลหนองใหญ่","1,443","127","119","123","106","88","90","115","109","131","155","126","154"
"10819  :  โรงพยาบาลบางละมุง","3,029","275","269","222","237","208","223","210","274","269","296","273","273"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","476","37","35","38","42","43","28","32","45","46","50","45","35"
"10821  :  โรงพยาบาลพานทอง","909","93","80","86","91","81","64","54","52","57","78","70","103"
"10822  :  โรงพยาบาลพนัสนิคม","806","87","66","68","53","73","61","61","61","67","75","86","48"
"10823  :  โรงพยาบาลแหลมฉบัง","1,340","164","118","115","99","80","111","93","80","92","124","128","136"
"10824  :  โรงพยาบาลเกาะสีชัง","21","3","2","1","3","1","1","1","1","3","1","1","3"
"10825  :  โรงพยาบาลสัตหีบกม10","331","46","32","23","27","34","22","12","24","17","24","38","32"
"10826  :  โรงพยาบาลบ่อทอง","1,397","109","133","90","126","104","90","108","122","120","121","141","133"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","1,740","136","146","132","137","136","128","109","158","145","162","183","168"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","150","12","11","13","14","7","14","10","25","20","4","5","15"
"28005  :  โรงพยาบาลเมืองพัทยา","97","2","4","9","10","7","13","11","6","13","9","6","7"
"28006  :  โรงพยาบาลเกาะจันทร์","130","7","9","6","12","10","20","8","13","14","12","12","7"
"10663  :  โรงพยาบาลระยอง","3,235","271","313","240","274","270","325","246","308","235","241","266","246"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","746","70","79","50","67","46","50","53","66","63","62","70","70"
"10828  :  โรงพยาบาลบ้านฉาง","627","57","80","62","75","65","57","0","43","38","52","57","41"
"10829  :  โรงพยาบาลแกลง","1,061","85","84","81","81","86","73","76","101","107","105","98","84"
"10830  :  โรงพยาบาลวังจันทร์","542","57","50","45","54","36","29","44","43","43","44","48","49"
"10831  :  โรงพยาบาลบ้านค่าย","787","84","65","77","81","46","56","70","60","63","63","59","63"
"10832  :  โรงพยาบาลปลวกแดง","946","90","76","81","84","74","66","80","68","65","92","91","79"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","366","39","40","39","36","26","31","18","20","16","35","34","32"
"23962  :  โรงพยาบาลนิคมพัฒนา","2","2","0","0","0","0","0","0","0","0","0","0","0"
"10664  :  โรงพยาบาลพระปกเกล้า","830","90","50","72","77","73","70","60","86","77","61","61","53"
"10834  :  โรงพยาบาลขลุง","257","16","21","20","24","22","13","25","25","21","22","23","25"
"10835  :  โรงพยาบาลท่าใหม่","104","4","5","1","4","7","4","8","10","10","11","20","20"
"10836  :  โรงพยาบาลเขาสุกิม","4","0","0","0","0","0","0","0","0","1","2","1","0"
"10837  :  โรงพยาบาลสองพี่น้อง","103","11","11","12","13","5","8","7","5","4","10","6","11"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","30","5","2","5","4","2","5","2","0","0","3","1","1"
"10839  :  โรงพยาบาลมะขาม","567","47","36","44","44","33","47","48","51","63","63","50","41"
"10840  :  โรงพยาบาลแหลมสิงห์","192","16","15","18","19","16","14","9","13","12","26","19","15"
"10841  :  โรงพยาบาลสอยดาว","106","24","19","12","13","15","20","0","1","1","0","0","1"
"10842  :  โรงพยาบาลแก่งหางแมว","200","0","0","0","0","3","4","16","21","28","36","37","55"
"10843  :  โรงพยาบาลนายายอาม","1","0","0","0","0","0","0","1","0","0","0","0","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","223","28","30","20","18","11","18","16","16","11","19","17","19"
"10696  :  โรงพยาบาลตราด","1,888","172","171","146","149","138","158","160","162","149","178","158","147"
"10845  :  โรงพยาบาลคลองใหญ่","627","56","46","43","46","32","41","55","54","60","69","62","63"
"10846  :  โรงพยาบาลเขาสมิง","19","1","2","2","2","2","3","3","0","0","2","1","1"
"10847  :  โรงพยาบาลบ่อไร่","39","2","0","2","2","2","3","4","2","3","5","5","9"
"10848  :  โรงพยาบาลแหลมงอบ","193","31","29","18","22","21","12","9","4","8","12","14","13"
"10849  :  โรงพยาบาลเกาะกูด","92","3","4","4","7","8","6","14","10","11","6","11","8"
"13816  :  โรงพยาบาลเกาะช้าง","297","30","27","31","25","25","18","17","19","26","20","28","31"
"10697  :  โรงพยาบาลพุทธโสธร","1,573","125","131","108","125","122","129","103","119","140","153","158","160"
"10833  :  โรงพยาบาลท่าตะเกียบ","459","46","49","44","41","32","24","29","29","29","46","41","49"
"10850  :  โรงพยาบาลบางคล้า","381","58","43","38","32","43","24","28","18","23","27","23","24"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","205","20","15","11","20","13","21","24","18","14","19","19","11"
"10852  :  โรงพยาบาลบางปะกง","1,293","161","141","121","115","93","106","76","103","77","99","98","103"
"10853  :  โรงพยาบาลบ้านโพธิ์","263","29","25","29","41","18","13","12","12","18","21","27","18"
"10854  :  โรงพยาบาลพนมสารคาม","546","45","36","37","50","51","50","55","34","46","49","48","45"
"10855  :  โรงพยาบาลสนามชัยเขต","401","44","33","31","29","15","18","34","31","40","43","32","51"
"10856  :  โรงพยาบาลแปลงยาว","466","43","42","30","45","26","35","40","36","31","33","54","51"
"13747  :  โรงพยาบาลราชสาส์น","3","0","0","0","0","0","0","1","1","1","0","0","0"
