"โรงพยาบาล","รวม(ครั้ง)","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"10756  :  โรงพยาบาลบางกรวย","114","10","5","6","4","3","12","6","1","22","22","13","10"
"10757  :  โรงพยาบาลบางใหญ่","4","1","0","0","0","0","0","1","2","0","0","0","0"
"10758  :  โรงพยาบาลบางบัวทอง","178","4","37","17","24","12","31","13","27","3","6","4","0"
"10759  :  โรงพยาบาลไทรน้อย","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10760  :  โรงพยาบาลปากเกร็ด","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","21","1","0","0","0","0","0","0","0","0","2","10","8"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10687  :  โรงพยาบาลปทุมธานี","405","58","44","40","25","31","39","33","34","35","36","29","1"
"10761  :  โรงพยาบาลคลองหลวง","81","9","7","9","3","8","9","5","6","7","5","5","8"
"10762  :  โรงพยาบาลธัญบุรี","68","10","13","3","3","2","3","6","6","4","2","12","4"
"10763  :  โรงพยาบาลประชาธิปัตย์","16","0","0","0","3","0","0","0","2","7","0","4","0"
"10764  :  โรงพยาบาลหนองเสือ","29","6","3","6","0","0","0","0","5","3","6","0","0"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","70","5","19","2","5","12","8","0","3","2","2","7","5"
"10766  :  โรงพยาบาลลำลูกกา","228","19","36","19","18","22","14","17","37","17","14","8","7"
"10767  :  โรงพยาบาลสามโคก","63","6","3","3","7","0","3","6","8","5","3","4","15"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","221","34","32","19","19","17","17","11","17","9","17","16","13"
"10688  :  โรงพยาบาลเสนา","6","1","0","1","1","0","0","0","1","0","1","1","0"
"10768  :  โรงพยาบาลท่าเรือ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","23","1","2","3","4","2","1","4","2","1","2","1","0"
"10770  :  โรงพยาบาลบางไทร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10771  :  โรงพยาบาลบางบาล","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10772  :  โรงพยาบาลบางปะอิน","74","9","9","7","6","5","8","3","5","6","5","6","5"
"10773  :  โรงพยาบาลบางปะหัน","6","0","0","0","0","1","0","2","0","0","3","0","0"
"10774  :  โรงพยาบาลผักไห่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10775  :  โรงพยาบาลภาชี","1","0","0","1","0","0","0","0","0","0","0","0","0"
"10776  :  โรงพยาบาลลาดบัวหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10777  :  โรงพยาบาลวังน้อย","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10778  :  โรงพยาบาลบางซ้าย","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10779  :  โรงพยาบาลอุทัย","5","0","0","1","1","0","0","1","1","0","0","1","0"
"10780  :  โรงพยาบาลมหาราช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10781  :  โรงพยาบาลบ้านแพรก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10689  :  โรงพยาบาลอ่างทอง","59","5","5","5","3","4","4","4","5","6","7","2","9"
"10782  :  โรงพยาบาลไชโย","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10784  :  โรงพยาบาลป่าโมก","2","0","0","1","0","0","1","0","0","0","0","0","0"
"10785  :  โรงพยาบาลโพธิ์ทอง","4","0","1","0","1","0","0","0","1","0","1","0","0"
"10786  :  โรงพยาบาลแสวงหา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10788  :  โรงพยาบาลสามโก้","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10789  :  โรงพยาบาลพัฒนานิคม","2","0","0","0","0","0","0","0","0","0","0","0","2"
"10790  :  โรงพยาบาลโคกสำโรง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10791  :  โรงพยาบาลชัยบาดาล","46","1","4","4","4","2","4","5","5","1","7","1","8"
"10792  :  โรงพยาบาลท่าวุ้ง","4","0","0","0","3","0","0","0","0","0","1","0","0"
"10793  :  โรงพยาบาลท่าหลวง","8","1","0","0","0","3","0","2","0","2","0","0","0"
"10794  :  โรงพยาบาลสระโบสถ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10795  :  โรงพยาบาลโคกเจริญ","12","0","0","0","3","3","3","2","0","1","0","0","0"
"10796  :  โรงพยาบาลลำสนธิ","1","0","0","1","0","0","0","0","0","0","0","0","0"
"10797  :  โรงพยาบาลหนองม่วง","5","0","0","0","0","3","0","0","0","1","0","0","1"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","13","0","0","0","0","1","0","3","2","1","3","3","0"
"10693  :  โรงพยาบาลอินทร์บุรี","33","0","2","8","2","9","0","0","2","3","5","2","0"
"10798  :  โรงพยาบาลบางระจัน","8","0","0","0","3","3","0","0","0","0","0","2","0"
"10799  :  โรงพยาบาลค่ายบางระจัน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10800  :  โรงพยาบาลพรหมบุรี","18","9","0","0","1","2","0","1","1","3","0","1","0"
"10801  :  โรงพยาบาลท่าช้าง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","2","0","1","0","0","0","0","0","0","0","1","0","0"
"10802  :  โรงพยาบาลมโนรมย์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10803  :  โรงพยาบาลวัดสิงห์","4","2","2","0","0","0","0","0","0","0","0","0","0"
"10804  :  โรงพยาบาลสรรพยา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10805  :  โรงพยาบาลสรรคบุรี","1","0","0","0","0","0","0","0","0","1","0","0","0"
"10806  :  โรงพยาบาลหันคา","3","0","0","0","0","2","0","0","0","0","0","1","0"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10807  :  โรงพยาบาลแก่งคอย","19","1","1","3","5","2","2","0","0","2","3","0","0"
"10808  :  โรงพยาบาลหนองแค","9","4","0","0","0","0","0","2","1","1","1","0","0"
"10809  :  โรงพยาบาลวิหารแดง","8","0","3","0","0","1","2","1","0","0","1","0","0"
"10810  :  โรงพยาบาลหนองแซง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10811  :  โรงพยาบาลบ้านหมอ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10812  :  โรงพยาบาลดอนพุด","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","3","0","0","0","0","3","0","0","0","0","0","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","11","3","0","2","0","3","3","0","0","0","0","0","0"
"10815  :  โรงพยาบาลมวกเหล็ก","71","2","3","5","3","8","14","9","4","13","10","0","0"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","29","5","0","2","3","6","5","3","5","0","0","0","0"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10817  :  โรงพยาบาลบ้านบึง","328","36","34","43","7","4","9","34","49","42","43","26","1"
"10818  :  โรงพยาบาลหนองใหญ่","54","0","0","0","0","0","10","12","9","11","12","0","0"
"10819  :  โรงพยาบาลบางละมุง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10821  :  โรงพยาบาลพานทอง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10822  :  โรงพยาบาลพนัสนิคม","226","22","25","15","25","14","21","21","14","23","26","20","0"
"10823  :  โรงพยาบาลแหลมฉบัง","282","27","33","19","30","31","22","27","42","23","27","1","0"
"10824  :  โรงพยาบาลเกาะสีชัง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10825  :  โรงพยาบาลสัตหีบกม10","19","3","3","0","0","0","3","1","1","0","1","3","4"
"10826  :  โรงพยาบาลบ่อทอง","214","27","25","26","27","16","18","5","20","17","19","14","0"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","57","1","3","0","1","0","2","3","0","7","14","16","10"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","62","6","8","12","6","2","5","6","4","0","4","6","3"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","1","0","0","0","0","0","0","0","0","1","0","0","0"
"10663  :  โรงพยาบาลระยอง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","55","4","4","2","8","7","4","3","7","5","4","7","0"
"10828  :  โรงพยาบาลบ้านฉาง","66","10","0","5","4","3","2","10","7","3","7","3","12"
"10829  :  โรงพยาบาลแกลง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10830  :  โรงพยาบาลวังจันทร์","184","18","24","41","8","7","22","13","18","11","13","9","0"
"10831  :  โรงพยาบาลบ้านค่าย","209","20","19","31","18","18","15","16","24","12","17","8","11"
"10832  :  โรงพยาบาลปลวกแดง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","8","0","0","0","0","0","0","0","1","4","1","1","1"
"23962  :  โรงพยาบาลนิคมพัฒนา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10834  :  โรงพยาบาลขลุง","18","0","2","3","1","5","2","2","0","2","0","1","0"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","2","1","0","0","0","0","0","0","0","1","0","0","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","16","0","0","1","3","1","0","1","0","6","3","0","1"
"10839  :  โรงพยาบาลมะขาม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10840  :  โรงพยาบาลแหลมสิงห์","6","0","0","0","2","0","0","2","1","1","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","37","4","4","7","4","1","1","2","4","4","2","4","0"
"10843  :  โรงพยาบาลนายายอาม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","34","3","4","4","3","1","4","2","3","2","1","1","6"
"10696  :  โรงพยาบาลตราด","32","0","0","1","0","4","2","7","3","5","4","5","1"
"10845  :  โรงพยาบาลคลองใหญ่","12","0","4","0","0","1","1","1","3","0","1","1","0"
"10846  :  โรงพยาบาลเขาสมิง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10847  :  โรงพยาบาลบ่อไร่","3","3","0","0","0","0","0","0","0","0","0","0","0"
"10848  :  โรงพยาบาลแหลมงอบ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10849  :  โรงพยาบาลเกาะกูด","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13816  :  โรงพยาบาลเกาะช้าง","4","1","0","0","0","0","0","2","0","0","0","0","1"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","16","0","0","0","0","0","0","0","3","5","3","3","2"
"10850  :  โรงพยาบาลบางคล้า","53","4","4","4","6","3","4","0","3","13","6","5","1"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","67","4","8","2","9","7","4","4","8","2","5","8","6"
"10852  :  โรงพยาบาลบางปะกง","157","10","5","13","35","13","3","11","18","15","13","8","13"
"10853  :  โรงพยาบาลบ้านโพธิ์","75","22","6","9","15","0","0","13","4","3","0","0","3"
"10854  :  โรงพยาบาลพนมสารคาม","121","12","12","12","12","13","10","7","9","10","6","10","8"
"10855  :  โรงพยาบาลสนามชัยเขต","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10856  :  โรงพยาบาลแปลงยาว","151","6","21","16","20","6","18","19","14","22","8","1","0"
"13747  :  โรงพยาบาลราชสาส์น","0","0","0","0","0","0","0","0","0","0","0","0","0"
