"โรงพยาบาล","รวม(ครั้ง)","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"10756  :  โรงพยาบาลบางกรวย","24","0","7","1","2","4","1","4","1","2","0","2","0"
"10757  :  โรงพยาบาลบางใหญ่","25","4","1","6","7","1","6","0","0","0","0","0","0"
"10758  :  โรงพยาบาลบางบัวทอง","80","6","7","4","5","5","5","10","7","7","10","7","7"
"10759  :  โรงพยาบาลไทรน้อย","21","3","3","2","2","4","1","1","4","0","0","0","1"
"10760  :  โรงพยาบาลปากเกร็ด","96","10","8","11","7","7","15","9","7","10","0","6","6"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10687  :  โรงพยาบาลปทุมธานี","41","4","2","2","2","3","7","1","2","5","4","4","5"
"10761  :  โรงพยาบาลคลองหลวง","2","0","1","0","1","0","0","0","0","0","0","0","0"
"10762  :  โรงพยาบาลธัญบุรี","4","0","1","0","0","1","0","0","0","2","0","0","0"
"10763  :  โรงพยาบาลประชาธิปัตย์","7","0","1","2","1","0","0","0","2","1","0","0","0"
"10764  :  โรงพยาบาลหนองเสือ","3","1","1","0","0","0","0","0","0","0","0","0","1"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","5","0","1","0","2","1","1","0","0","0","0","0","0"
"10766  :  โรงพยาบาลลำลูกกา","5","2","0","0","0","0","1","0","0","1","0","0","1"
"10767  :  โรงพยาบาลสามโคก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","60","3","3","10","6","6","3","3","1","6","4","4","11"
"10688  :  โรงพยาบาลเสนา","3","0","1","0","0","0","0","0","0","0","1","0","1"
"10768  :  โรงพยาบาลท่าเรือ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","2","0","0","0","0","0","0","0","0","0","1","0","1"
"10770  :  โรงพยาบาลบางไทร","4","0","0","1","0","0","1","0","2","0","0","0","0"
"10771  :  โรงพยาบาลบางบาล","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10772  :  โรงพยาบาลบางปะอิน","7","0","1","1","1","0","1","1","0","0","0","1","1"
"10773  :  โรงพยาบาลบางปะหัน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10774  :  โรงพยาบาลผักไห่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10775  :  โรงพยาบาลภาชี","2","0","0","0","1","0","0","0","0","0","1","0","0"
"10776  :  โรงพยาบาลลาดบัวหลวง","2","1","0","1","0","0","0","0","0","0","0","0","0"
"10777  :  โรงพยาบาลวังน้อย","7","0","0","0","0","1","2","1","1","1","0","1","0"
"10778  :  โรงพยาบาลบางซ้าย","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10779  :  โรงพยาบาลอุทัย","12","1","0","3","1","1","0","2","3","0","0","0","1"
"10780  :  โรงพยาบาลมหาราช","1","0","0","0","0","1","0","0","0","0","0","0","0"
"10781  :  โรงพยาบาลบ้านแพรก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10689  :  โรงพยาบาลอ่างทอง","41","6","2","3","2","5","3","3","1","1","7","3","5"
"10782  :  โรงพยาบาลไชโย","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10784  :  โรงพยาบาลป่าโมก","1","1","0","0","0","0","0","0","0","0","0","0","0"
"10785  :  โรงพยาบาลโพธิ์ทอง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10786  :  โรงพยาบาลแสวงหา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10788  :  โรงพยาบาลสามโก้","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","7","1","1","0","0","0","0","1","0","2","0","2","0"
"10691  :  โรงพยาบาลบ้านหมี่","1","0","0","1","0","0","0","0","0","0","0","0","0"
"10789  :  โรงพยาบาลพัฒนานิคม","4","0","1","0","0","0","1","0","0","1","0","0","1"
"10790  :  โรงพยาบาลโคกสำโรง","4","0","0","1","0","0","1","0","0","1","0","1","0"
"10791  :  โรงพยาบาลชัยบาดาล","6","0","0","1","1","0","2","0","2","0","0","0","0"
"10792  :  โรงพยาบาลท่าวุ้ง","11","3","0","0","2","0","1","1","0","2","0","0","2"
"10793  :  โรงพยาบาลท่าหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10794  :  โรงพยาบาลสระโบสถ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10795  :  โรงพยาบาลโคกเจริญ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10796  :  โรงพยาบาลลำสนธิ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10797  :  โรงพยาบาลหนองม่วง","6","0","3","0","0","1","2","0","0","0","0","0","0"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","12","3","0","1","1","1","2","2","0","0","1","0","1"
"10693  :  โรงพยาบาลอินทร์บุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10798  :  โรงพยาบาลบางระจัน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10799  :  โรงพยาบาลค่ายบางระจัน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10800  :  โรงพยาบาลพรหมบุรี","3","0","1","1","0","0","1","0","0","0","0","0","0"
"10801  :  โรงพยาบาลท่าช้าง","1","1","0","0","0","0","0","0","0","0","0","0","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","1","0","0","0","0","0","0","0","1","0","0","0","0"
"10802  :  โรงพยาบาลมโนรมย์","10","1","1","0","1","1","1","1","1","1","1","1","0"
"10803  :  โรงพยาบาลวัดสิงห์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10804  :  โรงพยาบาลสรรพยา","1","0","1","0","0","0","0","0","0","0","0","0","0"
"10805  :  โรงพยาบาลสรรคบุรี","4","0","0","1","0","0","1","2","0","0","0","0","0"
"10806  :  โรงพยาบาลหันคา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","149","14","23","9","10","5","18","9","18","10","14","10","9"
"10695  :  โรงพยาบาลพระพุทธบาท","3","0","1","0","0","0","0","0","0","2","0","0","0"
"10807  :  โรงพยาบาลแก่งคอย","25","3","3","3","0","6","1","0","2","1","1","3","2"
"10808  :  โรงพยาบาลหนองแค","26","2","5","2","4","1","0","1","1","3","0","4","3"
"10809  :  โรงพยาบาลวิหารแดง","1","0","0","0","0","0","0","0","0","0","0","0","1"
"10810  :  โรงพยาบาลหนองแซง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10811  :  โรงพยาบาลบ้านหมอ","2","1","0","0","1","0","0","0","0","0","0","0","0"
"10812  :  โรงพยาบาลดอนพุด","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","18","2","1","2","1","1","3","2","1","2","0","0","3"
"10815  :  โรงพยาบาลมวกเหล็ก","32","1","0","3","2","2","4","4","9","0","3","3","1"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","43","3","2","9","2","3","8","2","2","3","1","4","4"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","334","35","34","44","27","35","32","33","15","22","18","18","21"
"10817  :  โรงพยาบาลบ้านบึง","7","0","1","0","0","1","1","2","0","0","1","0","1"
"10818  :  โรงพยาบาลหนองใหญ่","53","5","2","5","6","7","1","7","4","3","7","4","2"
"10819  :  โรงพยาบาลบางละมุง","110","6","4","10","6","8","8","4","14","10","13","13","14"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","70","7","5","7","2","9","9","2","7","4","4","6","8"
"10821  :  โรงพยาบาลพานทอง","4","1","3","0","0","0","0","0","0","0","0","0","0"
"10822  :  โรงพยาบาลพนัสนิคม","107","15","9","7","9","8","8","14","13","8","5","4","7"
"10823  :  โรงพยาบาลแหลมฉบัง","47","5","6","4","5","2","2","6","4","4","1","2","6"
"10824  :  โรงพยาบาลเกาะสีชัง","10","1","0","2","1","0","2","0","1","1","0","2","0"
"10825  :  โรงพยาบาลสัตหีบกม10","5","0","1","0","1","1","0","0","1","0","0","1","0"
"10826  :  โรงพยาบาลบ่อทอง","49","3","1","1","4","7","3","4","11","8","3","0","4"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","135","22","23","35","17","20","7","2","0","2","2","0","5"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","11","1","0","2","0","1","2","0","0","0","2","3","0"
"28005  :  โรงพยาบาลเมืองพัทยา","8","0","0","2","3","0","0","3","0","0","0","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","18","4","0","3","1","0","2","1","0","2","3","1","1"
"10663  :  โรงพยาบาลระยอง","382","16","17","27","14","32","46","41","31","37","49","35","37"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","62","9","1","9","6","5","3","4","3","4","8","5","5"
"10828  :  โรงพยาบาลบ้านฉาง","63","7","12","5","4","10","4","2","3","4","5","1","6"
"10829  :  โรงพยาบาลแกลง","172","4","6","4","4","6","26","21","13","22","19","19","28"
"10830  :  โรงพยาบาลวังจันทร์","71","4","5","7","6","5","4","8","5","11","2","8","6"
"10831  :  โรงพยาบาลบ้านค่าย","34","1","4","6","4","1","7","5","1","1","0","3","1"
"10832  :  โรงพยาบาลปลวกแดง","30","1","5","2","3","5","1","1","1","4","2","0","5"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","6","0","2","0","1","1","1","0","0","1","0","0","0"
"23962  :  โรงพยาบาลนิคมพัฒนา","1","0","1","0","0","0","0","0","0","0","0","0","0"
"10664  :  โรงพยาบาลพระปกเกล้า","92","6","5","3","3","7","12","3","9","7","7","16","14"
"10834  :  โรงพยาบาลขลุง","1","0","0","0","0","0","0","0","0","1","0","0","0"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","1","0","0","0","0","0","0","1","0","0","0","0","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","21","0","2","1","2","1","4","2","2","1","3","2","1"
"10839  :  โรงพยาบาลมะขาม","61","11","6","2","3","4","8","3","5","2","6","7","4"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","1","0","0","0","0","0","0","1","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","10","2","0","1","1","0","0","0","2","3","1","0","0"
"10843  :  โรงพยาบาลนายายอาม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","54","4","4","5","3","2","2","10","4","6","2","7","5"
"10696  :  โรงพยาบาลตราด","53","3","3","10","2","9","7","6","5","1","2","2","3"
"10845  :  โรงพยาบาลคลองใหญ่","8","0","0","0","3","0","1","1","1","2","0","0","0"
"10846  :  โรงพยาบาลเขาสมิง","14","3","1","0","3","0","1","1","1","3","1","0","0"
"10847  :  โรงพยาบาลบ่อไร่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10848  :  โรงพยาบาลแหลมงอบ","5","1","0","2","0","0","1","0","0","0","1","0","0"
"10849  :  โรงพยาบาลเกาะกูด","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13816  :  โรงพยาบาลเกาะช้าง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10697  :  โรงพยาบาลพุทธโสธร","167","21","23","22","15","11","11","13","8","10","12","8","13"
"10833  :  โรงพยาบาลท่าตะเกียบ","33","4","3","2","3","4","0","3","5","0","6","2","1"
"10850  :  โรงพยาบาลบางคล้า","53","7","7","7","0","10","2","7","4","1","4","4","0"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","19","3","1","1","2","0","0","10","1","1","0","0","0"
"10852  :  โรงพยาบาลบางปะกง","14","8","2","0","0","0","3","0","1","0","0","0","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","9","1","1","0","1","3","0","1","0","1","1","0","0"
"10854  :  โรงพยาบาลพนมสารคาม","23","4","4","4","1","1","2","1","1","1","2","1","1"
"10855  :  โรงพยาบาลสนามชัยเขต","8","3","1","0","1","1","0","0","1","0","0","1","0"
"10856  :  โรงพยาบาลแปลงยาว","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13747  :  โรงพยาบาลราชสาส์น","1","0","0","0","0","0","0","0","1","0","0","0","0"
