"โรงพยาบาล","รวม(ครั้ง)","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"10756  :  โรงพยาบาลบางกรวย","69","6","8","8","9","5","4","10","4","4","5","4","2"
"10757  :  โรงพยาบาลบางใหญ่","2","0","0","0","0","0","0","1","0","0","0","1","0"
"10758  :  โรงพยาบาลบางบัวทอง","63","11","7","5","10","4","7","3","5","1","3","5","2"
"10759  :  โรงพยาบาลไทรน้อย","23","2","7","3","2","1","1","2","1","0","1","1","2"
"10760  :  โรงพยาบาลปากเกร็ด","103","15","15","9","12","5","13","6","5","5","13","2","3"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","24","0","1","3","0","6","4","4","2","3","0","0","1"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10687  :  โรงพยาบาลปทุมธานี","34","1","5","3","4","0","0","4","3","1","4","2","7"
"10761  :  โรงพยาบาลคลองหลวง","1","0","0","0","0","1","0","0","0","0","0","0","0"
"10762  :  โรงพยาบาลธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10763  :  โรงพยาบาลประชาธิปัตย์","4","0","1","0","0","1","0","1","0","0","1","0","0"
"10764  :  โรงพยาบาลหนองเสือ","18","1","2","0","3","2","2","2","1","2","1","1","1"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","8","3","0","1","1","0","1","0","0","0","1","1","0"
"10766  :  โรงพยาบาลลำลูกกา","33","2","5","4","3","4","1","3","4","2","2","3","0"
"10767  :  โรงพยาบาลสามโคก","14","1","3","1","3","2","1","0","0","0","2","1","0"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","145","14","20","14","18","9","9","11","14","3","8","14","11"
"10688  :  โรงพยาบาลเสนา","7","0","0","1","0","0","2","1","1","0","1","1","0"
"10768  :  โรงพยาบาลท่าเรือ","2","0","0","0","0","0","0","0","0","1","0","0","1"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10770  :  โรงพยาบาลบางไทร","13","0","2","1","2","1","0","1","1","1","3","1","0"
"10771  :  โรงพยาบาลบางบาล","1","0","0","0","1","0","0","0","0","0","0","0","0"
"10772  :  โรงพยาบาลบางปะอิน","32","4","2","1","5","1","2","1","4","7","2","2","1"
"10773  :  โรงพยาบาลบางปะหัน","1","0","0","0","0","0","0","0","0","1","0","0","0"
"10774  :  โรงพยาบาลผักไห่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10775  :  โรงพยาบาลภาชี","1","0","0","0","0","0","0","0","0","0","1","0","0"
"10776  :  โรงพยาบาลลาดบัวหลวง","3","0","1","0","1","1","0","0","0","0","0","0","0"
"10777  :  โรงพยาบาลวังน้อย","2","0","0","0","0","0","0","0","0","0","1","1","0"
"10778  :  โรงพยาบาลบางซ้าย","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10779  :  โรงพยาบาลอุทัย","3","0","0","0","0","0","1","0","0","0","0","2","0"
"10780  :  โรงพยาบาลมหาราช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10781  :  โรงพยาบาลบ้านแพรก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10689  :  โรงพยาบาลอ่างทอง","28","3","2","4","3","2","1","0","0","3","3","2","5"
"10782  :  โรงพยาบาลไชโย","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10784  :  โรงพยาบาลป่าโมก","3","1","0","0","0","0","1","0","0","0","0","0","1"
"10785  :  โรงพยาบาลโพธิ์ทอง","2","1","0","0","0","0","0","0","0","0","1","0","0"
"10786  :  โรงพยาบาลแสวงหา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","3","0","0","1","0","0","0","1","0","1","0","0","0"
"10788  :  โรงพยาบาลสามโก้","1","0","0","0","1","0","0","0","0","0","0","0","0"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","7","2","0","1","0","1","2","0","1","0","0","0","0"
"10691  :  โรงพยาบาลบ้านหมี่","1","0","0","0","0","0","0","0","0","0","1","0","0"
"10789  :  โรงพยาบาลพัฒนานิคม","1","0","0","0","0","0","0","1","0","0","0","0","0"
"10790  :  โรงพยาบาลโคกสำโรง","7","1","1","0","0","1","0","0","2","0","1","1","0"
"10791  :  โรงพยาบาลชัยบาดาล","5","0","1","0","0","0","0","2","0","0","1","0","1"
"10792  :  โรงพยาบาลท่าวุ้ง","5","1","0","1","0","0","1","0","1","0","0","1","0"
"10793  :  โรงพยาบาลท่าหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10794  :  โรงพยาบาลสระโบสถ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10795  :  โรงพยาบาลโคกเจริญ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10796  :  โรงพยาบาลลำสนธิ","1","0","0","0","0","0","0","0","0","0","0","1","0"
"10797  :  โรงพยาบาลหนองม่วง","2","0","0","0","0","1","0","0","0","0","0","0","1"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","12","0","3","2","1","0","0","1","0","0","2","2","1"
"10693  :  โรงพยาบาลอินทร์บุรี","3","0","1","1","0","0","0","0","0","0","0","1","0"
"10798  :  โรงพยาบาลบางระจัน","1","0","0","0","0","0","0","0","1","0","0","0","0"
"10799  :  โรงพยาบาลค่ายบางระจัน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10800  :  โรงพยาบาลพรหมบุรี","6","0","2","0","0","2","0","0","1","0","0","1","0"
"10801  :  โรงพยาบาลท่าช้าง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10802  :  โรงพยาบาลมโนรมย์","12","3","0","0","1","0","0","1","1","2","0","1","3"
"10803  :  โรงพยาบาลวัดสิงห์","4","1","1","1","0","0","1","0","0","0","0","0","0"
"10804  :  โรงพยาบาลสรรพยา","2","0","0","1","0","0","1","0","0","0","0","0","0"
"10805  :  โรงพยาบาลสรรคบุรี","2","1","0","0","0","0","0","0","0","0","0","1","0"
"10806  :  โรงพยาบาลหันคา","4","0","1","0","1","0","0","1","0","0","1","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","265","28","27","15","27","27","17","25","26","15","22","19","17"
"10695  :  โรงพยาบาลพระพุทธบาท","7","0","0","2","0","0","1","0","0","1","0","2","1"
"10807  :  โรงพยาบาลแก่งคอย","21","2","2","5","1","4","1","0","1","0","1","2","2"
"10808  :  โรงพยาบาลหนองแค","23","1","2","3","2","2","1","3","1","1","3","2","2"
"10809  :  โรงพยาบาลวิหารแดง","3","1","0","0","0","0","0","0","0","0","0","1","1"
"10810  :  โรงพยาบาลหนองแซง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10811  :  โรงพยาบาลบ้านหมอ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10812  :  โรงพยาบาลดอนพุด","3","0","0","0","2","0","1","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","22","1","1","3","3","4","1","0","2","3","1","2","1"
"10815  :  โรงพยาบาลมวกเหล็ก","27","2","5","2","3","5","2","0","2","1","1","2","2"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","40","2","2","1","1","6","1","2","3","5","5","3","9"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","403","52","39","33","42","40","31","25","27","23","40","30","21"
"10817  :  โรงพยาบาลบ้านบึง","17","3","1","0","1","0","1","2","2","2","2","1","2"
"10818  :  โรงพยาบาลหนองใหญ่","70","7","6","4","8","9","2","6","4","7","9","6","2"
"10819  :  โรงพยาบาลบางละมุง","76","8","6","9","5","1","0","1","11","6","7","15","7"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","33","2","2","4","2","4","2","4","6","3","1","2","1"
"10821  :  โรงพยาบาลพานทอง","2","0","0","0","0","0","0","0","1","0","0","1","0"
"10822  :  โรงพยาบาลพนัสนิคม","65","5","14","9","5","4","0","4","9","5","1","7","2"
"10823  :  โรงพยาบาลแหลมฉบัง","39","4","4","1","3","2","1","1","4","2","3","9","5"
"10824  :  โรงพยาบาลเกาะสีชัง","15","1","2","2","2","1","1","1","1","2","0","2","0"
"10825  :  โรงพยาบาลสัตหีบกม10","25","9","4","2","4","0","1","0","1","2","0","1","1"
"10826  :  โรงพยาบาลบ่อทอง","39","10","7","6","4","4","0","0","1","0","2","4","1"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","172","15","15","20","17","19","14","9","9","9","15","19","11"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","11","2","0","0","3","0","1","3","0","0","0","1","1"
"28005  :  โรงพยาบาลเมืองพัทยา","1","0","0","0","0","0","0","0","0","0","1","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","2","0","0","0","0","0","0","0","0","0","0","0","2"
"10663  :  โรงพยาบาลระยอง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","88","11","5","8","10","8","7","4","8","7","4","9","7"
"10828  :  โรงพยาบาลบ้านฉาง","50","2","3","5","6","4","6","3","5","5","5","2","4"
"10829  :  โรงพยาบาลแกลง","189","23","15","23","17","9","16","19","9","7","13","19","19"
"10830  :  โรงพยาบาลวังจันทร์","101","9","9","13","5","6","8","9","8","9","6","4","15"
"10831  :  โรงพยาบาลบ้านค่าย","39","2","7","1","8","6","6","1","3","1","0","4","0"
"10832  :  โรงพยาบาลปลวกแดง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","18","3","1","2","3","1","0","2","1","3","0","1","1"
"23962  :  โรงพยาบาลนิคมพัฒนา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10664  :  โรงพยาบาลพระปกเกล้า","80","5","2","10","5","6","8","9","7","11","6","6","5"
"10834  :  โรงพยาบาลขลุง","9","1","2","0","1","0","0","0","2","0","0","2","1"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","7","1","0","1","1","2","0","0","2","0","0","0","0"
"10839  :  โรงพยาบาลมะขาม","34","4","2","0","3","1","1","7","0","0","4","5","7"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","2","0","0","2","0","0","0","0","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","15","0","3","0","0","2","1","1","2","1","3","1","1"
"10843  :  โรงพยาบาลนายายอาม","4","0","1","0","0","0","0","0","0","0","1","1","1"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","133","18","24","22","11","16","19","6","2","3","6","2","4"
"10696  :  โรงพยาบาลตราด","63","10","3","6","6","4","9","6","6","1","6","3","3"
"10845  :  โรงพยาบาลคลองใหญ่","34","5","2","4","3","3","3","1","4","2","0","4","3"
"10846  :  โรงพยาบาลเขาสมิง","29","6","2","1","5","3","0","6","2","0","3","0","1"
"10847  :  โรงพยาบาลบ่อไร่","6","0","0","0","1","0","0","0","0","0","1","3","1"
"10848  :  โรงพยาบาลแหลมงอบ","4","1","1","0","1","0","0","1","0","0","0","0","0"
"10849  :  โรงพยาบาลเกาะกูด","1","1","0","0","0","0","0","0","0","0","0","0","0"
"13816  :  โรงพยาบาลเกาะช้าง","1","0","0","0","0","0","0","0","0","0","0","1","0"
"10697  :  โรงพยาบาลพุทธโสธร","164","25","14","15","16","15","9","6","14","16","10","8","16"
"10833  :  โรงพยาบาลท่าตะเกียบ","38","8","3","0","6","3","3","3","3","2","3","1","3"
"10850  :  โรงพยาบาลบางคล้า","54","8","7","6","3","5","5","5","1","6","3","4","1"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10852  :  โรงพยาบาลบางปะกง","18","2","3","1","2","0","0","1","0","3","0","3","3"
"10853  :  โรงพยาบาลบ้านโพธิ์","20","1","2","3","4","2","1","0","2","0","1","3","1"
"10854  :  โรงพยาบาลพนมสารคาม","40","3","4","0","4","1","5","8","2","1","3","4","5"
"10855  :  โรงพยาบาลสนามชัยเขต","24","4","3","1","1","2","0","2","5","0","3","2","1"
"10856  :  โรงพยาบาลแปลงยาว","2","0","0","0","0","0","0","0","1","1","0","0","0"
"13747  :  โรงพยาบาลราชสาส์น","4","2","0","2","0","0","0","0","0","0","0","0","0"
