"โรงพยาบาล","รวม(ครั้ง)","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"10756  :  โรงพยาบาลบางกรวย","27","2","2","2","0","2","2","2","3","1","3","4","4"
"10757  :  โรงพยาบาลบางใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10758  :  โรงพยาบาลบางบัวทอง","50","7","4","8","4","4","1","3","8","0","4","4","3"
"10759  :  โรงพยาบาลไทรน้อย","25","2","1","2","1","1","2","0","1","0","0","8","7"
"10760  :  โรงพยาบาลปากเกร็ด","68","9","5","6","5","5","5","12","2","4","9","2","4"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10687  :  โรงพยาบาลปทุมธานี","4","0","0","0","0","0","0","0","0","2","2","0","0"
"10761  :  โรงพยาบาลคลองหลวง","1","0","0","0","0","1","0","0","0","0","0","0","0"
"10762  :  โรงพยาบาลธัญบุรี","1","0","0","0","0","0","1","0","0","0","0","0","0"
"10763  :  โรงพยาบาลประชาธิปัตย์","3","1","0","0","1","0","0","1","0","0","0","0","0"
"10764  :  โรงพยาบาลหนองเสือ","1","0","0","0","0","0","1","0","0","0","0","0","0"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","9","1","0","0","1","0","1","1","2","1","0","1","1"
"10766  :  โรงพยาบาลลำลูกกา","10","0","1","3","1","1","0","0","1","0","2","0","1"
"10767  :  โรงพยาบาลสามโคก","15","2","2","1","4","1","0","0","1","1","2","1","0"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","6","0","0","0","0","6","0","0","0","0","0","0","0"
"10688  :  โรงพยาบาลเสนา","8","1","1","1","0","2","0","0","0","1","0","2","0"
"10768  :  โรงพยาบาลท่าเรือ","8","2","1","2","0","0","1","0","0","1","0","1","0"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10770  :  โรงพยาบาลบางไทร","2","0","0","0","1","0","0","0","1","0","0","0","0"
"10771  :  โรงพยาบาลบางบาล","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10772  :  โรงพยาบาลบางปะอิน","33","1","2","1","3","4","0","6","2","2","5","4","3"
"10773  :  โรงพยาบาลบางปะหัน","7","0","0","1","2","0","1","2","0","1","0","0","0"
"10774  :  โรงพยาบาลผักไห่","6","0","0","0","2","0","0","0","2","0","2","0","0"
"10775  :  โรงพยาบาลภาชี","1","0","0","0","0","0","1","0","0","0","0","0","0"
"10776  :  โรงพยาบาลลาดบัวหลวง","22","2","0","4","1","2","4","2","4","0","3","0","0"
"10777  :  โรงพยาบาลวังน้อย","9","1","1","0","1","1","0","0","1","1","3","0","0"
"10778  :  โรงพยาบาลบางซ้าย","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10779  :  โรงพยาบาลอุทัย","10","1","1","0","1","0","1","1","0","1","1","0","3"
"10780  :  โรงพยาบาลมหาราช","1","0","0","0","0","1","0","0","0","0","0","0","0"
"10781  :  โรงพยาบาลบ้านแพรก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10689  :  โรงพยาบาลอ่างทอง","6","0","0","0","1","1","1","0","1","1","0","0","1"
"10782  :  โรงพยาบาลไชโย","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10784  :  โรงพยาบาลป่าโมก","4","0","2","0","1","0","0","0","1","0","0","0","0"
"10785  :  โรงพยาบาลโพธิ์ทอง","4","0","0","1","1","0","2","0","0","0","0","0","0"
"10786  :  โรงพยาบาลแสวงหา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","5","1","0","1","1","0","0","0","0","0","1","1","0"
"10788  :  โรงพยาบาลสามโก้","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","7","0","0","0","1","0","0","2","0","2","0","1","1"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10789  :  โรงพยาบาลพัฒนานิคม","3","0","0","0","0","1","1","1","0","0","0","0","0"
"10790  :  โรงพยาบาลโคกสำโรง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10791  :  โรงพยาบาลชัยบาดาล","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10792  :  โรงพยาบาลท่าวุ้ง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10793  :  โรงพยาบาลท่าหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10794  :  โรงพยาบาลสระโบสถ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10795  :  โรงพยาบาลโคกเจริญ","4","0","1","0","0","1","0","0","1","0","0","1","0"
"10796  :  โรงพยาบาลลำสนธิ","1","0","0","1","0","0","0","0","0","0","0","0","0"
"10797  :  โรงพยาบาลหนองม่วง","4","0","0","0","0","0","0","0","0","2","0","1","1"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","25","4","3","1","2","0","1","1","1","3","2","3","4"
"10693  :  โรงพยาบาลอินทร์บุรี","2","0","0","0","0","0","0","0","2","0","0","0","0"
"10798  :  โรงพยาบาลบางระจัน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10799  :  โรงพยาบาลค่ายบางระจัน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10800  :  โรงพยาบาลพรหมบุรี","2","0","0","0","0","0","0","1","0","0","1","0","0"
"10801  :  โรงพยาบาลท่าช้าง","7","1","0","1","0","0","1","0","0","2","1","0","1"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10802  :  โรงพยาบาลมโนรมย์","2","0","0","0","0","0","0","0","0","0","0","0","2"
"10803  :  โรงพยาบาลวัดสิงห์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10804  :  โรงพยาบาลสรรพยา","5","0","0","1","0","1","0","0","1","0","0","2","0"
"10805  :  โรงพยาบาลสรรคบุรี","1","1","0","0","0","0","0","0","0","0","0","0","0"
"10806  :  โรงพยาบาลหันคา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","10","0","0","1","0","0","0","0","0","0","1","2","6"
"10695  :  โรงพยาบาลพระพุทธบาท","3","0","0","0","1","1","1","0","0","0","0","0","0"
"10807  :  โรงพยาบาลแก่งคอย","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10808  :  โรงพยาบาลหนองแค","5","1","0","0","1","0","1","1","0","1","0","0","0"
"10809  :  โรงพยาบาลวิหารแดง","3","1","0","0","1","0","0","1","0","0","0","0","0"
"10810  :  โรงพยาบาลหนองแซง","1","0","0","0","0","0","0","0","0","0","0","1","0"
"10811  :  โรงพยาบาลบ้านหมอ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10812  :  โรงพยาบาลดอนพุด","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","1","0","0","1","0","0","0","0","0","0","0","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","12","1","1","0","0","1","2","0","1","0","3","1","2"
"10815  :  โรงพยาบาลมวกเหล็ก","19","2","2","0","2","4","0","0","3","0","3","1","2"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","33","1","2","5","3","2","2","1","4","4","2","4","3"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","4","1","1","0","0","1","0","0","0","1","0","0","0"
"10817  :  โรงพยาบาลบ้านบึง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10818  :  โรงพยาบาลหนองใหญ่","39","2","2","0","0","4","6","2","9","0","6","6","2"
"10819  :  โรงพยาบาลบางละมุง","41","0","0","0","6","8","5","6","3","3","10","0","0"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","40","2","4","4","2","3","4","0","2","6","3","4","6"
"10821  :  โรงพยาบาลพานทอง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10822  :  โรงพยาบาลพนัสนิคม","29","0","3","4","4","0","2","4","2","1","3","3","3"
"10823  :  โรงพยาบาลแหลมฉบัง","39","5","8","5","1","3","3","1","4","0","3","3","3"
"10824  :  โรงพยาบาลเกาะสีชัง","2","0","0","0","0","0","0","0","0","0","1","0","1"
"10825  :  โรงพยาบาลสัตหีบกม10","12","2","0","2","6","0","0","1","0","0","1","0","0"
"10826  :  โรงพยาบาลบ่อทอง","21","0","0","0","0","0","0","0","0","2","7","4","8"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","2","0","0","0","0","0","1","0","0","0","0","0","1"
"10663  :  โรงพยาบาลระยอง","121","9","11","15","12","7","7","8","13","6","9","15","9"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","57","6","5","4","2","3","2","8","8","6","5","4","4"
"10828  :  โรงพยาบาลบ้านฉาง","11","2","0","0","2","0","2","1","1","0","2","0","1"
"10829  :  โรงพยาบาลแกลง","154","12","16","17","12","9","9","10","8","14","6","22","19"
"10830  :  โรงพยาบาลวังจันทร์","99","9","6","12","14","5","11","4","6","13","6","6","7"
"10831  :  โรงพยาบาลบ้านค่าย","28","3","2","2","1","4","2","0","2","3","3","2","4"
"10832  :  โรงพยาบาลปลวกแดง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","12","0","3","0","0","2","2","2","0","0","1","2","0"
"23962  :  โรงพยาบาลนิคมพัฒนา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10834  :  โรงพยาบาลขลุง","28","5","2","0","4","2","1","1","3","4","3","1","2"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","1","0","0","0","0","1","0","0","0","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","5","0","0","0","2","0","0","1","0","0","0","0","2"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10839  :  โรงพยาบาลมะขาม","10","1","1","2","0","2","0","1","1","1","0","1","0"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","2","0","0","0","0","0","0","0","0","0","0","0","2"
"10842  :  โรงพยาบาลแก่งหางแมว","17","1","2","2","4","0","2","0","0","1","1","2","2"
"10843  :  โรงพยาบาลนายายอาม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","15","2","1","1","0","1","4","1","1","0","3","0","1"
"10696  :  โรงพยาบาลตราด","31","0","0","0","3","4","3","3","3","4","6","1","4"
"10845  :  โรงพยาบาลคลองใหญ่","16","3","0","2","2","1","1","3","4","0","0","0","0"
"10846  :  โรงพยาบาลเขาสมิง","3","0","1","0","0","1","0","0","0","1","0","0","0"
"10847  :  โรงพยาบาลบ่อไร่","2","0","0","0","0","0","1","0","0","0","0","0","1"
"10848  :  โรงพยาบาลแหลมงอบ","6","1","1","0","0","1","0","0","0","1","0","0","2"
"10849  :  โรงพยาบาลเกาะกูด","20","3","2","4","2","1","1","0","2","0","2","2","1"
"13816  :  โรงพยาบาลเกาะช้าง","2","0","0","0","0","0","0","1","0","0","1","0","0"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","44","3","3","5","3","4","4","3","2","2","4","6","5"
"10850  :  โรงพยาบาลบางคล้า","41","3","4","6","3","3","3","5","3","2","1","3","5"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","2","0","1","0","0","0","0","0","1","0","0","0","0"
"10852  :  โรงพยาบาลบางปะกง","6","1","0","0","2","2","0","0","0","1","0","0","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","21","1","2","1","2","2","2","3","2","0","4","2","0"
"10854  :  โรงพยาบาลพนมสารคาม","39","2","8","2","0","7","5","2","4","1","3","3","2"
"10855  :  โรงพยาบาลสนามชัยเขต","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10856  :  โรงพยาบาลแปลงยาว","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13747  :  โรงพยาบาลราชสาส์น","15","1","1","0","2","2","1","2","2","0","2","1","1"
