"โรงพยาบาล","รวม(ครั้ง)","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"10686  :  โรงพยาบาลพระนั่งเกล้า","1,193","84","105","134","0","0","102","107","0","140","140","170","211"
"10756  :  โรงพยาบาลบางกรวย","565","52","48","39","58","42","36","34","50","44","50","51","61"
"10757  :  โรงพยาบาลบางใหญ่","240","56","56","5","3","9","6","29","0","20","29","27","0"
"10758  :  โรงพยาบาลบางบัวทอง","416","42","35","26","34","27","24","25","32","25","27","52","67"
"10759  :  โรงพยาบาลไทรน้อย","755","94","72","65","83","79","82","79","63","0","0","67","71"
"10760  :  โรงพยาบาลปากเกร็ด","592","68","57","45","50","35","30","33","66","47","38","51","72"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","19","0","0","0","0","0","0","0","0","0","0","1","18"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10687  :  โรงพยาบาลปทุมธานี","100","0","0","0","0","0","0","0","0","14","24","19","43"
"10761  :  โรงพยาบาลคลองหลวง","106","1","0","2","2","1","4","1","2","6","5","7","75"
"10762  :  โรงพยาบาลธัญบุรี","299","6","7","6","5","41","51","20","41","25","34","33","30"
"10763  :  โรงพยาบาลประชาธิปัตย์","26","3","1","2","1","2","3","0","0","3","0","3","8"
"10764  :  โรงพยาบาลหนองเสือ","29","0","0","1","0","0","3","1","0","2","5","9","8"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","69","3","4","2","6","4","6","7","4","3","9","8","13"
"10766  :  โรงพยาบาลลำลูกกา","252","39","28","8","14","13","10","9","20","10","21","24","56"
"10767  :  โรงพยาบาลสามโคก","213","21","27","19","14","19","19","15","11","18","14","15","21"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10688  :  โรงพยาบาลเสนา","82","7","10","13","9","10","7","7","7","4","0","5","3"
"10768  :  โรงพยาบาลท่าเรือ","111","10","6","5","8","5","10","9","13","15","9","9","12"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","72","2","1","7","9","5","9","2","3","5","4","9","16"
"10770  :  โรงพยาบาลบางไทร","87","4","5","6","11","4","12","7","9","8","5","7","9"
"10771  :  โรงพยาบาลบางบาล","13","0","1","2","1","1","2","1","0","0","0","3","2"
"10772  :  โรงพยาบาลบางปะอิน","400","30","25","31","31","32","30","38","32","28","35","28","60"
"10773  :  โรงพยาบาลบางปะหัน","175","21","6","7","16","10","19","9","15","16","13","14","29"
"10774  :  โรงพยาบาลผักไห่","111","8","11","10","11","6","7","4","7","7","11","15","14"
"10775  :  โรงพยาบาลภาชี","72","3","6","2","4","8","5","5","10","9","7","4","9"
"10776  :  โรงพยาบาลลาดบัวหลวง","599","47","44","44","30","35","59","41","59","63","57","44","76"
"10777  :  โรงพยาบาลวังน้อย","301","25","30","16","18","24","29","32","21","17","27","28","34"
"10778  :  โรงพยาบาลบางซ้าย","2","0","0","0","0","1","0","1","0","0","0","0","0"
"10779  :  โรงพยาบาลอุทัย","231","19","21","22","17","22","19","5","18","21","24","20","23"
"10780  :  โรงพยาบาลมหาราช","21","4","2","2","2","2","2","0","1","1","2","1","2"
"10781  :  โรงพยาบาลบ้านแพรก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10689  :  โรงพยาบาลอ่างทอง","16","3","3","1","1","1","2","2","0","1","1","1","0"
"10782  :  โรงพยาบาลไชโย","37","2","1","2","5","7","5","4","2","4","1","3","1"
"10784  :  โรงพยาบาลป่าโมก","61","11","7","5","4","2","4","3","2","2","4","9","8"
"10785  :  โรงพยาบาลโพธิ์ทอง","94","18","12","9","12","8","10","6","5","3","4","2","5"
"10786  :  โรงพยาบาลแสวงหา","2","0","1","0","0","0","0","0","0","0","0","1","0"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","85","6","1","3","5","2","10","8","13","9","5","8","15"
"10788  :  โรงพยาบาลสามโก้","3","0","1","0","0","0","1","1","0","0","0","0","0"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","59","0","0","0","10","0","12","6","7","14","9","0","1"
"10691  :  โรงพยาบาลบ้านหมี่","25","0","0","0","0","0","0","0","0","0","5","11","9"
"10789  :  โรงพยาบาลพัฒนานิคม","183","0","0","0","0","0","19","26","25","29","26","26","32"
"10790  :  โรงพยาบาลโคกสำโรง","1","0","0","0","1","0","0","0","0","0","0","0","0"
"10791  :  โรงพยาบาลชัยบาดาล","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10792  :  โรงพยาบาลท่าวุ้ง","49","3","3","1","3","5","6","4","4","5","9","3","3"
"10793  :  โรงพยาบาลท่าหลวง","58","9","9","4","4","3","2","0","3","4","7","6","7"
"10794  :  โรงพยาบาลสระโบสถ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10795  :  โรงพยาบาลโคกเจริญ","9","0","1","2","1","2","1","1","0","1","0","0","0"
"10796  :  โรงพยาบาลลำสนธิ","6","0","0","0","0","1","1","0","0","1","3","0","0"
"10797  :  โรงพยาบาลหนองม่วง","1","0","0","0","0","0","0","0","0","0","0","0","1"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","118","5","6","6","8","9","12","13","9","12","11","13","14"
"10693  :  โรงพยาบาลอินทร์บุรี","76","0","6","5","0","5","7","6","8","0","14","14","11"
"10798  :  โรงพยาบาลบางระจัน","33","6","3","1","5","2","4","4","2","1","2","2","1"
"10799  :  โรงพยาบาลค่ายบางระจัน","21","0","0","0","1","1","1","3","3","2","1","5","4"
"10800  :  โรงพยาบาลพรหมบุรี","70","4","5","6","7","5","5","2","9","6","9","6","6"
"10801  :  โรงพยาบาลท่าช้าง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","12","0","0","0","1","1","2","0","0","2","1","3","2"
"10802  :  โรงพยาบาลมโนรมย์","4","0","0","0","0","0","0","0","0","0","0","0","4"
"10803  :  โรงพยาบาลวัดสิงห์","2","0","0","0","0","0","0","0","0","0","0","0","2"
"10804  :  โรงพยาบาลสรรพยา","37","0","2","3","2","1","5","4","4","7","3","4","2"
"10805  :  โรงพยาบาลสรรคบุรี","15","0","1","1","2","2","0","2","2","1","2","1","1"
"10806  :  โรงพยาบาลหันคา","1","0","0","0","0","0","0","0","0","0","0","0","1"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10807  :  โรงพยาบาลแก่งคอย","16","4","6","1","5","0","0","0","0","0","0","0","0"
"10808  :  โรงพยาบาลหนองแค","183","22","19","18","25","22","26","18","13","20","0","0","0"
"10809  :  โรงพยาบาลวิหารแดง","260","14","20","21","12","18","17","22","34","26","20","23","33"
"10810  :  โรงพยาบาลหนองแซง","8","2","1","1","1","0","1","1","0","1","0","0","0"
"10811  :  โรงพยาบาลบ้านหมอ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10812  :  โรงพยาบาลดอนพุด","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","194","13","17","10","21","18","12","19","22","16","21","10","15"
"10815  :  โรงพยาบาลมวกเหล็ก","197","20","17","0","18","16","22","18","17","13","13","20","23"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","229","19","12","10","9","13","22","24","23","24","28","18","27"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","32","2","1","2","3","4","0","5","8","7","0","0","0"
"10817  :  โรงพยาบาลบ้านบึง","41","1","3","3","0","0","0","0","0","4","8","12","10"
"10818  :  โรงพยาบาลหนองใหญ่","656","101","87","31","19","26","32","34","46","69","66","45","100"
"10819  :  โรงพยาบาลบางละมุง","396","0","0","0","83","48","63","52","18","53","67","12","0"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","331","21","25","20","17","20","18","31","29","25","41","45","39"
"10821  :  โรงพยาบาลพานทอง","4","0","0","0","0","1","0","0","0","0","0","1","2"
"10822  :  โรงพยาบาลพนัสนิคม","501","1","35","32","44","62","44","33","47","48","55","44","56"
"10823  :  โรงพยาบาลแหลมฉบัง","1,355","148","104","72","94","108","115","93","78","102","138","133","170"
"10824  :  โรงพยาบาลเกาะสีชัง","15","1","1","1","0","1","3","3","1","1","0","2","1"
"10825  :  โรงพยาบาลสัตหีบกม10","226","69","61","42","50","3","0","1","0","0","0","0","0"
"10826  :  โรงพยาบาลบ่อทอง","3","0","0","0","0","0","0","0","0","0","0","0","3"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","198","2","6","6","7","8","15","16","18","29","31","22","38"
"10663  :  โรงพยาบาลระยอง","2,814","202","195","211","239","219","222","238","210","241","281","278","278"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","496","28","29","38","41","38","57","42","38","53","30","40","62"
"10828  :  โรงพยาบาลบ้านฉาง","82","6","8","8","8","10","8","10","4","4","2","5","9"
"10829  :  โรงพยาบาลแกลง","807","93","92","52","60","53","50","58","66","60","62","77","84"
"10830  :  โรงพยาบาลวังจันทร์","690","79","76","69","60","42","64","61","56","38","60","43","42"
"10831  :  โรงพยาบาลบ้านค่าย","827","70","59","39","61","71","80","79","73","63","53","86","93"
"10832  :  โรงพยาบาลปลวกแดง","352","15","19","19","16","16","22","26","18","28","38","51","84"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","296","11","25","30","32","11","13","12","24","27","33","36","42"
"23962  :  โรงพยาบาลนิคมพัฒนา","3","1","0","0","0","0","0","0","0","0","0","1","1"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10834  :  โรงพยาบาลขลุง","262","18","19","17","22","22","30","26","17","15","20","13","43"
"10835  :  โรงพยาบาลท่าใหม่","11","0","0","0","0","0","0","0","1","0","1","2","7"
"10836  :  โรงพยาบาลเขาสุกิม","2","0","0","2","0","0","0","0","0","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","56","0","0","0","6","5","1","3","6","3","12","7","13"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","29","3","2","3","1","2","0","1","2","5","4","1","5"
"10839  :  โรงพยาบาลมะขาม","164","12","13","6","16","12","15","12","15","10","17","20","16"
"10840  :  โรงพยาบาลแหลมสิงห์","62","5","0","1","3","6","9","7","6","5","9","6","5"
"10841  :  โรงพยาบาลสอยดาว","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","304","0","21","20","23","25","22","33","30","30","39","32","29"
"10843  :  โรงพยาบาลนายายอาม","7","1","0","0","0","0","1","2","0","0","0","1","2"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","214","20","25","23","27","23","9","12","21","14","16","11","13"
"10696  :  โรงพยาบาลตราด","970","0","0","0","16","42","70","125","150","144","128","136","159"
"10845  :  โรงพยาบาลคลองใหญ่","365","61","44","43","40","33","41","46","22","31","0","0","4"
"10846  :  โรงพยาบาลเขาสมิง","305","28","25","33","16","27","13","26","26","23","22","34","32"
"10847  :  โรงพยาบาลบ่อไร่","8","1","1","1","3","0","0","0","0","0","0","1","1"
"10848  :  โรงพยาบาลแหลมงอบ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10849  :  โรงพยาบาลเกาะกูด","29","1","1","1","3","2","4","6","3","1","2","3","2"
"13816  :  โรงพยาบาลเกาะช้าง","410","28","20","28","33","36","39","37","25","31","45","45","43"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","208","23","14","19","10","9","9","12","20","23","18","32","19"
"10850  :  โรงพยาบาลบางคล้า","217","18","17","14","12","11","26","13","17","21","21","20","27"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","258","34","23","27","22","17","11","11","10","20","23","27","33"
"10852  :  โรงพยาบาลบางปะกง","418","80","77","71","71","59","0","0","1","55","3","1","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","392","29","27","26","34","29","35","36","33","31","35","34","43"
"10854  :  โรงพยาบาลพนมสารคาม","453","42","28","38","39","27","35","37","32","29","46","44","56"
"10855  :  โรงพยาบาลสนามชัยเขต","45","1","5","5","2","3","3","6","1","1","4","5","9"
"10856  :  โรงพยาบาลแปลงยาว","273","0","17","20","21","23","40","19","27","21","22","28","35"
"13747  :  โรงพยาบาลราชสาส์น","13","0","5","1","1","2","2","0","0","0","0","1","1"
