"โรงพยาบาล","รวม(ครั้ง)","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"10686  :  โรงพยาบาลพระนั่งเกล้า","1,789","185","179","169","162","193","85","148","72","116","177","100","203"
"10756  :  โรงพยาบาลบางกรวย","427","33","38","38","28","39","42","19","31","43","35","33","48"
"10757  :  โรงพยาบาลบางใหญ่","391","25","28","23","29","32","47","23","41","48","35","29","31"
"10758  :  โรงพยาบาลบางบัวทอง","509","43","37","40","36","31","26","28","41","42","42","84","59"
"10759  :  โรงพยาบาลไทรน้อย","617","40","51","59","42","43","50","52","66","54","54","64","42"
"10760  :  โรงพยาบาลปากเกร็ด","761","57","86","69","45","81","81","44","73","52","44","56","73"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","233","20","15","14","22","15","20","32","17","16","6","34","22"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10687  :  โรงพยาบาลปทุมธานี","1,024","48","109","107","69","70","83","76","82","92","115","78","95"
"10761  :  โรงพยาบาลคลองหลวง","29","0","0","5","5","0","2","0","10","1","2","2","2"
"10762  :  โรงพยาบาลธัญบุรี","728","91","80","53","67","45","73","66","45","51","71","51","35"
"10763  :  โรงพยาบาลประชาธิปัตย์","232","15","15","12","16","16","15","7","29","29","28","28","22"
"10764  :  โรงพยาบาลหนองเสือ","110","8","11","12","7","7","16","7","15","9","7","10","1"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","164","11","19","6","7","16","7","5","11","19","14","26","23"
"10766  :  โรงพยาบาลลำลูกกา","844","63","71","77","53","69","71","51","87","70","80","80","72"
"10767  :  โรงพยาบาลสามโคก","59","12","3","3","6","2","7","5","6","3","3","5","4"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","294","25","44","26","30","30","28","19","23","15","29","22","3"
"10688  :  โรงพยาบาลเสนา","87","8","13","5","8","5","8","4","7","7","6","11","5"
"10768  :  โรงพยาบาลท่าเรือ","21","4","1","0","2","1","0","5","0","3","0","2","3"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","1,497","43","32","38","41","31","65","34","44","703","335","53","78"
"10770  :  โรงพยาบาลบางไทร","46","3","6","6","5","1","3","1","1","3","4","6","7"
"10771  :  โรงพยาบาลบางบาล","21","2","3","3","2","2","4","1","2","1","0","0","1"
"10772  :  โรงพยาบาลบางปะอิน","280","29","26","33","18","19","24","14","30","25","16","30","16"
"10773  :  โรงพยาบาลบางปะหัน","128","11","15","6","7","7","12","11","12","13","11","16","7"
"10774  :  โรงพยาบาลผักไห่","37","1","2","2","0","3","2","2","6","4","5","3","7"
"10775  :  โรงพยาบาลภาชี","40","4","5","7","2","2","3","2","5","5","1","2","2"
"10776  :  โรงพยาบาลลาดบัวหลวง","223","9","11","12","15","20","21","16","31","34","14","26","14"
"10777  :  โรงพยาบาลวังน้อย","245","18","13","18","14","25","33","16","19","27","18","27","17"
"10778  :  โรงพยาบาลบางซ้าย","14","1","0","0","3","0","4","0","3","0","1","1","1"
"10779  :  โรงพยาบาลอุทัย","79","5","5","5","7","6","5","3","9","14","7","8","5"
"10780  :  โรงพยาบาลมหาราช","10","0","0","0","0","1","2","0","1","1","1","3","1"
"10781  :  โรงพยาบาลบ้านแพรก","2","0","0","2","0","0","0","0","0","0","0","0","0"
"10689  :  โรงพยาบาลอ่างทอง","167","19","20","13","12","9","13","5","9","16","18","4","29"
"10782  :  โรงพยาบาลไชโย","10","0","1","1","1","0","0","1","1","2","3","0","0"
"10784  :  โรงพยาบาลป่าโมก","80","10","7","7","8","5","7","3","7","7","6","8","5"
"10785  :  โรงพยาบาลโพธิ์ทอง","73","5","12","4","3","5","1","4","15","5","7","8","4"
"10786  :  โรงพยาบาลแสวงหา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","31","3","3","4","1","2","5","0","5","5","2","0","1"
"10788  :  โรงพยาบาลสามโก้","9","0","1","0","1","1","1","1","0","0","0","1","3"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","144","8","10","10","13","11","17","3","23","16","11","9","13"
"10691  :  โรงพยาบาลบ้านหมี่","18","3","0","2","0","2","3","0","3","0","2","1","2"
"10789  :  โรงพยาบาลพัฒนานิคม","75","7","3","6","8","7","6","4","7","7","2","11","7"
"10790  :  โรงพยาบาลโคกสำโรง","23","0","1","1","0","2","2","1","2","3","2","7","2"
"10791  :  โรงพยาบาลชัยบาดาล","85","3","3","7","8","5","8","6","8","9","9","8","11"
"10792  :  โรงพยาบาลท่าวุ้ง","22","3","0","1","2","0","2","0","7","1","4","2","0"
"10793  :  โรงพยาบาลท่าหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10794  :  โรงพยาบาลสระโบสถ์","3","1","1","0","1","0","0","0","0","0","0","0","0"
"10795  :  โรงพยาบาลโคกเจริญ","13","1","0","1","1","0","0","2","1","2","1","2","2"
"10796  :  โรงพยาบาลลำสนธิ","13","1","0","1","0","1","0","3","1","3","1","0","2"
"10797  :  โรงพยาบาลหนองม่วง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","76","5","12","5","4","6","8","8","4","5","4","11","4"
"10693  :  โรงพยาบาลอินทร์บุรี","32","0","2","0","1","2","1","2","2","8","4","9","1"
"10798  :  โรงพยาบาลบางระจัน","17","2","0","2","1","1","1","2","2","3","1","2","0"
"10799  :  โรงพยาบาลค่ายบางระจัน","13","3","0","0","1","0","3","1","2","1","1","1","0"
"10800  :  โรงพยาบาลพรหมบุรี","67","1","3","2","5","7","5","6","9","2","11","9","7"
"10801  :  โรงพยาบาลท่าช้าง","3","0","0","1","0","1","1","0","0","0","0","0","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","34","0","2","5","4","3","0","1","3","2","2","7","5"
"10802  :  โรงพยาบาลมโนรมย์","24","2","0","5","3","1","0","0","2","4","4","2","1"
"10803  :  โรงพยาบาลวัดสิงห์","24","1","1","1","4","3","3","2","3","0","2","1","3"
"10804  :  โรงพยาบาลสรรพยา","5","0","0","0","1","1","0","0","1","0","0","1","1"
"10805  :  โรงพยาบาลสรรคบุรี","9","1","0","0","0","1","1","0","0","4","0","2","0"
"10806  :  โรงพยาบาลหันคา","13","2","0","1","2","0","1","2","0","3","1","0","1"
"27974  :  โรงพยาบาลหนองมะโมง","2","0","1","0","0","0","0","0","1","0","0","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","1","1","0","0","0","0","0","0","0","0","0","0","0"
"10695  :  โรงพยาบาลพระพุทธบาท","182","21","17","25","20","20","19","13","17","17","13","0","0"
"10807  :  โรงพยาบาลแก่งคอย","115","12","14","13","20","16","12","10","6","5","1","6","0"
"10808  :  โรงพยาบาลหนองแค","215","18","20","21","24","25","23","10","21","19","34","0","0"
"10809  :  โรงพยาบาลวิหารแดง","60","5","8","4","4","7","6","3","6","10","6","1","0"
"10810  :  โรงพยาบาลหนองแซง","2","0","0","0","0","0","0","0","2","0","0","0","0"
"10811  :  โรงพยาบาลบ้านหมอ","4","0","1","0","1","1","1","0","0","0","0","0","0"
"10812  :  โรงพยาบาลดอนพุด","2","0","0","0","1","0","0","1","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","1","0","0","0","0","0","0","0","0","1","0","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","50","3","6","2","7","2","4","1","8","7","4","6","0"
"10815  :  โรงพยาบาลมวกเหล็ก","359","23","27","34","43","41","37","31","38","38","47","0","0"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","182","25","17","21","14","12","18","7","22","20","13","13","0"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","245","10","7","9","9","8","6","6","13","13","23","59","82"
"10817  :  โรงพยาบาลบ้านบึง","2,368","174","175","184","176","186","215","200","208","205","207","209","229"
"10818  :  โรงพยาบาลหนองใหญ่","637","40","29","36","48","48","45","50","56","59","58","59","109"
"10819  :  โรงพยาบาลบางละมุง","2,129","177","189","157","193","191","121","133","175","205","208","192","188"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","476","27","22","27","30","39","52","39","43","61","51","45","40"
"10821  :  โรงพยาบาลพานทอง","233","5","3","4","7","13","23","27","36","39","39","20","17"
"10822  :  โรงพยาบาลพนัสนิคม","628","57","63","60","75","62","26","29","31","45","67","62","51"
"10823  :  โรงพยาบาลแหลมฉบัง","1,542","151","122","112","122","109","131","96","132","124","142","149","152"
"10824  :  โรงพยาบาลเกาะสีชัง","43","3","7","2","5","6","3","1","3","2","3","4","4"
"10825  :  โรงพยาบาลสัตหีบกม10","1,602","68","65","76","87","74","6","114","456","5","238","214","199"
"10826  :  โรงพยาบาลบ่อทอง","711","50","45","57","44","39","55","53","79","59","86","68","76"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","4","1","3","0","0","0","0","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","295","9","10","8","20","14","19","7","35","28","71","37","37"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","415","35","29","44","30","28","45","33","29","0","45","52","45"
"28005  :  โรงพยาบาลเมืองพัทยา","27","2","1","2","4","2","4","1","2","2","4","3","0"
"28006  :  โรงพยาบาลเกาะจันทร์","224","3","7","3","13","20","27","26","21","29","23","26","26"
"10663  :  โรงพยาบาลระยอง","1,315","55","37","60","73","72","87","59","48","90","445","188","101"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","739","57","38","40","43","54","46","40","94","81","77","90","79"
"10828  :  โรงพยาบาลบ้านฉาง","214","15","15","20","16","20","19","12","16","11","18","22","30"
"10829  :  โรงพยาบาลแกลง","1,319","111","89","124","113","117","133","60","105","113","124","123","107"
"10830  :  โรงพยาบาลวังจันทร์","432","32","26","39","33","32","36","11","40","36","50","35","62"
"10831  :  โรงพยาบาลบ้านค่าย","437","47","35","33","17","37","33","30","52","39","30","49","35"
"10832  :  โรงพยาบาลปลวกแดง","671","58","45","39","49","49","50","45","74","62","67","82","51"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","88","0","3","2","9","2","2","0","7","9","23","16","15"
"23962  :  โรงพยาบาลนิคมพัฒนา","350","35","31","16","26","15","48","20","24","21","34","39","41"
"10664  :  โรงพยาบาลพระปกเกล้า","14","1","3","0","1","1","1","1","0","4","0","0","2"
"10834  :  โรงพยาบาลขลุง","76","6","4","5","4","10","8","7","13","6","6","4","3"
"10835  :  โรงพยาบาลท่าใหม่","209","16","15","23","15","19","24","16","23","15","18","16","9"
"10836  :  โรงพยาบาลเขาสุกิม","17","6","4","4","0","1","0","0","1","0","1","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","40","4","4","6","0","0","0","6","3","7","3","1","6"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","391","21","46","42","23","24","50","36","31","34","27","33","24"
"10839  :  โรงพยาบาลมะขาม","76","1","8","7","8","3","7","4","7","6","8","9","8"
"10840  :  โรงพยาบาลแหลมสิงห์","57","4","5","3","1","6","6","10","5","5","2","7","3"
"10841  :  โรงพยาบาลสอยดาว","2","0","0","0","0","0","0","0","0","0","0","2","0"
"10842  :  โรงพยาบาลแก่งหางแมว","163","10","14","16","13","8","11","10","24","7","21","10","19"
"10843  :  โรงพยาบาลนายายอาม","112","12","9","14","6","10","9","2","8","9","9","8","16"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","180","10","16","16","16","12","19","13","16","13","17","14","18"
"10696  :  โรงพยาบาลตราด","1,271","113","122","135","127","123","131","122","146","146","106","0","0"
"10845  :  โรงพยาบาลคลองใหญ่","585","53","45","40","38","30","51","37","50","53","37","20","131"
"10846  :  โรงพยาบาลเขาสมิง","496","33","31","35","25","31","34","29","55","63","52","71","37"
"10847  :  โรงพยาบาลบ่อไร่","96","10","9","5","8","4","8","9","13","3","5","7","15"
"10848  :  โรงพยาบาลแหลมงอบ","167","13","15","15","13","8","17","11","7","19","11","14","24"
"10849  :  โรงพยาบาลเกาะกูด","79","5","5","7","11","1","5","10","5","18","6","4","2"
"13816  :  โรงพยาบาลเกาะช้าง","129","21","6","5","4","11","12","2","12","6","2","4","44"
"10697  :  โรงพยาบาลพุทธโสธร","121","10","14","0","0","11","21","12","17","10","18","4","4"
"10833  :  โรงพยาบาลท่าตะเกียบ","161","14","8","4","11","14","8","7","21","21","19","19","15"
"10850  :  โรงพยาบาลบางคล้า","528","56","56","39","27","23","37","23","49","48","45","77","48"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","246","20","28","18","27","17","17","17","26","26","16","13","21"
"10852  :  โรงพยาบาลบางปะกง","694","44","43","59","66","64","59","40","61","62","62","66","68"
"10853  :  โรงพยาบาลบ้านโพธิ์","432","31","31","43","39","25","46","25","27","47","41","37","40"
"10854  :  โรงพยาบาลพนมสารคาม","372","34","40","29","30","29","31","19","30","36","26","36","32"
"10855  :  โรงพยาบาลสนามชัยเขต","177","15","7","14","12","10","17","10","19","20","21","18","14"
"10856  :  โรงพยาบาลแปลงยาว","460","36","42","36","39","43","39","29","37","38","44","45","32"
"13747  :  โรงพยาบาลราชสาส์น","35","1","3","3","6","6","2","3","1","4","0","2","4"
