"โรงพยาบาล","รวม(ครั้ง)","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"10756  :  โรงพยาบาลบางกรวย","644","44","70","57","57","57","61","42","42","48","50","68","48"
"10757  :  โรงพยาบาลบางใหญ่","705","61","58","56","56","43","48","47","54","55","73","78","76"
"10758  :  โรงพยาบาลบางบัวทอง","292","34","24","22","30","16","24","21","25","30","22","24","20"
"10759  :  โรงพยาบาลไทรน้อย","321","33","30","25","30","26","20","21","21","23","39","30","23"
"10760  :  โรงพยาบาลปากเกร็ด","583","74","69","52","68","42","43","29","51","38","39","42","36"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","590","42","51","39","61","47","67","35","45","42","61","49","51"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","12","0","0","1","0","1","2","1","1","3","1","2","0"
"10687  :  โรงพยาบาลปทุมธานี","898","81","67","90","87","81","54","51","54","78","79","76","100"
"10761  :  โรงพยาบาลคลองหลวง","114","19","10","9","15","14","17","9","5","3","1","0","12"
"10762  :  โรงพยาบาลธัญบุรี","537","39","52","58","50","47","45","48","62","33","28","53","22"
"10763  :  โรงพยาบาลประชาธิปัตย์","152","13","15","18","13","6","14","20","16","8","9","11","9"
"10764  :  โรงพยาบาลหนองเสือ","171","20","12","12","9","12","15","17","15","15","23","6","15"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","133","3","14","6","13","3","12","2","7","4","4","34","31"
"10766  :  โรงพยาบาลลำลูกกา","534","46","41","32","46","41","40","42","31","30","51","78","56"
"10767  :  โรงพยาบาลสามโคก","51","4","7","5","4","2","2","1","4","7","3","5","7"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","393","39","37","38","54","35","32","26","30","14","22","37","29"
"10688  :  โรงพยาบาลเสนา","54","4","3","6","5","3","2","3","1","6","3","10","8"
"10768  :  โรงพยาบาลท่าเรือ","30","1","1","0","1","1","2","0","0","1","4","7","12"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","44","3","6","4","3","4","3","7","2","2","8","1","1"
"10770  :  โรงพยาบาลบางไทร","125","14","11","9","9","12","3","12","13","13","10","9","10"
"10771  :  โรงพยาบาลบางบาล","31","2","4","0","2","3","2","2","1","2","2","5","6"
"10772  :  โรงพยาบาลบางปะอิน","279","22","28","16","25","17","16","30","19","21","29","21","35"
"10773  :  โรงพยาบาลบางปะหัน","126","9","8","11","11","10","9","14","11","14","10","8","11"
"10774  :  โรงพยาบาลผักไห่","25","1","3","2","0","0","5","4","1","1","4","3","1"
"10775  :  โรงพยาบาลภาชี","20","1","0","2","0","2","1","0","4","2","3","1","4"
"10776  :  โรงพยาบาลลาดบัวหลวง","203","12","15","17","28","13","19","11","19","19","23","21","6"
"10777  :  โรงพยาบาลวังน้อย","205","15","20","17","25","16","13","13","16","14","21","20","15"
"10778  :  โรงพยาบาลบางซ้าย","27","2","2","6","2","2","1","2","1","3","2","4","0"
"10779  :  โรงพยาบาลอุทัย","38","2","3","2","6","5","4","2","5","0","2","4","3"
"10780  :  โรงพยาบาลมหาราช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10781  :  โรงพยาบาลบ้านแพรก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10689  :  โรงพยาบาลอ่างทอง","149","12","4","7","11","12","22","11","15","16","8","14","17"
"10782  :  โรงพยาบาลไชโย","2","0","0","0","0","0","0","0","0","2","0","0","0"
"10784  :  โรงพยาบาลป่าโมก","59","7","3","3","0","10","4","5","3","3","7","6","8"
"10785  :  โรงพยาบาลโพธิ์ทอง","58","4","2","4","10","3","2","2","6","7","7","3","8"
"10786  :  โรงพยาบาลแสวงหา","1","0","0","0","0","0","0","0","0","0","0","0","1"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","15","3","1","2","1","0","0","1","1","4","0","1","1"
"10788  :  โรงพยาบาลสามโก้","10","1","0","0","1","0","2","1","1","1","0","1","2"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","201","30","15","16","10","12","12","19","18","21","19","16","13"
"10691  :  โรงพยาบาลบ้านหมี่","3","1","0","0","0","0","1","0","0","0","0","1","0"
"10789  :  โรงพยาบาลพัฒนานิคม","79","3","5","3","6","13","13","8","10","3","7","5","3"
"10790  :  โรงพยาบาลโคกสำโรง","25","3","2","2","3","0","1","3","1","1","2","4","3"
"10791  :  โรงพยาบาลชัยบาดาล","182","17","25","8","11","8","19","12","14","14","17","21","16"
"10792  :  โรงพยาบาลท่าวุ้ง","31","0","0","1","2","1","4","2","3","5","2","6","5"
"10793  :  โรงพยาบาลท่าหลวง","27","1","1","4","3","1","1","2","3","4","2","4","1"
"10794  :  โรงพยาบาลสระโบสถ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10795  :  โรงพยาบาลโคกเจริญ","8","2","0","0","3","0","0","0","2","0","0","1","0"
"10796  :  โรงพยาบาลลำสนธิ","7","1","1","0","1","2","0","1","0","0","0","0","1"
"10797  :  โรงพยาบาลหนองม่วง","39","3","1","2","6","6","3","4","2","3","2","4","3"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","102","9","7","13","8","7","11","7","8","7","16","6","3"
"10693  :  โรงพยาบาลอินทร์บุรี","52","3","2","2","1","6","3","2","3","15","12","2","1"
"10798  :  โรงพยาบาลบางระจัน","12","1","1","0","1","0","0","1","0","2","3","2","1"
"10799  :  โรงพยาบาลค่ายบางระจัน","3","0","1","0","1","1","0","0","0","0","0","0","0"
"10800  :  โรงพยาบาลพรหมบุรี","30","3","3","3","2","3","3","1","3","1","3","3","2"
"10801  :  โรงพยาบาลท่าช้าง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","37","5","8","2","3","2","2","1","5","1","5","2","1"
"10802  :  โรงพยาบาลมโนรมย์","35","1","7","2","6","2","2","1","2","6","5","0","1"
"10803  :  โรงพยาบาลวัดสิงห์","20","1","0","1","4","2","6","2","1","2","0","0","1"
"10804  :  โรงพยาบาลสรรพยา","7","0","1","0","2","0","2","0","0","1","0","1","0"
"10805  :  โรงพยาบาลสรรคบุรี","18","2","0","1","1","1","1","1","0","1","3","3","4"
"10806  :  โรงพยาบาลหันคา","3","1","0","0","1","0","1","0","0","0","0","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","7","0","1","0","0","0","0","1","0","3","2","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","217","17","28","21","14","17","31","20","19","11","8","18","13"
"10695  :  โรงพยาบาลพระพุทธบาท","230","17","22","21","26","15","16","19","13","16","24","22","19"
"10807  :  โรงพยาบาลแก่งคอย","328","31","33","31","25","25","26","16","40","24","29","26","22"
"10808  :  โรงพยาบาลหนองแค","204","30","18","19","15","20","20","14","17","14","14","12","11"
"10809  :  โรงพยาบาลวิหารแดง","113","10","7","8","16","15","15","10","7","7","4","6","8"
"10810  :  โรงพยาบาลหนองแซง","8","2","2","0","1","0","0","1","0","1","1","0","0"
"10811  :  โรงพยาบาลบ้านหมอ","14","3","0","0","1","0","1","2","3","3","0","1","0"
"10812  :  โรงพยาบาลดอนพุด","4","0","0","0","0","3","0","0","0","0","0","1","0"
"10813  :  โรงพยาบาลหนองโดน","29","0","0","0","0","0","0","0","0","5","6","10","8"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","111","6","14","9","5","11","5","14","10","10","7","10","10"
"10815  :  โรงพยาบาลมวกเหล็ก","615","55","45","30","55","57","55","58","46","57","56","56","45"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","285","17","19","19","30","18","26","19","25","25","28","29","30"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","399","57","45","37","29","44","26","18","16","51","34","26","16"
"10817  :  โรงพยาบาลบ้านบึง","2,601","178","208","203","164","187","266","181","238","247","228","251","250"
"10818  :  โรงพยาบาลหนองใหญ่","732","67","65","58","49","44","50","61","60","68","72","63","75"
"10819  :  โรงพยาบาลบางละมุง","2,172","206","167","179","212","138","161","152","169","203","194","216","175"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","354","24","38","26","32","26","38","26","24","33","31","27","29"
"10821  :  โรงพยาบาลพานทอง","257","30","33","32","36","29","21","7","21","13","13","8","14"
"10822  :  โรงพยาบาลพนัสนิคม","627","48","51","69","45","69","70","55","63","49","51","42","15"
"10823  :  โรงพยาบาลแหลมฉบัง","1,271","174","141","114","124","81","117","85","102","78","83","74","98"
"10824  :  โรงพยาบาลเกาะสีชัง","73","5","5","6","5","11","6","6","8","5","6","3","7"
"10825  :  โรงพยาบาลสัตหีบกม10","2,305","331","329","134","337","233","154","135","147","119","113","153","120"
"10826  :  โรงพยาบาลบ่อทอง","837","64","64","63","51","59","58","60","62","60","89","79","128"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","1","0","0","0","1","0","0","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","4","2","0","0","0","1","0","0","1","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","650","68","52","34","48","47","53","49","64","44","70","60","61"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","165","18","21","1","11","10","22","4","22","16","0","11","29"
"28005  :  โรงพยาบาลเมืองพัทยา","184","20","9","9","8","2","17","7","5","11","11","4","81"
"28006  :  โรงพยาบาลเกาะจันทร์","106","10","7","8","3","8","18","6","13","13","8","5","7"
"10663  :  โรงพยาบาลระยอง","1,148","42","61","50","65","109","134","119","130","112","106","101","119"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","597","49","61","45","68","57","51","40","34","47","43","48","54"
"10828  :  โรงพยาบาลบ้านฉาง","329","31","17","30","28","21","32","29","24","25","19","35","38"
"10829  :  โรงพยาบาลแกลง","1,794","137","127","127","154","147","162","138","190","169","135","181","127"
"10830  :  โรงพยาบาลวังจันทร์","431","56","42","35","34","37","19","32","35","37","38","34","32"
"10831  :  โรงพยาบาลบ้านค่าย","683","38","29","31","54","57","59","66","78","56","81","68","66"
"10832  :  โรงพยาบาลปลวกแดง","792","86","60","76","78","66","55","61","61","60","56","73","60"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","251","17","30","18","21","21","28","9","17","17","34","23","16"
"23962  :  โรงพยาบาลนิคมพัฒนา","677","67","62","46","47","35","61","34","62","52","61","78","72"
"10664  :  โรงพยาบาลพระปกเกล้า","512","52","49","45","47","29","55","35","40","37","39","47","37"
"10834  :  โรงพยาบาลขลุง","48","3","3","5","6","3","1","3","7","3","3","10","1"
"10835  :  โรงพยาบาลท่าใหม่","229","18","24","19","24","20","21","25","10","12","13","20","23"
"10836  :  โรงพยาบาลเขาสุกิม","151","6","12","17","13","8","20","18","22","9","9","9","8"
"10837  :  โรงพยาบาลสองพี่น้อง","20","0","1","2","0","1","0","4","3","5","1","2","1"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","519","35","34","25","19","53","70","47","46","34","39","42","75"
"10839  :  โรงพยาบาลมะขาม","111","7","10","7","8","14","16","15","8","8","5","7","6"
"10840  :  โรงพยาบาลแหลมสิงห์","33","4","2","1","5","4","3","3","2","2","4","3","0"
"10841  :  โรงพยาบาลสอยดาว","29","4","4","3","4","5","6","0","0","1","1","0","1"
"10842  :  โรงพยาบาลแก่งหางแมว","86","3","2","1","3","11","11","13","9","7","11","4","11"
"10843  :  โรงพยาบาลนายายอาม","116","9","12","16","7","9","8","10","4","10","5","10","16"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","204","16","9","13","19","16","13","18","21","22","16","17","24"
"10696  :  โรงพยาบาลตราด","1,425","144","119","127","139","129","169","138","113","90","97","79","81"
"10845  :  โรงพยาบาลคลองใหญ่","649","44","46","44","44","86","50","50","39","44","39","28","135"
"10846  :  โรงพยาบาลเขาสมิง","636","61","44","52","49","49","63","45","60","45","47","34","87"
"10847  :  โรงพยาบาลบ่อไร่","113","10","7","6","6","8","7","14","17","9","11","10","8"
"10848  :  โรงพยาบาลแหลมงอบ","147","20","12","16","6","12","15","13","9","13","11","13","7"
"10849  :  โรงพยาบาลเกาะกูด","92","7","9","3","10","2","8","5","11","8","5","18","6"
"13816  :  โรงพยาบาลเกาะช้าง","130","2","5","1","1","8","11","19","16","20","15","18","14"
"10697  :  โรงพยาบาลพุทธโสธร","967","77","90","114","79","61","87","76","84","88","76","68","67"
"10833  :  โรงพยาบาลท่าตะเกียบ","384","35","39","30","30","29","27","30","38","36","34","31","25"
"10850  :  โรงพยาบาลบางคล้า","768","79","77","64","64","58","75","74","60","45","69","47","56"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","272","24","28","27","17","32","23","20","18","17","21","29","16"
"10852  :  โรงพยาบาลบางปะกง","597","50","61","45","32","29","49","52","55","39","59","55","71"
"10853  :  โรงพยาบาลบ้านโพธิ์","396","38","40","40","28","43","36","30","24","24","24","38","31"
"10854  :  โรงพยาบาลพนมสารคาม","684","35","32","30","56","64","63","66","68","63","67","79","61"
"10855  :  โรงพยาบาลสนามชัยเขต","250","21","28","22","24","11","17","13","27","19","22","28","18"
"10856  :  โรงพยาบาลแปลงยาว","898","61","75","68","63","66","97","86","85","77","74","76","70"
"13747  :  โรงพยาบาลราชสาส์น","61","3","4","3","3","6","9","2","3","7","9","6","6"
