"โรงพยาบาล","รวม(ครั้ง)","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"10686  :  โรงพยาบาลพระนั่งเกล้า","3,074","231","305","270","274","240","255","157","266","268","291","286","231"
"10756  :  โรงพยาบาลบางกรวย","953","58","93","74","85","64","83","70","71","79","68","111","97"
"10757  :  โรงพยาบาลบางใหญ่","1,888","182","161","134","143","104","112","126","160","167","180","224","195"
"10758  :  โรงพยาบาลบางบัวทอง","684","72","74","47","75","50","45","62","33","69","54","56","47"
"10759  :  โรงพยาบาลไทรน้อย","413","29","49","34","30","37","29","29","40","33","31","36","36"
"10760  :  โรงพยาบาลปากเกร็ด","1,751","173","159","127","138","135","131","117","162","134","151","184","140"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","1,016","14","21","32","47","57","77","87","141","139","120","139","142"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10687  :  โรงพยาบาลปทุมธานี","2,214","194","198","157","180","184","203","164","162","166","186","223","197"
"10761  :  โรงพยาบาลคลองหลวง","479","101","60","55","57","47","53","42","30","21","9","4","0"
"10762  :  โรงพยาบาลธัญบุรี","280","43","44","14","11","18","20","23","32","24","24","9","18"
"10763  :  โรงพยาบาลประชาธิปัตย์","182","27","43","38","20","15","16","10","4","2","2","3","2"
"10764  :  โรงพยาบาลหนองเสือ","278","11","22","19","18","21","21","22","30","40","26","27","21"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","173","9","12","9","16","17","12","20","18","17","16","16","11"
"10766  :  โรงพยาบาลลำลูกกา","1,212","103","118","114","104","114","142","97","116","114","55","75","60"
"10767  :  โรงพยาบาลสามโคก","231","24","11","10","19","17","26","32","25","39","20","2","6"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","368","17","12","25","28","28","42","35","0","55","64","62","0"
"10688  :  โรงพยาบาลเสนา","173","14","13","10","11","17","12","15","14","16","13","19","19"
"10768  :  โรงพยาบาลท่าเรือ","96","9","18","2","6","6","13","7","11","6","5","10","3"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","161","14","12","13","18","14","16","15","13","10","10","11","15"
"10770  :  โรงพยาบาลบางไทร","103","7","4","3","3","4","5","6","9","19","18","14","11"
"10771  :  โรงพยาบาลบางบาล","25","3","1","1","3","2","1","0","0","3","3","5","3"
"10772  :  โรงพยาบาลบางปะอิน","499","55","39","38","39","42","43","33","50","46","47","39","28"
"10773  :  โรงพยาบาลบางปะหัน","139","17","13","7","9","17","12","14","13","8","14","9","6"
"10774  :  โรงพยาบาลผักไห่","5","1","1","0","1","0","1","0","0","0","0","0","1"
"10775  :  โรงพยาบาลภาชี","24","5","3","0","3","2","1","4","2","1","0","1","2"
"10776  :  โรงพยาบาลลาดบัวหลวง","194","18","15","6","14","10","12","26","16","18","17","22","20"
"10777  :  โรงพยาบาลวังน้อย","333","35","32","22","24","37","27","16","25","23","26","34","32"
"10778  :  โรงพยาบาลบางซ้าย","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10779  :  โรงพยาบาลอุทัย","173","11","21","18","19","18","14","14","17","12","13","11","5"
"10780  :  โรงพยาบาลมหาราช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10781  :  โรงพยาบาลบ้านแพรก","4","1","2","1","0","0","0","0","0","0","0","0","0"
"10689  :  โรงพยาบาลอ่างทอง","151","39","21","25","10","15","10","8","9","3","0","8","3"
"10782  :  โรงพยาบาลไชโย","1","0","0","1","0","0","0","0","0","0","0","0","0"
"10784  :  โรงพยาบาลป่าโมก","98","6","18","14","9","8","8","3","5","6","5","11","5"
"10785  :  โรงพยาบาลโพธิ์ทอง","27","3","2","1","1","1","0","1","2","2","6","3","5"
"10786  :  โรงพยาบาลแสวงหา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","70","9","12","7","10","3","4","7","5","4","4","1","4"
"10788  :  โรงพยาบาลสามโก้","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","364","43","30","11","33","36","34","23","33","32","30","46","13"
"10691  :  โรงพยาบาลบ้านหมี่","81","3","11","5","7","3","12","7","6","7","8","8","4"
"10789  :  โรงพยาบาลพัฒนานิคม","220","26","32","27","24","21","8","22","6","19","11","17","7"
"10790  :  โรงพยาบาลโคกสำโรง","34","1","2","2","1","3","4","4","2","7","4","1","3"
"10791  :  โรงพยาบาลชัยบาดาล","432","25","38","28","28","32","26","28","47","43","46","56","35"
"10792  :  โรงพยาบาลท่าวุ้ง","18","2","0","4","5","1","3","3","0","0","0","0","0"
"10793  :  โรงพยาบาลท่าหลวง","43","3","5","6","4","4","2","0","2","5","5","4","3"
"10794  :  โรงพยาบาลสระโบสถ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10795  :  โรงพยาบาลโคกเจริญ","5","0","0","0","0","0","1","0","3","0","1","0","0"
"10796  :  โรงพยาบาลลำสนธิ","3","0","0","0","1","1","0","1","0","0","0","0","0"
"10797  :  โรงพยาบาลหนองม่วง","1","0","1","0","0","0","0","0","0","0","0","0","0"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","84","8","9","6","4","5","9","9","6","9","5","7","7"
"10693  :  โรงพยาบาลอินทร์บุรี","109","8","10","5","13","10","9","9","10","18","7","4","6"
"10798  :  โรงพยาบาลบางระจัน","26","2","1","1","2","2","3","1","2","1","6","4","1"
"10799  :  โรงพยาบาลค่ายบางระจัน","20","0","1","0","1","0","1","2","3","5","3","1","3"
"10800  :  โรงพยาบาลพรหมบุรี","51","4","2","2","1","3","3","5","5","8","8","4","6"
"10801  :  โรงพยาบาลท่าช้าง","8","2","1","2","3","0","0","0","0","0","0","0","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","8","1","0","0","0","0","0","0","0","0","1","0","6"
"10802  :  โรงพยาบาลมโนรมย์","58","3","3","5","4","9","8","5","6","5","3","3","4"
"10803  :  โรงพยาบาลวัดสิงห์","9","0","0","0","0","0","0","0","1","1","1","2","4"
"10804  :  โรงพยาบาลสรรพยา","14","0","0","0","1","0","0","1","1","1","4","5","1"
"10805  :  โรงพยาบาลสรรคบุรี","41","6","7","3","4","7","4","2","3","1","2","2","0"
"10806  :  โรงพยาบาลหันคา","7","1","0","0","0","0","4","0","0","1","1","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","8","1","1","2","3","1","0","0","0","0","0","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","698","65","69","46","46","42","45","61","84","35","63","88","54"
"10695  :  โรงพยาบาลพระพุทธบาท","291","26","26","16","26","24","21","25","28","28","26","31","14"
"10807  :  โรงพยาบาลแก่งคอย","582","55","55","26","32","33","53","38","57","50","52","67","64"
"10808  :  โรงพยาบาลหนองแค","366","26","36","25","27","30","39","23","27","29","35","35","34"
"10809  :  โรงพยาบาลวิหารแดง","211","8","10","18","14","16","14","22","16","20","27","30","16"
"10810  :  โรงพยาบาลหนองแซง","14","0","0","1","2","0","1","2","2","2","2","2","0"
"10811  :  โรงพยาบาลบ้านหมอ","25","5","8","3","2","2","2","0","0","0","0","2","1"
"10812  :  โรงพยาบาลดอนพุด","6","0","1","0","0","0","0","1","1","1","1","1","0"
"10813  :  โรงพยาบาลหนองโดน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","165","27","11","9","13","17","10","13","15","11","16","12","11"
"10815  :  โรงพยาบาลมวกเหล็ก","359","38","36","24","28","23","22","17","33","22","37","40","39"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","469","49","50","40","36","41","41","19","43","32","26","49","43"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10817  :  โรงพยาบาลบ้านบึง","182","16","19","15","17","12","14","8","9","18","15","22","17"
"10818  :  โรงพยาบาลหนองใหญ่","1,488","164","123","105","124","124","106","126","149","89","149","116","113"
"10819  :  โรงพยาบาลบางละมุง","3,730","354","301","298","303","248","362","266","315","372","269","335","307"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","592","35","52","44","58","49","45","43","63","52","51","56","44"
"10821  :  โรงพยาบาลพานทอง","1,050","76","65","52","79","87","79","87","80","86","118","116","125"
"10822  :  โรงพยาบาลพนัสนิคม","742","69","75","60","52","51","62","50","71","55","66","64","67"
"10823  :  โรงพยาบาลแหลมฉบัง","1,905","187","166","146","148","127","154","170","142","178","168","170","149"
"10824  :  โรงพยาบาลเกาะสีชัง","38","2","3","2","3","4","2","4","7","4","3","1","3"
"10825  :  โรงพยาบาลสัตหีบกม10","498","73","59","45","47","38","39","45","37","35","26","32","22"
"10826  :  โรงพยาบาลบ่อทอง","1,327","97","137","92","76","81","92","99","144","108","121","149","131"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","1,238","68","88","81","73","94","124","61","99","148","158","150","94"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","105","7","20","7","7","0","1","7","19","13","5","8","11"
"28005  :  โรงพยาบาลเมืองพัทยา","34","4","3","3","4","3","4","6","3","0","3","0","1"
"28006  :  โรงพยาบาลเกาะจันทร์","183","24","22","10","9","13","15","11","15","16","17","17","14"
"10663  :  โรงพยาบาลระยอง","2,340","220","239","285","264","0","0","177","0","328","231","354","242"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","681","61","56","44","45","45","51","60","62","63","60","74","60"
"10828  :  โรงพยาบาลบ้านฉาง","523","47","53","38","32","51","46","38","59","49","41","69","0"
"10829  :  โรงพยาบาลแกลง","1,118","116","104","97","92","85","81","79","76","101","108","92","87"
"10830  :  โรงพยาบาลวังจันทร์","681","71","65","60","52","47","54","50","74","57","47","49","55"
"10831  :  โรงพยาบาลบ้านค่าย","891","98","111","75","83","59","74","65","66","52","71","70","67"
"10832  :  โรงพยาบาลปลวกแดง","1,035","92","83","73","89","81","83","69","80","91","103","98","93"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","416","32","36","41","32","24","29","24","44","40","31","43","40"
"23962  :  โรงพยาบาลนิคมพัฒนา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10664  :  โรงพยาบาลพระปกเกล้า","622","63","50","47","48","16","39","41","55","60","64","66","73"
"10834  :  โรงพยาบาลขลุง","238","19","15","13","20","16","16","15","24","25","31","25","19"
"10835  :  โรงพยาบาลท่าใหม่","56","6","3","3","4","5","4","6","7","8","4","2","4"
"10836  :  โรงพยาบาลเขาสุกิม","4","0","0","0","0","0","0","4","0","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","120","14","11","12","16","6","5","7","12","13","6","9","9"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","38","1","4","0","2","3","7","6","3","2","4","2","4"
"10839  :  โรงพยาบาลมะขาม","426","34","36","33","37","32","38","26","34","34","45","41","36"
"10840  :  โรงพยาบาลแหลมสิงห์","206","17","14","17","23","11","12","17","21","21","23","17","13"
"10841  :  โรงพยาบาลสอยดาว","300","32","28","21","19","19","25","29","30","26","32","16","23"
"10842  :  โรงพยาบาลแก่งหางแมว","125","51","19","3","8","5","9","6","11","5","6","2","0"
"10843  :  โรงพยาบาลนายายอาม","10","1","1","0","1","0","1","1","1","1","1","1","1"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","346","27","33","28","33","35","39","20","28","35","28","19","21"
"10696  :  โรงพยาบาลตราด","2,043","175","173","148","170","167","172","168","167","162","202","186","153"
"10845  :  โรงพยาบาลคลองใหญ่","737","86","70","57","64","52","62","60","58","63","68","53","44"
"10846  :  โรงพยาบาลเขาสมิง","1","0","0","0","0","0","0","0","0","0","0","0","1"
"10847  :  โรงพยาบาลบ่อไร่","16","3","3","1","1","1","2","0","0","1","1","1","2"
"10848  :  โรงพยาบาลแหลมงอบ","140","4","3","3","10","6","8","13","23","18","26","12","14"
"10849  :  โรงพยาบาลเกาะกูด","77","7","6","5","7","6","7","9","7","7","8","3","5"
"13816  :  โรงพยาบาลเกาะช้าง","385","42","36","31","32","38","31","37","36","26","23","28","25"
"10697  :  โรงพยาบาลพุทธโสธร","952","58","98","80","94","103","96","96","106","106","98","15","2"
"10833  :  โรงพยาบาลท่าตะเกียบ","414","40","38","25","25","25","22","27","51","43","39","36","43"
"10850  :  โรงพยาบาลบางคล้า","376","33","27","30","29","36","20","36","26","38","38","33","30"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","305","33","25","25","20","25","27","29","27","28","26","24","16"
"10852  :  โรงพยาบาลบางปะกง","1,451","102","118","117","132","128","130","91","120","116","127","154","116"
"10853  :  โรงพยาบาลบ้านโพธิ์","284","20","29","23","19","22","26","17","24","26","30","23","25"
"10854  :  โรงพยาบาลพนมสารคาม","590","58","53","48","46","45","38","42","50","57","54","54","45"
"10855  :  โรงพยาบาลสนามชัยเขต","365","27","28","26","33","19","27","27","32","31","29","39","47"
"10856  :  โรงพยาบาลแปลงยาว","353","10","18","16","19","20","21","25","37","46","45","49","47"
"13747  :  โรงพยาบาลราชสาส์น","9","0","2","1","0","0","0","1","4","1","0","0","0"
