"โรงพยาบาล","รวม(ครั้ง)","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"10756  :  โรงพยาบาลบางกรวย","586","20","35","33","46","37","46","42","47","85","73","73","49"
"10757  :  โรงพยาบาลบางใหญ่","669","83","82","57","61","49","55","46","48","50","52","41","45"
"10758  :  โรงพยาบาลบางบัวทอง","451","50","47","40","49","27","35","42","30","30","31","32","38"
"10759  :  โรงพยาบาลไทรน้อย","311","25","24","23","30","23","30","27","37","27","27","21","17"
"10760  :  โรงพยาบาลปากเกร็ด","841","81","86","65","80","55","63","56","89","57","71","75","63"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","372","27","35","31","25","23","33","18","28","49","34","38","31"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","3","0","0","0","1","0","1","0","0","0","1","0","0"
"10687  :  โรงพยาบาลปทุมธานี","1,017","84","95","80","77","69","104","85","71","92","81","89","90"
"10761  :  โรงพยาบาลคลองหลวง","84","2","0","2","4","9","11","9","17","11","10","9","0"
"10762  :  โรงพยาบาลธัญบุรี","524","50","48","10","19","47","17","48","54","44","100","57","30"
"10763  :  โรงพยาบาลประชาธิปัตย์","163","23","31","16","16","14","15","7","7","12","6","10","6"
"10764  :  โรงพยาบาลหนองเสือ","110","6","10","6","7","9","7","8","13","14","13","11","6"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","133","13","11","12","5","11","10","14","15","8","12","9","13"
"10766  :  โรงพยาบาลลำลูกกา","804","80","73","71","72","70","73","72","76","77","52","44","44"
"10767  :  โรงพยาบาลสามโคก","92","12","14","9","5","12","7","0","11","1","6","7","8"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","379","30","41","30","42","26","44","26","4","32","30","38","36"
"10688  :  โรงพยาบาลเสนา","45","2","3","3","6","1","3","8","2","6","2","8","1"
"10768  :  โรงพยาบาลท่าเรือ","10","1","4","0","1","0","0","1","1","0","1","1","0"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","47","2","5","5","2","6","4","5","5","4","4","2","3"
"10770  :  โรงพยาบาลบางไทร","93","2","7","9","12","8","8","9","3","9","9","8","9"
"10771  :  โรงพยาบาลบางบาล","24","1","0","1","0","2","1","2","0","7","1","6","3"
"10772  :  โรงพยาบาลบางปะอิน","218","24","9","12","25","20","31","21","26","18","11","7","14"
"10773  :  โรงพยาบาลบางปะหัน","133","4","13","5","8","8","21","12","16","13","12","15","6"
"10774  :  โรงพยาบาลผักไห่","8","1","0","0","1","0","0","1","0","0","2","0","3"
"10775  :  โรงพยาบาลภาชี","15","2","0","2","4","1","0","3","1","1","1","0","0"
"10776  :  โรงพยาบาลลาดบัวหลวง","225","18","18","15","17","17","20","26","23","17","18","18","18"
"10777  :  โรงพยาบาลวังน้อย","190","14","22","13","15","15","22","6","18","11","18","23","13"
"10778  :  โรงพยาบาลบางซ้าย","13","1","1","1","0","2","1","1","0","0","2","3","1"
"10779  :  โรงพยาบาลอุทัย","27","1","8","1","0","2","4","0","3","4","1","1","2"
"10780  :  โรงพยาบาลมหาราช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10781  :  โรงพยาบาลบ้านแพรก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10689  :  โรงพยาบาลอ่างทอง","190","15","15","17","20","21","14","17","12","14","12","18","15"
"10782  :  โรงพยาบาลไชโย","6","0","1","0","0","1","1","2","0","0","0","1","0"
"10784  :  โรงพยาบาลป่าโมก","68","3","8","4","7","5","4","4","9","5","6","6","7"
"10785  :  โรงพยาบาลโพธิ์ทอง","36","2","4","1","3","1","3","5","0","2","7","3","5"
"10786  :  โรงพยาบาลแสวงหา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","29","4","3","3","5","3","0","3","1","1","3","1","2"
"10788  :  โรงพยาบาลสามโก้","3","0","0","0","0","0","0","0","0","0","1","0","2"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","140","13","11","14","7","12","14","5","18","12","16","15","3"
"10691  :  โรงพยาบาลบ้านหมี่","12","1","1","0","3","0","1","1","0","1","0","2","2"
"10789  :  โรงพยาบาลพัฒนานิคม","55","7","3","11","7","3","3","7","1","3","2","8","0"
"10790  :  โรงพยาบาลโคกสำโรง","27","4","2","4","0","1","4","4","1","2","1","1","3"
"10791  :  โรงพยาบาลชัยบาดาล","233","14","22","15","22","17","18","21","17","21","18","27","21"
"10792  :  โรงพยาบาลท่าวุ้ง","7","1","0","3","1","0","2","0","0","0","0","0","0"
"10793  :  โรงพยาบาลท่าหลวง","46","1","2","4","3","6","10","2","3","4","3","5","3"
"10794  :  โรงพยาบาลสระโบสถ์","1","0","0","0","0","0","0","0","0","0","0","1","0"
"10795  :  โรงพยาบาลโคกเจริญ","3","1","0","0","0","0","0","0","0","0","0","0","2"
"10796  :  โรงพยาบาลลำสนธิ","4","2","0","1","1","0","0","0","0","0","0","0","0"
"10797  :  โรงพยาบาลหนองม่วง","6","0","0","0","0","0","1","2","1","1","1","0","0"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","89","5","7","10","4","13","10","3","11","4","8","12","2"
"10693  :  โรงพยาบาลอินทร์บุรี","58","3","1","1","2","4","4","3","1","13","15","10","1"
"10798  :  โรงพยาบาลบางระจัน","17","1","0","1","0","2","4","0","3","1","2","3","0"
"10799  :  โรงพยาบาลค่ายบางระจัน","12","1","1","0","1","0","2","1","1","1","1","1","2"
"10800  :  โรงพยาบาลพรหมบุรี","32","1","0","4","2","1","0","9","2","2","5","5","1"
"10801  :  โรงพยาบาลท่าช้าง","1","0","0","0","0","0","0","0","0","0","0","1","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","52","4","5","4","4","4","3","3","6","4","5","2","8"
"10802  :  โรงพยาบาลมโนรมย์","37","2","3","4","2","5","3","4","3","3","3","2","3"
"10803  :  โรงพยาบาลวัดสิงห์","10","0","1","1","0","0","0","0","0","6","1","0","1"
"10804  :  โรงพยาบาลสรรพยา","4","0","0","0","1","1","0","1","0","1","0","0","0"
"10805  :  โรงพยาบาลสรรคบุรี","17","0","0","1","1","1","1","2","2","2","1","3","3"
"10806  :  โรงพยาบาลหันคา","3","0","0","0","0","0","2","0","0","0","1","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","4","0","0","0","0","0","0","0","0","0","0","2","2"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10695  :  โรงพยาบาลพระพุทธบาท","126","21","13","16","8","12","13","13","6","2","5","4","13"
"10807  :  โรงพยาบาลแก่งคอย","277","25","23","12","18","16","22","19","29","27","26","32","28"
"10808  :  โรงพยาบาลหนองแค","211","13","21","16","15","19","24","13","21","17","15","20","17"
"10809  :  โรงพยาบาลวิหารแดง","44","2","2","4","0","3","2","1","3","5","12","7","3"
"10810  :  โรงพยาบาลหนองแซง","12","0","1","0","0","1","1","1","2","3","2","1","0"
"10811  :  โรงพยาบาลบ้านหมอ","13","2","1","0","3","0","0","2","0","2","1","2","0"
"10812  :  โรงพยาบาลดอนพุด","1","0","0","1","0","0","0","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","89","1","6","2","3","11","10","9","12","5","11","13","6"
"10815  :  โรงพยาบาลมวกเหล็ก","438","34","37","30","45","33","53","31","38","30","34","42","31"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","225","27","22","16","18","21","22","15","16","15","17","14","22"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","685","45","43","45","58","51","47","47","68","73","73","70","65"
"10817  :  โรงพยาบาลบ้านบึง","2,715","191","229","227","187","171","289","227","295","291","226","199","183"
"10818  :  โรงพยาบาลหนองใหญ่","790","79","57","61","56","67","63","51","76","58","66","79","77"
"10819  :  โรงพยาบาลบางละมุง","2,400","201","232","213","217","174","212","186","207","205","187","174","192"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","397","32","29","32","30","39","49","27","34","18","27","35","45"
"10821  :  โรงพยาบาลพานทอง","360","40","33","23","28","36","22","31","19","40","30","22","36"
"10822  :  โรงพยาบาลพนัสนิคม","639","52","38","34","47","37","85","91","64","51","39","48","53"
"10823  :  โรงพยาบาลแหลมฉบัง","1,863","167","191","134","162","132","187","155","152","145","127","169","142"
"10824  :  โรงพยาบาลเกาะสีชัง","93","0","4","3","9","15","12","22","7","3","6","7","5"
"10825  :  โรงพยาบาลสัตหีบกม10","2,706","228","185","102","127","128","463","294","224","259","242","246","208"
"10826  :  โรงพยาบาลบ่อทอง","1,145","82","98","122","118","96","103","93","108","104","89","65","67"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","2","0","0","0","0","0","0","0","1","0","0","1","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","28","0","1","0","1","1","0","10","4","1","2","5","3"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","627","39","45","47","58","0","51","38","42","154","52","61","40"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","111","16","3","4","3","0","9","7","29","31","2","4","3"
"28005  :  โรงพยาบาลเมืองพัทยา","91","8","9","8","6","10","8","6","7","3","12","4","10"
"28006  :  โรงพยาบาลเกาะจันทร์","125","12","10","9","8","14","7","7","7","16","7","20","8"
"10663  :  โรงพยาบาลระยอง","543","48","39","50","48","41","46","26","36","61","43","61","44"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","717","82","85","46","55","53","51","56","54","59","65","55","56"
"10828  :  โรงพยาบาลบ้านฉาง","245","20","18","12","13","15","13","17","31","25","20","32","29"
"10829  :  โรงพยาบาลแกลง","1,531","121","165","129","125","120","124","108","147","135","130","111","116"
"10830  :  โรงพยาบาลวังจันทร์","524","50","52","46","47","43","45","42","49","39","42","33","36"
"10831  :  โรงพยาบาลบ้านค่าย","375","31","42","32","38","34","43","28","24","25","24","29","25"
"10832  :  โรงพยาบาลปลวกแดง","773","77","66","57","70","52","62","48","60","81","72","64","64"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","146","16","6","10","10","13","13","16","9","12","16","11","14"
"23962  :  โรงพยาบาลนิคมพัฒนา","591","32","55","31","30","59","67","34","52","65","45","71","50"
"10664  :  โรงพยาบาลพระปกเกล้า","391","41","41","35","43","9","34","32","31","26","40","36","23"
"10834  :  โรงพยาบาลขลุง","85","6","4","11","4","5","5","5","11","10","13","8","3"
"10835  :  โรงพยาบาลท่าใหม่","293","19","26","17","17","13","25","26","51","41","24","15","19"
"10836  :  โรงพยาบาลเขาสุกิม","2","0","0","0","2","0","0","0","0","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","74","9","12","17","15","11","6","3","0","1","0","0","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","467","32","36","54","40","45","68","45","31","39","19","31","27"
"10839  :  โรงพยาบาลมะขาม","201","21","13","17","19","14","12","11","19","24","21","16","14"
"10840  :  โรงพยาบาลแหลมสิงห์","36","2","5","2","2","2","3","5","3","6","4","2","0"
"10841  :  โรงพยาบาลสอยดาว","81","10","5","8","9","7","4","8","6","5","9","5","5"
"10842  :  โรงพยาบาลแก่งหางแมว","73","22","8","4","6","10","6","2","2","6","1","2","4"
"10843  :  โรงพยาบาลนายายอาม","107","14","7","16","10","6","14","6","10","5","4","6","9"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","229","13","18","15","18","19","19","14","16","29","19","28","21"
"10696  :  โรงพยาบาลตราด","1,344","139","138","101","93","75","110","139","154","114","84","115","82"
"10845  :  โรงพยาบาลคลองใหญ่","893","242","156","45","46","42","46","45","55","73","49","54","40"
"10846  :  โรงพยาบาลเขาสมิง","616","31","56","38","50","40","47","50","54","57","66","86","41"
"10847  :  โรงพยาบาลบ่อไร่","131","6","12","9","9","13","15","8","12","7","19","5","16"
"10848  :  โรงพยาบาลแหลมงอบ","206","13","11","9","12","13","14","24","31","23","16","17","23"
"10849  :  โรงพยาบาลเกาะกูด","89","5","10","5","5","9","7","6","7","7","11","11","6"
"13816  :  โรงพยาบาลเกาะช้าง","46","8","3","9","5","5","4","1","0","3","3","1","4"
"10697  :  โรงพยาบาลพุทธโสธร","388","10","5","19","33","53","32","48","40","53","40","29","26"
"10833  :  โรงพยาบาลท่าตะเกียบ","342","15","36","16","22","18","34","28","37","33","28","33","42"
"10850  :  โรงพยาบาลบางคล้า","903","80","67","48","64","69","86","111","101","84","56","71","66"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","300","25","28","23","17","22","23","32","29","30","21","26","24"
"10852  :  โรงพยาบาลบางปะกง","650","64","55","51","56","43","69","72","60","58","55","32","35"
"10853  :  โรงพยาบาลบ้านโพธิ์","440","33","26","29","50","31","53","38","39","19","25","43","54"
"10854  :  โรงพยาบาลพนมสารคาม","349","38","39","22","27","21","31","24","20","28","36","32","31"
"10855  :  โรงพยาบาลสนามชัยเขต","251","15","27","24","31","12","27","16","17","17","20","20","25"
"10856  :  โรงพยาบาลแปลงยาว","475","9","16","19","13","16","18","22","67","69","58","88","80"
"13747  :  โรงพยาบาลราชสาส์น","46","6","2","5","3","2","1","6","3","2","6","1","9"
