"โรงพยาบาล","รวม(ครั้ง)","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"10686  :  โรงพยาบาลพระนั่งเกล้า","2,040","158","111","188","182","152","159","155","169","175","206","194","191"
"10756  :  โรงพยาบาลบางกรวย","491","60","38","40","33","22","73","31","40","49","31","36","38"
"10757  :  โรงพยาบาลบางใหญ่","268","0","25","23","23","16","19","16","35","34","27","29","21"
"10758  :  โรงพยาบาลบางบัวทอง","396","48","59","24","57","33","40","0","0","35","35","33","32"
"10759  :  โรงพยาบาลไทรน้อย","739","50","50","45","40","50","49","37","40","232","40","48","58"
"10760  :  โรงพยาบาลปากเกร็ด","589","49","56","32","78","36","84","26","18","30","50","69","61"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","183","2","3","7","12","18","24","7","22","21","27","24","16"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10687  :  โรงพยาบาลปทุมธานี","175","2","5","12","13","10","30","6","16","34","18","10","19"
"10761  :  โรงพยาบาลคลองหลวง","51","2","3","7","3","11","8","2","4","2","3","3","3"
"10762  :  โรงพยาบาลธัญบุรี","461","45","33","32","14","30","32","11","35","21","61","63","84"
"10763  :  โรงพยาบาลประชาธิปัตย์","150","8","10","6","14","11","8","6","14","16","34","14","9"
"10764  :  โรงพยาบาลหนองเสือ","68","16","18","1","0","1","2","2","6","5","9","5","3"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","185","16","12","23","9","9","9","9","12","24","24","21","17"
"10766  :  โรงพยาบาลลำลูกกา","783","68","77","60","69","62","56","42","60","64","82","73","70"
"10767  :  โรงพยาบาลสามโคก","83","7","7","7","4","4","10","9","5","8","14","4","4"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","317","30","41","35","35","18","21","31","29","9","12","34","22"
"10688  :  โรงพยาบาลเสนา","127","2","3","4","25","47","4","10","5","4","11","6","6"
"10768  :  โรงพยาบาลท่าเรือ","46","6","2","1","3","10","2","3","4","4","3","4","4"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","1,877","40","34","25","27","34","33","43","37","1,169","299","55","81"
"10770  :  โรงพยาบาลบางไทร","89","8","5","7","13","5","9","7","11","7","9","4","4"
"10771  :  โรงพยาบาลบางบาล","35","6","1","3","5","2","3","1","2","3","1","6","2"
"10772  :  โรงพยาบาลบางปะอิน","321","25","17","28","27","25","23","19","24","36","40","29","28"
"10773  :  โรงพยาบาลบางปะหัน","147","13","12","13","11","9","18","15","14","7","13","13","9"
"10774  :  โรงพยาบาลผักไห่","63","3","6","2","11","5","6","3","3","6","12","2","4"
"10775  :  โรงพยาบาลภาชี","61","9","4","5","5","6","1","6","4","7","6","3","5"
"10776  :  โรงพยาบาลลาดบัวหลวง","299","22","10","16","29","33","37","13","17","23","29","23","47"
"10777  :  โรงพยาบาลวังน้อย","358","33","35","26","19","27","19","21","86","17","26","25","24"
"10778  :  โรงพยาบาลบางซ้าย","86","1","3","1","58","19","0","0","1","0","0","2","1"
"10779  :  โรงพยาบาลอุทัย","81","5","11","5","3","13","5","7","8","5","3","9","7"
"10780  :  โรงพยาบาลมหาราช","3","0","0","0","1","0","0","0","0","0","0","1","1"
"10781  :  โรงพยาบาลบ้านแพรก","6","0","0","0","0","0","1","0","4","0","0","0","1"
"10689  :  โรงพยาบาลอ่างทอง","91","0","7","6","14","10","6","7","5","13","6","10","7"
"10782  :  โรงพยาบาลไชโย","9","0","0","0","2","3","0","0","1","1","0","1","1"
"10784  :  โรงพยาบาลป่าโมก","80","10","4","4","5","4","1","6","12","7","10","4","13"
"10785  :  โรงพยาบาลโพธิ์ทอง","66","13","4","4","6","4","4","3","4","10","6","3","5"
"10786  :  โรงพยาบาลแสวงหา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","33","6","4","6","2","3","1","0","3","1","2","3","2"
"10788  :  โรงพยาบาลสามโก้","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","117","5","8","9","6","8","13","7","17","9","16","8","11"
"10691  :  โรงพยาบาลบ้านหมี่","20","2","1","4","2","0","1","2","2","1","3","0","2"
"10789  :  โรงพยาบาลพัฒนานิคม","152","22","22","15","36","21","4","0","0","9","9","8","6"
"10790  :  โรงพยาบาลโคกสำโรง","31","5","3","0","2","4","3","2","2","0","1","6","3"
"10791  :  โรงพยาบาลชัยบาดาล","83","1","2","6","7","19","7","4","4","10","11","9","3"
"10792  :  โรงพยาบาลท่าวุ้ง","22","3","2","1","3","4","1","1","1","1","3","2","0"
"10793  :  โรงพยาบาลท่าหลวง","17","0","0","0","2","2","2","0","2","1","2","2","4"
"10794  :  โรงพยาบาลสระโบสถ์","6","0","0","0","2","1","0","0","0","1","0","1","1"
"10795  :  โรงพยาบาลโคกเจริญ","4","0","0","0","0","0","1","0","0","0","0","0","3"
"10796  :  โรงพยาบาลลำสนธิ","19","1","1","0","0","2","2","3","2","3","2","1","2"
"10797  :  โรงพยาบาลหนองม่วง","21","3","2","3","2","1","1","4","3","0","2","0","0"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","169","9","10","4","52","15","11","4","35","10","5","7","7"
"10693  :  โรงพยาบาลอินทร์บุรี","37","4","1","0","1","3","1","3","5","11","1","3","4"
"10798  :  โรงพยาบาลบางระจัน","13","0","0","0","0","0","2","1","0","6","1","2","1"
"10799  :  โรงพยาบาลค่ายบางระจัน","9","2","1","0","2","1","1","1","0","1","0","0","0"
"10800  :  โรงพยาบาลพรหมบุรี","41","2","6","3","3","1","1","6","4","3","3","4","5"
"10801  :  โรงพยาบาลท่าช้าง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","24","1","6","2","1","0","3","2","1","2","2","2","2"
"10802  :  โรงพยาบาลมโนรมย์","60","2","2","2","24","5","4","5","2","2","5","3","4"
"10803  :  โรงพยาบาลวัดสิงห์","34","4","2","2","4","2","2","3","1","4","4","5","1"
"10804  :  โรงพยาบาลสรรพยา","11","0","0","0","0","0","1","8","0","0","1","0","1"
"10805  :  โรงพยาบาลสรรคบุรี","19","2","1","3","0","0","1","2","1","3","0","4","2"
"10806  :  โรงพยาบาลหันคา","30","0","1","0","2","0","13","6","1","4","2","0","1"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","44","0","4","0","4","4","3","3","3","6","5","3","9"
"10695  :  โรงพยาบาลพระพุทธบาท","146","18","12","6","9","12","18","11","13","16","8","12","11"
"10807  :  โรงพยาบาลแก่งคอย","105","2","5","6","5","6","13","7","14","12","9","15","11"
"10808  :  โรงพยาบาลหนองแค","201","13","14","17","14","10","8","19","18","21","29","20","18"
"10809  :  โรงพยาบาลวิหารแดง","154","8","6","8","7","6","34","9","14","7","39","9","7"
"10810  :  โรงพยาบาลหนองแซง","6","0","0","0","0","0","4","0","1","0","1","0","0"
"10811  :  โรงพยาบาลบ้านหมอ","7","0","0","0","0","2","0","3","0","0","0","2","0"
"10812  :  โรงพยาบาลดอนพุด","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","8","0","0","0","0","2","1","0","0","1","2","2","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","83","8","7","7","6","4","5","6","8","7","9","12","4"
"10815  :  โรงพยาบาลมวกเหล็ก","347","25","30","20","27","23","28","32","30","43","40","27","22"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","212","13","14","12","19","20","9","17","25","25","22","20","16"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","111","6","2","11","11","19","18","11","6","0","7","8","12"
"10817  :  โรงพยาบาลบ้านบึง","2,702","145","173","153","311","485","338","135","184","221","174","204","179"
"10818  :  โรงพยาบาลหนองใหญ่","958","44","56","58","66","59","79","229","48","53","181","36","49"
"10819  :  โรงพยาบาลบางละมุง","2,083","0","0","151","289","147","157","214","227","392","285","46","175"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","311","19","18","27","45","24","34","26","28","26","19","24","21"
"10821  :  โรงพยาบาลพานทอง","43","1","2","0","4","9","5","8","3","4","2","2","3"
"10822  :  โรงพยาบาลพนัสนิคม","563","29","28","34","37","67","38","55","46","54","71","45","59"
"10823  :  โรงพยาบาลแหลมฉบัง","1,780","134","124","132","173","141","156","102","128","158","173","154","205"
"10824  :  โรงพยาบาลเกาะสีชัง","128","12","1","2","18","24","4","6","26","6","27","2","0"
"10825  :  โรงพยาบาลสัตหีบกม10","110","0","2","0","10","44","26","1","1","16","5","2","3"
"10826  :  โรงพยาบาลบ่อทอง","695","47","30","49","57","54","55","36","70","90","90","64","53"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","58","9","10","7","7","5","0","3","2","3","4","8","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","146","0","0","0","0","17","26","0","22","0","26","31","24"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","72","5","7","5","5","5","7","1","8","7","2","10","10"
"10663  :  โรงพยาบาลระยอง","1,146","91","66","79","84","66","115","114","133","229","69","43","57"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","363","27","35","34","31","22","17","19","23","32","49","41","33"
"10828  :  โรงพยาบาลบ้านฉาง","146","15","7","10","13","9","16","14","11","21","15","15","0"
"10829  :  โรงพยาบาลแกลง","1,213","75","76","69","116","104","212","84","87","65","98","101","126"
"10830  :  โรงพยาบาลวังจันทร์","376","36","22","25","17","23","41","22","22","38","57","36","37"
"10831  :  โรงพยาบาลบ้านค่าย","483","45","51","44","37","30","38","30","44","43","33","44","44"
"10832  :  โรงพยาบาลปลวกแดง","477","48","23","47","19","36","40","27","50","55","27","65","40"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","61","6","0","6","4","13","6","8","5","2","5","6","0"
"23962  :  โรงพยาบาลนิคมพัฒนา","64","0","0","0","0","0","0","0","0","2","10","16","36"
"10664  :  โรงพยาบาลพระปกเกล้า","28","14","13","1","0","0","0","0","0","0","0","0","0"
"10834  :  โรงพยาบาลขลุง","86","11","7","7","5","12","3","8","3","5","11","6","8"
"10835  :  โรงพยาบาลท่าใหม่","53","5","1","4","6","0","2","3","3","9","12","8","0"
"10836  :  โรงพยาบาลเขาสุกิม","69","10","9","6","8","8","5","9","2","2","4","4","2"
"10837  :  โรงพยาบาลสองพี่น้อง","69","6","4","11","9","1","11","3","3","6","5","6","4"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","207","2","3","3","6","8","17","11","11","40","36","39","31"
"10839  :  โรงพยาบาลมะขาม","38","3","4","4","2","2","7","2","2","3","2","6","1"
"10840  :  โรงพยาบาลแหลมสิงห์","29","5","0","2","3","1","0","4","2","1","3","3","5"
"10841  :  โรงพยาบาลสอยดาว","1","0","0","0","0","0","0","0","0","1","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","157","17","11","20","9","10","11","4","13","12","21","16","13"
"10843  :  โรงพยาบาลนายายอาม","203","1","1","0","0","1","34","33","131","0","0","1","1"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","129","4","9","18","8","11","6","3","11","19","17","12","11"
"10696  :  โรงพยาบาลตราด","1,664","151","132","130","129","135","135","104","112","151","165","202","118"
"10845  :  โรงพยาบาลคลองใหญ่","609","40","33","48","55","55","38","49","60","44","57","44","86"
"10846  :  โรงพยาบาลเขาสมิง","375","32","28","24","19","19","21","23","29","27","76","35","42"
"10847  :  โรงพยาบาลบ่อไร่","115","7","8","6","11","5","11","7","12","5","14","24","5"
"10848  :  โรงพยาบาลแหลมงอบ","199","16","10","11","13","35","53","13","11","12","13","4","8"
"10849  :  โรงพยาบาลเกาะกูด","128","1","2","0","2","1","67","18","4","18","11","1","3"
"13816  :  โรงพยาบาลเกาะช้าง","149","3","13","17","12","16","23","20","6","10","16","7","6"
"10697  :  โรงพยาบาลพุทธโสธร","47","0","0","0","0","0","0","0","0","3","14","10","20"
"10833  :  โรงพยาบาลท่าตะเกียบ","135","10","9","15","17","13","7","14","3","7","13","17","10"
"10850  :  โรงพยาบาลบางคล้า","19,589","37","47","43","52","69","55","5,620","6,165","7,330","53","51","67"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","318","16","28","32","35","25","27","22","26","26","39","20","22"
"10852  :  โรงพยาบาลบางปะกง","248","37","38","1","2","0","27","3","6","20","21","58","35"
"10853  :  โรงพยาบาลบ้านโพธิ์","461","30","41","54","38","42","45","25","30","40","33","35","48"
"10854  :  โรงพยาบาลพนมสารคาม","693","45","37","42","42","121","168","73","37","28","32","40","28"
"10855  :  โรงพยาบาลสนามชัยเขต","23","0","1","1","1","1","1","0","2","4","4","5","3"
"10856  :  โรงพยาบาลแปลงยาว","471","38","28","37","27","27","50","82","37","34","34","44","33"
"13747  :  โรงพยาบาลราชสาส์น","50","2","5","2","4","6","11","3","8","2","4","2","1"
