"โรงพยาบาล","รวม(ครั้ง)","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"10756  :  โรงพยาบาลบางกรวย","707","68","72","70","59","73","76","76","59","47","35","36","36"
"10757  :  โรงพยาบาลบางใหญ่","2,156","257","305","252","163","176","207","172","158","164","100","114","88"
"10758  :  โรงพยาบาลบางบัวทอง","472","37","47","48","27","62","59","41","30","48","18","27","28"
"10759  :  โรงพยาบาลไทรน้อย","827","104","100","40","83","86","76","103","73","54","25","49","34"
"10760  :  โรงพยาบาลปากเกร็ด","1,051","127","76","70","82","81","111","111","94","80","98","59","62"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","2,052","177","158","146","120","166","222","180","183","192","183","129","196"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10687  :  โรงพยาบาลปทุมธานี","2,640","259","238","215","215","220","315","222","212","249","176","147","172"
"10761  :  โรงพยาบาลคลองหลวง","138","7","14","6","9","15","17","20","13","14","11","11","1"
"10762  :  โรงพยาบาลธัญบุรี","633","50","52","34","58","41","70","67","59","83","62","45","12"
"10763  :  โรงพยาบาลประชาธิปัตย์","62","9","8","8","7","4","9","7","5","5","0","0","0"
"10764  :  โรงพยาบาลหนองเสือ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","35","4","6","2","1","2","5","6","1","2","3","1","2"
"10766  :  โรงพยาบาลลำลูกกา","273","29","36","21","11","14","23","35","16","21","19","25","23"
"10767  :  โรงพยาบาลสามโคก","48","1","4","2","4","1","2","9","13","8","2","2","0"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","9","0","0","1","0","0","2","3","1","1","0","1","0"
"10688  :  โรงพยาบาลเสนา","216","21","18","18","21","14","14","13","15","17","24","19","22"
"10768  :  โรงพยาบาลท่าเรือ","37","4","5","3","3","5","3","4","5","2","1","1","1"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","132","6","7","5","6","16","16","11","14","13","11","15","12"
"10770  :  โรงพยาบาลบางไทร","116","11","7","10","7","5","13","15","27","9","3","4","5"
"10771  :  โรงพยาบาลบางบาล","19","2","2","0","1","2","2","3","3","2","1","1","0"
"10772  :  โรงพยาบาลบางปะอิน","523","33","37","46","38","47","58","31","33","64","29","55","52"
"10773  :  โรงพยาบาลบางปะหัน","143","6","14","17","14","12","10","17","15","7","10","9","12"
"10774  :  โรงพยาบาลผักไห่","41","3","1","2","4","4","5","1","6","4","3","6","2"
"10775  :  โรงพยาบาลภาชี","54","4","1","4","4","4","6","4","5","5","3","8","6"
"10776  :  โรงพยาบาลลาดบัวหลวง","286","31","33","25","19","30","41","20","18","16","18","19","16"
"10777  :  โรงพยาบาลวังน้อย","639","57","54","54","50","57","66","60","51","64","30","51","45"
"10778  :  โรงพยาบาลบางซ้าย","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10779  :  โรงพยาบาลอุทัย","470","42","46","43","44","40","42","51","27","37","38","24","36"
"10780  :  โรงพยาบาลมหาราช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10781  :  โรงพยาบาลบ้านแพรก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10689  :  โรงพยาบาลอ่างทอง","292","26","22","25","25","16","36","28","43","29","16","14","12"
"10782  :  โรงพยาบาลไชโย","14","0","0","0","0","0","0","0","2","2","3","5","2"
"10784  :  โรงพยาบาลป่าโมก","51","12","10","7","6","6","1","3","3","2","0","0","1"
"10785  :  โรงพยาบาลโพธิ์ทอง","52","2","2","1","4","3","6","5","5","10","5","5","4"
"10786  :  โรงพยาบาลแสวงหา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","85","0","5","8","4","4","8","10","13","12","7","6","8"
"10788  :  โรงพยาบาลสามโก้","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","422","38","34","40","35","44","49","42","28","42","26","18","26"
"10691  :  โรงพยาบาลบ้านหมี่","68","7","6","5","6","10","8","8","1","6","8","3","0"
"10789  :  โรงพยาบาลพัฒนานิคม","122","7","9","16","13","9","14","12","10","13","3","7","9"
"10790  :  โรงพยาบาลโคกสำโรง","26","2","0","3","1","2","1","2","1","4","1","4","5"
"10791  :  โรงพยาบาลชัยบาดาล","642","50","42","68","70","62","70","56","49","55","52","45","23"
"10792  :  โรงพยาบาลท่าวุ้ง","36","0","3","3","4","4","5","4","2","3","3","4","1"
"10793  :  โรงพยาบาลท่าหลวง","19","0","1","3","1","1","2","2","1","2","1","2","3"
"10794  :  โรงพยาบาลสระโบสถ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10795  :  โรงพยาบาลโคกเจริญ","9","0","0","0","4","1","1","1","2","0","0","0","0"
"10796  :  โรงพยาบาลลำสนธิ","18","0","0","0","0","3","3","1","1","2","2","4","2"
"10797  :  โรงพยาบาลหนองม่วง","1","0","0","0","0","0","0","0","0","0","0","0","1"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","54","6","4","3","7","2","7","3","5","7","5","2","3"
"10693  :  โรงพยาบาลอินทร์บุรี","44","5","6","5","3","3","2","4","2","3","2","4","5"
"10798  :  โรงพยาบาลบางระจัน","6","1","1","0","0","0","1","1","1","0","1","0","0"
"10799  :  โรงพยาบาลค่ายบางระจัน","9","2","1","0","0","0","2","1","1","1","1","0","0"
"10800  :  โรงพยาบาลพรหมบุรี","25","3","2","3","1","3","1","3","1","1","1","2","4"
"10801  :  โรงพยาบาลท่าช้าง","3","2","1","0","0","0","0","0","0","0","0","0","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","52","5","5","7","8","11","3","1","1","3","2","1","5"
"10802  :  โรงพยาบาลมโนรมย์","28","1","4","2","4","3","5","3","0","3","0","2","1"
"10803  :  โรงพยาบาลวัดสิงห์","4","0","0","1","0","0","1","1","1","0","0","0","0"
"10804  :  โรงพยาบาลสรรพยา","29","3","5","6","3","1","1","1","2","1","2","4","0"
"10805  :  โรงพยาบาลสรรคบุรี","41","4","5","5","6","9","6","2","1","0","0","2","1"
"10806  :  โรงพยาบาลหันคา","11","1","3","0","2","2","3","0","0","0","0","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","570","38","51","44","53","46","58","35","49","50","40","64","42"
"10695  :  โรงพยาบาลพระพุทธบาท","375","33","39","43","44","24","38","44","24","27","24","14","21"
"10807  :  โรงพยาบาลแก่งคอย","465","75","53","55","40","30","44","40","39","26","30","17","16"
"10808  :  โรงพยาบาลหนองแค","176","14","15","12","12","14","20","11","21","17","13","12","15"
"10809  :  โรงพยาบาลวิหารแดง","166","15","16","13","16","15","13","15","16","14","11","15","7"
"10810  :  โรงพยาบาลหนองแซง","5","0","1","0","0","0","0","0","1","0","1","1","1"
"10811  :  โรงพยาบาลบ้านหมอ","5","5","0","0","0","0","0","0","0","0","0","0","0"
"10812  :  โรงพยาบาลดอนพุด","2","1","1","0","0","0","0","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","83","13","14","5","8","8","5","6","6","5","3","4","6"
"10815  :  โรงพยาบาลมวกเหล็ก","297","21","29","31","28","19","27","15","14","27","20","39","27"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","481","49","37","45","48","34","39","45","48","47","43","8","38"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","1,588","163","159","161","122","125","183","134","96","100","113","120","112"
"10817  :  โรงพยาบาลบ้านบึง","112","14","10","9","15","4","10","5","10","8","9","8","10"
"10818  :  โรงพยาบาลหนองใหญ่","1,746","143","148","146","117","151","190","151","172","172","136","134","86"
"10819  :  โรงพยาบาลบางละมุง","2,098","257","239","221","128","159","246","154","151","168","135","102","138"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","612","48","46","49","58","35","65","47","48","68","31","70","47"
"10821  :  โรงพยาบาลพานทอง","1,018","78","91","59","67","79","108","80","93","87","59","119","98"
"10822  :  โรงพยาบาลพนัสนิคม","974","81","74","69","86","92","97","82","72","86","95","75","65"
"10823  :  โรงพยาบาลแหลมฉบัง","999","91","94","67","61","61","120","76","106","92","65","91","75"
"10824  :  โรงพยาบาลเกาะสีชัง","20","1","0","0","2","3","3","0","2","5","1","2","1"
"10825  :  โรงพยาบาลสัตหีบกม10","149","13","13","11","9","9","13","13","18","21","9","13","7"
"10826  :  โรงพยาบาลบ่อทอง","1,142","94","106","98","103","108","103","105","107","73","99","67","79"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","957","167","148","104","86","69","58","102","72","58","39","30","24"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","198","18","21","10","20","20","13","22","8","21","20","17","8"
"28005  :  โรงพยาบาลเมืองพัทยา","59","8","5","5","5","4","7","3","4","5","3","5","5"
"28006  :  โรงพยาบาลเกาะจันทร์","196","13","15","8","14","20","26","20","35","20","15","3","7"
"10663  :  โรงพยาบาลระยอง","2,051","214","186","158","140","85","125","74","210","201","243","237","178"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","636","52","68","48","52","46","50","49","44","67","55","54","51"
"10828  :  โรงพยาบาลบ้านฉาง","394","52","38","46","33","36","33","32","30","38","19","18","19"
"10829  :  โรงพยาบาลแกลง","1,093","70","60","87","90","77","91","88","77","102","128","111","112"
"10830  :  โรงพยาบาลวังจันทร์","606","48","49","38","43","37","53","47","45","64","58","62","62"
"10831  :  โรงพยาบาลบ้านค่าย","724","47","38","54","65","56","72","66","63","61","76","66","60"
"10832  :  โรงพยาบาลปลวกแดง","685","61","91","76","62","66","119","61","64","74","4","3","4"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","224","17","15","15","10","16","32","26","9","29","30","15","10"
"23962  :  โรงพยาบาลนิคมพัฒนา","15","3","0","0","0","0","0","0","0","2","5","4","1"
"10664  :  โรงพยาบาลพระปกเกล้า","1,367","105","103","105","76","108","135","93","100","133","142","134","133"
"10834  :  โรงพยาบาลขลุง","13","1","4","2","1","1","2","1","0","1","0","0","0"
"10835  :  โรงพยาบาลท่าใหม่","219","15","19","18","17","8","13","9","14","24","24","30","28"
"10836  :  โรงพยาบาลเขาสุกิม","50","10","12","5","8","5","8","2","0","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","6","2","1","1","0","1","1","0","0","0","0","0","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","45","0","4","2","5","5","5","7","2","2","1","6","6"
"10839  :  โรงพยาบาลมะขาม","723","47","29","56","48","59","82","65","57","80","65","81","54"
"10840  :  โรงพยาบาลแหลมสิงห์","198","14","19","13","8","8","21","21","23","16","14","22","19"
"10841  :  โรงพยาบาลสอยดาว","5","0","2","0","0","0","3","0","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","273","25","25","14","21","14","32","21","36","26","13","27","19"
"10843  :  โรงพยาบาลนายายอาม","2","0","0","2","0","0","0","0","0","0","0","0","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","355","39","39","34","20","41","39","47","36","16","10","24","10"
"10696  :  โรงพยาบาลตราด","1,090","119","118","159","104","70","57","6","2","125","97","103","130"
"10845  :  โรงพยาบาลคลองใหญ่","716","49","55","75","54","68","76","45","56","76","66","61","35"
"10846  :  โรงพยาบาลเขาสมิง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10847  :  โรงพยาบาลบ่อไร่","71","5","12","7","5","5","7","3","8","6","6","6","1"
"10848  :  โรงพยาบาลแหลมงอบ","117","11","12","18","16","7","12","10","7","9","6","4","5"
"10849  :  โรงพยาบาลเกาะกูด","74","3","5","3","5","7","8","6","5","7","7","12","6"
"13816  :  โรงพยาบาลเกาะช้าง","128","9","10","12","10","15","14","9","14","7","5","14","9"
"10697  :  โรงพยาบาลพุทธโสธร","1,135","143","119","112","88","85","123","74","74","84","82","87","64"
"10833  :  โรงพยาบาลท่าตะเกียบ","612","29","36","55","45","37","64","44","54","92","46","82","28"
"10850  :  โรงพยาบาลบางคล้า","247","27","33","25","16","27","24","21","24","20","13","17","0"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","182","18","20","11","16","17","25","20","21","10","6","9","9"
"10852  :  โรงพยาบาลบางปะกง","893","86","72","83","83","90","117","97","69","62","47","45","42"
"10853  :  โรงพยาบาลบ้านโพธิ์","220","13","10","16","16","20","20","14","18","25","24","22","22"
"10854  :  โรงพยาบาลพนมสารคาม","442","40","31","40","39","35","51","31","26","47","31","29","42"
"10855  :  โรงพยาบาลสนามชัยเขต","360","37","22","39","29","31","49","20","34","30","20","19","30"
"10856  :  โรงพยาบาลแปลงยาว","684","58","62","41","46","55","65","63","64","66","43","73","48"
"13747  :  โรงพยาบาลราชสาส์น","50","2","2","5","5","5","3","2","1","6","4","10","5"
