"โรงพยาบาล","รวม(ครั้ง)","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"10686  :  โรงพยาบาลพระนั่งเกล้า","2,388","215","162","0","217","199","231","219","198","213","271","205","258"
"10756  :  โรงพยาบาลบางกรวย","606","55","38","24","36","40","62","63","34","71","63","59","61"
"10757  :  โรงพยาบาลบางใหญ่","1,120","0","92","116","106","102","78","69","92","110","97","129","129"
"10758  :  โรงพยาบาลบางบัวทอง","741","98","98","80","82","68","87","0","0","75","79","0","74"
"10759  :  โรงพยาบาลไทรน้อย","967","62","67","74","81","78","78","73","74","97","103","93","87"
"10760  :  โรงพยาบาลปากเกร็ด","787","80","98","84","75","71","54","47","48","63","61","47","59"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","755","12","19","29","43","54","74","24","68","88","95","127","122"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10687  :  โรงพยาบาลปทุมธานี","1,858","79","93","127","129","118","188","176","133","196","218","221","180"
"10761  :  โรงพยาบาลคลองหลวง","1,046","76","108","111","60","76","112","41","84","79","104","106","89"
"10762  :  โรงพยาบาลธัญบุรี","526","37","40","51","47","47","63","33","58","46","48","18","38"
"10763  :  โรงพยาบาลประชาธิปัตย์","174","15","18","12","14","20","10","10","14","12","18","22","9"
"10764  :  โรงพยาบาลหนองเสือ","52","17","10","1","0","2","2","0","3","2","3","4","8"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","244","22","19","15","18","10","21","19","13","21","26","30","30"
"10766  :  โรงพยาบาลลำลูกกา","1,397","112","121","87","112","112","102","85","129","126","141","159","111"
"10767  :  โรงพยาบาลสามโคก","291","25","31","24","20","15","21","20","17","39","22","36","21"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","456","30","33","31","36","38","37","28","30","43","50","47","53"
"10688  :  โรงพยาบาลเสนา","142","2","8","5","7","9","13","12","14","16","20","21","15"
"10768  :  โรงพยาบาลท่าเรือ","63","7","3","7","7","7","7","4","3","5","4","3","6"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","322","20","23","23","20","25","29","15","26","29","32","49","31"
"10770  :  โรงพยาบาลบางไทร","126","14","8","13","7","10","12","15","23","5","9","4","6"
"10771  :  โรงพยาบาลบางบาล","24","1","1","3","6","2","1","0","0","4","3","3","0"
"10772  :  โรงพยาบาลบางปะอิน","529","41","49","55","38","42","48","38","0","52","52","48","66"
"10773  :  โรงพยาบาลบางปะหัน","364","23","22","25","29","36","59","23","27","23","32","37","28"
"10774  :  โรงพยาบาลผักไห่","54","6","4","4","4","0","2","2","6","8","6","7","5"
"10775  :  โรงพยาบาลภาชี","70","12","10","8","6","5","2","4","2","3","7","5","6"
"10776  :  โรงพยาบาลลาดบัวหลวง","774","49","60","59","51","75","78","62","51","68","61","86","74"
"10777  :  โรงพยาบาลวังน้อย","360","36","40","32","37","28","28","34","28","20","25","25","27"
"10778  :  โรงพยาบาลบางซ้าย","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10779  :  โรงพยาบาลอุทัย","223","31","27","29","24","18","23","17","12","11","10","14","7"
"10780  :  โรงพยาบาลมหาราช","17","2","1","2","0","3","0","0","0","0","0","5","4"
"10781  :  โรงพยาบาลบ้านแพรก","1","0","0","0","0","0","0","0","0","0","0","0","1"
"10689  :  โรงพยาบาลอ่างทอง","131","2","4","1","4","6","24","12","10","10","22","17","19"
"10782  :  โรงพยาบาลไชโย","13","0","0","0","2","1","1","1","2","3","0","2","1"
"10784  :  โรงพยาบาลป่าโมก","72","9","4","4","5","6","2","2","15","6","14","3","2"
"10785  :  โรงพยาบาลโพธิ์ทอง","40","0","0","0","3","4","6","2","4","7","3","6","5"
"10786  :  โรงพยาบาลแสวงหา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","91","16","9","9","8","11","10","6","8","4","2","6","2"
"10788  :  โรงพยาบาลสามโก้","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","38","4","7","6","1","0","5","3","7","0","1","1","3"
"10691  :  โรงพยาบาลบ้านหมี่","74","4","7","8","7","7","9","8","8","2","4","4","6"
"10789  :  โรงพยาบาลพัฒนานิคม","368","54","51","50","37","57","0","0","0","37","33","26","23"
"10790  :  โรงพยาบาลโคกสำโรง","53","0","2","3","3","2","6","4","7","3","7","9","7"
"10791  :  โรงพยาบาลชัยบาดาล","161","12","24","14","5","13","14","15","18","10","19","12","5"
"10792  :  โรงพยาบาลท่าวุ้ง","44","3","2","3","4","4","3","3","4","3","5","5","5"
"10793  :  โรงพยาบาลท่าหลวง","35","8","3","4","4","3","1","0","1","0","2","5","4"
"10794  :  โรงพยาบาลสระโบสถ์","6","0","0","0","2","1","0","0","0","1","1","1","0"
"10795  :  โรงพยาบาลโคกเจริญ","6","1","0","0","0","0","0","0","0","1","0","0","4"
"10796  :  โรงพยาบาลลำสนธิ","15","1","1","0","1","1","1","1","0","1","2","3","3"
"10797  :  โรงพยาบาลหนองม่วง","21","3","3","3","3","3","1","3","1","0","0","0","1"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","116","11","7","4","7","12","15","11","9","2","14","12","12"
"10693  :  โรงพยาบาลอินทร์บุรี","92","12","11","14","8","7","2","3","3","9","6","7","10"
"10798  :  โรงพยาบาลบางระจัน","37","2","1","0","2","2","2","5","3","7","6","3","4"
"10799  :  โรงพยาบาลค่ายบางระจัน","27","6","3","2","4","4","0","0","0","0","1","2","5"
"10800  :  โรงพยาบาลพรหมบุรี","94","13","4","5","3","3","3","7","7","11","11","11","16"
"10801  :  โรงพยาบาลท่าช้าง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","4","3","1","0","0","0","0","0","0","0","0","0","0"
"10802  :  โรงพยาบาลมโนรมย์","81","3","6","9","4","4","9","9","6","7","11","8","5"
"10803  :  โรงพยาบาลวัดสิงห์","19","1","1","0","0","3","0","0","0","3","6","4","1"
"10804  :  โรงพยาบาลสรรพยา","38","2","7","9","5","1","3","2","5","2","0","0","2"
"10805  :  โรงพยาบาลสรรคบุรี","10","1","2","3","0","0","0","1","0","0","0","2","1"
"10806  :  โรงพยาบาลหันคา","2","1","1","0","0","0","0","0","0","0","0","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","307","0","0","0","0","0","0","0","0","49","78","79","101"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10807  :  โรงพยาบาลแก่งคอย","247","7","15","15","16","11","19","25","21","26","30","31","31"
"10808  :  โรงพยาบาลหนองแค","39","0","0","0","0","0","8","0","0","16","15","0","0"
"10809  :  โรงพยาบาลวิหารแดง","202","17","22","21","14","17","19","16","10","15","16","18","17"
"10810  :  โรงพยาบาลหนองแซง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10811  :  โรงพยาบาลบ้านหมอ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10812  :  โรงพยาบาลดอนพุด","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","3","0","0","0","0","0","0","0","0","1","0","1","1"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","203","13","17","15","15","10","14","10","14","20","22","24","29"
"10815  :  โรงพยาบาลมวกเหล็ก","286","23","22","20","15","22","32","23","19","32","26","25","27"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","240","14","20","17","20","16","24","19","19","28","24","24","15"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10817  :  โรงพยาบาลบ้านบึง","217","13","12","8","22","15","15","14","20","30","13","34","21"
"10818  :  โรงพยาบาลหนองใหญ่","650","35","21","38","68","57","93","42","56","66","55","61","58"
"10819  :  โรงพยาบาลบางละมุง","1,244","0","0","124","87","63","83","85","102","88","65","169","378"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","423","17","27","35","31","39","32","29","43","52","35","38","45"
"10821  :  โรงพยาบาลพานทอง","13","2","1","0","4","1","2","0","2","1","0","0","0"
"10822  :  โรงพยาบาลพนัสนิคม","687","48","65","75","56","48","55","64","36","69","53","53","65"
"10823  :  โรงพยาบาลแหลมฉบัง","1,881","139","154","149","150","140","188","97","102","210","181","171","200"
"10824  :  โรงพยาบาลเกาะสีชัง","5","3","2","0","0","0","0","0","0","0","0","0","0"
"10825  :  โรงพยาบาลสัตหีบกม10","15","0","1","0","0","0","0","0","0","3","6","3","2"
"10826  :  โรงพยาบาลบ่อทอง","894","21","29","50","65","69","78","91","93","107","104","98","89"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","76","8","4","7","5","4","0","6","8","9","7","7","11"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","147","0","0","0","0","16","23","0","30","0","36","19","23"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","313","29","28","29","29","24","26","4","24","35","28","31","26"
"10663  :  โรงพยาบาลระยอง","3,476","342","304","285","292","281","275","257","338","280","322","255","245"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","492","47","52","63","49","44","42","31","36","31","30","34","33"
"10828  :  โรงพยาบาลบ้านฉาง","338","19","21","38","35","29","37","27","43","41","35","13","0"
"10829  :  โรงพยาบาลแกลง","940","77","71","86","96","76","79","74","64","70","61","87","99"
"10830  :  โรงพยาบาลวังจันทร์","748","71","49","54","50","38","67","58","53","83","73","68","84"
"10831  :  โรงพยาบาลบ้านค่าย","1,057","71","85","87","81","79","110","98","108","95","64","83","96"
"10832  :  โรงพยาบาลปลวกแดง","708","73","58","71","60","63","71","40","53","62","34","69","54"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","274","18","10","26","31","28","36","33","39","23","23","7","0"
"23962  :  โรงพยาบาลนิคมพัฒนา","145","0","1","0","0","1","0","0","7","13","20","19","84"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10834  :  โรงพยาบาลขลุง","373","36","32","34","24","30","40","29","30","37","29","26","26"
"10835  :  โรงพยาบาลท่าใหม่","66","7","6","6","8","0","2","3","5","12","6","8","3"
"10836  :  โรงพยาบาลเขาสุกิม","2","0","0","1","0","1","0","0","0","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","107","12","16","21","13","0","20","0","24","0","0","0","1"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","38","1","3","6","3","3","2","4","2","3","4","2","5"
"10839  :  โรงพยาบาลมะขาม","306","20","19","21","17","16","29","27","24","45","28","30","30"
"10840  :  โรงพยาบาลแหลมสิงห์","129","7","4","10","0","6","0","14","12","18","16","21","21"
"10841  :  โรงพยาบาลสอยดาว","1","0","0","0","1","0","0","0","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","416","28","30","47","27","23","23","18","26","40","51","46","57"
"10843  :  โรงพยาบาลนายายอาม","2","2","0","0","0","0","0","0","0","0","0","0","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","300","21","26","29","18","11","20","22","27","29","29","36","32"
"10696  :  โรงพยาบาลตราด","1,654","129","144","126","111","133","133","137","146","153","170","127","145"
"10845  :  โรงพยาบาลคลองใหญ่","118","23","20","16","14","15","8","3","3","7","1","1","7"
"10846  :  โรงพยาบาลเขาสมิง","458","41","44","40","45","29","34","42","38","41","46","28","30"
"10847  :  โรงพยาบาลบ่อไร่","2","0","0","0","2","0","0","0","0","0","0","0","0"
"10848  :  โรงพยาบาลแหลมงอบ","5","1","0","0","1","2","1","0","0","0","0","0","0"
"10849  :  โรงพยาบาลเกาะกูด","56","2","4","2","5","3","6","4","3","8","5","3","11"
"13816  :  โรงพยาบาลเกาะช้าง","497","44","52","53","45","45","47","26","43","37","29","43","33"
"10697  :  โรงพยาบาลพุทธโสธร","182","0","0","0","0","0","0","0","0","30","46","54","52"
"10833  :  โรงพยาบาลท่าตะเกียบ","259","18","20","28","28","20","23","12","16","24","22","25","23"
"10850  :  โรงพยาบาลบางคล้า","274","21","15","21","13","17","24","12","28","38","29","26","30"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","364","32","32","30","16","16","29","21","29","48","35","34","42"
"10852  :  โรงพยาบาลบางปะกง","686","109","79","1","4","0","90","0","3","105","45","118","132"
"10853  :  โรงพยาบาลบ้านโพธิ์","400","40","40","38","36","37","35","27","20","29","30","23","45"
"10854  :  โรงพยาบาลพนมสารคาม","635","67","48","56","57","46","56","55","40","55","58","51","46"
"10855  :  โรงพยาบาลสนามชัยเขต","112","1","3","7","8","12","9","8","3","8","10","24","19"
"10856  :  โรงพยาบาลแปลงยาว","463","36","28","36","35","34","49","22","36","44","43","56","44"
"13747  :  โรงพยาบาลราชสาส์น","15","2","4","1","0","0","0","1","0","3","1","2","1"
