"โรงพยาบาล","รวม(ครั้ง)","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"10756  :  โรงพยาบาลบางกรวย","583","46","57","45","53","40","48","46","40","42","55","57","54"
"10757  :  โรงพยาบาลบางใหญ่","50","3","2","2","2","2","6","5","7","5","7","6","3"
"10758  :  โรงพยาบาลบางบัวทอง","523","73","56","58","58","0","0","75","77","56","1","40","29"
"10759  :  โรงพยาบาลไทรน้อย","856","94","106","83","66","52","52","43","68","62","75","65","90"
"10760  :  โรงพยาบาลปากเกร็ด","624","52","75","50","61","31","36","41","65","51","46","60","56"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10761  :  โรงพยาบาลคลองหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10762  :  โรงพยาบาลธัญบุรี","4","0","0","0","0","0","0","0","0","0","0","0","4"
"10763  :  โรงพยาบาลประชาธิปัตย์","98","12","16","12","11","8","10","1","3","6","7","10","2"
"10764  :  โรงพยาบาลหนองเสือ","14","0","0","0","2","0","0","1","2","1","1","2","5"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","78","18","10","6","13","6","7","5","8","2","2","1","0"
"10766  :  โรงพยาบาลลำลูกกา","9","6","1","0","0","0","0","0","0","0","0","0","2"
"10767  :  โรงพยาบาลสามโคก","323","29","29","24","35","25","35","52","23","0","21","23","27"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10688  :  โรงพยาบาลเสนา","77","5","4","7","10","10","3","4","10","3","5","5","11"
"10768  :  โรงพยาบาลท่าเรือ","87","5","8","5","7","6","11","7","10","6","5","7","10"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","21","4","3","1","3","3","2","1","0","0","1","2","1"
"10770  :  โรงพยาบาลบางไทร","36","5","3","2","4","3","2","3","3","1","3","3","4"
"10771  :  โรงพยาบาลบางบาล","15","3","1","2","0","1","1","2","2","3","0","0","0"
"10772  :  โรงพยาบาลบางปะอิน","321","38","34","30","24","18","22","24","23","29","34","22","23"
"10773  :  โรงพยาบาลบางปะหัน","134","8","11","11","12","13","12","12","5","6","14","12","18"
"10774  :  โรงพยาบาลผักไห่","29","3","1","2","0","2","2","1","3","2","2","5","6"
"10775  :  โรงพยาบาลภาชี","56","8","9","5","6","3","1","7","4","2","3","2","6"
"10776  :  โรงพยาบาลลาดบัวหลวง","253","26","28","22","34","17","22","11","11","15","20","14","33"
"10777  :  โรงพยาบาลวังน้อย","281","20","29","22","21","15","14","20","35","22","15","38","30"
"10778  :  โรงพยาบาลบางซ้าย","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10779  :  โรงพยาบาลอุทัย","218","14","23","15","20","19","19","20","19","15","19","20","15"
"10780  :  โรงพยาบาลมหาราช","16","0","0","0","0","0","0","0","3","2","3","5","3"
"10781  :  โรงพยาบาลบ้านแพรก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10689  :  โรงพยาบาลอ่างทอง","4","0","0","0","0","0","2","1","0","0","0","0","1"
"10782  :  โรงพยาบาลไชโย","11","3","1","2","0","1","1","0","0","1","0","0","2"
"10784  :  โรงพยาบาลป่าโมก","117","7","8","13","9","8","11","7","7","8","10","17","12"
"10785  :  โรงพยาบาลโพธิ์ทอง","107","8","9","4","8","5","8","6","9","9","15","11","15"
"10786  :  โรงพยาบาลแสวงหา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","72","13","6","11","11","7","7","6","1","1","3","2","4"
"10788  :  โรงพยาบาลสามโก้","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10789  :  โรงพยาบาลพัฒนานิคม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10790  :  โรงพยาบาลโคกสำโรง","3","2","1","0","0","0","0","0","0","0","0","0","0"
"10791  :  โรงพยาบาลชัยบาดาล","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10792  :  โรงพยาบาลท่าวุ้ง","33","3","2","4","1","0","1","2","5","3","6","4","2"
"10793  :  โรงพยาบาลท่าหลวง","17","0","0","0","0","0","0","3","0","0","5","6","3"
"10794  :  โรงพยาบาลสระโบสถ์","6","1","1","1","2","1","0","0","0","0","0","0","0"
"10795  :  โรงพยาบาลโคกเจริญ","7","1","0","0","0","1","0","1","1","0","1","1","1"
"10796  :  โรงพยาบาลลำสนธิ","9","0","0","1","0","1","1","1","2","2","1","0","0"
"10797  :  โรงพยาบาลหนองม่วง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","96","9","9","12","15","7","7","7","4","6","4","6","10"
"10693  :  โรงพยาบาลอินทร์บุรี","66","9","9","4","4","0","3","5","8","9","7","2","6"
"10798  :  โรงพยาบาลบางระจัน","13","1","0","0","0","0","1","1","1","2","2","2","3"
"10799  :  โรงพยาบาลค่ายบางระจัน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10800  :  โรงพยาบาลพรหมบุรี","37","2","2","2","3","3","3","3","2","4","6","3","4"
"10801  :  โรงพยาบาลท่าช้าง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10802  :  โรงพยาบาลมโนรมย์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10803  :  โรงพยาบาลวัดสิงห์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10804  :  โรงพยาบาลสรรพยา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10805  :  โรงพยาบาลสรรคบุรี","24","6","3","0","1","1","3","3","1","2","3","1","0"
"10806  :  โรงพยาบาลหันคา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10807  :  โรงพยาบาลแก่งคอย","140","19","16","14","17","6","8","7","11","13","12","11","6"
"10808  :  โรงพยาบาลหนองแค","160","0","0","15","20","16","22","16","13","16","0","18","24"
"10809  :  โรงพยาบาลวิหารแดง","167","13","12","16","14","20","19","17","8","13","12","11","12"
"10810  :  โรงพยาบาลหนองแซง","4","0","0","1","0","1","1","1","0","0","0","0","0"
"10811  :  โรงพยาบาลบ้านหมอ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10812  :  โรงพยาบาลดอนพุด","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","179","22","20","17","12","8","12","12","15","15","20","12","14"
"10815  :  โรงพยาบาลมวกเหล็ก","142","7","8","12","12","7","11","9","14","13","18","2","29"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","108","7","6","4","5","7","7","11","13","7","8","15","18"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10817  :  โรงพยาบาลบ้านบึง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10818  :  โรงพยาบาลหนองใหญ่","626","106","77","63","74","4","12","17","33","38","43","66","93"
"10819  :  โรงพยาบาลบางละมุง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","158","2","1","4","15","9","9","15","23","18","20","18","24"
"10821  :  โรงพยาบาลพานทอง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10822  :  โรงพยาบาลพนัสนิคม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10823  :  โรงพยาบาลแหลมฉบัง","1,183","117","89","75","66","80","95","86","95","99","102","136","143"
"10824  :  โรงพยาบาลเกาะสีชัง","4","1","0","2","1","0","0","0","0","0","0","0","0"
"10825  :  โรงพยาบาลสัตหีบกม10","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10826  :  โรงพยาบาลบ่อทอง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10663  :  โรงพยาบาลระยอง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10828  :  โรงพยาบาลบ้านฉาง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10829  :  โรงพยาบาลแกลง","1,144","119","110","86","84","67","80","87","104","108","108","99","92"
"10830  :  โรงพยาบาลวังจันทร์","849","57","74","67","80","55","46","58","69","71","82","93","97"
"10831  :  โรงพยาบาลบ้านค่าย","591","19","27","39","42","44","38","39","41","65","88","74","75"
"10832  :  โรงพยาบาลปลวกแดง","173","25","23","12","18","16","14","13","10","7","11","11","13"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","226","23","28","23","18","11","13","14","15","17","19","24","21"
"23962  :  โรงพยาบาลนิคมพัฒนา","17","3","2","2","7","2","1","0","0","0","0","0","0"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10834  :  โรงพยาบาลขลุง","183","15","18","12","11","10","15","22","14","12","19","16","19"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","1","1","0","0","0","0","0","0","0","0","0","0","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","7","0","0","0","0","0","0","1","2","1","0","2","1"
"10839  :  โรงพยาบาลมะขาม","47","2","1","3","7","2","4","5","3","4","7","4","5"
"10840  :  โรงพยาบาลแหลมสิงห์","6","1","3","2","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","1","0","0","0","1","0","0","0","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","12","2","0","0","0","0","0","1","0","3","3","2","1"
"10843  :  โรงพยาบาลนายายอาม","3","0","0","0","0","0","0","0","0","1","0","1","1"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","191","6","15","11","12","24","25","22","18","14","13","11","20"
"10696  :  โรงพยาบาลตราด","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10845  :  โรงพยาบาลคลองใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10846  :  โรงพยาบาลเขาสมิง","328","32","33","31","43","35","29","15","23","22","24","18","23"
"10847  :  โรงพยาบาลบ่อไร่","21","2","1","1","1","0","4","2","2","2","3","2","1"
"10848  :  โรงพยาบาลแหลมงอบ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10849  :  โรงพยาบาลเกาะกูด","9","3","0","1","2","3","0","0","0","0","0","0","0"
"13816  :  โรงพยาบาลเกาะช้าง","282","27","25","33","23","18","31","30","18","15","21","16","25"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","14","0","0","0","0","0","0","0","0","0","0","0","14"
"10850  :  โรงพยาบาลบางคล้า","104","0","0","0","0","0","0","0","13","19","25","17","30"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","341","35","24","28","27","22","25","37","25","31","22","27","38"
"10852  :  โรงพยาบาลบางปะกง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","353","32","37","0","33","32","44","25","35","26","30","37","22"
"10854  :  โรงพยาบาลพนมสารคาม","386","41","46","39","37","27","27","26","44","23","24","31","21"
"10855  :  โรงพยาบาลสนามชัยเขต","3","0","1","0","0","0","0","0","1","0","0","1","0"
"10856  :  โรงพยาบาลแปลงยาว","153","0","0","0","35","26","28","31","10","0","23","0","0"
"13747  :  โรงพยาบาลราชสาส์น","12","0","0","0","0","0","0","0","0","2","3","5","2"
