"โรงพยาบาล","รวม(ครั้ง)","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"10756  :  โรงพยาบาลบางกรวย","594","77","35","59","70","59","58","31","26","42","36","46","55"
"10757  :  โรงพยาบาลบางใหญ่","894","102","72","72","100","82","96","50","61","66","63","72","58"
"10758  :  โรงพยาบาลบางบัวทอง","204","14","17","13","20","15","13","12","28","15","11","24","22"
"10759  :  โรงพยาบาลไทรน้อย","388","43","24","34","35","23","34","42","32","38","32","23","28"
"10760  :  โรงพยาบาลปากเกร็ด","439","46","38","26","53","36","41","30","39","34","28","39","29"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","630","43","53","59","0","63","51","42","36","84","85","64","50"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","11","3","1","1","1","0","0","2","1","0","2","0","0"
"10687  :  โรงพยาบาลปทุมธานี","1,000","62","71","90","95","57","57","85","89","76","106","100","112"
"10761  :  โรงพยาบาลคลองหลวง","153","8","15","9","8","16","13","12","15","21","14","14","8"
"10762  :  โรงพยาบาลธัญบุรี","402","30","16","18","20","23","36","27","45","62","71","20","34"
"10763  :  โรงพยาบาลประชาธิปัตย์","136","9","8","17","4","3","18","6","25","12","10","11","13"
"10764  :  โรงพยาบาลหนองเสือ","138","20","6","6","16","12","12","6","16","20","5","13","6"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","318","27","29","20","29","22","19","24","24","29","28","30","37"
"10766  :  โรงพยาบาลลำลูกกา","684","61","61","80","72","60","73","38","43","55","45","38","58"
"10767  :  โรงพยาบาลสามโคก","70","8","4","6","7","12","7","1","3","3","7","8","4"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","315","29","36","30","33","24","30","11","2","36","21","27","36"
"10688  :  โรงพยาบาลเสนา","45","5","7","1","4","5","4","5","3","0","6","1","4"
"10768  :  โรงพยาบาลท่าเรือ","80","5","4","4","10","8","10","10","3","4","12","6","4"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","47","2","3","1","3","3","2","1","6","8","9","7","2"
"10770  :  โรงพยาบาลบางไทร","202","19","11","22","17","20","17","16","22","23","11","12","12"
"10771  :  โรงพยาบาลบางบาล","13","1","1","1","5","0","1","0","1","0","3","0","0"
"10772  :  โรงพยาบาลบางปะอิน","341","31","30","18","28","39","25","29","22","34","19","29","37"
"10773  :  โรงพยาบาลบางปะหัน","98","8","9","12","9","8","8","2","9","10","6","6","11"
"10774  :  โรงพยาบาลผักไห่","11","0","1","1","0","1","2","2","3","0","0","1","0"
"10775  :  โรงพยาบาลภาชี","34","2","3","2","1","5","4","3","3","3","4","3","1"
"10776  :  โรงพยาบาลลาดบัวหลวง","237","18","20","15","14","16","25","21","23","18","18","25","24"
"10777  :  โรงพยาบาลวังน้อย","264","19","20","16","21","18","22","22","29","23","25","25","24"
"10778  :  โรงพยาบาลบางซ้าย","18","1","1","0","3","0","1","0","5","2","3","1","1"
"10779  :  โรงพยาบาลอุทัย","85","7","2","4","2","6","3","4","7","9","15","12","14"
"10780  :  โรงพยาบาลมหาราช","1","0","0","0","0","1","0","0","0","0","0","0","0"
"10781  :  โรงพยาบาลบ้านแพรก","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10689  :  โรงพยาบาลอ่างทอง","130","10","11","15","11","11","9","12","7","10","14","11","9"
"10782  :  โรงพยาบาลไชโย","2","0","0","0","0","0","0","0","0","0","1","1","0"
"10784  :  โรงพยาบาลป่าโมก","52","3","5","0","3","2","4","5","6","5","5","7","7"
"10785  :  โรงพยาบาลโพธิ์ทอง","41","5","5","3","2","2","1","8","3","4","1","5","2"
"10786  :  โรงพยาบาลแสวงหา","13","1","0","0","2","1","2","1","2","4","0","0","0"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","28","2","0","2","1","2","2","1","8","3","2","4","1"
"10788  :  โรงพยาบาลสามโก้","6","0","0","1","0","0","2","0","2","1","0","0","0"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","248","32","13","16","17","21","22","15","26","20","20","26","20"
"10691  :  โรงพยาบาลบ้านหมี่","2","0","0","0","0","0","0","0","0","0","0","2","0"
"10789  :  โรงพยาบาลพัฒนานิคม","57","6","5","1","6","5","9","5","1","3","10","5","1"
"10790  :  โรงพยาบาลโคกสำโรง","15","0","1","0","1","0","0","2","0","2","4","3","2"
"10791  :  โรงพยาบาลชัยบาดาล","219","15","18","21","21","16","14","20","14","27","23","18","12"
"10792  :  โรงพยาบาลท่าวุ้ง","42","3","5","3","6","3","7","2","4","0","3","4","2"
"10793  :  โรงพยาบาลท่าหลวง","30","1","1","5","1","2","7","1","4","3","0","4","1"
"10794  :  โรงพยาบาลสระโบสถ์","5","0","0","1","0","0","0","1","3","0","0","0","0"
"10795  :  โรงพยาบาลโคกเจริญ","6","0","0","0","0","0","2","0","2","2","0","0","0"
"10796  :  โรงพยาบาลลำสนธิ","11","1","1","2","1","0","2","1","0","0","2","0","1"
"10797  :  โรงพยาบาลหนองม่วง","27","2","3","3","5","2","1","2","1","4","1","3","0"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","91","8","12","7","9","6","6","5","7","6","12","5","8"
"10693  :  โรงพยาบาลอินทร์บุรี","52","1","2","2","1","6","2","1","6","6","13","8","4"
"10798  :  โรงพยาบาลบางระจัน","11","0","0","0","0","0","1","0","1","1","4","4","0"
"10799  :  โรงพยาบาลค่ายบางระจัน","6","0","0","1","0","2","2","0","0","1","0","0","0"
"10800  :  โรงพยาบาลพรหมบุรี","39","2","6","1","2","6","2","5","4","5","1","0","5"
"10801  :  โรงพยาบาลท่าช้าง","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","43","3","4","3","4","2","3","2","4","2","6","4","6"
"10802  :  โรงพยาบาลมโนรมย์","29","1","2","3","4","1","3","4","3","5","2","1","0"
"10803  :  โรงพยาบาลวัดสิงห์","15","2","1","0","0","0","1","0","3","3","1","3","1"
"10804  :  โรงพยาบาลสรรพยา","12","0","1","0","1","0","0","1","1","2","3","2","1"
"10805  :  โรงพยาบาลสรรคบุรี","28","1","2","3","1","4","1","1","2","2","3","5","3"
"10806  :  โรงพยาบาลหันคา","4","0","0","0","0","0","0","0","0","1","1","1","1"
"27974  :  โรงพยาบาลหนองมะโมง","1","0","1","0","0","0","0","0","0","0","0","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","236","10","21","24","19","13","13","12","34","31","28","15","16"
"10695  :  โรงพยาบาลพระพุทธบาท","155","4","21","12","9","11","10","11","20","20","19","16","2"
"10807  :  โรงพยาบาลแก่งคอย","350","37","31","27","50","24","31","17","26","24","35","27","21"
"10808  :  โรงพยาบาลหนองแค","157","11","10","12","21","19","19","8","11","11","7","16","12"
"10809  :  โรงพยาบาลวิหารแดง","151","10","8","9","14","19","14","14","14","18","16","4","11"
"10810  :  โรงพยาบาลหนองแซง","11","2","1","0","3","0","1","0","0","1","0","1","2"
"10811  :  โรงพยาบาลบ้านหมอ","19","1","1","1","2","1","0","0","0","6","5","2","0"
"10812  :  โรงพยาบาลดอนพุด","1","0","0","0","0","0","0","0","0","0","0","1","0"
"10813  :  โรงพยาบาลหนองโดน","145","11","14","13","14","8","7","13","16","15","8","13","13"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","165","10","11","17","16","14","13","13","18","10","11","13","19"
"10815  :  โรงพยาบาลมวกเหล็ก","363","44","32","28","33","33","39","35","20","18","27","15","39"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","302","19","22","23","22","24","25","30","24","36","35","24","18"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10817  :  โรงพยาบาลบ้านบึง","2,903","230","279","268","261","203","230","185","238","213","250","265","281"
"10818  :  โรงพยาบาลหนองใหญ่","786","59","80","45","62","62","60","52","75","94","59","75","63"
"10819  :  โรงพยาบาลบางละมุง","1,983","185","165","187","189","161","154","111","137","198","177","155","164"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","338","41","33","21","29","29","23","31","27","35","16","27","26"
"10821  :  โรงพยาบาลพานทอง","329","13","10","17","10","12","18","26","30","41","34","59","59"
"10822  :  โรงพยาบาลพนัสนิคม","561","59","57","48","51","40","53","50","42","44","49","43","25"
"10823  :  โรงพยาบาลแหลมฉบัง","1,005","82","80","74","100","65","73","81","73","113","72","102","90"
"10824  :  โรงพยาบาลเกาะสีชัง","185","5","4","26","122","7","2","0","3","5","6","5","0"
"10825  :  โรงพยาบาลสัตหีบกม10","1,553","148","103","136","144","108","101","104","165","169","146","125","104"
"10826  :  โรงพยาบาลบ่อทอง","1,296","120","111","149","123","98","101","96","106","105","81","97","109"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","1","1","0","0","0","0","0","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","2","0","1","0","0","1","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","408","68","59","57","73","12","43","15","40","41","0","0","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","183","18","24","13","25","15","19","22","16","19","2","5","5"
"28005  :  โรงพยาบาลเมืองพัทยา","91","12","4","4","8","4","7","10","7","10","7","6","12"
"28006  :  โรงพยาบาลเกาะจันทร์","127","13","9","6","12","7","10","7","12","14","13","12","12"
"10663  :  โรงพยาบาลระยอง","1,832","116","112","105","91","90","64","705","143","80","179","60","87"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","692","65","68","74","42","58","55","54","38","59","60","51","68"
"10828  :  โรงพยาบาลบ้านฉาง","237","23","21","21","20","19","26","20","17","17","19","18","16"
"10829  :  โรงพยาบาลแกลง","1,672","181","159","124","145","138","115","111","123","144","142","141","149"
"10830  :  โรงพยาบาลวังจันทร์","717","66","57","53","67","54","58","42","58","54","74","74","60"
"10831  :  โรงพยาบาลบ้านค่าย","528","51","58","42","50","51","59","43","28","37","49","35","25"
"10832  :  โรงพยาบาลปลวกแดง","662","63","72","59","59","43","46","46","41","62","47","70","54"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","266","30","22","23","29","18","29","21","16","22","18","22","16"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,009","72","84","87","90","73","90","63","99","93","96","78","84"
"10664  :  โรงพยาบาลพระปกเกล้า","544","44","30","41","38","24","37","80","29","48","92","36","45"
"10834  :  โรงพยาบาลขลุง","58","10","5","7","7","4","7","1","4","3","2","6","2"
"10835  :  โรงพยาบาลท่าใหม่","191","19","17","18","10","19","27","10","18","18","9","8","18"
"10836  :  โรงพยาบาลเขาสุกิม","187","14","14","15","22","18","17","19","16","19","11","12","10"
"10837  :  โรงพยาบาลสองพี่น้อง","58","3","4","3","6","5","6","1","7","5","7","4","7"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","657","81","72","70","57","62","72","36","28","49","41","46","43"
"10839  :  โรงพยาบาลมะขาม","152","7","7","11","12","11","20","15","14","15","17","14","9"
"10840  :  โรงพยาบาลแหลมสิงห์","59","8","4","2","6","4","5","8","6","4","5","5","2"
"10841  :  โรงพยาบาลสอยดาว","6","1","0","1","0","1","0","0","1","0","1","1","0"
"10842  :  โรงพยาบาลแก่งหางแมว","105","14","10","6","18","6","6","7","8","5","4","15","6"
"10843  :  โรงพยาบาลนายายอาม","68","8","12","4","3","2","8","2","1","2","7","5","14"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","431","44","48","34","45","28","44","22","45","33","31","27","30"
"10696  :  โรงพยาบาลตราด","1,155","106","118","123","96","76","91","112","121","91","81","101","39"
"10845  :  โรงพยาบาลคลองใหญ่","397","27","33","36","40","22","31","22","31","35","34","33","53"
"10846  :  โรงพยาบาลเขาสมิง","577","45","39","39","76","30","48","41","40","78","43","54","44"
"10847  :  โรงพยาบาลบ่อไร่","91","9","5","6","8","3","15","5","7","13","15","4","1"
"10848  :  โรงพยาบาลแหลมงอบ","85","4","12","13","8","4","8","8","5","5","6","7","5"
"10849  :  โรงพยาบาลเกาะกูด","101","7","10","8","8","11","5","11","13","5","10","2","11"
"13816  :  โรงพยาบาลเกาะช้าง","463","32","38","37","46","46","41","43","52","31","28","30","39"
"10697  :  โรงพยาบาลพุทธโสธร","874","90","60","73","58","66","56","69","88","71","100","69","74"
"10833  :  โรงพยาบาลท่าตะเกียบ","254","30","21","18","26","21","21","13","20","23","13","25","23"
"10850  :  โรงพยาบาลบางคล้า","698","88","50","111","75","54","57","33","42","45","54","59","30"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","280","19","16","24","13","25","27","17","22","40","22","30","25"
"10852  :  โรงพยาบาลบางปะกง","684","110","46","75","89","47","54","53","44","38","51","42","35"
"10853  :  โรงพยาบาลบ้านโพธิ์","379","44","45","57","24","29","35","21","27","30","28","19","20"
"10854  :  โรงพยาบาลพนมสารคาม","612","71","58","81","55","50","56","48","45","47","40","39","22"
"10855  :  โรงพยาบาลสนามชัยเขต","257","31","33","19","17","17","20","16","16","20","16","34","18"
"10856  :  โรงพยาบาลแปลงยาว","866","89","63","68","80","67","57","74","92","97","59","59","61"
"13747  :  โรงพยาบาลราชสาส์น","84","8","12","5","7","8","3","6","2","11","8","7","7"
