"โรงพยาบาล","รวม","2562","2563"
"ไตรสมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","23","0","0.00","3","0","0.00","4","0","0.00","9","0","0.00","7","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","185","18","9.73","50","5","10.00","41","4","9.76","44","6","13.64","50","3","6.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","83","26","31.33","27","7","25.93","22","5","22.73","19","6","31.58","15","8","53.33"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","102","42","41.18","33","19","57.58","16","4","25.00","28","12","42.86","25","7","28.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","90","7","7.78","25","2","8.00","21","3","14.29","16","1","6.25","28","1","3.57"
"28785  :  โรงพยาบาลบางเสาธง","26","8","30.77","9","1","11.11","4","1","25.00","7","4","57.14","6","2","33.33"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","16","3","18.75","6","1","16.67","1","0","0.00","4","1","25.00","5","1","20.00"
"10757  :  โรงพยาบาลบางใหญ่","13","2","15.38","1","0","0.00","2","1","50.00","7","0","0.00","3","1","33.33"
"10758  :  โรงพยาบาลบางบัวทอง","17","1","5.88","4","0","0.00","6","0","0.00","4","0","0.00","3","1","33.33"
"10759  :  โรงพยาบาลไทรน้อย","92","63","68.48","23","19","82.61","19","18","94.74","20","10","50.00","30","16","53.33"
"10760  :  โรงพยาบาลปากเกร็ด","33","7","21.21","11","0","0.00","5","1","20.00","8","4","50.00","9","2","22.22"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","6","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","4","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","14","4","28.57","9","3","33.33","3","0","0.00","1","0","0.00","1","1","100.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","53","33","62.26","13","8","61.54","13","8","61.54","16","10","62.50","11","7","63.64"
"10762  :  โรงพยาบาลธัญบุรี","112","34","30.36","28","7","25.00","29","6","20.69","27","9","33.33","28","12","42.86"
"10763  :  โรงพยาบาลประชาธิปัตย์","66","54","81.82","18","15","83.33","15","12","80.00","14","10","71.43","19","17","89.47"
"10764  :  โรงพยาบาลหนองเสือ","47","45","95.74","16","16","100.00","12","11","91.67","5","5","100.00","14","13","92.86"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","73","52","71.23","21","16","76.19","23","19","82.61","15","9","60.00","14","8","57.14"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","39","22","56.41","7","3","42.86","9","3","33.33","9","5","55.56","14","11","78.57"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","24","2","8.33","7","1","14.29","2","1","50.00","7","0","0.00","8","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","81","38","46.91","26","9","34.62","24","13","54.17","16","7","43.75","15","9","60.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","19","10","52.63","1","0","0.00","3","3","100.00","8","4","50.00","7","3","42.86"
"10770  :  โรงพยาบาลบางไทร","24","10","41.67","5","1","20.00","6","4","66.67","6","2","33.33","7","3","42.86"
"10771  :  โรงพยาบาลบางบาล","15","7","46.67","4","3","75.00","2","0","0.00","5","2","40.00","4","2","50.00"
"10772  :  โรงพยาบาลบางปะอิน","41","6","14.63","11","1","9.09","6","1","16.67","13","1","7.69","11","3","27.27"
"10773  :  โรงพยาบาลบางปะหัน","12","8","66.67","3","2","66.67","1","1","100.00","4","1","25.00","4","4","100.00"
"10774  :  โรงพยาบาลผักไห่","18","12","66.67","6","5","83.33","3","2","66.67","4","2","50.00","5","3","60.00"
"10775  :  โรงพยาบาลภาชี","42","11","26.19","5","1","20.00","11","4","36.36","14","4","28.57","12","2","16.67"
"10776  :  โรงพยาบาลลาดบัวหลวง","18","17","94.44","7","6","85.71","1","1","100.00","6","6","100.00","4","4","100.00"
"10777  :  โรงพยาบาลวังน้อย","76","7","9.21","31","3","9.68","11","0","0.00","15","1","6.67","19","3","15.79"
"10778  :  โรงพยาบาลบางซ้าย","27","16","59.26","3","3","100.00","7","5","71.43","10","5","50.00","7","3","42.86"
"10779  :  โรงพยาบาลอุทัย","5","3","60.00","3","2","66.67","1","0","0.00","1","1","100.00","0","0","0.00"
"10780  :  โรงพยาบาลมหาราช","17","12","70.59","3","2","66.67","4","4","100.00","8","5","62.50","2","1","50.00"
"10781  :  โรงพยาบาลบ้านแพรก","11","6","54.55","4","4","100.00","2","1","50.00","1","0","0.00","4","1","25.00"
"10689  :  โรงพยาบาลอ่างทอง","12","9","75.00","3","1","33.33","3","2","66.67","0","0","0.00","6","6","100.00"
"10782  :  โรงพยาบาลไชโย","18","8","44.44","6","3","50.00","3","0","0.00","5","1","20.00","4","4","100.00"
"10784  :  โรงพยาบาลป่าโมก","15","0","0.00","5","0","0.00","4","0","0.00","3","0","0.00","3","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","29","23","79.31","7","6","85.71","7","7","100.00","8","5","62.50","7","5","71.43"
"10786  :  โรงพยาบาลแสวงหา","56","25","44.64","18","6","33.33","12","4","33.33","14","9","64.29","12","6","50.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","19","6","31.58","3","1","33.33","2","1","50.00","8","3","37.50","6","1","16.67"
"10788  :  โรงพยาบาลสามโก้","18","9","50.00","3","0","0.00","5","3","60.00","1","0","0.00","9","6","66.67"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","73","48","65.75","24","18","75.00","13","4","30.77","15","12","80.00","21","14","66.67"
"10790  :  โรงพยาบาลโคกสำโรง","73","67","91.78","18","17","94.44","17","15","88.24","19","17","89.47","19","18","94.74"
"10791  :  โรงพยาบาลชัยบาดาล","99","33","33.33","25","11","44.00","23","3","13.04","18","9","50.00","33","10","30.30"
"10792  :  โรงพยาบาลท่าวุ้ง","24","11","45.83","10","2","20.00","4","2","50.00","5","3","60.00","5","4","80.00"
"10793  :  โรงพยาบาลท่าหลวง","57","43","75.44","19","16","84.21","7","5","71.43","11","9","81.82","20","13","65.00"
"10794  :  โรงพยาบาลสระโบสถ์","28","20","71.43","7","3","42.86","5","5","100.00","10","8","80.00","6","4","66.67"
"10795  :  โรงพยาบาลโคกเจริญ","25","22","88.00","11","10","90.91","6","6","100.00","5","3","60.00","3","3","100.00"
"10796  :  โรงพยาบาลลำสนธิ","56","35","62.50","9","7","77.78","13","5","38.46","16","9","56.25","18","14","77.78"
"10797  :  โรงพยาบาลหนองม่วง","36","23","63.89","5","3","60.00","5","3","60.00","11","8","72.73","15","9","60.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","28","21","75.00","8","5","62.50","7","6","85.71","7","5","71.43","6","5","83.33"
"10693  :  โรงพยาบาลอินทร์บุรี","17","4","23.53","5","2","40.00","4","0","0.00","5","2","40.00","3","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","32","30","93.75","4","4","100.00","9","9","100.00","8","8","100.00","11","9","81.82"
"10799  :  โรงพยาบาลค่ายบางระจัน","63","31","49.21","16","7","43.75","11","5","45.45","18","10","55.56","18","9","50.00"
"10800  :  โรงพยาบาลพรหมบุรี","31","23","74.19","3","3","100.00","10","10","100.00","7","4","57.14","11","6","54.55"
"10801  :  โรงพยาบาลท่าช้าง","14","6","42.86","2","2","100.00","5","1","20.00","1","0","0.00","6","3","50.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","45","40","88.89","9","7","77.78","10","9","90.00","13","12","92.31","13","12","92.31"
"10803  :  โรงพยาบาลวัดสิงห์","23","11","47.83","8","4","50.00","4","1","25.00","3","0","0.00","8","6","75.00"
"10804  :  โรงพยาบาลสรรพยา","32","28","87.50","10","9","90.00","6","6","100.00","6","6","100.00","10","7","70.00"
"10805  :  โรงพยาบาลสรรคบุรี","45","25","55.56","14","10","71.43","3","3","100.00","9","3","33.33","19","9","47.37"
"10806  :  โรงพยาบาลหันคา","61","18","29.51","21","4","19.05","10","2","20.00","19","2","10.53","11","10","90.91"
"27974  :  โรงพยาบาลหนองมะโมง","15","14","93.33","3","3","100.00","5","5","100.00","1","0","0.00","6","6","100.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","119","41","34.45","28","13","46.43","26","9","34.62","33","8","24.24","32","11","34.38"
"10808  :  โรงพยาบาลหนองแค","42","32","76.19","9","8","88.89","11","10","90.91","8","4","50.00","14","10","71.43"
"10809  :  โรงพยาบาลวิหารแดง","61","14","22.95","19","1","5.26","13","2","15.38","16","4","25.00","13","7","53.85"
"10810  :  โรงพยาบาลหนองแซง","37","7","18.92","14","0","0.00","6","0","0.00","9","1","11.11","8","6","75.00"
"10811  :  โรงพยาบาลบ้านหมอ","37","11","29.73","10","3","30.00","12","2","16.67","8","1","12.50","7","5","71.43"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","16","14","87.50","3","2","66.67","4","4","100.00","5","4","80.00","4","4","100.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","19","19","100.00","6","6","100.00","5","5","100.00","4","4","100.00","4","4","100.00"
"10815  :  โรงพยาบาลมวกเหล็ก","59","23","38.98","15","9","60.00","13","8","61.54","16","6","37.50","15","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","29","16","55.17","9","4","44.44","10","5","50.00","7","5","71.43","3","2","66.67"
"11485  :  โรงพยาบาลค่ายอดิศร","45","5","11.11","10","1","10.00","10","2","20.00","9","1","11.11","16","1","6.25"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","318","167","52.52","79","42","53.16","82","41","50.00","61","41","67.21","96","43","44.79"
"10818  :  โรงพยาบาลหนองใหญ่","75","38","50.67","13","8","61.54","18","9","50.00","22","10","45.45","22","11","50.00"
"10819  :  โรงพยาบาลบางละมุง","222","12","5.41","60","3","5.00","55","2","3.64","47","2","4.26","60","5","8.33"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","38","11","28.95","11","4","36.36","9","4","44.44","10","2","20.00","8","1","12.50"
