"โรงพยาบาล","รวม","2560","2561"
"ไตรสมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","72","0","0.00","34","0","0.00","38","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","4","1","25.00","1","1","100.00","1","0","0.00","0","0","0.00","2","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","10","1","10.00","1","0","0.00","1","0","0.00","4","0","0.00","4","1","25.00"
"10754  :  โรงพยาบาลบางจาก","51","27","52.94","9","4","44.44","15","8","53.33","10","7","70.00","17","8","47.06"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","132","59","44.70","30","16","53.33","33","15","45.45","36","14","38.89","33","14","42.42"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","128","94","73.44","33","29","87.88","27","21","77.78","35","29","82.86","33","15","45.45"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","23","4","17.39","10","0","0.00","2","2","100.00","5","1","20.00","6","1","16.67"
"28785  :  โรงพยาบาลบางเสาธง","12","6","50.00","4","3","75.00","0","0","0.00","2","0","0.00","6","3","50.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","37","33","89.19","8","7","87.50","6","6","100.00","9","9","100.00","14","11","78.57"
"10757  :  โรงพยาบาลบางใหญ่","58","19","32.76","24","11","45.83","11","1","9.09","12","4","33.33","11","3","27.27"
"10758  :  โรงพยาบาลบางบัวทอง","9","8","88.89","4","4","100.00","0","0","0.00","4","4","100.00","1","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","145","102","70.34","36","28","77.78","41","33","80.49","35","23","65.71","33","18","54.55"
"10760  :  โรงพยาบาลปากเกร็ด","96","35","36.46","14","9","64.29","21","8","38.10","23","7","30.43","38","11","28.95"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","186","8","4.30","39","2","5.13","43","3","6.98","43","2","4.65","61","1","1.64"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","19","6","31.58","5","0","0.00","4","2","50.00","5","3","60.00","5","1","20.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","11","9","81.82","3","3","100.00","2","2","100.00","4","4","100.00","2","0","0.00"
"10762  :  โรงพยาบาลธัญบุรี","44","23","52.27","15","11","73.33","9","4","44.44","9","5","55.56","11","3","27.27"
"10763  :  โรงพยาบาลประชาธิปัตย์","24","21","87.50","7","6","85.71","4","4","100.00","11","10","90.91","2","1","50.00"
"10764  :  โรงพยาบาลหนองเสือ","38","36","94.74","13","12","92.31","4","4","100.00","11","11","100.00","10","9","90.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","52","47","90.38","16","16","100.00","13","13","100.00","13","11","84.62","10","7","70.00"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","43","42","97.67","17","17","100.00","8","7","87.50","10","10","100.00","8","8","100.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","27","3","11.11","8","1","12.50","8","1","12.50","5","0","0.00","6","1","16.67"
"10768  :  โรงพยาบาลท่าเรือ","66","24","36.36","21","9","42.86","13","6","46.15","14","5","35.71","18","4","22.22"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","2","2","100.00","0","0","0.00","0","0","0.00","1","1","100.00","1","1","100.00"
"10770  :  โรงพยาบาลบางไทร","27","25","92.59","4","4","100.00","5","5","100.00","8","7","87.50","10","9","90.00"
"10771  :  โรงพยาบาลบางบาล","10","7","70.00","1","1","100.00","4","3","75.00","2","1","50.00","3","2","66.67"
"10772  :  โรงพยาบาลบางปะอิน","68","22","32.35","23","9","39.13","14","3","21.43","12","6","50.00","19","4","21.05"
"10773  :  โรงพยาบาลบางปะหัน","9","5","55.56","3","2","66.67","2","1","50.00","4","2","50.00","0","0","0.00"
"10774  :  โรงพยาบาลผักไห่","10","9","90.00","2","1","50.00","2","2","100.00","3","3","100.00","3","3","100.00"
"10775  :  โรงพยาบาลภาชี","24","4","16.67","8","3","37.50","6","0","0.00","5","0","0.00","5","1","20.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","20","20","100.00","6","6","100.00","6","6","100.00","4","4","100.00","4","4","100.00"
"10777  :  โรงพยาบาลวังน้อย","93","44","47.31","26","14","53.85","20","12","60.00","25","14","56.00","22","4","18.18"
"10778  :  โรงพยาบาลบางซ้าย","21","13","61.90","5","4","80.00","7","4","57.14","4","1","25.00","5","4","80.00"
"10779  :  โรงพยาบาลอุทัย","9","6","66.67","3","3","100.00","3","3","100.00","1","0","0.00","2","0","0.00"
"10780  :  โรงพยาบาลมหาราช","19","13","68.42","7","5","71.43","4","3","75.00","6","3","50.00","2","2","100.00"
"10781  :  โรงพยาบาลบ้านแพรก","5","5","100.00","2","2","100.00","2","2","100.00","1","1","100.00","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","5","1","20.00","1","0","0.00","3","1","33.33","1","0","0.00","0","0","0.00"
"10782  :  โรงพยาบาลไชโย","17","15","88.24","3","2","66.67","7","7","100.00","4","3","75.00","3","3","100.00"
"10784  :  โรงพยาบาลป่าโมก","29","12","41.38","8","5","62.50","8","5","62.50","6","2","33.33","7","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","15","15","100.00","4","4","100.00","4","4","100.00","3","3","100.00","4","4","100.00"
"10786  :  โรงพยาบาลแสวงหา","45","40","88.89","16","15","93.75","10","10","100.00","12","8","66.67","7","7","100.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","15","8","53.33","4","3","75.00","4","2","50.00","1","1","100.00","6","2","33.33"
"10788  :  โรงพยาบาลสามโก้","8","3","37.50","1","1","100.00","1","0","0.00","3","1","33.33","3","1","33.33"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","10","10","100.00","3","3","100.00","3","3","100.00","3","3","100.00","1","1","100.00"
"10789  :  โรงพยาบาลพัฒนานิคม","74","60","81.08","22","18","81.82","23","20","86.96","15","11","73.33","14","11","78.57"
"10790  :  โรงพยาบาลโคกสำโรง","91","72","79.12","26","22","84.62","14","11","78.57","21","17","80.95","30","22","73.33"
"10791  :  โรงพยาบาลชัยบาดาล","128","52","40.63","29","10","34.48","38","16","42.11","29","9","31.03","32","17","53.13"
"10792  :  โรงพยาบาลท่าวุ้ง","28","9","32.14","8","2","25.00","4","2","50.00","5","3","60.00","11","2","18.18"
"10793  :  โรงพยาบาลท่าหลวง","51","20","39.22","17","8","47.06","9","4","44.44","8","3","37.50","17","5","29.41"
"10794  :  โรงพยาบาลสระโบสถ์","28","19","67.86","6","5","83.33","8","5","62.50","6","3","50.00","8","6","75.00"
"10795  :  โรงพยาบาลโคกเจริญ","38","35","92.11","16","15","93.75","6","5","83.33","7","6","85.71","9","9","100.00"
"10796  :  โรงพยาบาลลำสนธิ","54","28","51.85","14","4","28.57","13","9","69.23","13","6","46.15","14","9","64.29"
"10797  :  โรงพยาบาลหนองม่วง","41","22","53.66","8","5","62.50","6","5","83.33","17","6","35.29","10","6","60.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","42","33","78.57","11","10","90.91","7","7","100.00","13","10","76.92","11","6","54.55"
"10693  :  โรงพยาบาลอินทร์บุรี","8","4","50.00","2","2","100.00","1","1","100.00","2","0","0.00","3","1","33.33"
"10798  :  โรงพยาบาลบางระจัน","26","25","96.15","5","5","100.00","7","7","100.00","6","6","100.00","8","7","87.50"
"10799  :  โรงพยาบาลค่ายบางระจัน","58","56","96.55","15","15","100.00","14","13","92.86","12","12","100.00","17","16","94.12"
"10800  :  โรงพยาบาลพรหมบุรี","46","42","91.30","14","13","92.86","12","10","83.33","12","12","100.00","8","7","87.50"
"10801  :  โรงพยาบาลท่าช้าง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","45","42","93.33","16","15","93.75","8","8","100.00","10","9","90.00","11","10","90.91"
"10803  :  โรงพยาบาลวัดสิงห์","24","20","83.33","10","9","90.00","4","4","100.00","7","4","57.14","3","3","100.00"
"10804  :  โรงพยาบาลสรรพยา","22","13","59.09","2","2","100.00","5","3","60.00","5","4","80.00","10","4","40.00"
"10805  :  โรงพยาบาลสรรคบุรี","55","54","98.18","13","13","100.00","10","10","100.00","16","15","93.75","16","16","100.00"
"10806  :  โรงพยาบาลหันคา","82","64","78.05","21","16","76.19","20","15","75.00","19","17","89.47","22","16","72.73"
"27974  :  โรงพยาบาลหนองมะโมง","9","0","0.00","3","0","0.00","1","0","0.00","3","0","0.00","2","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","34","17","50.00","17","10","58.82","6","3","50.00","5","1","20.00","6","3","50.00"
"10808  :  โรงพยาบาลหนองแค","27","11","40.74","5","4","80.00","5","3","60.00","2","0","0.00","15","4","26.67"
"10809  :  โรงพยาบาลวิหารแดง","59","57","96.61","13","13","100.00","14","14","100.00","18","16","88.89","14","14","100.00"
"10810  :  โรงพยาบาลหนองแซง","25","14","56.00","5","3","60.00","3","2","66.67","11","7","63.64","6","2","33.33"
"10811  :  โรงพยาบาลบ้านหมอ","47","16","34.04","17","3","17.65","11","5","45.45","8","2","25.00","11","6","54.55"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","46","46","100.00","17","17","100.00","8","8","100.00","8","8","100.00","13","13","100.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","19","19","100.00","3","3","100.00","6","6","100.00","4","4","100.00","6","6","100.00"
"10815  :  โรงพยาบาลมวกเหล็ก","77","36","46.75","15","10","66.67","13","8","61.54","26","14","53.85","23","4","17.39"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","24","23","95.83","6","6","100.00","6","6","100.00","5","4","80.00","7","7","100.00"
"11485  :  โรงพยาบาลค่ายอดิศร","32","3","9.38","14","1","7.14","8","0","0.00","5","0","0.00","5","2","40.00"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","278","269","96.76","78","77","98.72","59","57","96.61","78","75","96.15","63","60","95.24"
"10818  :  โรงพยาบาลหนองใหญ่","9","6","66.67","1","1","100.00","4","3","75.00","2","0","0.00","2","2","100.00"
"10819  :  โรงพยาบาลบางละมุง","162","28","17.28","48","12","25.00","47","6","12.77","54","7","12.96","13","3","23.08"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","18","11","61.11","9","5","55.56","3","3","100.00","5","2","40.00","1","1","100.00"
