"โรงพยาบาล","รวม","2562","2563"
"ไตรสมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","193","30","15.54","53","14","26.42","47","6","12.77","47","5","10.64","46","5","10.87"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","104","65","62.50","23","17","73.91","25","19","76.00","24","12","50.00","32","17","53.13"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","127","82","64.57","31","16","51.61","37","25","67.57","31","22","70.97","28","19","67.86"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","55","11","20.00","17","5","29.41","13","3","23.08","13","1","7.69","12","2","16.67"
"28785  :  โรงพยาบาลบางเสาธง","23","15","65.22","7","5","71.43","4","3","75.00","7","3","42.86","5","4","80.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","19","17","89.47","6","5","83.33","5","4","80.00","3","3","100.00","5","5","100.00"
"10757  :  โรงพยาบาลบางใหญ่","18","12","66.67","4","2","50.00","3","3","100.00","1","1","100.00","10","6","60.00"
"10758  :  โรงพยาบาลบางบัวทอง","9","3","33.33","1","0","0.00","5","2","40.00","3","1","33.33","0","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","92","87","94.57","27","26","96.30","21","20","95.24","15","13","86.67","29","28","96.55"
"10760  :  โรงพยาบาลปากเกร็ด","45","35","77.78","9","9","100.00","8","4","50.00","13","8","61.54","15","14","93.33"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","8","8","100.00","2","2","100.00","2","2","100.00","3","3","100.00","1","1","100.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","9","2","22.22","2","1","50.00","4","0","0.00","2","1","50.00","1","0","0.00"
"10762  :  โรงพยาบาลธัญบุรี","52","31","59.62","10","7","70.00","13","5","38.46","13","7","53.85","16","12","75.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","24","22","91.67","8","8","100.00","7","6","85.71","6","5","83.33","3","3","100.00"
"10764  :  โรงพยาบาลหนองเสือ","45","40","88.89","17","16","94.12","10","9","90.00","7","5","71.43","11","10","90.91"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","63","58","92.06","9","9","100.00","15","14","93.33","21","19","90.48","18","16","88.89"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","34","30","88.24","10","10","100.00","9","8","88.89","4","3","75.00","11","9","81.82"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","14","0","0.00","3","0","0.00","3","0","0.00","4","0","0.00","4","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","60","40","66.67","21","15","71.43","14","7","50.00","10","7","70.00","15","11","73.33"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","17","13","76.47","2","2","100.00","6","5","83.33","6","3","50.00","3","3","100.00"
"10770  :  โรงพยาบาลบางไทร","28","20","71.43","8","7","87.50","5","3","60.00","8","7","87.50","7","3","42.86"
"10771  :  โรงพยาบาลบางบาล","6","2","33.33","3","1","33.33","0","0","0.00","0","0","0.00","3","1","33.33"
"10772  :  โรงพยาบาลบางปะอิน","29","20","68.97","7","6","85.71","6","3","50.00","7","6","85.71","9","5","55.56"
"10773  :  โรงพยาบาลบางปะหัน","13","8","61.54","3","2","66.67","3","1","33.33","5","3","60.00","2","2","100.00"
"10774  :  โรงพยาบาลผักไห่","10","7","70.00","4","3","75.00","2","2","100.00","1","0","0.00","3","2","66.67"
"10775  :  โรงพยาบาลภาชี","27","13","48.15","6","2","33.33","6","3","50.00","8","6","75.00","7","2","28.57"
"10776  :  โรงพยาบาลลาดบัวหลวง","15","13","86.67","2","2","100.00","5","5","100.00","4","4","100.00","4","2","50.00"
"10777  :  โรงพยาบาลวังน้อย","75","55","73.33","14","12","85.71","17","13","76.47","21","17","80.95","23","13","56.52"
"10778  :  โรงพยาบาลบางซ้าย","12","9","75.00","4","3","75.00","3","3","100.00","5","3","60.00","0","0","0.00"
"10779  :  โรงพยาบาลอุทัย","2","2","100.00","2","2","100.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10780  :  โรงพยาบาลมหาราช","11","3","27.27","4","1","25.00","7","2","28.57","0","0","0.00","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","9","5","55.56","1","0","0.00","4","2","50.00","2","1","50.00","2","2","100.00"
"10689  :  โรงพยาบาลอ่างทอง","7","4","57.14","1","1","100.00","2","1","50.00","0","0","0.00","4","2","50.00"
"10782  :  โรงพยาบาลไชโย","22","17","77.27","4","3","75.00","10","8","80.00","6","5","83.33","2","1","50.00"
"10784  :  โรงพยาบาลป่าโมก","23","7","30.43","9","4","44.44","4","2","50.00","7","1","14.29","3","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","17","15","88.24","5","5","100.00","2","1","50.00","6","6","100.00","4","3","75.00"
"10786  :  โรงพยาบาลแสวงหา","43","28","65.12","6","4","66.67","10","7","70.00","11","7","63.64","16","10","62.50"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","10","7","70.00","4","2","50.00","3","2","66.67","1","1","100.00","2","2","100.00"
"10788  :  โรงพยาบาลสามโก้","6","5","83.33","1","1","100.00","1","1","100.00","4","3","75.00","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","97","75","77.32","25","18","72.00","18","16","88.89","25","18","72.00","29","23","79.31"
"10790  :  โรงพยาบาลโคกสำโรง","73","70","95.89","22","22","100.00","20","19","95.00","12","12","100.00","19","17","89.47"
"10791  :  โรงพยาบาลชัยบาดาล","93","55","59.14","23","12","52.17","26","15","57.69","20","15","75.00","24","13","54.17"
"10792  :  โรงพยาบาลท่าวุ้ง","28","20","71.43","9","8","88.89","7","5","71.43","7","5","71.43","5","2","40.00"
"10793  :  โรงพยาบาลท่าหลวง","67","42","62.69","19","9","47.37","19","14","73.68","9","6","66.67","20","13","65.00"
"10794  :  โรงพยาบาลสระโบสถ์","22","17","77.27","6","6","100.00","3","3","100.00","7","4","57.14","6","4","66.67"
"10795  :  โรงพยาบาลโคกเจริญ","30","22","73.33","7","6","85.71","7","7","100.00","7","5","71.43","9","4","44.44"
"10796  :  โรงพยาบาลลำสนธิ","47","28","59.57","15","9","60.00","13","7","53.85","6","2","33.33","13","10","76.92"
"10797  :  โรงพยาบาลหนองม่วง","35","25","71.43","6","6","100.00","5","3","60.00","13","9","69.23","11","7","63.64"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","35","33","94.29","8","8","100.00","10","8","80.00","9","9","100.00","8","8","100.00"
"10693  :  โรงพยาบาลอินทร์บุรี","8","1","12.50","3","0","0.00","2","0","0.00","1","0","0.00","2","1","50.00"
"10798  :  โรงพยาบาลบางระจัน","19","16","84.21","5","5","100.00","3","2","66.67","7","6","85.71","4","3","75.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","69","39","56.52","22","9","40.91","14","8","57.14","17","11","64.71","16","11","68.75"
"10800  :  โรงพยาบาลพรหมบุรี","50","42","84.00","10","6","60.00","11","11","100.00","13","12","92.31","16","13","81.25"
"10801  :  โรงพยาบาลท่าช้าง","14","4","28.57","0","0","0.00","7","3","42.86","2","0","0.00","5","1","20.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","46","46","100.00","14","14","100.00","14","14","100.00","11","11","100.00","7","7","100.00"
"10803  :  โรงพยาบาลวัดสิงห์","23","23","100.00","6","6","100.00","7","7","100.00","8","8","100.00","2","2","100.00"
"10804  :  โรงพยาบาลสรรพยา","21","20","95.24","6","5","83.33","4","4","100.00","7","7","100.00","4","4","100.00"
"10805  :  โรงพยาบาลสรรคบุรี","54","46","85.19","12","10","83.33","9","8","88.89","14","12","85.71","19","16","84.21"
"10806  :  โรงพยาบาลหันคา","56","51","91.07","18","18","100.00","8","7","87.50","10","8","80.00","20","18","90.00"
"27974  :  โรงพยาบาลหนองมะโมง","15","13","86.67","8","7","87.50","3","3","100.00","2","1","50.00","2","2","100.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","83","26","31.33","18","7","38.89","17","7","41.18","25","9","36.00","23","3","13.04"
"10808  :  โรงพยาบาลหนองแค","31","27","87.10","4","3","75.00","6","5","83.33","10","10","100.00","11","9","81.82"
"10809  :  โรงพยาบาลวิหารแดง","43","35","81.40","12","10","83.33","9","8","88.89","9","7","77.78","13","10","76.92"
"10810  :  โรงพยาบาลหนองแซง","25","20","80.00","10","9","90.00","4","2","50.00","5","5","100.00","6","4","66.67"
"10811  :  โรงพยาบาลบ้านหมอ","35","14","40.00","4","0","0.00","12","7","58.33","10","2","20.00","9","5","55.56"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","26","19","73.08","3","3","100.00","10","5","50.00","3","3","100.00","10","8","80.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","18","18","100.00","2","2","100.00","7","7","100.00","6","6","100.00","3","3","100.00"
"10815  :  โรงพยาบาลมวกเหล็ก","69","43","62.32","16","11","68.75","17","12","70.59","13","9","69.23","23","11","47.83"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","30","21","70.00","8","6","75.00","6","3","50.00","8","7","87.50","8","5","62.50"
"11485  :  โรงพยาบาลค่ายอดิศร","21","4","19.05","6","1","16.67","5","0","0.00","6","2","33.33","4","1","25.00"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","266","201","75.56","63","37","58.73","69","56","81.16","64","49","76.56","70","59","84.29"
"10818  :  โรงพยาบาลหนองใหญ่","59","31","52.54","14","7","50.00","10","5","50.00","15","6","40.00","20","13","65.00"
"10819  :  โรงพยาบาลบางละมุง","133","62","46.62","27","15","55.56","37","19","51.35","33","18","54.55","36","10","27.78"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","28","12","42.86","9","5","55.56","7","3","42.86","8","3","37.50","4","1","25.00"
