"โรงพยาบาล","รวม","2558","2559"
"ไตรสมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","7","0","0.00","2","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","116","18","15.52","24","0","0.00","16","1","6.25","41","2","4.88","35","15","42.86"
"10754  :  โรงพยาบาลบางจาก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","120","6","5.00","29","0","0.00","39","0","0.00","28","0","0.00","24","6","25.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","116","1","0.86","32","0","0.00","22","0","0.00","19","0","0.00","43","1","2.33"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","56","2","3.57","15","0","0.00","12","0","0.00","14","0","0.00","15","2","13.33"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","10","0","0.00","2","0","0.00","1","0","0.00","3","0","0.00","4","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","107","1","0.93","44","0","0.00","27","0","0.00","28","1","3.57","8","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","75","7","9.33","15","1","6.67","10","0","0.00","24","0","0.00","26","6","23.08"
"10759  :  โรงพยาบาลไทรน้อย","126","13","10.32","37","0","0.00","22","0","0.00","31","0","0.00","36","13","36.11"
"10760  :  โรงพยาบาลปากเกร็ด","76","3","3.95","22","0","0.00","11","0","0.00","19","0","0.00","24","3","12.50"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","107","1","0.93","31","0","0.00","30","0","0.00","20","0","0.00","26","1","3.85"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","16","1","6.25","7","0","0.00","3","0","0.00","2","0","0.00","4","1","25.00"
"10687  :  โรงพยาบาลปทุมธานี","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","61","3","4.92","14","1","7.14","14","0","0.00","15","1","6.67","18","1","5.56"
"10762  :  โรงพยาบาลธัญบุรี","153","7","4.58","45","1","2.22","38","0","0.00","27","0","0.00","43","6","13.95"
"10763  :  โรงพยาบาลประชาธิปัตย์","141","5","3.55","35","0","0.00","26","0","0.00","42","0","0.00","38","5","13.16"
"10764  :  โรงพยาบาลหนองเสือ","39","11","28.21","7","0","0.00","11","0","0.00","5","0","0.00","16","11","68.75"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","119","9","7.56","35","0","0.00","40","0","0.00","25","2","8.00","19","7","36.84"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","41","2","4.88","11","0","0.00","7","0","0.00","10","1","10.00","13","1","7.69"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","27","3","11.11","6","1","16.67","4","1","25.00","9","0","0.00","8","1","12.50"
"10768  :  โรงพยาบาลท่าเรือ","82","51","62.20","22","12","54.55","24","19","79.17","17","10","58.82","19","10","52.63"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","27","21","77.78","7","6","85.71","7","7","100.00","7","4","57.14","6","4","66.67"
"10771  :  โรงพยาบาลบางบาล","17","14","82.35","4","4","100.00","1","1","100.00","6","5","83.33","6","4","66.67"
"10772  :  โรงพยาบาลบางปะอิน","83","63","75.90","20","16","80.00","14","10","71.43","24","18","75.00","25","19","76.00"
"10773  :  โรงพยาบาลบางปะหัน","11","8","72.73","3","3","100.00","1","1","100.00","3","1","33.33","4","3","75.00"
"10774  :  โรงพยาบาลผักไห่","16","15","93.75","4","4","100.00","4","4","100.00","2","2","100.00","6","5","83.33"
"10775  :  โรงพยาบาลภาชี","72","56","77.78","16","13","81.25","15","11","73.33","21","20","95.24","20","12","60.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","23","18","78.26","7","4","57.14","2","2","100.00","8","7","87.50","6","5","83.33"
"10777  :  โรงพยาบาลวังน้อย","73","56","76.71","24","21","87.50","11","10","90.91","19","14","73.68","19","11","57.89"
"10778  :  โรงพยาบาลบางซ้าย","30","24","80.00","3","3","100.00","7","7","100.00","13","9","69.23","7","5","71.43"
"10779  :  โรงพยาบาลอุทัย","16","12","75.00","5","3","60.00","2","2","100.00","4","3","75.00","5","4","80.00"
"10780  :  โรงพยาบาลมหาราช","14","13","92.86","3","2","66.67","3","3","100.00","6","6","100.00","2","2","100.00"
"10781  :  โรงพยาบาลบ้านแพรก","10","8","80.00","4","4","100.00","1","1","100.00","1","1","100.00","4","2","50.00"
"10689  :  โรงพยาบาลอ่างทอง","15","3","20.00","7","0","0.00","2","0","0.00","1","0","0.00","5","3","60.00"
"10782  :  โรงพยาบาลไชโย","24","2","8.33","9","0","0.00","5","0","0.00","5","0","0.00","5","2","40.00"
"10784  :  โรงพยาบาลป่าโมก","17","0","0.00","5","0","0.00","4","0","0.00","5","0","0.00","3","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","32","4","12.50","7","0","0.00","6","0","0.00","12","0","0.00","7","4","57.14"
"10786  :  โรงพยาบาลแสวงหา","59","14","23.73","18","0","0.00","12","0","0.00","16","4","25.00","13","10","76.92"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","25","1","4.00","6","0","0.00","2","0","0.00","8","0","0.00","9","1","11.11"
"10788  :  โรงพยาบาลสามโก้","21","8","38.10","4","0","0.00","5","0","0.00","1","1","100.00","11","7","63.64"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","12","0","0.00","2","0","0.00","4","0","0.00","3","0","0.00","3","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","85","24","28.24","28","2","7.14","14","0","0.00","18","1","5.56","25","21","84.00"
"10790  :  โรงพยาบาลโคกสำโรง","106","9","8.49","28","0","0.00","24","0","0.00","28","0","0.00","26","9","34.62"
"10791  :  โรงพยาบาลชัยบาดาล","123","12","9.76","36","0","0.00","28","0","0.00","24","0","0.00","35","12","34.29"
"10792  :  โรงพยาบาลท่าวุ้ง","31","1","3.23","12","0","0.00","7","0","0.00","7","0","0.00","5","1","20.00"
"10793  :  โรงพยาบาลท่าหลวง","58","11","18.97","19","0","0.00","10","0","0.00","11","0","0.00","18","11","61.11"
"10794  :  โรงพยาบาลสระโบสถ์","24","2","8.33","7","0","0.00","3","0","0.00","8","0","0.00","6","2","33.33"
"10795  :  โรงพยาบาลโคกเจริญ","45","2","4.44","19","0","0.00","12","0","0.00","8","0","0.00","6","2","33.33"
"10796  :  โรงพยาบาลลำสนธิ","60","6","10.00","12","0","0.00","11","0","0.00","18","0","0.00","19","6","31.58"
"10797  :  โรงพยาบาลหนองม่วง","31","3","9.68","6","0","0.00","6","0","0.00","12","0","0.00","7","3","42.86"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","30","4","13.33","8","0","0.00","9","1","11.11","6","0","0.00","7","3","42.86"
"10693  :  โรงพยาบาลอินทร์บุรี","11","1","9.09","5","1","20.00","3","0","0.00","2","0","0.00","1","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","39","11","28.21","4","0","0.00","10","0","0.00","11","0","0.00","14","11","78.57"
"10799  :  โรงพยาบาลค่ายบางระจัน","79","18","22.78","16","0","0.00","13","0","0.00","28","1","3.57","22","17","77.27"
"10800  :  โรงพยาบาลพรหมบุรี","33","7","21.21","5","0","0.00","10","0","0.00","8","0","0.00","10","7","70.00"
"10801  :  โรงพยาบาลท่าช้าง","7","3","42.86","2","0","0.00","2","0","0.00","0","0","0.00","3","3","100.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","48","11","22.92","16","0","0.00","8","0","0.00","10","0","0.00","14","11","78.57"
"10803  :  โรงพยาบาลวัดสิงห์","13","1","7.69","5","0","0.00","1","0","0.00","4","0","0.00","3","1","33.33"
"10804  :  โรงพยาบาลสรรพยา","26","2","7.69","7","1","14.29","6","0","0.00","6","0","0.00","7","1","14.29"
"10805  :  โรงพยาบาลสรรคบุรี","32","5","15.63","11","0","0.00","3","0","0.00","4","0","0.00","14","5","35.71"
"10806  :  โรงพยาบาลหันคา","48","4","8.33","20","0","0.00","8","0","0.00","13","0","0.00","7","4","57.14"
"27974  :  โรงพยาบาลหนองมะโมง","16","1","6.25","3","0","0.00","7","0","0.00","0","0","0.00","6","1","16.67"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","232","0","0.00","65","0","0.00","65","0","0.00","47","0","0.00","55","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","62","10","16.13","15","0","0.00","13","0","0.00","12","0","0.00","22","10","45.45"
"10808  :  โรงพยาบาลหนองแค","33","11","33.33","4","0","0.00","9","0","0.00","7","0","0.00","13","11","84.62"
"10809  :  โรงพยาบาลวิหารแดง","76","9","11.84","26","0","0.00","13","0","0.00","17","1","5.88","20","8","40.00"
"10810  :  โรงพยาบาลหนองแซง","44","6","13.64","17","0","0.00","10","0","0.00","9","0","0.00","8","6","75.00"
"10811  :  โรงพยาบาลบ้านหมอ","44","5","11.36","10","0","0.00","14","0","0.00","12","0","0.00","8","5","62.50"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","26","2","7.69","3","0","0.00","9","0","0.00","9","0","0.00","5","2","40.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","20","3","15.00","5","0","0.00","5","0","0.00","5","1","20.00","5","2","40.00"
"10815  :  โรงพยาบาลมวกเหล็ก","79","14","17.72","21","0","0.00","18","0","0.00","20","0","0.00","20","14","70.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","30","2","6.67","10","0","0.00","12","0","0.00","6","0","0.00","2","2","100.00"
"11485  :  โรงพยาบาลค่ายอดิศร","55","1","1.82","16","0","0.00","12","0","0.00","9","0","0.00","18","1","5.56"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","289","54","18.69","69","0","0.00","72","1","1.39","66","1","1.52","82","52","63.41"
"10818  :  โรงพยาบาลหนองใหญ่","71","10","14.08","14","0","0.00","17","1","5.88","21","0","0.00","19","9","47.37"
"10819  :  โรงพยาบาลบางละมุง","201","3","1.49","53","1","1.89","43","0","0.00","44","0","0.00","61","2","3.28"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","26","2","7.69","9","0","0.00","6","1","16.67","10","0","0.00","1","1","100.00"
