"โรงพยาบาล","รวม","2561","2562"
"ไตรสมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","45","0","0.00","8","0","0.00","7","0","0.00","11","0","0.00","19","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","130","62","47.69","30","19","63.33","31","15","48.39","31","19","61.29","38","9","23.68"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","103","57","55.34","36","21","58.33","18","9","50.00","21","11","52.38","28","16","57.14"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","151","67","44.37","41","32","78.05","28","5","17.86","34","12","35.29","48","18","37.50"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","84","9","10.71","14","1","7.14","18","3","16.67","24","2","8.33","28","3","10.71"
"28785  :  โรงพยาบาลบางเสาธง","9","1","11.11","1","0","0.00","2","0","0.00","3","1","33.33","3","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","14","9","64.29","2","2","100.00","3","2","66.67","6","3","50.00","3","2","66.67"
"10757  :  โรงพยาบาลบางใหญ่","16","2","12.50","4","0","0.00","2","2","100.00","8","0","0.00","2","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","16","5","31.25","3","2","66.67","4","0","0.00","3","3","100.00","6","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","97","90","92.78","17","14","82.35","15","13","86.67","29","29","100.00","36","34","94.44"
"10760  :  โรงพยาบาลปากเกร็ด","37","7","18.92","9","2","22.22","10","0","0.00","8","0","0.00","10","5","50.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","12","11","91.67","2","2","100.00","1","1","100.00","7","6","85.71","2","2","100.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","32","20","62.50","9","6","66.67","8","7","87.50","12","6","50.00","3","1","33.33"
"10762  :  โรงพยาบาลธัญบุรี","121","62","51.24","40","22","55.00","23","12","52.17","35","21","60.00","23","7","30.43"
"10763  :  โรงพยาบาลประชาธิปัตย์","79","57","72.15","29","20","68.97","19","15","78.95","18","11","61.11","13","11","84.62"
"10764  :  โรงพยาบาลหนองเสือ","39","36","92.31","14","12","85.71","9","9","100.00","9","9","100.00","7","6","85.71"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","60","44","73.33","14","11","78.57","14","11","78.57","13","8","61.54","19","14","73.68"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","40","31","77.50","12","9","75.00","6","5","83.33","9","8","88.89","13","9","69.23"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","19","1","5.26","4","1","25.00","6","0","0.00","4","0","0.00","5","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","66","42","63.64","13","11","84.62","20","15","75.00","20","9","45.00","13","7","53.85"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","18","11","61.11","7","4","57.14","3","2","66.67","4","2","50.00","4","3","75.00"
"10770  :  โรงพยาบาลบางไทร","26","15","57.69","7","3","42.86","6","5","83.33","6","2","33.33","7","5","71.43"
"10771  :  โรงพยาบาลบางบาล","11","9","81.82","5","5","100.00","3","3","100.00","2","1","50.00","1","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","48","21","43.75","8","3","37.50","11","3","27.27","13","8","61.54","16","7","43.75"
"10773  :  โรงพยาบาลบางปะหัน","10","6","60.00","5","4","80.00","2","1","50.00","2","1","50.00","1","0","0.00"
"10774  :  โรงพยาบาลผักไห่","8","6","75.00","1","1","100.00","2","2","100.00","1","0","0.00","4","3","75.00"
"10775  :  โรงพยาบาลภาชี","29","9","31.03","11","7","63.64","4","0","0.00","10","1","10.00","4","1","25.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","22","20","90.91","10","10","100.00","7","7","100.00","3","3","100.00","2","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","81","44","54.32","23","12","52.17","16","10","62.50","19","9","47.37","23","13","56.52"
"10778  :  โรงพยาบาลบางซ้าย","30","18","60.00","8","4","50.00","5","3","60.00","6","3","50.00","11","8","72.73"
"10779  :  โรงพยาบาลอุทัย","7","6","85.71","3","2","66.67","3","3","100.00","0","0","0.00","1","1","100.00"
"10780  :  โรงพยาบาลมหาราช","20","2","10.00","8","2","25.00","2","0","0.00","3","0","0.00","7","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","17","7","41.18","8","5","62.50","3","1","33.33","5","1","20.00","1","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","4","2","50.00","0","0","0.00","1","1","100.00","2","1","50.00","1","0","0.00"
"10782  :  โรงพยาบาลไชโย","11","8","72.73","3","2","66.67","5","3","60.00","1","1","100.00","2","2","100.00"
"10784  :  โรงพยาบาลป่าโมก","21","3","14.29","5","0","0.00","7","1","14.29","5","1","20.00","4","1","25.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","19","18","94.74","1","1","100.00","5","5","100.00","8","8","100.00","5","4","80.00"
"10786  :  โรงพยาบาลแสวงหา","58","53","91.38","18","17","94.44","13","12","92.31","14","12","85.71","13","12","92.31"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","25","11","44.00","4","0","0.00","5","1","20.00","7","4","57.14","9","6","66.67"
"10788  :  โรงพยาบาลสามโก้","22","9","40.91","6","4","66.67","7","4","57.14","4","1","25.00","5","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","82","60","73.17","23","15","65.22","16","11","68.75","18","11","61.11","25","23","92.00"
"10790  :  โรงพยาบาลโคกสำโรง","85","81","95.29","28","26","92.86","23","23","100.00","22","21","95.45","12","11","91.67"
"10791  :  โรงพยาบาลชัยบาดาล","101","26","25.74","19","2","10.53","27","5","18.52","30","12","40.00","25","7","28.00"
"10792  :  โรงพยาบาลท่าวุ้ง","37","34","91.89","7","7","100.00","11","11","100.00","9","8","88.89","10","8","80.00"
"10793  :  โรงพยาบาลท่าหลวง","61","47","77.05","13","10","76.92","14","13","92.86","20","17","85.00","14","7","50.00"
"10794  :  โรงพยาบาลสระโบสถ์","24","19","79.17","5","3","60.00","10","9","90.00","7","5","71.43","2","2","100.00"
"10795  :  โรงพยาบาลโคกเจริญ","41","29","70.73","13","6","46.15","9","8","88.89","7","7","100.00","12","8","66.67"
"10796  :  โรงพยาบาลลำสนธิ","53","31","58.49","15","10","66.67","15","6","40.00","11","8","72.73","12","7","58.33"
"10797  :  โรงพยาบาลหนองม่วง","35","25","71.43","7","7","100.00","8","7","87.50","7","4","57.14","13","7","53.85"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","49","39","79.59","14","13","92.86","12","10","83.33","13","8","61.54","10","8","80.00"
"10693  :  โรงพยาบาลอินทร์บุรี","14","8","57.14","2","2","100.00","3","1","33.33","4","2","50.00","5","3","60.00"
"10798  :  โรงพยาบาลบางระจัน","18","18","100.00","4","4","100.00","10","10","100.00","3","3","100.00","1","1","100.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","53","38","71.70","12","11","91.67","12","8","66.67","11","10","90.91","18","9","50.00"
"10800  :  โรงพยาบาลพรหมบุรี","30","24","80.00","8","6","75.00","6","6","100.00","7","6","85.71","9","6","66.67"
"10801  :  โรงพยาบาลท่าช้าง","14","5","35.71","6","2","33.33","3","2","66.67","1","1","100.00","4","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","28","26","92.86","6","6","100.00","4","4","100.00","10","10","100.00","8","6","75.00"
"10803  :  โรงพยาบาลวัดสิงห์","35","21","60.00","9","4","44.44","9","6","66.67","8","7","87.50","9","4","44.44"
"10804  :  โรงพยาบาลสรรพยา","29","24","82.76","9","5","55.56","11","11","100.00","5","4","80.00","4","4","100.00"
"10805  :  โรงพยาบาลสรรคบุรี","49","33","67.35","13","7","53.85","10","6","60.00","14","9","64.29","12","11","91.67"
"10806  :  โรงพยาบาลหันคา","60","59","98.33","17","17","100.00","8","8","100.00","20","20","100.00","15","14","93.33"
"27974  :  โรงพยาบาลหนองมะโมง","10","10","100.00","3","3","100.00","2","2","100.00","1","1","100.00","4","4","100.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","81","18","22.22","31","6","19.35","18","4","22.22","17","5","29.41","15","3","20.00"
"10808  :  โรงพยาบาลหนองแค","28","21","75.00","8","6","75.00","9","9","100.00","6","5","83.33","5","1","20.00"
"10809  :  โรงพยาบาลวิหารแดง","73","66","90.41","21","21","100.00","17","12","70.59","12","12","100.00","23","21","91.30"
"10810  :  โรงพยาบาลหนองแซง","18","12","66.67","5","3","60.00","5","5","100.00","2","1","50.00","6","3","50.00"
"10811  :  โรงพยาบาลบ้านหมอ","58","20","34.48","12","6","50.00","16","7","43.75","14","6","42.86","16","1","6.25"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","34","30","88.24","5","5","100.00","4","4","100.00","14","12","85.71","11","9","81.82"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","10","10","100.00","2","2","100.00","4","4","100.00","2","2","100.00","2","2","100.00"
"10815  :  โรงพยาบาลมวกเหล็ก","78","2","2.56","16","1","6.25","19","0","0.00","21","0","0.00","22","1","4.55"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","36","29","80.56","11","8","72.73","9","7","77.78","6","6","100.00","10","8","80.00"
"11485  :  โรงพยาบาลค่ายอดิศร","56","6","10.71","18","3","16.67","17","2","11.76","10","0","0.00","11","1","9.09"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","255","218","85.49","68","56","82.35","62","52","83.87","57","53","92.98","68","57","83.82"
"10818  :  โรงพยาบาลหนองใหญ่","50","42","84.00","15","12","80.00","15","13","86.67","10","10","100.00","10","7","70.00"
"10819  :  โรงพยาบาลบางละมุง","245","74","30.20","73","30","41.10","64","28","43.75","50","4","8.00","58","12","20.69"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","27","10","37.04","7","4","57.14","4","2","50.00","7","2","28.57","9","2","22.22"
