"โรงพยาบาล","รวม","2559","2560"
"ไตรสมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","2","1","50.00","1","1","100.00","1","0","0.00","0","0","0.00","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","226","29","12.83","46","4","8.70","86","13","15.12","41","6","14.63","53","6","11.32"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","133","83","62.41","27","15","55.56","31","19","61.29","22","15","68.18","53","34","64.15"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","15","1","6.67","4","1","25.00","3","0","0.00","6","0","0.00","2","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","126","1","0.79","32","0","0.00","26","0","0.00","44","1","2.27","24","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","57","8","14.04","26","4","15.38","14","2","14.29","11","1","9.09","6","1","16.67"
"10757  :  โรงพยาบาลบางใหญ่","68","6","8.82","19","2","10.53","15","0","0.00","12","2","16.67","22","2","9.09"
"10758  :  โรงพยาบาลบางบัวทอง","332","15","4.52","20","2","10.00","77","5","6.49","115","4","3.48","120","4","3.33"
"10759  :  โรงพยาบาลไทรน้อย","73","28","38.36","15","7","46.67","17","4","23.53","19","8","42.11","22","9","40.91"
"10760  :  โรงพยาบาลปากเกร็ด","192","4","2.08","25","0","0.00","46","1","2.17","52","1","1.92","69","2","2.90"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","229","10","4.37","46","2","4.35","45","2","4.44","69","3","4.35","69","3","4.35"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","17","2","11.76","8","1","12.50","3","0","0.00","3","1","33.33","3","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","60","31","51.67","11","3","27.27","17","9","52.94","16","7","43.75","16","12","75.00"
"10762  :  โรงพยาบาลธัญบุรี","105","18","17.14","26","3","11.54","25","4","16.00","28","5","17.86","26","6","23.08"
"10763  :  โรงพยาบาลประชาธิปัตย์","170","19","11.18","37","3","8.11","31","4","12.90","55","6","10.91","47","6","12.77"
"10764  :  โรงพยาบาลหนองเสือ","76","14","18.42","17","1","5.88","16","1","6.25","18","7","38.89","25","5","20.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","93","8","8.60","23","2","8.70","16","1","6.25","21","2","9.52","33","3","9.09"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","38","17","44.74","11","2","18.18","8","3","37.50","11","6","54.55","8","6","75.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","37","4","10.81","5","1","20.00","10","2","20.00","11","1","9.09","11","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","146","46","31.51","42","1","2.38","23","12","52.17","26","10","38.46","55","23","41.82"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","37","31","83.78","11","11","100.00","10","5","50.00","8","7","87.50","8","8","100.00"
"10771  :  โรงพยาบาลบางบาล","16","13","81.25","6","6","100.00","4","3","75.00","3","1","33.33","3","3","100.00"
"10772  :  โรงพยาบาลบางปะอิน","190","7","3.68","50","2","4.00","43","1","2.33","48","1","2.08","49","3","6.12"
"10773  :  โรงพยาบาลบางปะหัน","6","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00"
"10774  :  โรงพยาบาลผักไห่","22","16","72.73","5","2","40.00","5","4","80.00","5","5","100.00","7","5","71.43"
"10775  :  โรงพยาบาลภาชี","62","2","3.23","15","0","0.00","9","1","11.11","12","0","0.00","26","1","3.85"
"10776  :  โรงพยาบาลลาดบัวหลวง","16","16","100.00","2","2","100.00","7","7","100.00","2","2","100.00","5","5","100.00"
"10777  :  โรงพยาบาลวังน้อย","103","7","6.80","21","1","4.76","23","2","8.70","25","2","8.00","34","2","5.88"
"10778  :  โรงพยาบาลบางซ้าย","46","13","28.26","11","4","36.36","13","4","30.77","7","2","28.57","15","3","20.00"
"10779  :  โรงพยาบาลอุทัย","10","1","10.00","3","0","0.00","2","0","0.00","0","0","0.00","5","1","20.00"
"10780  :  โรงพยาบาลมหาราช","30","16","53.33","9","4","44.44","9","6","66.67","3","2","66.67","9","4","44.44"
"10781  :  โรงพยาบาลบ้านแพรก","14","0","0.00","5","0","0.00","3","0","0.00","3","0","0.00","3","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","17","7","41.18","5","1","20.00","5","3","60.00","2","0","0.00","5","3","60.00"
"10782  :  โรงพยาบาลไชโย","26","4","15.38","11","1","9.09","4","1","25.00","4","0","0.00","7","2","28.57"
"10784  :  โรงพยาบาลป่าโมก","45","1","2.22","10","0","0.00","12","0","0.00","14","1","7.14","9","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","32","27","84.38","11","9","81.82","5","3","60.00","7","7","100.00","9","8","88.89"
"10786  :  โรงพยาบาลแสวงหา","73","27","36.99","14","3","21.43","20","4","20.00","18","7","38.89","21","13","61.90"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","66","2","3.03","23","1","4.35","18","0","0.00","12","0","0.00","13","1","7.69"
"10788  :  โรงพยาบาลสามโก้","25","7","28.00","4","1","25.00","4","0","0.00","7","4","57.14","10","2","20.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","13","3","23.08","7","1","14.29","3","1","33.33","0","0","0.00","3","1","33.33"
"10789  :  โรงพยาบาลพัฒนานิคม","94","57","60.64","34","15","44.12","22","13","59.09","18","16","88.89","20","13","65.00"
"10790  :  โรงพยาบาลโคกสำโรง","120","39","32.50","37","9","24.32","27","2","7.41","23","9","39.13","33","19","57.58"
"10791  :  โรงพยาบาลชัยบาดาล","196","5","2.55","42","0","0.00","43","1","2.33","53","1","1.89","58","3","5.17"
"10792  :  โรงพยาบาลท่าวุ้ง","23","9","39.13","3","1","33.33","10","4","40.00","6","2","33.33","4","2","50.00"
"10793  :  โรงพยาบาลท่าหลวง","74","32","43.24","23","12","52.17","16","4","25.00","18","3","16.67","17","13","76.47"
"10794  :  โรงพยาบาลสระโบสถ์","45","24","53.33","12","3","25.00","13","6","46.15","7","6","85.71","13","9","69.23"
"10795  :  โรงพยาบาลโคกเจริญ","73","50","68.49","16","9","56.25","19","18","94.74","13","5","38.46","25","18","72.00"
"10796  :  โรงพยาบาลลำสนธิ","68","48","70.59","11","7","63.64","16","13","81.25","19","14","73.68","22","14","63.64"
"10797  :  โรงพยาบาลหนองม่วง","47","26","55.32","12","9","75.00","11","6","54.55","12","7","58.33","12","4","33.33"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","60","1","1.67","19","0","0.00","9","0","0.00","18","0","0.00","14","1","7.14"
"10693  :  โรงพยาบาลอินทร์บุรี","19","0","0.00","7","0","0.00","2","0","0.00","6","0","0.00","4","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","36","4","11.11","10","1","10.00","8","2","25.00","10","1","10.00","8","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","87","1","1.15","17","0","0.00","18","0","0.00","27","0","0.00","25","1","4.00"
"10800  :  โรงพยาบาลพรหมบุรี","46","2","4.35","14","0","0.00","9","0","0.00","8","0","0.00","15","2","13.33"
"10801  :  โรงพยาบาลท่าช้าง","13","0","0.00","1","0","0.00","3","0","0.00","3","0","0.00","6","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","53","1","1.89","7","0","0.00","20","0","0.00","20","1","5.00","6","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","24","4","16.67","3","0","0.00","4","1","25.00","6","1","16.67","11","2","18.18"
"10804  :  โรงพยาบาลสรรพยา","25","5","20.00","5","1","20.00","8","0","0.00","5","0","0.00","7","4","57.14"
"10805  :  โรงพยาบาลสรรคบุรี","83","19","22.89","20","4","20.00","16","6","37.50","29","4","13.79","18","5","27.78"
"10806  :  โรงพยาบาลหันคา","89","31","34.83","29","4","13.79","20","6","30.00","20","10","50.00","20","11","55.00"
"27974  :  โรงพยาบาลหนองมะโมง","11","3","27.27","2","0","0.00","4","1","25.00","3","1","33.33","2","1","50.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","413","13","3.15","100","1","1.00","127","2","1.57","92","3","3.26","94","7","7.45"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","155","19","12.26","39","1","2.56","33","3","9.09","38","9","23.68","45","6","13.33"
"10808  :  โรงพยาบาลหนองแค","34","13","38.24","12","5","41.67","6","1","16.67","10","5","50.00","6","2","33.33"
"10809  :  โรงพยาบาลวิหารแดง","79","16","20.25","24","0","0.00","12","0","0.00","21","7","33.33","22","9","40.91"
"10810  :  โรงพยาบาลหนองแซง","44","2","4.55","11","0","0.00","10","0","0.00","12","1","8.33","11","1","9.09"
"10811  :  โรงพยาบาลบ้านหมอ","59","0","0.00","17","0","0.00","14","0","0.00","13","0","0.00","15","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","26","3","11.54","11","1","9.09","6","0","0.00","5","0","0.00","4","2","50.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","20","11","55.00","5","1","20.00","5","2","40.00","4","4","100.00","6","4","66.67"
"10815  :  โรงพยาบาลมวกเหล็ก","92","0","0.00","22","0","0.00","23","0","0.00","30","0","0.00","17","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","197","7","3.55","63","0","0.00","40","1","2.50","44","3","6.82","50","3","6.00"
"11485  :  โรงพยาบาลค่ายอดิศร","130","2","1.54","36","0","0.00","37","1","2.70","27","0","0.00","30","1","3.33"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","478","26","5.44","111","6","5.41","126","9","7.14","105","6","5.71","136","5","3.68"
"10818  :  โรงพยาบาลหนองใหญ่","104","44","42.31","31","7","22.58","19","10","52.63","27","14","51.85","27","13","48.15"
"10819  :  โรงพยาบาลบางละมุง","447","7","1.57","113","0","0.00","105","1","0.95","107","2","1.87","122","4","3.28"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","49","15","30.61","14","0","0.00","7","3","42.86","15","9","60.00","13","3","23.08"
