"โรงพยาบาล","รวม","2563","2564"
"ไตรสมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","180","23","12.78","40","10","25.00","41","4","9.76","41","5","12.20","58","4","6.90"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","140","26","18.57","33","4","12.12","32","4","12.50","43","10","23.26","32","8","25.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","189","51","26.98","50","18","36.00","48","15","31.25","38","5","13.16","53","13","24.53"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","111","4","3.60","33","3","9.09","23","0","0.00","29","1","3.45","26","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","32","7","21.88","7","1","14.29","9","0","0.00","9","4","44.44","7","2","28.57"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","16","4","25.00","4","2","50.00","6","0","0.00","2","0","0.00","4","2","50.00"
"10757  :  โรงพยาบาลบางใหญ่","227","13","5.73","55","3","5.45","62","4","6.45","58","4","6.90","52","2","3.85"
"10758  :  โรงพยาบาลบางบัวทอง","35","2","5.71","8","0","0.00","5","0","0.00","12","1","8.33","10","1","10.00"
"10759  :  โรงพยาบาลไทรน้อย","94","46","48.94","24","12","50.00","25","9","36.00","25","14","56.00","20","11","55.00"
"10760  :  โรงพยาบาลปากเกร็ด","49","1","2.04","14","0","0.00","16","0","0.00","12","1","8.33","7","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","12","1","8.33","4","1","25.00","2","0","0.00","4","0","0.00","2","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","32","5","15.63","8","1","12.50","6","3","50.00","7","0","0.00","11","1","9.09"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","62","33","53.23","15","8","53.33","15","7","46.67","18","10","55.56","14","8","57.14"
"10762  :  โรงพยาบาลธัญบุรี","150","36","24.00","40","12","30.00","35","8","22.86","42","10","23.81","33","6","18.18"
"10763  :  โรงพยาบาลประชาธิปัตย์","87","15","17.24","33","2","6.06","25","4","16.00","13","7","53.85","16","2","12.50"
"10764  :  โรงพยาบาลหนองเสือ","56","30","53.57","18","5","27.78","13","7","53.85","14","11","78.57","11","7","63.64"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","93","34","36.56","22","6","27.27","23","8","34.78","22","11","50.00","26","9","34.62"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","37","26","70.27","8","5","62.50","7","6","85.71","12","8","66.67","10","7","70.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","85","36","42.35","26","8","30.77","22","9","40.91","20","11","55.00","17","8","47.06"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","11","7","63.64","3","2","66.67","2","1","50.00","3","2","66.67","3","2","66.67"
"10770  :  โรงพยาบาลบางไทร","42","21","50.00","10","6","60.00","10","6","60.00","14","5","35.71","8","4","50.00"
"10771  :  โรงพยาบาลบางบาล","21","15","71.43","4","4","100.00","8","7","87.50","4","2","50.00","5","2","40.00"
"10772  :  โรงพยาบาลบางปะอิน","28","6","21.43","5","2","40.00","6","2","33.33","9","2","22.22","8","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","8","3","37.50","0","0","0.00","4","1","25.00","0","0","0.00","4","2","50.00"
"10774  :  โรงพยาบาลผักไห่","6","4","66.67","2","1","50.00","0","0","0.00","3","2","66.67","1","1","100.00"
"10775  :  โรงพยาบาลภาชี","40","2","5.00","10","0","0.00","11","2","18.18","13","0","0.00","6","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","28","26","92.86","6","4","66.67","7","7","100.00","8","8","100.00","7","7","100.00"
"10777  :  โรงพยาบาลวังน้อย","89","23","25.84","21","9","42.86","23","7","30.43","24","4","16.67","21","3","14.29"
"10778  :  โรงพยาบาลบางซ้าย","29","11","37.93","9","3","33.33","7","3","42.86","0","0","0.00","13","5","38.46"
"10779  :  โรงพยาบาลอุทัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10780  :  โรงพยาบาลมหาราช","20","17","85.00","6","6","100.00","3","2","66.67","5","5","100.00","6","4","66.67"
"10781  :  โรงพยาบาลบ้านแพรก","17","9","52.94","4","1","25.00","6","3","50.00","2","1","50.00","5","4","80.00"
"10689  :  โรงพยาบาลอ่างทอง","12","1","8.33","3","0","0.00","3","0","0.00","3","0","0.00","3","1","33.33"
"10782  :  โรงพยาบาลไชโย","18","5","27.78","4","0","0.00","5","1","20.00","5","2","40.00","4","2","50.00"
"10784  :  โรงพยาบาลป่าโมก","27","0","0.00","9","0","0.00","7","0","0.00","4","0","0.00","7","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","21","15","71.43","4","4","100.00","4","3","75.00","3","1","33.33","10","7","70.00"
"10786  :  โรงพยาบาลแสวงหา","59","46","77.97","17","13","76.47","11","6","54.55","18","16","88.89","13","11","84.62"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","26","3","11.54","10","2","20.00","5","0","0.00","4","0","0.00","7","1","14.29"
"10788  :  โรงพยาบาลสามโก้","16","3","18.75","2","0","0.00","4","1","25.00","4","0","0.00","6","2","33.33"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","94","55","58.51","23","16","69.57","23","13","56.52","22","13","59.09","26","13","50.00"
"10790  :  โรงพยาบาลโคกสำโรง","77","69","89.61","18","17","94.44","20","18","90.00","23","21","91.30","16","13","81.25"
"10791  :  โรงพยาบาลชัยบาดาล","128","32","25.00","36","6","16.67","40","5","12.50","24","11","45.83","28","10","35.71"
"10792  :  โรงพยาบาลท่าวุ้ง","25","17","68.00","9","6","66.67","3","2","66.67","3","3","100.00","10","6","60.00"
"10793  :  โรงพยาบาลท่าหลวง","68","58","85.29","18","14","77.78","15","11","73.33","19","18","94.74","16","15","93.75"
"10794  :  โรงพยาบาลสระโบสถ์","29","23","79.31","9","7","77.78","7","7","100.00","4","4","100.00","9","5","55.56"
"10795  :  โรงพยาบาลโคกเจริญ","65","50","76.92","18","16","88.89","13","8","61.54","15","13","86.67","19","13","68.42"
"10796  :  โรงพยาบาลลำสนธิ","68","44","64.71","19","14","73.68","10","6","60.00","14","9","64.29","25","15","60.00"
"10797  :  โรงพยาบาลหนองม่วง","46","27","58.70","8","4","50.00","14","9","64.29","12","5","41.67","12","9","75.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","42","28","66.67","17","10","58.82","9","9","100.00","8","5","62.50","8","4","50.00"
"10693  :  โรงพยาบาลอินทร์บุรี","22","2","9.09","2","0","0.00","7","0","0.00","10","2","20.00","3","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","30","18","60.00","11","8","72.73","4","2","50.00","8","3","37.50","7","5","71.43"
"10799  :  โรงพยาบาลค่ายบางระจัน","77","43","55.84","23","13","56.52","13","7","53.85","25","13","52.00","16","10","62.50"
"10800  :  โรงพยาบาลพรหมบุรี","36","25","69.44","9","7","77.78","8","7","87.50","10","6","60.00","9","5","55.56"
"10801  :  โรงพยาบาลท่าช้าง","12","4","33.33","4","0","0.00","3","3","100.00","3","1","33.33","2","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","56","51","91.07","20","18","90.00","9","9","100.00","12","11","91.67","15","13","86.67"
"10803  :  โรงพยาบาลวัดสิงห์","38","5","13.16","9","1","11.11","12","3","25.00","7","0","0.00","10","1","10.00"
"10804  :  โรงพยาบาลสรรพยา","24","18","75.00","5","2","40.00","4","3","75.00","6","6","100.00","9","7","77.78"
"10805  :  โรงพยาบาลสรรคบุรี","36","18","50.00","13","7","53.85","3","2","66.67","11","7","63.64","9","2","22.22"
"10806  :  โรงพยาบาลหันคา","80","45","56.25","18","15","83.33","21","12","57.14","15","12","80.00","26","6","23.08"
"27974  :  โรงพยาบาลหนองมะโมง","9","8","88.89","4","4","100.00","1","1","100.00","3","3","100.00","1","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","113","37","32.74","32","8","25.00","27","13","48.15","30","12","40.00","24","4","16.67"
"10808  :  โรงพยาบาลหนองแค","15","13","86.67","3","2","66.67","2","2","100.00","6","6","100.00","4","3","75.00"
"10809  :  โรงพยาบาลวิหารแดง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","32","12","37.50","6","2","33.33","10","6","60.00","6","3","50.00","10","1","10.00"
"10811  :  โรงพยาบาลบ้านหมอ","49","27","55.10","10","8","80.00","5","3","60.00","19","10","52.63","15","6","40.00"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","21","10","47.62","4","2","50.00","7","6","85.71","3","1","33.33","7","1","14.29"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","22","20","90.91","6","5","83.33","10","9","90.00","1","1","100.00","5","5","100.00"
"10815  :  โรงพยาบาลมวกเหล็ก","76","27","35.53","21","4","19.05","20","12","60.00","16","6","37.50","19","5","26.32"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","37","27","72.97","9","6","66.67","6","3","50.00","11","10","90.91","11","8","72.73"
"11485  :  โรงพยาบาลค่ายอดิศร","79","10","12.66","27","5","18.52","11","1","9.09","19","1","5.26","22","3","13.64"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","378","67","17.72","91","10","10.99","97","4","4.12","96","16","16.67","94","37","39.36"
"10818  :  โรงพยาบาลหนองใหญ่","66","27","40.91","18","4","22.22","12","8","66.67","17","8","47.06","19","7","36.84"
"10819  :  โรงพยาบาลบางละมุง","357","15","4.20","92","7","7.61","84","2","2.38","87","3","3.45","94","3","3.19"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","30","11","36.67","8","3","37.50","6","2","33.33","9","2","22.22","7","4","57.14"
