"โรงพยาบาล","รวม","2558","2559"
"ไตรสมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","8","0","0.00","3","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","112","2","1.79","28","0","0.00","29","0","0.00","24","1","4.17","31","1","3.23"
"10754  :  โรงพยาบาลบางจาก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","161","11","6.83","32","0","0.00","32","0","0.00","38","4","10.53","59","7","11.86"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","221","7","3.17","62","1","1.61","34","1","2.94","48","3","6.25","77","2","2.60"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","5","1","20.00","2","0","0.00","0","0","0.00","0","0","0.00","3","1","33.33"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","59","0","0.00","17","0","0.00","13","0","0.00","18","0","0.00","11","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","16","2","12.50","7","1","14.29","5","1","20.00","4","0","0.00","0","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","152","3","1.97","35","0","0.00","36","1","2.78","35","1","2.86","46","1","2.17"
"10758  :  โรงพยาบาลบางบัวทอง","92","2","2.17","24","0","0.00","18","0","0.00","23","1","4.35","27","1","3.70"
"10759  :  โรงพยาบาลไทรน้อย","173","18","10.40","58","3","5.17","36","6","16.67","34","2","5.88","45","7","15.56"
"10760  :  โรงพยาบาลปากเกร็ด","115","1","0.87","23","0","0.00","29","1","3.45","31","0","0.00","32","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","156","13","8.33","39","5","12.82","41","2","4.88","39","4","10.26","37","2","5.41"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","12","0","0.00","5","0","0.00","3","0","0.00","3","0","0.00","1","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","59","9","15.25","18","3","16.67","11","0","0.00","16","3","18.75","14","3","21.43"
"10762  :  โรงพยาบาลธัญบุรี","191","12","6.28","34","3","8.82","42","1","2.38","48","5","10.42","67","3","4.48"
"10763  :  โรงพยาบาลประชาธิปัตย์","166","9","5.42","52","2","3.85","30","2","6.67","36","3","8.33","48","2","4.17"
"10764  :  โรงพยาบาลหนองเสือ","68","7","10.29","22","1","4.55","20","5","25.00","13","1","7.69","13","0","0.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","94","7","7.45","16","1","6.25","25","3","12.00","27","2","7.41","26","1","3.85"
"10766  :  โรงพยาบาลลำลูกกา","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","54","7","12.96","14","0","0.00","10","2","20.00","15","1","6.67","15","4","26.67"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","22","0","0.00","5","0","0.00","7","0","0.00","5","0","0.00","5","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","87","0","0.00","16","0","0.00","15","0","0.00","28","0","0.00","28","0","0.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","37","26","70.27","7","4","57.14","7","5","71.43","12","11","91.67","11","6","54.55"
"10771  :  โรงพยาบาลบางบาล","19","0","0.00","2","0","0.00","6","0","0.00","8","0","0.00","3","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","89","0","0.00","22","0","0.00","20","0","0.00","20","0","0.00","27","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","9","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00","4","0","0.00"
"10774  :  โรงพยาบาลผักไห่","12","1","8.33","4","1","25.00","1","0","0.00","6","0","0.00","1","0","0.00"
"10775  :  โรงพยาบาลภาชี","54","1","1.85","15","0","0.00","12","0","0.00","11","0","0.00","16","1","6.25"
"10776  :  โรงพยาบาลลาดบัวหลวง","32","15","46.88","5","4","80.00","10","1","10.00","6","5","83.33","11","5","45.45"
"10777  :  โรงพยาบาลวังน้อย","71","0","0.00","16","0","0.00","14","0","0.00","22","0","0.00","19","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","37","5","13.51","11","0","0.00","5","0","0.00","10","0","0.00","11","5","45.45"
"10779  :  โรงพยาบาลอุทัย","15","0","0.00","5","0","0.00","1","0","0.00","3","0","0.00","6","0","0.00"
"10780  :  โรงพยาบาลมหาราช","12","0","0.00","2","0","0.00","2","0","0.00","3","0","0.00","5","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","23","0","0.00","6","0","0.00","6","0","0.00","6","0","0.00","5","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","13","0","0.00","6","0","0.00","3","0","0.00","2","0","0.00","2","0","0.00"
"10782  :  โรงพยาบาลไชโย","34","8","23.53","8","1","12.50","5","2","40.00","8","1","12.50","13","4","30.77"
"10784  :  โรงพยาบาลป่าโมก","26","1","3.85","3","0","0.00","9","0","0.00","6","1","16.67","8","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","29","11","37.93","11","0","0.00","6","2","33.33","6","4","66.67","6","5","83.33"
"10786  :  โรงพยาบาลแสวงหา","62","3","4.84","18","0","0.00","16","1","6.25","15","0","0.00","13","2","15.38"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","44","0","0.00","12","0","0.00","8","0","0.00","14","0","0.00","10","0","0.00"
"10788  :  โรงพยาบาลสามโก้","24","0","0.00","6","0","0.00","8","0","0.00","6","0","0.00","4","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","1","1","100.00","1","1","100.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","13","0","0.00","1","0","0.00","5","0","0.00","4","0","0.00","3","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","86","4","4.65","21","2","9.52","14","1","7.14","19","0","0.00","32","1","3.13"
"10790  :  โรงพยาบาลโคกสำโรง","125","0","0.00","28","0","0.00","40","0","0.00","22","0","0.00","35","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","196","6","3.06","54","3","5.56","42","1","2.38","40","1","2.50","60","1","1.67"
"10792  :  โรงพยาบาลท่าวุ้ง","47","8","17.02","13","4","30.77","8","0","0.00","15","3","20.00","11","1","9.09"
"10793  :  โรงพยาบาลท่าหลวง","77","34","44.16","21","0","0.00","22","14","63.64","17","11","64.71","17","9","52.94"
"10794  :  โรงพยาบาลสระโบสถ์","79","12","15.19","25","0","0.00","16","0","0.00","15","3","20.00","23","9","39.13"
"10795  :  โรงพยาบาลโคกเจริญ","83","64","77.11","23","15","65.22","24","19","79.17","17","13","76.47","19","17","89.47"
"10796  :  โรงพยาบาลลำสนธิ","76","29","38.16","20","9","45.00","14","8","57.14","20","4","20.00","22","8","36.36"
"10797  :  โรงพยาบาลหนองม่วง","66","35","53.03","12","6","50.00","15","10","66.67","19","9","47.37","20","10","50.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","66","0","0.00","24","0","0.00","12","0","0.00","8","0","0.00","22","0","0.00"
"10693  :  โรงพยาบาลอินทร์บุรี","14","1","7.14","2","0","0.00","1","0","0.00","5","0","0.00","6","1","16.67"
"10798  :  โรงพยาบาลบางระจัน","41","1","2.44","8","0","0.00","8","0","0.00","9","0","0.00","16","1","6.25"
"10799  :  โรงพยาบาลค่ายบางระจัน","78","0","0.00","20","0","0.00","22","0","0.00","15","0","0.00","21","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","49","0","0.00","17","0","0.00","8","0","0.00","15","0","0.00","9","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","15","0","0.00","2","0","0.00","4","0","0.00","6","0","0.00","3","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","54","2","3.70","15","1","6.67","7","1","14.29","16","0","0.00","16","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","16","2","12.50","8","1","12.50","3","1","33.33","1","0","0.00","4","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","22","0","0.00","3","0","0.00","3","0","0.00","4","0","0.00","12","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","53","3","5.66","17","2","11.76","10","1","10.00","14","0","0.00","12","0","0.00"
"10806  :  โรงพยาบาลหันคา","79","2","2.53","21","0","0.00","12","0","0.00","23","1","4.35","23","1","4.35"
"27974  :  โรงพยาบาลหนองมะโมง","11","6","54.55","4","1","25.00","1","0","0.00","6","5","83.33","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","274","2","0.73","43","0","0.00","50","1","2.00","83","1","1.20","98","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","90","1","1.11","21","0","0.00","20","0","0.00","23","1","4.35","26","0","0.00"
"10808  :  โรงพยาบาลหนองแค","26","0","0.00","8","0","0.00","6","0","0.00","6","0","0.00","6","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","76","0","0.00","18","0","0.00","16","0","0.00","19","0","0.00","23","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","31","0","0.00","5","0","0.00","8","0","0.00","14","0","0.00","4","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","67","0","0.00","14","0","0.00","14","0","0.00","18","0","0.00","21","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","43","3","6.98","8","0","0.00","11","1","9.09","8","0","0.00","16","2","12.50"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","20","1","5.00","6","0","0.00","2","1","50.00","6","0","0.00","6","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","97","0","0.00","29","0","0.00","17","0","0.00","28","0","0.00","23","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","40","0","0.00","10","0","0.00","6","0","0.00","9","0","0.00","15","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","77","2","2.60","12","0","0.00","22","0","0.00","24","0","0.00","19","2","10.53"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","219","11","5.02","54","0","0.00","53","1","1.89","52","4","7.69","60","6","10.00"
"10818  :  โรงพยาบาลหนองใหญ่","95","11","11.58","27","0","0.00","24","4","16.67","21","3","14.29","23","4","17.39"
"10819  :  โรงพยาบาลบางละมุง","188","8","4.26","44","2","4.55","30","1","3.33","45","2","4.44","69","3","4.35"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","47","21","44.68","11","5","45.45","9","6","66.67","14","7","50.00","13","3","23.08"
