"โรงพยาบาล","รวม","2559","2560"
"ไตรสมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","7","2","28.57","2","2","100.00","2","0","0.00","0","0","0.00","3","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","1","1","100.00","0","0","0.00","0","0","0.00","1","1","100.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","121","41","33.88","37","12","32.43","33","10","30.30","25","9","36.00","26","10","38.46"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","111","80","72.07","27","23","85.19","17","12","70.59","31","20","64.52","36","25","69.44"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","52","6","11.54","15","1","6.67","13","3","23.08","10","1","10.00","14","1","7.14"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","25","10","40.00","8","3","37.50","2","1","50.00","5","2","40.00","10","4","40.00"
"10757  :  โรงพยาบาลบางใหญ่","63","5","7.94","31","2","6.45","9","1","11.11","17","2","11.76","6","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","47","7","14.89","5","0","0.00","4","1","25.00","21","2","9.52","17","4","23.53"
"10759  :  โรงพยาบาลไทรน้อย","94","56","59.57","32","14","43.75","17","12","70.59","19","13","68.42","26","17","65.38"
"10760  :  โรงพยาบาลปากเกร็ด","67","23","34.33","17","1","5.88","13","0","0.00","17","8","47.06","20","14","70.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","196","20","10.20","59","5","8.47","48","5","10.42","39","6","15.38","50","4","8.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","25","8","32.00","10","4","40.00","2","0","0.00","6","2","33.33","7","2","28.57"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","54","33","61.11","12","10","83.33","13","5","38.46","16","12","75.00","13","6","46.15"
"10762  :  โรงพยาบาลธัญบุรี","64","21","32.81","20","9","45.00","16","3","18.75","10","3","30.00","18","6","33.33"
"10763  :  โรงพยาบาลประชาธิปัตย์","129","51","39.53","31","16","51.61","25","8","32.00","40","16","40.00","33","11","33.33"
"10764  :  โรงพยาบาลหนองเสือ","45","33","73.33","13","6","46.15","12","10","83.33","4","4","100.00","16","13","81.25"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","75","59","78.67","23","20","86.96","23","19","82.61","15","13","86.67","14","7","50.00"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","38","23","60.53","7","3","42.86","9","2","22.22","6","5","83.33","16","13","81.25"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","30","4","13.33","6","1","16.67","6","3","50.00","10","0","0.00","8","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","86","51","59.30","26","12","46.15","24","18","75.00","17","10","58.82","19","11","57.89"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","22","17","77.27","7","3","42.86","7","7","100.00","3","2","66.67","5","5","100.00"
"10771  :  โรงพยาบาลบางบาล","14","13","92.86","4","4","100.00","2","2","100.00","5","4","80.00","3","3","100.00"
"10772  :  โรงพยาบาลบางปะอิน","182","65","35.71","43","19","44.19","36","8","22.22","54","19","35.19","49","19","38.78"
"10773  :  โรงพยาบาลบางปะหัน","12","7","58.33","4","3","75.00","1","1","100.00","3","1","33.33","4","2","50.00"
"10774  :  โรงพยาบาลผักไห่","18","17","94.44","4","4","100.00","5","5","100.00","3","3","100.00","6","5","83.33"
"10775  :  โรงพยาบาลภาชี","82","32","39.02","17","8","47.06","14","3","21.43","25","10","40.00","26","11","42.31"
"10776  :  โรงพยาบาลลาดบัวหลวง","21","21","100.00","8","8","100.00","2","2","100.00","6","6","100.00","5","5","100.00"
"10777  :  โรงพยาบาลวังน้อย","92","53","57.61","31","16","51.61","19","11","57.89","22","13","59.09","20","13","65.00"
"10778  :  โรงพยาบาลบางซ้าย","31","17","54.84","3","3","100.00","10","5","50.00","11","5","45.45","7","4","57.14"
"10779  :  โรงพยาบาลอุทัย","9","6","66.67","3","1","33.33","2","2","100.00","2","1","50.00","2","2","100.00"
"10780  :  โรงพยาบาลมหาราช","17","17","100.00","3","3","100.00","4","4","100.00","8","8","100.00","2","2","100.00"
"10781  :  โรงพยาบาลบ้านแพรก","11","7","63.64","4","4","100.00","2","1","50.00","1","1","100.00","4","1","25.00"
"10689  :  โรงพยาบาลอ่างทอง","15","10","66.67","7","4","57.14","2","2","100.00","1","1","100.00","5","3","60.00"
"10782  :  โรงพยาบาลไชโย","24","5","20.83","9","0","0.00","5","1","20.00","5","2","40.00","5","2","40.00"
"10784  :  โรงพยาบาลป่าโมก","17","3","17.65","5","0","0.00","4","0","0.00","5","3","60.00","3","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","32","25","78.13","7","6","85.71","6","6","100.00","12","8","66.67","7","5","71.43"
"10786  :  โรงพยาบาลแสวงหา","59","41","69.49","18","11","61.11","12","8","66.67","16","12","75.00","13","10","76.92"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","25","1","4.00","6","1","16.67","2","0","0.00","8","0","0.00","9","0","0.00"
"10788  :  โรงพยาบาลสามโก้","21","14","66.67","4","3","75.00","5","4","80.00","1","0","0.00","11","7","63.64"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","10","0","0.00","2","0","0.00","3","0","0.00","3","0","0.00","2","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","85","68","80.00","28","22","78.57","15","13","86.67","18","14","77.78","24","19","79.17"
"10790  :  โรงพยาบาลโคกสำโรง","95","70","73.68","27","22","81.48","23","13","56.52","24","17","70.83","21","18","85.71"
"10791  :  โรงพยาบาลชัยบาดาล","123","57","46.34","37","17","45.95","27","12","44.44","23","16","69.57","36","12","33.33"
"10792  :  โรงพยาบาลท่าวุ้ง","29","16","55.17","12","9","75.00","6","4","66.67","6","1","16.67","5","2","40.00"
"10793  :  โรงพยาบาลท่าหลวง","60","54","90.00","19","19","100.00","12","9","75.00","11","11","100.00","18","15","83.33"
"10794  :  โรงพยาบาลสระโบสถ์","26","22","84.62","7","6","85.71","5","5","100.00","8","5","62.50","6","6","100.00"
"10795  :  โรงพยาบาลโคกเจริญ","40","37","92.50","18","18","100.00","11","9","81.82","4","4","100.00","7","6","85.71"
"10796  :  โรงพยาบาลลำสนธิ","62","39","62.90","12","9","75.00","10","3","30.00","20","13","65.00","20","14","70.00"
"10797  :  โรงพยาบาลหนองม่วง","34","13","38.24","7","3","42.86","6","0","0.00","11","4","36.36","10","6","60.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","21","21","100.00","7","7","100.00","5","5","100.00","5","5","100.00","4","4","100.00"
"10693  :  โรงพยาบาลอินทร์บุรี","14","11","78.57","5","4","80.00","2","2","100.00","4","3","75.00","3","2","66.67"
"10798  :  โรงพยาบาลบางระจัน","34","32","94.12","4","4","100.00","9","9","100.00","8","8","100.00","13","11","84.62"
"10799  :  โรงพยาบาลค่ายบางระจัน","44","40","90.91","11","10","90.91","8","8","100.00","13","11","84.62","12","11","91.67"
"10800  :  โรงพยาบาลพรหมบุรี","33","27","81.82","4","4","100.00","10","10","100.00","9","6","66.67","10","7","70.00"
"10801  :  โรงพยาบาลท่าช้าง","7","6","85.71","2","2","100.00","2","2","100.00","0","0","0.00","3","2","66.67"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","47","33","70.21","14","11","78.57","10","7","70.00","10","5","50.00","13","10","76.92"
"10803  :  โรงพยาบาลวัดสิงห์","17","5","29.41","7","1","14.29","2","1","50.00","4","1","25.00","4","2","50.00"
"10804  :  โรงพยาบาลสรรพยา","27","18","66.67","7","5","71.43","4","3","75.00","7","6","85.71","9","4","44.44"
"10805  :  โรงพยาบาลสรรคบุรี","31","15","48.39","8","5","62.50","1","1","100.00","4","3","75.00","18","6","33.33"
"10806  :  โรงพยาบาลหันคา","55","42","76.36","21","18","85.71","9","8","88.89","16","12","75.00","9","4","44.44"
"27974  :  โรงพยาบาลหนองมะโมง","15","10","66.67","3","3","100.00","6","5","83.33","0","0","0.00","6","2","33.33"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","287","71","24.74","85","19","22.35","74","24","32.43","54","19","35.19","74","9","12.16"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","71","31","43.66","20","9","45.00","15","9","60.00","14","4","28.57","22","9","40.91"
"10808  :  โรงพยาบาลหนองแค","43","26","60.47","10","9","90.00","11","11","100.00","7","5","71.43","15","1","6.67"
"10809  :  โรงพยาบาลวิหารแดง","66","48","72.73","22","17","77.27","9","7","77.78","18","12","66.67","17","12","70.59"
"10810  :  โรงพยาบาลหนองแซง","55","33","60.00","17","10","58.82","10","5","50.00","15","6","40.00","13","12","92.31"
"10811  :  โรงพยาบาลบ้านหมอ","39","26","66.67","10","7","70.00","13","10","76.92","9","4","44.44","7","5","71.43"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","26","17","65.38","4","2","50.00","8","5","62.50","9","6","66.67","5","4","80.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","18","18","100.00","5","5","100.00","5","5","100.00","5","5","100.00","3","3","100.00"
"10815  :  โรงพยาบาลมวกเหล็ก","77","39","50.65","23","13","56.52","15","9","60.00","19","9","47.37","20","8","40.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","38","23","60.53","14","8","57.14","13","9","69.23","8","4","50.00","3","2","66.67"
"11485  :  โรงพยาบาลค่ายอดิศร","93","14","15.05","24","3","12.50","22","4","18.18","16","4","25.00","31","3","9.68"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","346","245","70.81","76","50","65.79","88","59","67.05","82","60","73.17","100","76","76.00"
"10818  :  โรงพยาบาลหนองใหญ่","77","48","62.34","13","6","46.15","19","13","68.42","24","15","62.50","21","14","66.67"
"10819  :  โรงพยาบาลบางละมุง","261","43","16.48","74","18","24.32","56","11","19.64","62","4","6.45","69","10","14.49"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","38","27","71.05","10","9","90.00","11","7","63.64","12","9","75.00","5","2","40.00"
