"โรงพยาบาล","รวม","2557","2558"
"ไตรสมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","10","0","0.00","2","0","0.00","4","0","0.00","1","0","0.00","3","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","75","10","13.33","19","2","10.53","17","1","5.88","25","6","24.00","14","1","7.14"
"10754  :  โรงพยาบาลบางจาก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","200","25","12.50","55","5","9.09","52","7","13.46","42","6","14.29","51","7","13.73"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","202","4","1.98","58","1","1.72","36","1","2.78","34","1","2.94","74","1","1.35"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","7","1","14.29","2","1","50.00","2","0","0.00","2","0","0.00","1","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","79","1","1.27","20","0","0.00","19","0","0.00","26","1","3.85","14","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","44","6","13.64","19","2","10.53","11","2","18.18","9","1","11.11","5","1","20.00"
"10757  :  โรงพยาบาลบางใหญ่","196","39","19.90","41","11","26.83","37","7","18.92","45","6","13.33","73","15","20.55"
"10758  :  โรงพยาบาลบางบัวทอง","22","2","9.09","1","0","0.00","5","1","20.00","5","0","0.00","11","1","9.09"
"10759  :  โรงพยาบาลไทรน้อย","62","2","3.23","13","0","0.00","10","0","0.00","17","0","0.00","22","2","9.09"
"10760  :  โรงพยาบาลปากเกร็ด","168","1","0.60","25","0","0.00","33","0","0.00","44","1","2.27","66","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","24","1","4.17","3","0","0.00","5","1","20.00","6","0","0.00","10","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","67","7","10.45","10","0","0.00","20","0","0.00","17","1","5.88","20","6","30.00"
"10762  :  โรงพยาบาลธัญบุรี","199","9","4.52","46","2","4.35","45","3","6.67","53","3","5.66","55","1","1.82"
"10763  :  โรงพยาบาลประชาธิปัตย์","180","12","6.67","37","2","5.41","32","2","6.25","58","5","8.62","53","3","5.66"
"10764  :  โรงพยาบาลหนองเสือ","76","10","13.16","17","1","5.88","18","0","0.00","17","4","23.53","24","5","20.83"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","111","7","6.31","20","2","10.00","23","1","4.35","26","2","7.69","42","2","4.76"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","57","21","36.84","19","3","15.79","13","6","46.15","15","6","40.00","10","6","60.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","33","13","39.39","5","2","40.00","11","3","27.27","9","3","33.33","8","5","62.50"
"10768  :  โรงพยาบาลท่าเรือ","127","57","44.88","35","20","57.14","23","13","56.52","22","7","31.82","47","17","36.17"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","38","23","60.53","14","7","50.00","8","5","62.50","6","4","66.67","10","7","70.00"
"10771  :  โรงพยาบาลบางบาล","19","8","42.11","7","4","57.14","3","0","0.00","5","2","40.00","4","2","50.00"
"10772  :  โรงพยาบาลบางปะอิน","96","39","40.63","23","5","21.74","17","10","58.82","29","12","41.38","27","12","44.44"
"10773  :  โรงพยาบาลบางปะหัน","7","4","57.14","3","2","66.67","0","0","0.00","0","0","0.00","4","2","50.00"
"10774  :  โรงพยาบาลผักไห่","22","12","54.55","4","1","25.00","6","3","50.00","6","5","83.33","6","3","50.00"
"10775  :  โรงพยาบาลภาชี","56","29","51.79","16","10","62.50","8","2","25.00","9","5","55.56","23","12","52.17"
"10776  :  โรงพยาบาลลาดบัวหลวง","22","12","54.55","4","2","50.00","9","7","77.78","2","2","100.00","7","1","14.29"
"10777  :  โรงพยาบาลวังน้อย","72","40","55.56","18","12","66.67","13","8","61.54","23","8","34.78","18","12","66.67"
"10778  :  โรงพยาบาลบางซ้าย","44","29","65.91","10","6","60.00","12","8","66.67","7","4","57.14","15","11","73.33"
"10779  :  โรงพยาบาลอุทัย","13","3","23.08","3","1","33.33","2","1","50.00","0","0","0.00","8","1","12.50"
"10780  :  โรงพยาบาลมหาราช","22","13","59.09","8","3","37.50","7","6","85.71","1","1","100.00","6","3","50.00"
"10781  :  โรงพยาบาลบ้านแพรก","14","10","71.43","4","1","25.00","3","3","100.00","3","3","100.00","4","3","75.00"
"10689  :  โรงพยาบาลอ่างทอง","17","3","17.65","5","0","0.00","5","1","20.00","2","0","0.00","5","2","40.00"
"10782  :  โรงพยาบาลไชโย","26","4","15.38","11","1","9.09","4","1","25.00","4","0","0.00","7","2","28.57"
"10784  :  โรงพยาบาลป่าโมก","45","0","0.00","10","0","0.00","12","0","0.00","14","0","0.00","9","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","30","11","36.67","9","3","33.33","6","1","16.67","6","3","50.00","9","4","44.44"
"10786  :  โรงพยาบาลแสวงหา","74","22","29.73","15","2","13.33","20","4","20.00","18","5","27.78","21","11","52.38"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","65","0","0.00","25","0","0.00","16","0","0.00","11","0","0.00","13","0","0.00"
"10788  :  โรงพยาบาลสามโก้","24","5","20.83","4","1","25.00","4","0","0.00","7","2","28.57","9","2","22.22"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","17","2","11.76","8","1","12.50","4","0","0.00","1","0","0.00","4","1","25.00"
"10789  :  โรงพยาบาลพัฒนานิคม","91","79","86.81","32","28","87.50","22","18","81.82","19","18","94.74","18","15","83.33"
"10790  :  โรงพยาบาลโคกสำโรง","114","36","31.58","36","7","19.44","25","3","12.00","21","6","28.57","32","20","62.50"
"10791  :  โรงพยาบาลชัยบาดาล","132","24","18.18","29","2","6.90","28","4","14.29","33","8","24.24","42","10","23.81"
"10792  :  โรงพยาบาลท่าวุ้ง","23","11","47.83","3","3","100.00","11","6","54.55","4","1","25.00","5","1","20.00"
"10793  :  โรงพยาบาลท่าหลวง","74","27","36.49","23","10","43.48","16","1","6.25","18","4","22.22","17","12","70.59"
"10794  :  โรงพยาบาลสระโบสถ์","46","27","58.70","12","3","25.00","13","9","69.23","8","6","75.00","13","9","69.23"
"10795  :  โรงพยาบาลโคกเจริญ","71","31","43.66","15","13","86.67","19","8","42.11","14","2","14.29","23","8","34.78"
"10796  :  โรงพยาบาลลำสนธิ","64","35","54.69","10","7","70.00","16","7","43.75","17","9","52.94","21","12","57.14"
"10797  :  โรงพยาบาลหนองม่วง","45","13","28.89","12","6","50.00","11","3","27.27","9","3","33.33","13","1","7.69"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","60","1","1.67","19","0","0.00","9","0","0.00","18","0","0.00","14","1","7.14"
"10693  :  โรงพยาบาลอินทร์บุรี","18","0","0.00","7","0","0.00","2","0","0.00","5","0","0.00","4","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","34","3","8.82","10","1","10.00","7","2","28.57","9","0","0.00","8","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","88","0","0.00","17","0","0.00","17","0","0.00","28","0","0.00","26","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","51","1","1.96","16","0","0.00","9","0","0.00","8","0","0.00","18","1","5.56"
"10801  :  โรงพยาบาลท่าช้าง","14","0","0.00","2","0","0.00","3","0","0.00","3","0","0.00","6","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","60","2","3.33","7","1","14.29","20","0","0.00","22","0","0.00","11","1","9.09"
"10803  :  โรงพยาบาลวัดสิงห์","10","0","0.00","2","0","0.00","3","0","0.00","2","0","0.00","3","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","24","3","12.50","5","0","0.00","7","0","0.00","6","0","0.00","6","3","50.00"
"10805  :  โรงพยาบาลสรรคบุรี","63","21","33.33","24","6","25.00","12","6","50.00","18","4","22.22","9","5","55.56"
"10806  :  โรงพยาบาลหันคา","87","0","0.00","26","0","0.00","21","0","0.00","20","0","0.00","20","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","11","4","36.36","2","0","0.00","3","1","33.33","4","2","50.00","2","1","50.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","293","69","23.55","72","5","6.94","88","11","12.50","64","6","9.38","69","47","68.12"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","67","37","55.22","16","5","31.25","17","13","76.47","19","12","63.16","15","7","46.67"
"10808  :  โรงพยาบาลหนองแค","88","37","42.05","23","8","34.78","10","4","40.00","24","12","50.00","31","13","41.94"
"10809  :  โรงพยาบาลวิหารแดง","64","42","65.63","22","8","36.36","11","9","81.82","17","15","88.24","14","10","71.43"
"10810  :  โรงพยาบาลหนองแซง","34","25","73.53","9","6","66.67","8","7","87.50","10","6","60.00","7","6","85.71"
"10811  :  โรงพยาบาลบ้านหมอ","55","14","25.45","17","0","0.00","12","3","25.00","13","4","30.77","13","7","53.85"
"10812  :  โรงพยาบาลดอนพุด","22","11","50.00","6","4","66.67","8","1","12.50","4","3","75.00","4","3","75.00"
"10813  :  โรงพยาบาลหนองโดน","42","19","45.24","13","9","69.23","12","5","41.67","9","3","33.33","8","2","25.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","27","7","25.93","6","2","33.33","7","1","14.29","8","4","50.00","6","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","105","50","47.62","26","11","42.31","31","14","45.16","31","18","58.06","17","7","41.18"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","120","51","42.50","32","12","37.50","18","4","22.22","36","19","52.78","34","16","47.06"
"11485  :  โรงพยาบาลค่ายอดิศร","63","11","17.46","13","1","7.69","16","3","18.75","20","0","0.00","14","7","50.00"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","238","14","5.88","46","3","6.52","55","4","7.27","56","4","7.14","81","3","3.70"
"10818  :  โรงพยาบาลหนองใหญ่","96","39","40.63","30","8","26.67","18","9","50.00","21","11","52.38","27","11","40.74"
"10819  :  โรงพยาบาลบางละมุง","254","4","1.57","53","0","0.00","58","0","0.00","60","1","1.67","83","3","3.61"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","41","21","51.22","15","2","13.33","6","5","83.33","11","8","72.73","9","6","66.67"
