"โรงพยาบาล","รวม","2558","2559"
"ไตรสมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","14","6","42.86","2","1","50.00","8","3","37.50","1","0","0.00","3","2","66.67"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","123","34","27.64","22","7","31.82","28","12","42.86","40","12","30.00","33","3","9.09"
"10754  :  โรงพยาบาลบางจาก","1","1","100.00","0","0","0.00","1","1","100.00","0","0","0.00","0","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","154","40","25.97","36","8","22.22","35","11","31.43","43","9","20.93","40","12","30.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","220","22","10.00","70","11","15.71","62","6","9.68","38","2","5.26","50","3","6.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","61","8","13.11","16","2","12.50","16","3","18.75","17","2","11.76","12","1","8.33"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","8","0","0.00","4","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","145","10","6.90","39","6","15.38","25","1","4.00","43","1","2.33","38","2","5.26"
"10758  :  โรงพยาบาลบางบัวทอง","74","8","10.81","7","1","14.29","18","2","11.11","21","1","4.76","28","4","14.29"
"10759  :  โรงพยาบาลไทรน้อย","187","37","19.79","44","7","15.91","40","8","20.00","48","9","18.75","55","13","23.64"
"10760  :  โรงพยาบาลปากเกร็ด","199","23","11.56","67","10","14.93","70","5","7.14","41","7","17.07","21","1","4.76"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","116","7","6.03","34","3","8.82","21","0","0.00","25","3","12.00","36","1","2.78"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","22","7","31.82","4","2","50.00","3","0","0.00","9","0","0.00","6","5","83.33"
"10687  :  โรงพยาบาลปทุมธานี","3","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","51","9","17.65","12","2","16.67","9","0","0.00","14","4","28.57","16","3","18.75"
"10762  :  โรงพยาบาลธัญบุรี","146","24","16.44","31","6","19.35","32","5","15.63","40","6","15.00","43","7","16.28"
"10763  :  โรงพยาบาลประชาธิปัตย์","115","7","6.09","41","2","4.88","24","0","0.00","25","2","8.00","25","3","12.00"
"10764  :  โรงพยาบาลหนองเสือ","43","18","41.86","15","2","13.33","10","5","50.00","8","4","50.00","10","7","70.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","88","50","56.82","25","11","44.00","20","10","50.00","24","17","70.83","19","12","63.16"
"10766  :  โรงพยาบาลลำลูกกา","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","40","26","65.00","6","5","83.33","12","7","58.33","13","6","46.15","9","8","88.89"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","23","2","8.70","2","1","50.00","6","0","0.00","8","0","0.00","7","1","14.29"
"10768  :  โรงพยาบาลท่าเรือ","97","55","56.70","28","16","57.14","24","13","54.17","23","12","52.17","22","14","63.64"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","31","23","74.19","8","7","87.50","8","6","75.00","7","6","85.71","8","4","50.00"
"10771  :  โรงพยาบาลบางบาล","22","18","81.82","4","3","75.00","8","6","75.00","5","5","100.00","5","4","80.00"
"10772  :  โรงพยาบาลบางปะอิน","62","39","62.90","10","6","60.00","12","7","58.33","20","12","60.00","20","14","70.00"
"10773  :  โรงพยาบาลบางปะหัน","4","2","50.00","0","0","0.00","1","0","0.00","1","0","0.00","2","2","100.00"
"10774  :  โรงพยาบาลผักไห่","6","5","83.33","2","2","100.00","1","1","100.00","2","1","50.00","1","1","100.00"
"10775  :  โรงพยาบาลภาชี","60","16","26.67","11","6","54.55","14","3","21.43","21","4","19.05","14","3","21.43"
"10776  :  โรงพยาบาลลาดบัวหลวง","28","21","75.00","9","7","77.78","6","5","83.33","7","5","71.43","6","4","66.67"
"10777  :  โรงพยาบาลวังน้อย","84","59","70.24","23","16","69.57","21","14","66.67","21","17","80.95","19","12","63.16"
"10778  :  โรงพยาบาลบางซ้าย","25","16","64.00","7","4","57.14","4","1","25.00","5","3","60.00","9","8","88.89"
"10779  :  โรงพยาบาลอุทัย","6","4","66.67","0","0","0.00","1","0","0.00","3","2","66.67","2","2","100.00"
"10780  :  โรงพยาบาลมหาราช","21","20","95.24","7","6","85.71","3","3","100.00","6","6","100.00","5","5","100.00"
"10781  :  โรงพยาบาลบ้านแพรก","13","9","69.23","3","1","33.33","4","3","75.00","2","1","50.00","4","4","100.00"
"10689  :  โรงพยาบาลอ่างทอง","15","8","53.33","2","2","100.00","3","2","66.67","4","1","25.00","6","3","50.00"
"10782  :  โรงพยาบาลไชโย","18","1","5.56","3","0","0.00","5","1","20.00","6","0","0.00","4","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","28","1","3.57","10","0","0.00","6","0","0.00","3","0","0.00","9","1","11.11"
"10785  :  โรงพยาบาลโพธิ์ทอง","22","13","59.09","3","3","100.00","7","3","42.86","4","2","50.00","8","5","62.50"
"10786  :  โรงพยาบาลแสวงหา","59","49","83.05","17","14","82.35","10","7","70.00","18","16","88.89","14","12","85.71"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","37","3","8.11","17","3","17.65","6","0","0.00","6","0","0.00","8","0","0.00"
"10788  :  โรงพยาบาลสามโก้","17","5","29.41","2","1","50.00","7","2","28.57","3","0","0.00","5","2","40.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","9","0","0.00","1","0","0.00","0","0","0.00","4","0","0.00","4","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","91","72","79.12","23","21","91.30","22","17","77.27","22","16","72.73","24","18","75.00"
"10790  :  โรงพยาบาลโคกสำโรง","111","38","34.23","28","5","17.86","29","12","41.38","35","14","40.00","19","7","36.84"
"10791  :  โรงพยาบาลชัยบาดาล","142","48","33.80","41","10","24.39","42","8","19.05","26","13","50.00","33","17","51.52"
"10792  :  โรงพยาบาลท่าวุ้ง","28","10","35.71","9","3","33.33","3","1","33.33","3","1","33.33","13","5","38.46"
"10793  :  โรงพยาบาลท่าหลวง","73","73","100.00","18","18","100.00","17","17","100.00","19","19","100.00","19","19","100.00"
"10794  :  โรงพยาบาลสระโบสถ์","28","13","46.43","9","4","44.44","6","2","33.33","4","2","50.00","9","5","55.56"
"10795  :  โรงพยาบาลโคกเจริญ","68","60","88.24","22","19","86.36","13","12","92.31","15","14","93.33","18","15","83.33"
"10796  :  โรงพยาบาลลำสนธิ","64","14","21.88","17","3","17.65","10","4","40.00","15","4","26.67","22","3","13.64"
"10797  :  โรงพยาบาลหนองม่วง","48","37","77.08","10","7","70.00","10","8","80.00","13","10","76.92","15","12","80.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","42","31","73.81","16","12","75.00","9","9","100.00","10","6","60.00","7","4","57.14"
"10693  :  โรงพยาบาลอินทร์บุรี","17","2","11.76","1","0","0.00","5","0","0.00","9","2","22.22","2","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","31","23","74.19","11","9","81.82","5","2","40.00","8","7","87.50","7","5","71.43"
"10799  :  โรงพยาบาลค่ายบางระจัน","80","44","55.00","23","13","56.52","17","9","52.94","19","11","57.89","21","11","52.38"
"10800  :  โรงพยาบาลพรหมบุรี","39","31","79.49","10","9","90.00","10","8","80.00","10","7","70.00","9","7","77.78"
"10801  :  โรงพยาบาลท่าช้าง","6","3","50.00","2","0","0.00","3","2","66.67","1","1","100.00","0","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","49","40","81.63","18","17","94.44","8","6","75.00","11","9","81.82","12","8","66.67"
"10803  :  โรงพยาบาลวัดสิงห์","12","0","0.00","2","0","0.00","4","0","0.00","2","0","0.00","4","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","18","15","83.33","2","2","100.00","3","2","66.67","5","4","80.00","8","7","87.50"
"10805  :  โรงพยาบาลสรรคบุรี","29","17","58.62","9","7","77.78","5","4","80.00","10","5","50.00","5","1","20.00"
"10806  :  โรงพยาบาลหันคา","80","43","53.75","19","9","47.37","21","12","57.14","21","15","71.43","19","7","36.84"
"27974  :  โรงพยาบาลหนองมะโมง","11","9","81.82","5","5","100.00","3","2","66.67","2","2","100.00","1","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","155","93","60.00","41","19","46.34","43","23","53.49","32","27","84.38","39","24","61.54"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","44","0","0.00","15","0","0.00","12","0","0.00","9","0","0.00","8","0","0.00"
"10808  :  โรงพยาบาลหนองแค","18","18","100.00","3","3","100.00","3","3","100.00","8","8","100.00","4","4","100.00"
"10809  :  โรงพยาบาลวิหารแดง","80","67","83.75","19","16","84.21","16","14","87.50","21","15","71.43","24","22","91.67"
"10810  :  โรงพยาบาลหนองแซง","30","28","93.33","4","3","75.00","6","6","100.00","10","10","100.00","10","9","90.00"
"10811  :  โรงพยาบาลบ้านหมอ","49","37","75.51","10","9","90.00","7","6","85.71","13","9","69.23","19","13","68.42"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","32","25","78.13","8","6","75.00","8","8","100.00","6","4","66.67","10","7","70.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","25","22","88.00","7","5","71.43","10","9","90.00","4","4","100.00","4","4","100.00"
"10815  :  โรงพยาบาลมวกเหล็ก","83","52","62.65","24","14","58.33","20","16","80.00","20","13","65.00","19","9","47.37"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","30","27","90.00","9","8","88.89","3","3","100.00","11","9","81.82","7","7","100.00"
"11485  :  โรงพยาบาลค่ายอดิศร","77","14","18.18","30","8","26.67","13","3","23.08","18","3","16.67","16","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","223","68","30.49","51","4","7.84","64","6","9.38","50","13","26.00","58","45","77.59"
"10818  :  โรงพยาบาลหนองใหญ่","64","40","62.50","18","17","94.44","14","9","64.29","11","7","63.64","21","7","33.33"
"10819  :  โรงพยาบาลบางละมุง","201","15","7.46","46","2","4.35","35","1","2.86","46","6","13.04","74","6","8.11"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","28","25","89.29","7","7","100.00","6","4","66.67","9","8","88.89","6","6","100.00"
