"โรงพยาบาล","รวม","2558","2559"
"ไตรสมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","7","2","28.57","0","0","0.00","4","0","0.00","3","2","66.67","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","111","32","28.83","35","17","48.57","17","2","11.76","33","6","18.18","26","7","26.92"
"10754  :  โรงพยาบาลบางจาก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","145","11","7.59","44","1","2.27","29","0","0.00","28","3","10.71","44","7","15.91"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","170","5","2.94","45","2","4.44","37","1","2.70","41","1","2.44","47","1","2.13"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","51","1","1.96","6","0","0.00","18","0","0.00","11","0","0.00","16","1","6.25"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","8","3","37.50","5","2","40.00","2","1","50.00","0","0","0.00","1","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","137","6","4.38","34","1","2.94","35","3","8.57","41","1","2.44","27","1","3.70"
"10758  :  โรงพยาบาลบางบัวทอง","64","7","10.94","24","0","0.00","19","4","21.05","13","2","15.38","8","1","12.50"
"10759  :  โรงพยาบาลไทรน้อย","118","27","22.88","27","1","3.70","28","12","42.86","31","7","22.58","32","7","21.88"
"10760  :  โรงพยาบาลปากเกร็ด","191","12","6.28","60","6","10.00","44","2","4.55","41","2","4.88","46","2","4.35"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","121","14","11.57","28","2","7.14","32","5","15.63","36","5","13.89","25","2","8.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","7","2","28.57","2","1","50.00","1","0","0.00","1","0","0.00","3","1","33.33"
"10687  :  โรงพยาบาลปทุมธานี","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","67","8","11.94","21","3","14.29","15","0","0.00","15","2","13.33","16","3","18.75"
"10762  :  โรงพยาบาลธัญบุรี","168","16","9.52","49","2","4.08","45","7","15.56","44","4","9.09","30","3","10.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","161","8","4.97","40","2","5.00","41","5","12.20","38","1","2.63","42","0","0.00"
"10764  :  โรงพยาบาลหนองเสือ","43","11","25.58","15","5","33.33","10","1","10.00","13","3","23.08","5","2","40.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","101","21","20.79","39","8","20.51","20","2","10.00","27","7","25.93","15","4","26.67"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","45","20","44.44","9","5","55.56","17","4","23.53","11","8","72.73","8","3","37.50"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","23","4","17.39","6","0","0.00","10","2","20.00","3","0","0.00","4","2","50.00"
"10768  :  โรงพยาบาลท่าเรือ","110","21","19.09","28","4","14.29","23","3","13.04","32","7","21.88","27","7","25.93"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","31","25","80.65","9","8","88.89","8","7","87.50","5","4","80.00","9","6","66.67"
"10771  :  โรงพยาบาลบางบาล","7","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","2","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","73","34","46.58","19","7","36.84","16","8","50.00","18","6","33.33","20","13","65.00"
"10773  :  โรงพยาบาลบางปะหัน","11","5","45.45","3","2","66.67","3","2","66.67","3","0","0.00","2","1","50.00"
"10774  :  โรงพยาบาลผักไห่","10","7","70.00","3","3","100.00","2","0","0.00","1","1","100.00","4","3","75.00"
"10775  :  โรงพยาบาลภาชี","60","2","3.33","16","1","6.25","12","0","0.00","17","0","0.00","15","1","6.67"
"10776  :  โรงพยาบาลลาดบัวหลวง","35","14","40.00","10","2","20.00","8","6","75.00","7","3","42.86","10","3","30.00"
"10777  :  โรงพยาบาลวังน้อย","69","7","10.14","17","2","11.76","13","2","15.38","17","1","5.88","22","2","9.09"
"10778  :  โรงพยาบาลบางซ้าย","31","18","58.06","10","5","50.00","7","6","85.71","8","2","25.00","6","5","83.33"
"10779  :  โรงพยาบาลอุทัย","12","5","41.67","3","1","33.33","4","2","50.00","3","2","66.67","2","0","0.00"
"10780  :  โรงพยาบาลมหาราช","15","11","73.33","4","3","75.00","4","2","50.00","3","3","100.00","4","3","75.00"
"10781  :  โรงพยาบาลบ้านแพรก","8","7","87.50","1","1","100.00","5","5","100.00","0","0","0.00","2","1","50.00"
"10689  :  โรงพยาบาลอ่างทอง","15","6","40.00","2","1","50.00","6","2","33.33","5","2","40.00","2","1","50.00"
"10782  :  โรงพยาบาลไชโย","21","5","23.81","7","2","28.57","4","1","25.00","5","2","40.00","5","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","31","1","3.23","8","0","0.00","10","1","10.00","9","0","0.00","4","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","29","21","72.41","6","6","100.00","8","5","62.50","8","7","87.50","7","3","42.86"
"10786  :  โรงพยาบาลแสวงหา","70","31","44.29","26","7","26.92","12","5","41.67","19","11","57.89","13","8","61.54"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","46","0","0.00","16","0","0.00","11","0","0.00","10","0","0.00","9","0","0.00"
"10788  :  โรงพยาบาลสามโก้","27","17","62.96","6","4","66.67","7","4","57.14","6","5","83.33","8","4","50.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","17","2","11.76","3","0","0.00","5","1","20.00","3","1","33.33","6","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","83","53","63.86","20","13","65.00","19","11","57.89","22","14","63.64","22","15","68.18"
"10790  :  โรงพยาบาลโคกสำโรง","143","32","22.38","37","9","24.32","33","13","39.39","38","6","15.79","35","4","11.43"
"10791  :  โรงพยาบาลชัยบาดาล","158","9","5.70","53","3","5.66","34","2","5.88","36","2","5.56","35","2","5.71"
"10792  :  โรงพยาบาลท่าวุ้ง","24","5","20.83","6","2","33.33","8","3","37.50","3","0","0.00","7","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","50","48","96.00","14","14","100.00","17","16","94.12","9","8","88.89","10","10","100.00"
"10794  :  โรงพยาบาลสระโบสถ์","49","29","59.18","15","8","53.33","14","12","85.71","12","4","33.33","8","5","62.50"
"10795  :  โรงพยาบาลโคกเจริญ","74","68","91.89","24","24","100.00","14","14","100.00","16","14","87.50","20","16","80.00"
"10796  :  โรงพยาบาลลำสนธิ","72","26","36.11","23","7","30.43","22","6","27.27","16","8","50.00","11","5","45.45"
"10797  :  โรงพยาบาลหนองม่วง","69","39","56.52","19","12","63.16","25","12","48.00","11","7","63.64","14","8","57.14"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","51","22","43.14","17","7","41.18","11","3","27.27","9","4","44.44","14","8","57.14"
"10693  :  โรงพยาบาลอินทร์บุรี","8","2","25.00","1","0","0.00","2","1","50.00","3","1","33.33","2","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","24","18","75.00","7","6","85.71","3","3","100.00","7","4","57.14","7","5","71.43"
"10799  :  โรงพยาบาลค่ายบางระจัน","86","29","33.72","29","5","17.24","17","2","11.76","18","7","38.89","22","15","68.18"
"10800  :  โรงพยาบาลพรหมบุรี","37","15","40.54","12","3","25.00","7","5","71.43","9","3","33.33","9","4","44.44"
"10801  :  โรงพยาบาลท่าช้าง","13","4","30.77","4","3","75.00","3","0","0.00","1","0","0.00","5","1","20.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","47","2","4.26","17","1","5.88","9","0","0.00","9","0","0.00","12","1","8.33"
"10803  :  โรงพยาบาลวัดสิงห์","21","0","0.00","3","0","0.00","6","0","0.00","9","0","0.00","3","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","17","12","70.59","3","3","100.00","9","6","66.67","4","3","75.00","1","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","50","27","54.00","18","9","50.00","13","6","46.15","11","6","54.55","8","6","75.00"
"10806  :  โรงพยาบาลหันคา","74","35","47.30","19","11","57.89","14","5","35.71","18","9","50.00","23","10","43.48"
"27974  :  โรงพยาบาลหนองมะโมง","16","4","25.00","3","0","0.00","5","2","40.00","4","0","0.00","4","2","50.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","330","270","81.82","89","75","84.27","78","58","74.36","94","81","86.17","69","56","81.16"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","88","27","30.68","37","13","35.14","13","10","76.92","18","2","11.11","20","2","10.00"
"10808  :  โรงพยาบาลหนองแค","20","18","90.00","6","5","83.33","7","7","100.00","5","5","100.00","2","1","50.00"
"10809  :  โรงพยาบาลวิหารแดง","69","55","79.71","18","17","94.44","19","16","84.21","17","12","70.59","15","10","66.67"
"10810  :  โรงพยาบาลหนองแซง","32","25","78.13","13","10","76.92","4","3","75.00","9","7","77.78","6","5","83.33"
"10811  :  โรงพยาบาลบ้านหมอ","49","24","48.98","11","6","54.55","11","6","54.55","16","6","37.50","11","6","54.55"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","43","37","86.05","9","9","100.00","10","8","80.00","12","10","83.33","12","10","83.33"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","22","21","95.45","6","6","100.00","4","4","100.00","8","8","100.00","4","3","75.00"
"10815  :  โรงพยาบาลมวกเหล็ก","87","32","36.78","23","8","34.78","21","10","47.62","25","11","44.00","18","3","16.67"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","50","32","64.00","18","11","61.11","12","6","50.00","8","7","87.50","12","8","66.67"
"11485  :  โรงพยาบาลค่ายอดิศร","91","21","23.08","27","8","29.63","22","5","22.73","17","1","5.88","25","7","28.00"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","235","8","3.40","72","3","4.17","60","1","1.67","43","1","2.33","60","3","5.00"
"10818  :  โรงพยาบาลหนองใหญ่","92","46","50.00","24","12","50.00","18","7","38.89","21","12","57.14","29","15","51.72"
"10819  :  โรงพยาบาลบางละมุง","182","2","1.10","47","1","2.13","31","0","0.00","58","0","0.00","46","1","2.17"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","36","34","94.44","12","11","91.67","11","10","90.91","7","7","100.00","6","6","100.00"
