"โรงพยาบาล","รวม","2557","2558"
"ไตรสมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","7","3","42.86","0","0","0.00","4","1","25.00","3","2","66.67","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","110","39","35.45","35","21","60.00","16","3","18.75","33","9","27.27","26","6","23.08"
"10754  :  โรงพยาบาลบางจาก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","144","24","16.67","44","3","6.82","29","5","17.24","28","5","17.86","43","11","25.58"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","166","7","4.22","45","3","6.67","35","1","2.86","39","1","2.56","47","2","4.26"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","49","4","8.16","6","1","16.67","17","1","5.88","11","0","0.00","15","2","13.33"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10760  :  โรงพยาบาลปากเกร็ด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","67","14","20.90","21","8","38.10","15","1","6.67","15","2","13.33","16","3","18.75"
"10762  :  โรงพยาบาลธัญบุรี","168","17","10.12","49","2","4.08","45","8","17.78","44","4","9.09","30","3","10.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","161","8","4.97","40","2","5.00","41","5","12.20","38","1","2.63","42","0","0.00"
"10764  :  โรงพยาบาลหนองเสือ","43","10","23.26","15","5","33.33","10","1","10.00","13","2","15.38","5","2","40.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","101","29","28.71","39","8","20.51","20","4","20.00","27","12","44.44","15","5","33.33"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","47","28","59.57","9","6","66.67","17","8","47.06","12","10","83.33","9","4","44.44"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","24","11","45.83","6","2","33.33","10","5","50.00","4","1","25.00","4","3","75.00"
"10768  :  โรงพยาบาลท่าเรือ","106","67","63.21","27","15","55.56","23","15","65.22","30","20","66.67","26","17","65.38"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","35","26","74.29","10","5","50.00","9","8","88.89","8","7","87.50","8","6","75.00"
"10771  :  โรงพยาบาลบางบาล","7","7","100.00","2","2","100.00","3","3","100.00","1","1","100.00","1","1","100.00"
"10772  :  โรงพยาบาลบางปะอิน","89","65","73.03","24","18","75.00","17","13","76.47","23","12","52.17","25","22","88.00"
"10773  :  โรงพยาบาลบางปะหัน","12","11","91.67","3","3","100.00","3","3","100.00","4","3","75.00","2","2","100.00"
"10774  :  โรงพยาบาลผักไห่","12","11","91.67","4","4","100.00","1","0","0.00","3","3","100.00","4","4","100.00"
"10775  :  โรงพยาบาลภาชี","62","42","67.74","16","12","75.00","14","7","50.00","16","13","81.25","16","10","62.50"
"10776  :  โรงพยาบาลลาดบัวหลวง","38","24","63.16","8","7","87.50","9","6","66.67","9","6","66.67","12","5","41.67"
"10777  :  โรงพยาบาลวังน้อย","66","47","71.21","17","14","82.35","12","8","66.67","17","12","70.59","20","13","65.00"
"10778  :  โรงพยาบาลบางซ้าย","34","29","85.29","15","11","73.33","8","7","87.50","5","5","100.00","6","6","100.00"
"10779  :  โรงพยาบาลอุทัย","17","13","76.47","3","2","66.67","5","4","80.00","5","5","100.00","4","2","50.00"
"10780  :  โรงพยาบาลมหาราช","19","15","78.95","5","5","100.00","4","4","100.00","3","3","100.00","7","3","42.86"
"10781  :  โรงพยาบาลบ้านแพรก","8","8","100.00","1","1","100.00","5","5","100.00","0","0","0.00","2","2","100.00"
"10689  :  โรงพยาบาลอ่างทอง","15","5","33.33","2","1","50.00","6","1","16.67","5","2","40.00","2","1","50.00"
"10782  :  โรงพยาบาลไชโย","21","8","38.10","7","3","42.86","4","2","50.00","5","3","60.00","5","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","31","2","6.45","8","0","0.00","10","1","10.00","9","1","11.11","4","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","29","23","79.31","7","7","100.00","7","5","71.43","9","8","88.89","6","3","50.00"
"10786  :  โรงพยาบาลแสวงหา","70","54","77.14","26","18","69.23","12","10","83.33","19","18","94.74","13","8","61.54"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","46","2","4.35","16","1","6.25","11","0","0.00","9","1","11.11","10","0","0.00"
"10788  :  โรงพยาบาลสามโก้","27","18","66.67","6","4","66.67","7","4","57.14","6","5","83.33","8","5","62.50"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","11","6","54.55","1","0","0.00","4","3","75.00","3","1","33.33","3","2","66.67"
"10789  :  โรงพยาบาลพัฒนานิคม","86","75","87.21","22","19","86.36","21","18","85.71","23","21","91.30","20","17","85.00"
"10790  :  โรงพยาบาลโคกสำโรง","109","87","79.82","23","15","65.22","25","21","84.00","29","23","79.31","32","28","87.50"
"10791  :  โรงพยาบาลชัยบาดาล","118","65","55.08","36","11","30.56","25","12","48.00","30","18","60.00","27","24","88.89"
"10792  :  โรงพยาบาลท่าวุ้ง","21","17","80.95","6","5","83.33","7","5","71.43","2","1","50.00","6","6","100.00"
"10793  :  โรงพยาบาลท่าหลวง","54","54","100.00","14","14","100.00","20","20","100.00","10","10","100.00","10","10","100.00"
"10794  :  โรงพยาบาลสระโบสถ์","55","40","72.73","14","12","85.71","15","12","80.00","16","8","50.00","10","8","80.00"
"10795  :  โรงพยาบาลโคกเจริญ","75","74","98.67","24","24","100.00","15","15","100.00","17","16","94.12","19","19","100.00"
"10796  :  โรงพยาบาลลำสนธิ","71","63","88.73","25","23","92.00","19","19","100.00","15","10","66.67","12","11","91.67"
"10797  :  โรงพยาบาลหนองม่วง","72","51","70.83","20","15","75.00","25","15","60.00","9","6","66.67","18","15","83.33"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","50","22","44.00","17","7","41.18","12","3","25.00","8","4","50.00","13","8","61.54"
"10693  :  โรงพยาบาลอินทร์บุรี","10","2","20.00","3","0","0.00","2","1","50.00","3","1","33.33","2","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","23","19","82.61","6","5","83.33","3","3","100.00","7","6","85.71","7","5","71.43"
"10799  :  โรงพยาบาลค่ายบางระจัน","88","29","32.95","29","6","20.69","18","2","11.11","19","6","31.58","22","15","68.18"
"10800  :  โรงพยาบาลพรหมบุรี","39","22","56.41","12","9","75.00","8","6","75.00","9","3","33.33","10","4","40.00"
"10801  :  โรงพยาบาลท่าช้าง","13","6","46.15","4","3","75.00","3","2","66.67","1","0","0.00","5","1","20.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","47","2","4.26","17","1","5.88","9","0","0.00","9","0","0.00","12","1","8.33"
"10803  :  โรงพยาบาลวัดสิงห์","18","1","5.56","3","0","0.00","4","0","0.00","8","0","0.00","3","1","33.33"
"10804  :  โรงพยาบาลสรรพยา","16","12","75.00","2","2","100.00","9","7","77.78","4","3","75.00","1","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","50","40","80.00","18","13","72.22","13","11","84.62","11","9","81.82","8","7","87.50"
"10806  :  โรงพยาบาลหันคา","74","37","50.00","19","12","63.16","14","6","42.86","18","10","55.56","23","9","39.13"
"27974  :  โรงพยาบาลหนองมะโมง","16","5","31.25","3","0","0.00","5","2","40.00","4","0","0.00","4","3","75.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","320","310","96.88","87","85","97.70","74","72","97.30","91","90","98.90","68","63","92.65"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","54","42","77.78","26","18","69.23","10","8","80.00","8","7","87.50","10","9","90.00"
"10808  :  โรงพยาบาลหนองแค","65","45","69.23","11","7","63.64","16","12","75.00","23","17","73.91","15","9","60.00"
"10809  :  โรงพยาบาลวิหารแดง","72","60","83.33","17","16","94.12","19","18","94.74","19","14","73.68","17","12","70.59"
"10810  :  โรงพยาบาลหนองแซง","36","36","100.00","13","13","100.00","4","4","100.00","11","11","100.00","8","8","100.00"
"10811  :  โรงพยาบาลบ้านหมอ","51","34","66.67","10","7","70.00","10","8","80.00","17","9","52.94","14","10","71.43"
"10812  :  โรงพยาบาลดอนพุด","13","8","61.54","4","4","100.00","3","1","33.33","3","1","33.33","3","2","66.67"
"10813  :  โรงพยาบาลหนองโดน","52","40","76.92","11","8","72.73","10","9","90.00","14","12","85.71","17","11","64.71"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","33","25","75.76","7","6","85.71","5","4","80.00","12","9","75.00","9","6","66.67"
"10815  :  โรงพยาบาลมวกเหล็ก","108","71","65.74","29","16","55.17","23","18","78.26","29","21","72.41","27","16","59.26"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","150","91","60.67","34","26","76.47","38","22","57.89","33","18","54.55","45","25","55.56"
"11485  :  โรงพยาบาลค่ายอดิศร","76","29","38.16","26","11","42.31","19","8","42.11","13","3","23.08","18","7","38.89"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","228","17","7.46","66","5","7.58","59","6","10.17","43","2","4.65","60","4","6.67"
"10818  :  โรงพยาบาลหนองใหญ่","92","58","63.04","24","17","70.83","18","9","50.00","21","13","61.90","29","19","65.52"
"10819  :  โรงพยาบาลบางละมุง","163","11","6.75","47","5","10.64","31","2","6.45","48","2","4.17","37","2","5.41"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","36","35","97.22","12","12","100.00","11","10","90.91","7","7","100.00","6","6","100.00"
