"โรงพยาบาล","รวม","2556","2557"
"ไตรสมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","6","0","0.00","0","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","97","0","0.00","32","0","0.00","14","0","0.00","28","0","0.00","23","0","0.00"
"10754  :  โรงพยาบาลบางจาก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","144","0","0.00","44","0","0.00","29","0","0.00","28","0","0.00","43","0","0.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","149","0","0.00","43","0","0.00","29","0","0.00","36","0","0.00","41","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","25","0","0.00","5","0","0.00","6","0","0.00","4","0","0.00","10","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","36","14","38.89","17","5","29.41","6","4","66.67","8","3","37.50","5","2","40.00"
"10757  :  โรงพยาบาลบางใหญ่","247","110","44.53","69","29","42.03","47","17","36.17","60","24","40.00","71","40","56.34"
"10758  :  โรงพยาบาลบางบัวทอง","116","22","18.97","25","4","16.00","34","9","26.47","36","5","13.89","21","4","19.05"
"10759  :  โรงพยาบาลไทรน้อย","68","15","22.06","7","2","28.57","15","6","40.00","29","1","3.45","17","6","35.29"
"10760  :  โรงพยาบาลปากเกร็ด","180","29","16.11","62","14","22.58","32","4","12.50","43","4","9.30","43","7","16.28"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","67","0","0.00","21","0","0.00","15","0","0.00","15","0","0.00","16","0","0.00"
"10762  :  โรงพยาบาลธัญบุรี","167","2","1.20","49","0","0.00","45","1","2.22","43","1","2.33","30","0","0.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","161","0","0.00","40","0","0.00","41","0","0.00","38","0","0.00","42","0","0.00"
"10764  :  โรงพยาบาลหนองเสือ","43","0","0.00","15","0","0.00","10","0","0.00","13","0","0.00","5","0","0.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","101","0","0.00","39","0","0.00","20","0","0.00","27","0","0.00","15","0","0.00"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","47","0","0.00","9","0","0.00","17","0","0.00","12","0","0.00","9","0","0.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","21","3","14.29","11","2","18.18","4","1","25.00","4","0","0.00","2","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","105","33","31.43","27","7","25.93","23","7","30.43","29","8","27.59","26","11","42.31"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","35","15","42.86","10","8","80.00","8","3","37.50","9","2","22.22","8","2","25.00"
"10771  :  โรงพยาบาลบางบาล","6","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","88","46","52.27","22","11","50.00","19","12","63.16","22","8","36.36","25","15","60.00"
"10773  :  โรงพยาบาลบางปะหัน","14","6","42.86","3","2","66.67","4","2","50.00","5","1","20.00","2","1","50.00"
"10774  :  โรงพยาบาลผักไห่","10","7","70.00","2","1","50.00","1","0","0.00","3","2","66.67","4","4","100.00"
"10775  :  โรงพยาบาลภาชี","60","2","3.33","16","1","6.25","12","0","0.00","15","0","0.00","17","1","5.88"
"10776  :  โรงพยาบาลลาดบัวหลวง","37","10","27.03","8","0","0.00","9","3","33.33","9","4","44.44","11","3","27.27"
"10777  :  โรงพยาบาลวังน้อย","63","6","9.52","19","2","10.53","10","0","0.00","15","2","13.33","19","2","10.53"
"10778  :  โรงพยาบาลบางซ้าย","30","2","6.67","12","0","0.00","7","0","0.00","5","0","0.00","6","2","33.33"
"10779  :  โรงพยาบาลอุทัย","14","4","28.57","4","1","25.00","5","2","40.00","4","1","25.00","1","0","0.00"
"10780  :  โรงพยาบาลมหาราช","13","9","69.23","4","3","75.00","4","3","75.00","2","1","50.00","3","2","66.67"
"10781  :  โรงพยาบาลบ้านแพรก","8","7","87.50","1","0","0.00","5","5","100.00","0","0","0.00","2","2","100.00"
"10689  :  โรงพยาบาลอ่างทอง","16","0","0.00","3","0","0.00","4","0","0.00","7","0","0.00","2","0","0.00"
"10782  :  โรงพยาบาลไชโย","18","0","0.00","7","0","0.00","3","0","0.00","3","0","0.00","5","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","19","0","0.00","6","0","0.00","6","0","0.00","5","0","0.00","2","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","26","0","0.00","5","0","0.00","5","0","0.00","9","0","0.00","7","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","61","0","0.00","19","0","0.00","12","0","0.00","19","0","0.00","11","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","50","0","0.00","18","0","0.00","13","0","0.00","9","0","0.00","10","0","0.00"
"10788  :  โรงพยาบาลสามโก้","27","0","0.00","5","0","0.00","7","0","0.00","7","0","0.00","8","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","17","2","11.76","6","1","16.67","5","0","0.00","3","1","33.33","3","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","86","80","93.02","22","21","95.45","21","19","90.48","24","23","95.83","19","17","89.47"
"10790  :  โรงพยาบาลโคกสำโรง","110","31","28.18","20","7","35.00","26","14","53.85","30","6","20.00","34","4","11.76"
"10791  :  โรงพยาบาลชัยบาดาล","19","13","68.42","6","5","83.33","4","3","75.00","5","2","40.00","4","3","75.00"
"10792  :  โรงพยาบาลท่าวุ้ง","22","14","63.64","7","4","57.14","7","6","85.71","2","0","0.00","6","4","66.67"
"10793  :  โรงพยาบาลท่าหลวง","59","40","67.80","18","12","66.67","20","12","60.00","11","10","90.91","10","6","60.00"
"10794  :  โรงพยาบาลสระโบสถ์","60","51","85.00","16","13","81.25","14","13","92.86","17","14","82.35","13","11","84.62"
"10795  :  โรงพยาบาลโคกเจริญ","79","73","92.41","24","24","100.00","14","14","100.00","17","15","88.24","24","20","83.33"
"10796  :  โรงพยาบาลลำสนธิ","70","34","48.57","25","11","44.00","19","6","31.58","15","10","66.67","11","7","63.64"
"10797  :  โรงพยาบาลหนองม่วง","65","26","40.00","17","6","35.29","24","8","33.33","8","3","37.50","16","9","56.25"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","48","0","0.00","16","0","0.00","12","0","0.00","9","0","0.00","11","0","0.00"
"10693  :  โรงพยาบาลอินทร์บุรี","8","0","0.00","1","0","0.00","2","0","0.00","3","0","0.00","2","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","21","0","0.00","6","0","0.00","3","0","0.00","7","0","0.00","5","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","85","0","0.00","29","0","0.00","16","0","0.00","18","0","0.00","22","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","36","0","0.00","13","0","0.00","7","0","0.00","8","0","0.00","8","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","13","1","7.69","4","0","0.00","3","1","33.33","1","0","0.00","5","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","46","0","0.00","16","0","0.00","9","0","0.00","9","0","0.00","12","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","4","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","16","0","0.00","2","0","0.00","9","0","0.00","4","0","0.00","1","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","50","0","0.00","18","0","0.00","13","0","0.00","11","0","0.00","8","0","0.00"
"10806  :  โรงพยาบาลหันคา","68","0","0.00","18","0","0.00","14","0","0.00","16","0","0.00","20","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","14","0","0.00","2","0","0.00","5","0","0.00","4","0","0.00","3","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","322","293","90.99","84","79","94.05","80","64","80.00","90","87","96.67","68","63","92.65"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","116","58","50.00","48","29","60.42","16","10","62.50","17","8","47.06","35","11","31.43"
"10808  :  โรงพยาบาลหนองแค","82","49","59.76","26","12","46.15","19","13","68.42","24","17","70.83","13","7","53.85"
"10809  :  โรงพยาบาลวิหารแดง","73","63","86.30","18","18","100.00","19","16","84.21","20","14","70.00","16","15","93.75"
"10810  :  โรงพยาบาลหนองแซง","35","30","85.71","13","12","92.31","4","4","100.00","9","7","77.78","9","7","77.78"
"10811  :  โรงพยาบาลบ้านหมอ","52","43","82.69","12","11","91.67","9","8","88.89","17","14","82.35","14","10","71.43"
"10812  :  โรงพยาบาลดอนพุด","25","16","64.00","11","10","90.91","4","2","50.00","5","2","40.00","5","2","40.00"
"10813  :  โรงพยาบาลหนองโดน","71","51","71.83","23","16","69.57","14","9","64.29","16","15","93.75","18","11","61.11"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","32","25","78.13","7","6","85.71","5","4","80.00","12","9","75.00","8","6","75.00"
"10815  :  โรงพยาบาลมวกเหล็ก","106","77","72.64","30","22","73.33","22","18","81.82","27","20","74.07","27","17","62.96"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","152","85","55.92","39","26","66.67","41","19","46.34","31","17","54.84","41","23","56.10"
"11485  :  โรงพยาบาลค่ายอดิศร","74","16","21.62","26","7","26.92","19","4","21.05","14","2","14.29","15","3","20.00"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","172","0","0.00","39","0","0.00","47","0","0.00","38","0","0.00","48","0","0.00"
"10818  :  โรงพยาบาลหนองใหญ่","91","0","0.00","24","0","0.00","18","0","0.00","20","0","0.00","29","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","132","0","0.00","44","0","0.00","30","0","0.00","33","0","0.00","25","0","0.00"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","36","0","0.00","12","0","0.00","11","0","0.00","7","0","0.00","6","0","0.00"
