"โรงพยาบาล","รวม","2556","2557"
"ไตรสมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","10","0","0.00","2","0","0.00","4","0","0.00","1","0","0.00","3","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","66","14","21.21","16","2","12.50","15","2","13.33","23","7","30.43","12","3","25.00"
"10754  :  โรงพยาบาลบางจาก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","192","43","22.40","52","14","26.92","50","12","24.00","40","9","22.50","50","8","16.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","185","8","4.32","52","1","1.92","35","4","11.43","31","2","6.45","67","1","1.49"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","4","3","75.00","2","2","100.00","1","1","100.00","0","0","0.00","1","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","52","5","9.62","15","0","0.00","9","0","0.00","17","4","23.53","11","1","9.09"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","73","42","57.53","19","15","78.95","24","13","54.17","14","8","57.14","16","6","37.50"
"10757  :  โรงพยาบาลบางใหญ่","169","112","66.27","33","31","93.94","36","27","75.00","36","20","55.56","64","34","53.13"
"10758  :  โรงพยาบาลบางบัวทอง","138","82","59.42","30","20","66.67","42","26","61.90","37","22","59.46","29","14","48.28"
"10759  :  โรงพยาบาลไทรน้อย","62","32","51.61","16","8","50.00","12","10","83.33","16","7","43.75","18","7","38.89"
"10760  :  โรงพยาบาลปากเกร็ด","185","106","57.30","39","30","76.92","36","23","63.89","46","26","56.52","64","27","42.19"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","7","5","71.43","1","1","100.00","1","1","100.00","3","1","33.33","2","2","100.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","66","9","13.64","10","0","0.00","20","1","5.00","17","2","11.76","19","6","31.58"
"10762  :  โรงพยาบาลธัญบุรี","199","14","7.04","46","3","6.52","45","5","11.11","53","4","7.55","55","2","3.64"
"10763  :  โรงพยาบาลประชาธิปัตย์","180","19","10.56","37","4","10.81","32","4","12.50","58","6","10.34","53","5","9.43"
"10764  :  โรงพยาบาลหนองเสือ","76","12","15.79","17","2","11.76","18","2","11.11","17","3","17.65","24","5","20.83"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","111","13","11.71","20","2","10.00","23","3","13.04","26","4","15.38","42","4","9.52"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","57","30","52.63","19","4","21.05","13","9","69.23","15","10","66.67","10","7","70.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","33","17","51.52","4","2","50.00","9","4","44.44","6","4","66.67","14","7","50.00"
"10768  :  โรงพยาบาลท่าเรือ","113","81","71.68","32","25","78.13","16","14","87.50","20","11","55.00","45","31","68.89"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","33","28","84.85","11","9","81.82","8","8","100.00","6","5","83.33","8","6","75.00"
"10771  :  โรงพยาบาลบางบาล","19","15","78.95","8","7","87.50","3","2","66.67","4","2","50.00","4","4","100.00"
"10772  :  โรงพยาบาลบางปะอิน","94","61","64.89","22","19","86.36","19","13","68.42","28","18","64.29","25","11","44.00"
"10773  :  โรงพยาบาลบางปะหัน","7","7","100.00","3","3","100.00","0","0","0.00","0","0","0.00","4","4","100.00"
"10774  :  โรงพยาบาลผักไห่","22","17","77.27","5","3","60.00","6","5","83.33","5","4","80.00","6","5","83.33"
"10775  :  โรงพยาบาลภาชี","49","23","46.94","14","9","64.29","6","3","50.00","9","6","66.67","20","5","25.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","22","11","50.00","3","1","33.33","9","4","44.44","3","1","33.33","7","5","71.43"
"10777  :  โรงพยาบาลวังน้อย","64","48","75.00","16","12","75.00","10","7","70.00","21","17","80.95","17","12","70.59"
"10778  :  โรงพยาบาลบางซ้าย","32","27","84.38","6","5","83.33","9","7","77.78","6","6","100.00","11","9","81.82"
"10779  :  โรงพยาบาลอุทัย","10","8","80.00","3","2","66.67","0","0","0.00","0","0","0.00","7","6","85.71"
"10780  :  โรงพยาบาลมหาราช","16","11","68.75","6","5","83.33","5","3","60.00","1","1","100.00","4","2","50.00"
"10781  :  โรงพยาบาลบ้านแพรก","13","10","76.92","4","2","50.00","3","3","100.00","3","2","66.67","3","3","100.00"
"10689  :  โรงพยาบาลอ่างทอง","18","4","22.22","7","1","14.29","5","1","20.00","2","1","50.00","4","1","25.00"
"10782  :  โรงพยาบาลไชโย","24","8","33.33","10","0","0.00","4","2","50.00","4","4","100.00","6","2","33.33"
"10784  :  โรงพยาบาลป่าโมก","24","0","0.00","4","0","0.00","7","0","0.00","8","0","0.00","5","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","29","26","89.66","11","10","90.91","4","4","100.00","5","5","100.00","9","7","77.78"
"10786  :  โรงพยาบาลแสวงหา","64","18","28.13","16","3","18.75","17","4","23.53","16","7","43.75","15","4","26.67"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","69","5","7.25","23","3","13.04","20","0","0.00","12","2","16.67","14","0","0.00"
"10788  :  โรงพยาบาลสามโก้","25","8","32.00","4","1","25.00","5","0","0.00","8","5","62.50","8","2","25.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","11","4","36.36","5","1","20.00","2","2","100.00","2","1","50.00","2","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","90","88","97.78","33","33","100.00","21","20","95.24","19","18","94.74","17","17","100.00"
"10790  :  โรงพยาบาลโคกสำโรง","111","79","71.17","35","26","74.29","23","11","47.83","21","15","71.43","32","27","84.38"
"10791  :  โรงพยาบาลชัยบาดาล","20","15","75.00","5","3","60.00","4","2","50.00","3","2","66.67","8","8","100.00"
"10792  :  โรงพยาบาลท่าวุ้ง","22","17","77.27","3","3","100.00","10","8","80.00","4","4","100.00","5","2","40.00"
"10793  :  โรงพยาบาลท่าหลวง","71","70","98.59","23","23","100.00","16","16","100.00","16","16","100.00","16","15","93.75"
"10794  :  โรงพยาบาลสระโบสถ์","45","39","86.67","12","10","83.33","12","10","83.33","8","6","75.00","13","13","100.00"
"10795  :  โรงพยาบาลโคกเจริญ","73","71","97.26","15","15","100.00","19","19","100.00","15","14","93.33","24","23","95.83"
"10796  :  โรงพยาบาลลำสนธิ","63","62","98.41","10","10","100.00","16","16","100.00","17","17","100.00","20","19","95.00"
"10797  :  โรงพยาบาลหนองม่วง","47","32","68.09","12","10","83.33","12","8","66.67","11","8","72.73","12","6","50.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","61","1","1.64","19","0","0.00","10","0","0.00","17","0","0.00","15","1","6.67"
"10693  :  โรงพยาบาลอินทร์บุรี","20","0","0.00","7","0","0.00","3","0","0.00","6","0","0.00","4","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","34","9","26.47","10","2","20.00","7","3","42.86","9","2","22.22","8","2","25.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","86","3","3.49","16","0","0.00","16","0","0.00","28","1","3.57","26","2","7.69"
"10800  :  โรงพยาบาลพรหมบุรี","49","0","0.00","14","0","0.00","9","0","0.00","9","0","0.00","17","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","16","1","6.25","1","0","0.00","5","0","0.00","4","0","0.00","6","1","16.67"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","60","2","3.33","7","1","14.29","20","0","0.00","22","0","0.00","11","1","9.09"
"10803  :  โรงพยาบาลวัดสิงห์","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","24","3","12.50","5","0","0.00","7","0","0.00","6","0","0.00","6","3","50.00"
"10805  :  โรงพยาบาลสรรคบุรี","61","33","54.10","23","12","52.17","11","5","45.45","18","11","61.11","9","5","55.56"
"10806  :  โรงพยาบาลหันคา","85","1","1.18","26","0","0.00","20","0","0.00","20","0","0.00","19","1","5.26"
"27974  :  โรงพยาบาลหนองมะโมง","9","0","0.00","2","0","0.00","1","0","0.00","4","0","0.00","2","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","305","299","98.03","76","75","98.68","92","88","95.65","67","66","98.51","70","70","100.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","125","106","84.80","28","23","82.14","38","35","92.11","28","26","92.86","31","22","70.97"
"10808  :  โรงพยาบาลหนองแค","84","59","70.24","23","19","82.61","10","8","80.00","23","16","69.57","28","16","57.14"
"10809  :  โรงพยาบาลวิหารแดง","62","56","90.32","20","19","95.00","11","11","100.00","17","14","82.35","14","12","85.71"
"10810  :  โรงพยาบาลหนองแซง","31","30","96.77","8","7","87.50","8","8","100.00","8","8","100.00","7","7","100.00"
"10811  :  โรงพยาบาลบ้านหมอ","56","53","94.64","17","17","100.00","13","13","100.00","13","11","84.62","13","12","92.31"
"10812  :  โรงพยาบาลดอนพุด","24","18","75.00","7","7","100.00","9","6","66.67","5","3","60.00","3","2","66.67"
"10813  :  โรงพยาบาลหนองโดน","48","41","85.42","14","13","92.86","12","11","91.67","13","11","84.62","9","6","66.67"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","26","24","92.31","6","4","66.67","7","7","100.00","8","8","100.00","5","5","100.00"
"10815  :  โรงพยาบาลมวกเหล็ก","102","79","77.45","25","21","84.00","29","26","89.66","32","23","71.88","16","9","56.25"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","155","116","74.84","42","37","88.10","30","18","60.00","42","32","76.19","41","29","70.73"
"11485  :  โรงพยาบาลค่ายอดิศร","57","35","61.40","13","8","61.54","13","9","69.23","20","9","45.00","11","9","81.82"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","142","36","25.35","29","11","37.93","44","7","15.91","38","10","26.32","31","8","25.81"
"10818  :  โรงพยาบาลหนองใหญ่","94","46","48.94","28","8","28.57","18","11","61.11","21","11","52.38","27","16","59.26"
"10819  :  โรงพยาบาลบางละมุง","233","28","12.02","52","6","11.54","50","4","8.00","54","8","14.81","77","10","12.99"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","41","27","65.85","15","6","40.00","6","5","83.33","11","8","72.73","9","8","88.89"
