"โรงพยาบาล","รวม","2562","2563"
"ไตรสมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","56","3","5.36","24","3","12.50","32","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","194","20","10.31","45","2","4.44","42","8","19.05","49","5","10.20","58","5","8.62"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","105","53","50.48","23","14","60.87","27","12","44.44","29","15","51.72","26","12","46.15"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","125","60","48.00","34","16","47.06","23","13","56.52","36","14","38.89","32","17","53.13"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","50","6","12.00","14","2","14.29","10","3","30.00","10","0","0.00","16","1","6.25"
"28785  :  โรงพยาบาลบางเสาธง","17","10","58.82","5","2","40.00","0","0","0.00","4","3","75.00","8","5","62.50"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","20","5","25.00","2","0","0.00","4","2","50.00","4","1","25.00","10","2","20.00"
"10757  :  โรงพยาบาลบางใหญ่","13","7","53.85","2","2","100.00","4","0","0.00","2","1","50.00","5","4","80.00"
"10758  :  โรงพยาบาลบางบัวทอง","12","5","41.67","5","2","40.00","0","0","0.00","5","3","60.00","2","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","107","90","84.11","29","26","89.66","26","23","88.46","26","21","80.77","26","20","76.92"
"10760  :  โรงพยาบาลปากเกร็ด","36","23","63.89","7","4","57.14","6","5","83.33","10","8","80.00","13","6","46.15"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","7","7","100.00","1","1","100.00","3","3","100.00","0","0","0.00","3","3","100.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","10","4","40.00","3","0","0.00","0","0","0.00","5","3","60.00","2","1","50.00"
"10762  :  โรงพยาบาลธัญบุรี","62","29","46.77","19","10","52.63","13","7","53.85","17","7","41.18","13","5","38.46"
"10763  :  โรงพยาบาลประชาธิปัตย์","13","12","92.31","3","3","100.00","0","0","0.00","4","4","100.00","6","5","83.33"
"10764  :  โรงพยาบาลหนองเสือ","36","33","91.67","11","10","90.91","5","5","100.00","11","10","90.91","9","8","88.89"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","55","45","81.82","16","13","81.25","13","11","84.62","15","13","86.67","11","8","72.73"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","35","31","88.57","12","12","100.00","9","8","88.89","8","8","100.00","6","3","50.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","19","2","10.53","6","1","16.67","4","0","0.00","3","0","0.00","6","1","16.67"
"10768  :  โรงพยาบาลท่าเรือ","58","27","46.55","17","5","29.41","13","7","53.85","12","4","33.33","16","11","68.75"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","17","16","94.12","2","2","100.00","2","2","100.00","6","6","100.00","7","6","85.71"
"10770  :  โรงพยาบาลบางไทร","29","14","48.28","6","4","66.67","7","4","57.14","9","4","44.44","7","2","28.57"
"10771  :  โรงพยาบาลบางบาล","8","7","87.50","1","1","100.00","4","4","100.00","1","0","0.00","2","2","100.00"
"10772  :  โรงพยาบาลบางปะอิน","37","20","54.05","11","7","63.64","9","3","33.33","4","3","75.00","13","7","53.85"
"10773  :  โรงพยาบาลบางปะหัน","8","6","75.00","3","2","66.67","2","2","100.00","3","2","66.67","0","0","0.00"
"10774  :  โรงพยาบาลผักไห่","10","8","80.00","3","3","100.00","2","2","100.00","3","2","66.67","2","1","50.00"
"10775  :  โรงพยาบาลภาชี","22","4","18.18","5","1","20.00","7","0","0.00","5","0","0.00","5","3","60.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","18","18","100.00","5","5","100.00","5","5","100.00","4","4","100.00","4","4","100.00"
"10777  :  โรงพยาบาลวังน้อย","65","35","53.85","20","12","60.00","12","6","50.00","20","13","65.00","13","4","30.77"
"10778  :  โรงพยาบาลบางซ้าย","19","8","42.11","5","2","40.00","5","2","40.00","3","1","33.33","6","3","50.00"
"10779  :  โรงพยาบาลอุทัย","9","5","55.56","3","3","100.00","2","1","50.00","2","0","0.00","2","1","50.00"
"10780  :  โรงพยาบาลมหาราช","14","3","21.43","5","0","0.00","3","1","33.33","4","2","50.00","2","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","5","5","100.00","2","2","100.00","2","2","100.00","1","1","100.00","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","11","8","72.73","2","2","100.00","3","2","66.67","3","2","66.67","3","2","66.67"
"10782  :  โรงพยาบาลไชโย","21","16","76.19","2","2","100.00","7","7","100.00","6","3","50.00","6","4","66.67"
"10784  :  โรงพยาบาลป่าโมก","29","5","17.24","8","1","12.50","9","4","44.44","5","0","0.00","7","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","16","16","100.00","4","4","100.00","5","5","100.00","2","2","100.00","5","5","100.00"
"10786  :  โรงพยาบาลแสวงหา","45","35","77.78","16","15","93.75","11","7","63.64","11","10","90.91","7","3","42.86"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","13","9","69.23","4","3","75.00","4","3","75.00","2","1","50.00","3","2","66.67"
"10788  :  โรงพยาบาลสามโก้","7","1","14.29","0","0","0.00","1","0","0.00","3","1","33.33","3","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","71","49","69.01","20","14","70.00","19","16","84.21","17","8","47.06","15","11","73.33"
"10790  :  โรงพยาบาลโคกสำโรง","72","71","98.61","25","24","96.00","11","11","100.00","12","12","100.00","24","24","100.00"
"10791  :  โรงพยาบาลชัยบาดาล","95","44","46.32","24","11","45.83","23","11","47.83","21","7","33.33","27","15","55.56"
"10792  :  โรงพยาบาลท่าวุ้ง","26","22","84.62","5","5","100.00","4","4","100.00","6","6","100.00","11","7","63.64"
"10793  :  โรงพยาบาลท่าหลวง","62","24","38.71","16","7","43.75","13","3","23.08","11","6","54.55","22","8","36.36"
"10794  :  โรงพยาบาลสระโบสถ์","23","17","73.91","5","5","100.00","6","4","66.67","4","3","75.00","8","5","62.50"
"10795  :  โรงพยาบาลโคกเจริญ","33","28","84.85","15","14","93.33","6","3","50.00","5","4","80.00","7","7","100.00"
"10796  :  โรงพยาบาลลำสนธิ","50","37","74.00","13","11","84.62","12","8","66.67","11","7","63.64","14","11","78.57"
"10797  :  โรงพยาบาลหนองม่วง","42","27","64.29","11","4","36.36","6","5","83.33","14","9","64.29","11","9","81.82"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","42","36","85.71","15","13","86.67","7","7","100.00","10","8","80.00","10","8","80.00"
"10693  :  โรงพยาบาลอินทร์บุรี","5","2","40.00","1","1","100.00","0","0","0.00","2","0","0.00","2","1","50.00"
"10798  :  โรงพยาบาลบางระจัน","26","23","88.46","5","5","100.00","7","6","85.71","5","5","100.00","9","7","77.78"
"10799  :  โรงพยาบาลค่ายบางระจัน","56","24","42.86","18","9","50.00","12","5","41.67","11","5","45.45","15","5","33.33"
"10800  :  โรงพยาบาลพรหมบุรี","42","38","90.48","13","12","92.31","12","9","75.00","11","11","100.00","6","6","100.00"
"10801  :  โรงพยาบาลท่าช้าง","4","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","37","35","94.59","13","12","92.31","8","8","100.00","9","8","88.89","7","7","100.00"
"10803  :  โรงพยาบาลวัดสิงห์","24","24","100.00","12","12","100.00","3","3","100.00","7","7","100.00","2","2","100.00"
"10804  :  โรงพยาบาลสรรพยา","24","21","87.50","4","3","75.00","4","4","100.00","7","7","100.00","9","7","77.78"
"10805  :  โรงพยาบาลสรรคบุรี","58","45","77.59","13","10","76.92","13","10","76.92","15","10","66.67","17","15","88.24"
"10806  :  โรงพยาบาลหันคา","73","67","91.78","19","16","84.21","19","19","100.00","16","14","87.50","19","18","94.74"
"27974  :  โรงพยาบาลหนองมะโมง","9","6","66.67","4","4","100.00","1","0","0.00","3","1","33.33","1","1","100.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","83","22","26.51","29","9","31.03","16","6","37.50","23","6","26.09","15","1","6.67"
"10808  :  โรงพยาบาลหนองแค","24","11","45.83","5","5","100.00","5","2","40.00","2","1","50.00","12","3","25.00"
"10809  :  โรงพยาบาลวิหารแดง","60","45","75.00","17","13","76.47","11","9","81.82","17","11","64.71","15","12","80.00"
"10810  :  โรงพยาบาลหนองแซง","24","19","79.17","5","3","60.00","3","3","100.00","10","9","90.00","6","4","66.67"
"10811  :  โรงพยาบาลบ้านหมอ","39","21","53.85","17","6","35.29","7","5","71.43","6","3","50.00","9","7","77.78"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","34","28","82.35","14","11","78.57","7","7","100.00","5","3","60.00","8","7","87.50"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","15","15","100.00","4","4","100.00","5","5","100.00","3","3","100.00","3","3","100.00"
"10815  :  โรงพยาบาลมวกเหล็ก","59","1","1.69","13","0","0.00","9","0","0.00","18","1","5.56","19","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","25","23","92.00","6","6","100.00","5","5","100.00","5","4","80.00","9","8","88.89"
"11485  :  โรงพยาบาลค่ายอดิศร","27","5","18.52","4","0","0.00","7","0","0.00","7","1","14.29","9","4","44.44"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","281","240","85.41","79","73","92.41","59","52","88.14","80","66","82.50","63","49","77.78"
"10818  :  โรงพยาบาลหนองใหญ่","63","35","55.56","14","8","57.14","17","9","52.94","16","8","50.00","16","10","62.50"
"10819  :  โรงพยาบาลบางละมุง","148","26","17.57","40","9","22.50","40","4","10.00","49","11","22.45","19","2","10.53"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","20","6","30.00","8","2","25.00","5","2","40.00","4","2","50.00","3","0","0.00"
