"โรงพยาบาล","รวม","2555","2556"
"ไตรสมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","5","1","20.00","3","0","0.00","1","0","0.00","0","0","0.00","1","1","100.00"
"10752  :  โรงพยาบาลบางบ่อ","2","1","50.00","0","0","0.00","0","0","0.00","1","0","0.00","1","1","100.00"
"10753  :  โรงพยาบาลบางพลี","938","306","32.62","204","10","4.90","209","42","20.10","246","127","51.63","279","127","45.52"
"10754  :  โรงพยาบาลบางจาก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","123","65","52.85","22","2","9.09","27","12","44.44","32","20","62.50","42","31","73.81"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","114","47","41.23","36","2","5.56","17","7","41.18","18","9","50.00","43","29","67.44"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","4","2","50.00","1","0","0.00","0","0","0.00","0","0","0.00","3","2","66.67"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","20","9","45.00","3","0","0.00","5","1","20.00","8","6","75.00","4","2","50.00"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","71","42","59.15","21","6","28.57","13","9","69.23","22","18","81.82","15","9","60.00"
"10757  :  โรงพยาบาลบางใหญ่","125","94","75.20","25","16","64.00","27","19","70.37","29","24","82.76","44","35","79.55"
"10758  :  โรงพยาบาลบางบัวทอง","121","61","50.41","18","5","27.78","33","15","45.45","37","22","59.46","33","19","57.58"
"10759  :  โรงพยาบาลไทรน้อย","99","50","50.51","29","4","13.79","21","5","23.81","20","17","85.00","29","24","82.76"
"10760  :  โรงพยาบาลปากเกร็ด","284","162","57.04","38","10","26.32","60","22","36.67","93","62","66.67","93","68","73.12"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","1","1","100.00","1","1","100.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","21","9","42.86","2","1","50.00","4","3","75.00","5","2","40.00","10","3","30.00"
"10762  :  โรงพยาบาลธัญบุรี","200","37","18.50","58","17","29.31","37","4","10.81","49","11","22.45","56","5","8.93"
"10763  :  โรงพยาบาลประชาธิปัตย์","83","38","45.78","21","9","42.86","16","4","25.00","19","14","73.68","27","11","40.74"
"10764  :  โรงพยาบาลหนองเสือ","23","13","56.52","4","0","0.00","7","1","14.29","5","5","100.00","7","7","100.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","45","27","60.00","10","3","30.00","6","1","16.67","16","10","62.50","13","13","100.00"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","53","41","77.36","14","11","78.57","9","7","77.78","12","10","83.33","18","13","72.22"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","8","3","37.50","1","0","0.00","2","0","0.00","1","0","0.00","4","3","75.00"
"10768  :  โรงพยาบาลท่าเรือ","75","21","28.00","12","2","16.67","14","5","35.71","22","4","18.18","27","10","37.04"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","49","45","91.84","7","6","85.71","13","12","92.31","17","17","100.00","12","10","83.33"
"10771  :  โรงพยาบาลบางบาล","13","5","38.46","2","0","0.00","3","1","33.33","6","3","50.00","2","1","50.00"
"10772  :  โรงพยาบาลบางปะอิน","84","39","46.43","18","1","5.56","19","4","21.05","23","15","65.22","24","19","79.17"
"10773  :  โรงพยาบาลบางปะหัน","8","4","50.00","3","0","0.00","1","0","0.00","0","0","0.00","4","4","100.00"
"10774  :  โรงพยาบาลผักไห่","9","7","77.78","1","0","0.00","1","0","0.00","5","5","100.00","2","2","100.00"
"10775  :  โรงพยาบาลภาชี","43","12","27.91","8","1","12.50","11","3","27.27","9","3","33.33","15","5","33.33"
"10776  :  โรงพยาบาลลาดบัวหลวง","23","11","47.83","3","0","0.00","7","1","14.29","4","3","75.00","9","7","77.78"
"10777  :  โรงพยาบาลวังน้อย","52","12","23.08","11","0","0.00","12","0","0.00","13","2","15.38","16","10","62.50"
"10778  :  โรงพยาบาลบางซ้าย","33","16","48.48","8","0","0.00","3","1","33.33","11","6","54.55","11","9","81.82"
"10779  :  โรงพยาบาลอุทัย","13","6","46.15","3","0","0.00","3","1","33.33","2","2","100.00","5","3","60.00"
"10780  :  โรงพยาบาลมหาราช","10","7","70.00","2","0","0.00","1","1","100.00","3","2","66.67","4","4","100.00"
"10781  :  โรงพยาบาลบ้านแพรก","15","5","33.33","1","0","0.00","4","0","0.00","5","1","20.00","5","4","80.00"
"10689  :  โรงพยาบาลอ่างทอง","17","0","0.00","8","0","0.00","5","0","0.00","4","0","0.00","0","0","0.00"
"10782  :  โรงพยาบาลไชโย","29","11","37.93","7","2","28.57","4","3","75.00","7","2","28.57","11","4","36.36"
"10784  :  โรงพยาบาลป่าโมก","18","0","0.00","3","0","0.00","5","0","0.00","3","0","0.00","7","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","30","14","46.67","11","0","0.00","7","4","57.14","5","4","80.00","7","6","85.71"
"10786  :  โรงพยาบาลแสวงหา","46","6","13.04","13","2","15.38","10","2","20.00","10","1","10.00","13","1","7.69"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","38","0","0.00","8","0","0.00","7","0","0.00","12","0","0.00","11","0","0.00"
"10788  :  โรงพยาบาลสามโก้","21","0","0.00","7","0","0.00","4","0","0.00","6","0","0.00","4","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","7","5","71.43","3","2","66.67","1","1","100.00","3","2","66.67","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","85","80","94.12","21","20","95.24","13","12","92.31","20","20","100.00","31","28","90.32"
"10790  :  โรงพยาบาลโคกสำโรง","92","30","32.61","21","3","14.29","26","10","38.46","18","5","27.78","27","12","44.44"
"10791  :  โรงพยาบาลชัยบาดาล","23","16","69.57","6","4","66.67","7","7","100.00","5","3","60.00","5","2","40.00"
"10792  :  โรงพยาบาลท่าวุ้ง","41","37","90.24","13","11","84.62","6","6","100.00","12","10","83.33","10","10","100.00"
"10793  :  โรงพยาบาลท่าหลวง","82","81","98.78","22","22","100.00","23","23","100.00","18","17","94.44","19","19","100.00"
"10794  :  โรงพยาบาลสระโบสถ์","71","57","80.28","22","15","68.18","14","11","78.57","14","12","85.71","21","19","90.48"
"10795  :  โรงพยาบาลโคกเจริญ","81","76","93.83","22","20","90.91","25","24","96.00","15","15","100.00","19","17","89.47"
"10796  :  โรงพยาบาลลำสนธิ","67","63","94.03","18","18","100.00","13","12","92.31","16","14","87.50","20","19","95.00"
"10797  :  โรงพยาบาลหนองม่วง","54","39","72.22","11","9","81.82","10","6","60.00","17","11","64.71","16","13","81.25"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","64","0","0.00","24","0","0.00","12","0","0.00","8","0","0.00","20","0","0.00"
"10693  :  โรงพยาบาลอินทร์บุรี","15","1","6.67","3","0","0.00","1","0","0.00","5","0","0.00","6","1","16.67"
"10798  :  โรงพยาบาลบางระจัน","39","0","0.00","8","0","0.00","7","0","0.00","9","0","0.00","15","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","77","0","0.00","19","0","0.00","22","0","0.00","15","0","0.00","21","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","49","0","0.00","17","0","0.00","8","0","0.00","15","0","0.00","9","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","16","0","0.00","2","0","0.00","4","0","0.00","7","0","0.00","3","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","55","19","34.55","15","13","86.67","7","5","71.43","17","0","0.00","16","1","6.25"
"10803  :  โรงพยาบาลวัดสิงห์","5","3","60.00","2","2","100.00","2","1","50.00","0","0","0.00","1","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","11","10","90.91","4","4","100.00","3","3","100.00","3","2","66.67","1","1","100.00"
"10805  :  โรงพยาบาลสรรคบุรี","62","51","82.26","22","19","86.36","11","10","90.91","15","11","73.33","14","11","78.57"
"10806  :  โรงพยาบาลหันคา","71","39","54.93","19","1","5.26","12","1","8.33","19","17","89.47","21","20","95.24"
"27974  :  โรงพยาบาลหนองมะโมง","9","6","66.67","2","0","0.00","1","0","0.00","6","6","100.00","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","260","189","72.69","42","1","2.38","48","25","52.08","78","75","96.15","92","88","95.65"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","98","78","79.59","19","9","47.37","28","20","71.43","23","21","91.30","28","28","100.00"
"10808  :  โรงพยาบาลหนองแค","58","40","68.97","11","7","63.64","12","6","50.00","13","12","92.31","22","15","68.18"
"10809  :  โรงพยาบาลวิหารแดง","61","43","70.49","9","0","0.00","15","9","60.00","15","14","93.33","22","20","90.91"
"10810  :  โรงพยาบาลหนองแซง","32","18","56.25","5","0","0.00","8","1","12.50","13","11","84.62","6","6","100.00"
"10811  :  โรงพยาบาลบ้านหมอ","61","41","67.21","12","1","8.33","11","9","81.82","18","15","83.33","20","16","80.00"
"10812  :  โรงพยาบาลดอนพุด","17","12","70.59","1","0","0.00","6","3","50.00","3","2","66.67","7","7","100.00"
"10813  :  โรงพยาบาลหนองโดน","53","47","88.68","8","7","87.50","12","12","100.00","13","10","76.92","20","18","90.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","23","12","52.17","6","0","0.00","3","1","33.33","8","5","62.50","6","6","100.00"
"10815  :  โรงพยาบาลมวกเหล็ก","119","61","51.26","35","2","5.71","21","6","28.57","36","32","88.89","27","21","77.78"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","93","54","58.06","18","1","5.56","16","8","50.00","31","23","74.19","28","22","78.57"
"11485  :  โรงพยาบาลค่ายอดิศร","52","33","63.46","5","1","20.00","18","10","55.56","16","12","75.00","13","10","76.92"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","68","30","44.12","11","4","36.36","15","6","40.00","20","11","55.00","22","9","40.91"
"10818  :  โรงพยาบาลหนองใหญ่","100","54","54.00","26","7","26.92","23","8","34.78","27","20","74.07","24","19","79.17"
"10819  :  โรงพยาบาลบางละมุง","64","29","45.31","1","0","0.00","5","4","80.00","10","3","30.00","48","22","45.83"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","41","17","41.46","11","0","0.00","6","0","0.00","12","10","83.33","12","7","58.33"
