"โรงพยาบาล","รวม","2562","2563"
"ไตรสมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","179","12","6.70","53","4","7.55","30","3","10.00","44","2","4.55","52","3","5.77"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","154","10","6.49","48","4","8.33","30","1","3.33","31","1","3.23","45","4","8.89"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","172","71","41.28","49","18","36.73","42","20","47.62","44","17","38.64","37","16","43.24"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","90","2","2.22","11","0","0.00","28","1","3.57","19","0","0.00","32","1","3.13"
"28785  :  โรงพยาบาลบางเสาธง","30","9","30.00","10","2","20.00","6","4","66.67","7","1","14.29","7","2","28.57"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","21","2","9.52","9","0","0.00","6","1","16.67","3","1","33.33","3","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","162","9","5.56","14","2","14.29","36","1","2.78","52","4","7.69","60","2","3.33"
"10758  :  โรงพยาบาลบางบัวทอง","34","3","8.82","10","1","10.00","7","1","14.29","12","0","0.00","5","1","20.00"
"10759  :  โรงพยาบาลไทรน้อย","114","54","47.37","19","5","26.32","26","16","61.54","33","16","48.48","36","17","47.22"
"10760  :  โรงพยาบาลปากเกร็ด","43","2","4.65","5","0","0.00","11","0","0.00","15","0","0.00","12","2","16.67"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","4","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","45","5","11.11","11","2","18.18","17","1","5.88","10","0","0.00","7","2","28.57"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","73","23","31.51","22","9","40.91","17","4","23.53","18","7","38.89","16","3","18.75"
"10762  :  โรงพยาบาลธัญบุรี","163","40","24.54","42","13","30.95","37","13","35.14","42","7","16.67","42","7","16.67"
"10763  :  โรงพยาบาลประชาธิปัตย์","170","19","11.18","45","7","15.56","43","4","9.30","35","2","5.71","47","6","12.77"
"10764  :  โรงพยาบาลหนองเสือ","52","9","17.31","19","4","21.05","13","2","15.38","15","3","20.00","5","0","0.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","90","14","15.56","31","3","9.68","20","4","20.00","25","5","20.00","14","2","14.29"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","40","32","80.00","8","7","87.50","15","12","80.00","7","5","71.43","10","8","80.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","3","1","33.33","0","0","0.00","3","1","33.33","0","0","0.00","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","117","50","42.74","29","13","44.83","27","8","29.63","33","19","57.58","28","10","35.71"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","18","4","22.22","1","0","0.00","6","1","16.67","6","1","16.67","5","2","40.00"
"10770  :  โรงพยาบาลบางไทร","43","29","67.44","14","11","78.57","8","6","75.00","8","6","75.00","13","6","46.15"
"10771  :  โรงพยาบาลบางบาล","8","2","25.00","1","0","0.00","3","1","33.33","0","0","0.00","4","1","25.00"
"10772  :  โรงพยาบาลบางปะอิน","50","12","24.00","13","3","23.08","14","2","14.29","11","2","18.18","12","5","41.67"
"10773  :  โรงพยาบาลบางปะหัน","17","9","52.94","4","2","50.00","6","4","66.67","4","1","25.00","3","2","66.67"
"10774  :  โรงพยาบาลผักไห่","11","8","72.73","3","2","66.67","1","1","100.00","1","1","100.00","6","4","66.67"
"10775  :  โรงพยาบาลภาชี","46","3","6.52","12","1","8.33","9","0","0.00","10","0","0.00","15","2","13.33"
"10776  :  โรงพยาบาลลาดบัวหลวง","32","28","87.50","10","8","80.00","7","5","71.43","5","5","100.00","10","10","100.00"
"10777  :  โรงพยาบาลวังน้อย","72","4","5.56","23","0","0.00","14","2","14.29","18","1","5.56","17","1","5.88"
"10778  :  โรงพยาบาลบางซ้าย","31","17","54.84","10","4","40.00","9","6","66.67","4","2","50.00","8","5","62.50"
"10779  :  โรงพยาบาลอุทัย","12","4","33.33","2","1","50.00","5","2","40.00","3","1","33.33","2","0","0.00"
"10780  :  โรงพยาบาลมหาราช","16","12","75.00","4","3","75.00","3","3","100.00","5","3","60.00","4","3","75.00"
"10781  :  โรงพยาบาลบ้านแพรก","9","6","66.67","1","1","100.00","5","4","80.00","1","0","0.00","2","1","50.00"
"10689  :  โรงพยาบาลอ่างทอง","12","1","8.33","2","0","0.00","3","1","33.33","3","0","0.00","4","0","0.00"
"10782  :  โรงพยาบาลไชโย","22","8","36.36","7","2","28.57","4","1","25.00","6","1","16.67","5","4","80.00"
"10784  :  โรงพยาบาลป่าโมก","28","0","0.00","9","0","0.00","7","0","0.00","7","0","0.00","5","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","25","20","80.00","6","5","83.33","6","5","83.33","8","7","87.50","5","3","60.00"
"10786  :  โรงพยาบาลแสวงหา","68","49","72.06","24","15","62.50","12","10","83.33","19","17","89.47","13","7","53.85"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","43","3","6.98","16","1","6.25","16","1","6.25","6","1","16.67","5","0","0.00"
"10788  :  โรงพยาบาลสามโก้","28","11","39.29","5","1","20.00","10","5","50.00","6","2","33.33","7","3","42.86"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","82","45","54.88","22","10","45.45","20","7","35.00","19","15","78.95","21","13","61.90"
"10790  :  โรงพยาบาลโคกสำโรง","118","70","59.32","32","13","40.63","27","14","51.85","31","21","67.74","28","22","78.57"
"10791  :  โรงพยาบาลชัยบาดาล","127","9","7.09","36","3","8.33","24","2","8.33","31","2","6.45","36","2","5.56"
"10792  :  โรงพยาบาลท่าวุ้ง","28","21","75.00","10","6","60.00","8","6","75.00","3","3","100.00","7","6","85.71"
"10793  :  โรงพยาบาลท่าหลวง","54","48","88.89","14","14","100.00","18","16","88.89","11","8","72.73","11","10","90.91"
"10794  :  โรงพยาบาลสระโบสถ์","47","35","74.47","13","11","84.62","14","9","64.29","12","10","83.33","8","5","62.50"
"10795  :  โรงพยาบาลโคกเจริญ","53","46","86.79","19","16","84.21","11","10","90.91","12","10","83.33","11","10","90.91"
"10796  :  โรงพยาบาลลำสนธิ","81","54","66.67","25","17","68.00","21","15","71.43","20","12","60.00","15","10","66.67"
"10797  :  โรงพยาบาลหนองม่วง","63","39","61.90","19","13","68.42","21","13","61.90","9","6","66.67","14","7","50.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","57","21","36.84","17","6","35.29","19","4","21.05","7","3","42.86","14","8","57.14"
"10693  :  โรงพยาบาลอินทร์บุรี","12","1","8.33","5","0","0.00","2","1","50.00","3","0","0.00","2","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","24","11","45.83","7","3","42.86","3","3","100.00","8","3","37.50","6","2","33.33"
"10799  :  โรงพยาบาลค่ายบางระจัน","103","25","24.27","36","2","5.56","21","2","9.52","20","6","30.00","26","15","57.69"
"10800  :  โรงพยาบาลพรหมบุรี","31","18","58.06","10","5","50.00","5","4","80.00","8","5","62.50","8","4","50.00"
"10801  :  โรงพยาบาลท่าช้าง","16","5","31.25","6","2","33.33","3","1","33.33","2","0","0.00","5","2","40.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","45","38","84.44","13","11","84.62","10","8","80.00","12","11","91.67","10","8","80.00"
"10803  :  โรงพยาบาลวัดสิงห์","39","18","46.15","11","3","27.27","8","4","50.00","11","7","63.64","9","4","44.44"
"10804  :  โรงพยาบาลสรรพยา","19","12","63.16","2","1","50.00","8","5","62.50","6","5","83.33","3","1","33.33"
"10805  :  โรงพยาบาลสรรคบุรี","55","31","56.36","15","7","46.67","13","5","38.46","16","13","81.25","11","6","54.55"
"10806  :  โรงพยาบาลหันคา","78","44","56.41","23","16","69.57","20","10","50.00","17","8","47.06","18","10","55.56"
"27974  :  โรงพยาบาลหนองมะโมง","15","3","20.00","5","0","0.00","5","2","40.00","2","0","0.00","3","1","33.33"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","143","45","31.47","38","11","28.95","31","9","29.03","40","16","40.00","34","9","26.47"
"10808  :  โรงพยาบาลหนองแค","22","16","72.73","7","4","57.14","8","7","87.50","6","4","66.67","1","1","100.00"
"10809  :  โรงพยาบาลวิหารแดง","65","43","66.15","17","11","64.71","16","11","68.75","17","10","58.82","15","11","73.33"
"10810  :  โรงพยาบาลหนองแซง","44","23","52.27","16","10","62.50","7","3","42.86","11","5","45.45","10","5","50.00"
"10811  :  โรงพยาบาลบ้านหมอ","52","18","34.62","14","7","50.00","10","4","40.00","16","5","31.25","12","2","16.67"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","24","21","87.50","4","3","75.00","5","3","60.00","8","8","100.00","7","7","100.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","18","17","94.44","7","7","100.00","3","3","100.00","6","6","100.00","2","1","50.00"
"10815  :  โรงพยาบาลมวกเหล็ก","85","33","38.82","22","7","31.82","19","8","42.11","23","10","43.48","21","8","38.10"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","65","37","56.92","21","12","57.14","14","7","50.00","12","5","41.67","18","13","72.22"
"11485  :  โรงพยาบาลค่ายอดิศร","104","18","17.31","30","8","26.67","27","7","25.93","19","0","0.00","28","3","10.71"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","421","20","4.75","137","8","5.84","112","5","4.46","80","3","3.75","92","4","4.35"
"10818  :  โรงพยาบาลหนองใหญ่","89","33","37.08","22","11","50.00","20","6","30.00","21","5","23.81","26","11","42.31"
"10819  :  โรงพยาบาลบางละมุง","455","12","2.64","115","4","3.48","99","3","3.03","131","3","2.29","110","2","1.82"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","38","18","47.37","13","5","38.46","7","2","28.57","12","6","50.00","6","5","83.33"
