"โรงพยาบาล","รวม","2563","2564"
"ไตรสมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","150","8","5.33","35","2","5.71","35","3","8.57","33","1","3.03","47","2","4.26"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","81","61","75.31","22","17","77.27","18","10","55.56","18","16","88.89","23","18","78.26"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","134","58","43.28","39","18","46.15","32","17","53.13","41","16","39.02","22","7","31.82"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","30","2","6.67","16","2","12.50","3","0","0.00","4","0","0.00","7","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","22","12","54.55","6","1","16.67","5","4","80.00","4","2","50.00","7","5","71.43"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","11","7","63.64","2","2","100.00","3","2","66.67","4","2","50.00","2","1","50.00"
"10757  :  โรงพยาบาลบางใหญ่","25","14","56.00","5","3","60.00","6","4","66.67","6","3","50.00","8","4","50.00"
"10758  :  โรงพยาบาลบางบัวทอง","17","9","52.94","4","3","75.00","4","1","25.00","6","4","66.67","3","1","33.33"
"10759  :  โรงพยาบาลไทรน้อย","109","93","85.32","31","28","90.32","23","19","82.61","31","28","90.32","24","18","75.00"
"10760  :  โรงพยาบาลปากเกร็ด","23","18","78.26","4","2","50.00","8","7","87.50","6","5","83.33","5","4","80.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","20","2","10.00","4","0","0.00","7","1","14.29","9","1","11.11","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","2","1","50.00","0","0","0.00","0","0","0.00","0","0","0.00","2","1","50.00"
"10687  :  โรงพยาบาลปทุมธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","18","18","100.00","4","4","100.00","7","7","100.00","3","3","100.00","4","4","100.00"
"10762  :  โรงพยาบาลธัญบุรี","34","19","55.88","7","2","28.57","9","5","55.56","10","6","60.00","8","6","75.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","24","23","95.83","7","7","100.00","7","7","100.00","6","5","83.33","4","4","100.00"
"10764  :  โรงพยาบาลหนองเสือ","34","31","91.18","8","8","100.00","9","8","88.89","9","8","88.89","8","7","87.50"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","45","35","77.78","11","9","81.82","12","11","91.67","10","9","90.00","12","6","50.00"
"10766  :  โรงพยาบาลลำลูกกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","33","30","90.91","15","14","93.33","13","11","84.62","2","2","100.00","3","3","100.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","48","19","39.58","16","8","50.00","15","7","46.67","11","3","27.27","6","1","16.67"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","15","10","66.67","5","4","80.00","3","1","33.33","1","1","100.00","6","4","66.67"
"10770  :  โรงพยาบาลบางไทร","32","19","59.38","12","6","50.00","7","5","71.43","10","7","70.00","3","1","33.33"
"10771  :  โรงพยาบาลบางบาล","9","5","55.56","3","1","33.33","1","0","0.00","2","1","50.00","3","3","100.00"
"10772  :  โรงพยาบาลบางปะอิน","26","12","46.15","6","3","50.00","4","2","50.00","4","1","25.00","12","6","50.00"
"10773  :  โรงพยาบาลบางปะหัน","11","9","81.82","2","2","100.00","3","3","100.00","4","3","75.00","2","1","50.00"
"10774  :  โรงพยาบาลผักไห่","9","7","77.78","3","2","66.67","2","2","100.00","3","3","100.00","1","0","0.00"
"10775  :  โรงพยาบาลภาชี","35","16","45.71","10","4","40.00","6","3","50.00","13","4","30.77","6","5","83.33"
"10776  :  โรงพยาบาลลาดบัวหลวง","11","11","100.00","1","1","100.00","5","5","100.00","4","4","100.00","1","1","100.00"
"10777  :  โรงพยาบาลวังน้อย","69","45","65.22","18","16","88.89","18","8","44.44","21","12","57.14","12","9","75.00"
"10778  :  โรงพยาบาลบางซ้าย","20","7","35.00","8","5","62.50","1","0","0.00","5","1","20.00","6","1","16.67"
"10779  :  โรงพยาบาลอุทัย","2","1","50.00","1","1","100.00","1","0","0.00","0","0","0.00","0","0","0.00"
"10780  :  โรงพยาบาลมหาราช","2","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","11","4","36.36","4","2","50.00","3","1","33.33","3","1","33.33","1","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","3","1","33.33","0","0","0.00","0","0","0.00","2","1","50.00","1","0","0.00"
"10782  :  โรงพยาบาลไชโย","9","7","77.78","0","0","0.00","4","2","50.00","1","1","100.00","4","4","100.00"
"10784  :  โรงพยาบาลป่าโมก","37","22","59.46","8","6","75.00","9","5","55.56","11","7","63.64","9","4","44.44"
"10785  :  โรงพยาบาลโพธิ์ทอง","18","14","77.78","6","4","66.67","6","6","100.00","2","2","100.00","4","2","50.00"
"10786  :  โรงพยาบาลแสวงหา","54","23","42.59","15","4","26.67","15","8","53.33","17","8","47.06","7","3","42.86"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","4","3","75.00","2","1","50.00","2","2","100.00","0","0","0.00","0","0","0.00"
"10788  :  โรงพยาบาลสามโก้","6","5","83.33","2","1","50.00","2","2","100.00","2","2","100.00","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","82","53","64.63","29","19","65.52","19","14","73.68","18","13","72.22","16","7","43.75"
"10790  :  โรงพยาบาลโคกสำโรง","82","69","84.15","19","18","94.74","18","17","94.44","19","19","100.00","26","15","57.69"
"10791  :  โรงพยาบาลชัยบาดาล","66","43","65.15","21","12","57.14","12","8","66.67","19","13","68.42","14","10","71.43"
"10792  :  โรงพยาบาลท่าวุ้ง","19","15","78.95","9","9","100.00","6","5","83.33","3","1","33.33","1","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","47","28","59.57","18","13","72.22","8","6","75.00","10","6","60.00","11","3","27.27"
"10794  :  โรงพยาบาลสระโบสถ์","7","4","57.14","2","1","50.00","1","1","100.00","2","1","50.00","2","1","50.00"
"10795  :  โรงพยาบาลโคกเจริญ","44","33","75.00","12","10","83.33","14","10","71.43","12","9","75.00","6","4","66.67"
"10796  :  โรงพยาบาลลำสนธิ","47","24","51.06","19","11","57.89","9","4","44.44","13","7","53.85","6","2","33.33"
"10797  :  โรงพยาบาลหนองม่วง","37","20","54.05","12","7","58.33","6","2","33.33","6","4","66.67","13","7","53.85"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","39","37","94.87","13","13","100.00","10","9","90.00","7","7","100.00","9","8","88.89"
"10693  :  โรงพยาบาลอินทร์บุรี","11","5","45.45","1","0","0.00","4","1","25.00","3","2","66.67","3","2","66.67"
"10798  :  โรงพยาบาลบางระจัน","22","17","77.27","6","4","66.67","3","2","66.67","8","7","87.50","5","4","80.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","45","14","31.11","12","5","41.67","13","1","7.69","10","3","30.00","10","5","50.00"
"10800  :  โรงพยาบาลพรหมบุรี","34","30","88.24","9","9","100.00","8","6","75.00","6","5","83.33","11","10","90.91"
"10801  :  โรงพยาบาลท่าช้าง","18","10","55.56","4","2","50.00","5","3","60.00","4","2","50.00","5","3","60.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","33","31","93.94","5","4","80.00","9","8","88.89","11","11","100.00","8","8","100.00"
"10803  :  โรงพยาบาลวัดสิงห์","27","26","96.30","6","6","100.00","8","8","100.00","6","6","100.00","7","6","85.71"
"10804  :  โรงพยาบาลสรรพยา","19","17","89.47","2","2","100.00","4","4","100.00","9","9","100.00","4","2","50.00"
"10805  :  โรงพยาบาลสรรคบุรี","41","35","85.37","11","10","90.91","9","7","77.78","14","11","78.57","7","7","100.00"
"10806  :  โรงพยาบาลหันคา","35","32","91.43","16","15","93.75","6","4","66.67","7","7","100.00","6","6","100.00"
"27974  :  โรงพยาบาลหนองมะโมง","10","10","100.00","6","6","100.00","2","2","100.00","0","0","0.00","2","2","100.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","48","7","14.58","19","6","31.58","8","0","0.00","13","0","0.00","8","1","12.50"
"10808  :  โรงพยาบาลหนองแค","25","17","68.00","6","5","83.33","6","1","16.67","10","8","80.00","3","3","100.00"
"10809  :  โรงพยาบาลวิหารแดง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","19","16","84.21","2","2","100.00","3","3","100.00","7","5","71.43","7","6","85.71"
"10811  :  โรงพยาบาลบ้านหมอ","29","14","48.28","11","4","36.36","8","5","62.50","6","3","50.00","4","2","50.00"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","20","11","55.00","4","2","50.00","8","5","62.50","7","4","57.14","1","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","13","13","100.00","5","5","100.00","5","5","100.00","0","0","0.00","3","3","100.00"
"10815  :  โรงพยาบาลมวกเหล็ก","73","35","47.95","25","12","48.00","11","6","54.55","19","10","52.63","18","7","38.89"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","23","19","82.61","7","5","71.43","8","8","100.00","4","2","50.00","4","4","100.00"
"11485  :  โรงพยาบาลค่ายอดิศร","11","3","27.27","3","1","33.33","2","1","50.00","5","0","0.00","1","1","100.00"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","219","147","67.12","54","37","68.52","47","33","70.21","56","38","67.86","62","39","62.90"
"10818  :  โรงพยาบาลหนองใหญ่","64","33","51.56","17","10","58.82","19","9","47.37","15","6","40.00","13","8","61.54"
"10819  :  โรงพยาบาลบางละมุง","25","12","48.00","1","1","100.00","5","2","40.00","16","8","50.00","3","1","33.33"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","20","8","40.00","6","3","50.00","7","3","42.86","5","2","40.00","2","0","0.00"
