"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"11540  :  โรงพยาบาลหลวงพ่อทวีศักดิ์ฯ ชุตินธโร อุทิศ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11541  :  โรงพยาบาลเจริญกรุงประชารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","67,758","12,734","18.79","16,843","3,045","18.08","16,383","3,078","18.79","16,566","3,140","18.95","17,966","3,471","19.32"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","365","0","0.00","75","0","0.00","82","0","0.00","76","0","0.00","132","0","0.00"
"12246  :  สถาบันราชานุกูล","14,687","107","0.73","1,396","0","0.00","2,894","26","0.90","5,032","27","0.54","5,365","54","1.01"
"12249  :  สถาบันโรคผิวหนัง","133,880","0","0.00","37,434","0","0.00","36,125","0","0.00","34,648","0","0.00","25,673","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","52,452","0","0.00","4,181","0","0.00","16,761","0","0.00","14,215","0","0.00","17,295","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","84,681","0","0.00","23,623","0","0.00","23,941","0","0.00","21,493","0","0.00","15,624","0","0.00"
"12439  :  สถาบันประสาทวิทยา","182,705","0","0.00","46,505","0","0.00","44,366","0","0.00","45,098","0","0.00","46,736","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","594,833","37,228","6.26","147,310","9,246","6.28","151,169","9,831","6.50","140,368","8,262","5.89","155,986","9,889","6.34"
"10752  :  โรงพยาบาลบางบ่อ","173,237","23,008","13.28","41,536","6,324","15.23","44,477","6,448","14.50","40,940","4,997","12.21","46,284","5,239","11.32"
"10753  :  โรงพยาบาลบางพลี","232,236","18,060","7.78","57,934","4,226","7.29","58,245","3,987","6.85","53,997","4,269","7.91","62,060","5,578","8.99"
"10754  :  โรงพยาบาลบางจาก","101,219","16,377","16.18","24,262","4,665","19.23","25,683","3,978","15.49","23,787","3,381","14.21","27,487","4,353","15.84"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","96,933","5,664","5.84","23,477","1,671","7.12","24,648","1,158","4.70","22,397","1,074","4.80","26,411","1,761","6.67"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","44,793","180","0.40","12,511","48","0.38","12,123","40","0.33","11,917","53","0.44","8,242","39","0.47"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","34,742","6,564","18.89","7,970","1,722","21.61","8,951","1,887","21.08","8,058","1,543","19.15","9,763","1,412","14.46"
"10686  :  โรงพยาบาลพระนั่งเกล้า","576,466","47,668","8.27","141,780","13,676","9.65","141,870","10,706","7.55","140,174","10,351","7.38","152,642","12,935","8.47"
"10756  :  โรงพยาบาลบางกรวย","183,139","40,079","21.88","68,290","14,366","21.04","44,737","9,625","21.51","32,792","7,407","22.59","37,320","8,681","23.26"
"10757  :  โรงพยาบาลบางใหญ่","199,199","41,762","20.96","51,068","10,776","21.10","50,130","10,510","20.97","46,476","9,129","19.64","51,525","11,347","22.02"
"10758  :  โรงพยาบาลบางบัวทอง","153,372","18,937","12.35","37,878","4,794","12.66","38,421","4,962","12.91","36,108","4,057","11.24","40,965","5,124","12.51"
"10759  :  โรงพยาบาลไทรน้อย","144,800","16,558","11.44","36,862","6,218","16.87","36,495","3,932","10.77","34,194","3,226","9.43","37,249","3,182","8.54"
"10760  :  โรงพยาบาลปากเกร็ด","115,892","10,837","9.35","30,594","2,630","8.60","29,581","2,858","9.66","26,249","2,235","8.51","29,468","3,114","10.57"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","123,885","0","0.00","47,067","0","0.00","31,457","0","0.00","45,361","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","85,759","1,969","2.30","20,442","417","2.04","19,674","448","2.28","24,047","597","2.48","21,596","507","2.35"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","34,122","2,458","7.20","8,512","701","8.24","8,727","676","7.75","8,132","347","4.27","8,751","734","8.39"
"10687  :  โรงพยาบาลปทุมธานี","485,104","42,069","8.67","123,124","12,246","9.95","122,214","11,620","9.51","116,418","8,546","7.34","123,348","9,657","7.83"
"10761  :  โรงพยาบาลคลองหลวง","105,969","21,071","19.88","24,957","5,184","20.77","26,637","5,181","19.45","26,315","5,149","19.57","28,060","5,557","19.80"
"10762  :  โรงพยาบาลธัญบุรี","125,565","1,775","1.41","29,936","365","1.22","32,375","531","1.64","30,169","356","1.18","33,085","523","1.58"
"10763  :  โรงพยาบาลประชาธิปัตย์","73,408","15,730","21.43","17,675","2,944","16.66","19,695","4,650","23.61","17,751","4,585","25.83","18,287","3,551","19.42"
"10764  :  โรงพยาบาลหนองเสือ","70,821","10,458","14.77","18,420","2,889","15.68","19,415","3,021","15.56","16,791","2,168","12.91","16,195","2,380","14.70"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","72,441","5,782","7.98","18,189","1,537","8.45","19,161","1,609","8.40","16,246","1,320","8.13","18,845","1,316","6.98"
"10766  :  โรงพยาบาลลำลูกกา","112,129","10,813","9.64","26,939","2,553","9.48","27,107","2,871","10.59","28,444","2,646","9.30","29,639","2,743","9.25"
"10767  :  โรงพยาบาลสามโคก","37,010","2,291","6.19","8,807","454","5.15","9,417","605","6.42","8,889","581","6.54","9,897","651","6.58"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","17,392","82","0.47","5,451","29","0.53","3,361","19","0.57","3,366","13","0.39","5,214","21","0.40"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","6,554","0","0.00","0","0","0.00","0","0","0.00","6,554","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","359,002","16,215","4.52","92,595","3,889","4.20","90,123","4,246","4.71","85,725","3,784","4.41","90,559","4,296","4.74"
"10688  :  โรงพยาบาลเสนา","223,187","21,279","9.53","53,206","4,980","9.36","55,107","5,690","10.33","59,814","5,400","9.03","55,060","5,209","9.46"
"10768  :  โรงพยาบาลท่าเรือ","97,189","9,910","10.20","26,340","2,472","9.38","25,463","2,689","10.56","21,860","2,421","11.08","23,526","2,328","9.90"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","59,294","6,242","10.53","15,109","1,784","11.81","15,249","1,800","11.80","14,280","1,324","9.27","14,656","1,334","9.10"
"10770  :  โรงพยาบาลบางไทร","60,952","7,019","11.52","15,255","1,368","8.97","16,131","1,610","9.98","14,317","1,995","13.93","15,249","2,046","13.42"
"10771  :  โรงพยาบาลบางบาล","41,850","4,310","10.30","10,491","1,197","11.41","10,880","1,297","11.92","9,705","1,033","10.64","10,774","783","7.27"
"10772  :  โรงพยาบาลบางปะอิน","137,232","14,679","10.70","36,486","3,467","9.50","34,537","3,939","11.41","31,042","3,412","10.99","35,167","3,861","10.98"
"10773  :  โรงพยาบาลบางปะหัน","71,298","7,536","10.57","19,236","1,962","10.20","18,306","2,017","11.02","16,700","1,739","10.41","17,056","1,818","10.66"
"10774  :  โรงพยาบาลผักไห่","72,879","11,409","15.65","17,460","1,879","10.76","19,394","2,688","13.86","16,960","3,555","20.96","19,065","3,287","17.24"
"10775  :  โรงพยาบาลภาชี","73,458","7,331","9.98","18,928","1,886","9.96","18,719","2,068","11.05","17,462","1,712","9.80","18,349","1,665","9.07"
"10776  :  โรงพยาบาลลาดบัวหลวง","59,780","5,899","9.87","15,118","1,353","8.95","16,664","1,435","8.61","15,049","1,465","9.73","12,949","1,646","12.71"
"10777  :  โรงพยาบาลวังน้อย","94,567","16,025","16.95","24,158","3,089","12.79","23,530","3,265","13.88","22,218","4,598","20.69","24,661","5,073","20.57"
"10778  :  โรงพยาบาลบางซ้าย","33,040","5,940","17.98","8,977","1,487","16.56","8,326","1,510","18.14","7,967","1,608","20.18","7,770","1,335","17.18"
"10779  :  โรงพยาบาลอุทัย","92,003","14,942","16.24","25,455","3,879","15.24","25,545","4,111","16.09","15,581","2,795","17.94","25,422","4,157","16.35"
"10780  :  โรงพยาบาลมหาราช","39,606","9,390","23.71","9,475","2,315","24.43","10,568","2,455","23.23","9,213","2,293","24.89","10,350","2,327","22.48"
"10781  :  โรงพยาบาลบ้านแพรก","38,387","9,994","26.03","9,927","2,406","24.24","9,697","2,625","27.07","9,212","2,380","25.84","9,551","2,583","27.04"
"10689  :  โรงพยาบาลอ่างทอง","234,145","24,115","10.30","60,073","5,925","9.86","59,569","5,806","9.75","55,300","5,621","10.16","59,203","6,763","11.42"
"10782  :  โรงพยาบาลไชโย","54,105","9,391","17.36","13,792","2,412","17.49","14,277","2,917","20.43","12,684","1,920","15.14","13,352","2,142","16.04"
"10784  :  โรงพยาบาลป่าโมก","87,610","8,397","9.58","20,789","2,094","10.07","22,219","2,045","9.20","20,850","1,707","8.19","23,752","2,551","10.74"
"10785  :  โรงพยาบาลโพธิ์ทอง","92,079","13,240","14.38","22,983","2,637","11.47","24,506","3,560","14.53","22,524","3,205","14.23","22,066","3,838","17.39"
"10786  :  โรงพยาบาลแสวงหา","63,912","12,349","19.32","16,215","2,377","14.66","16,851","2,559","15.19","15,536","4,680","30.12","15,310","2,733","17.85"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","135,091","28,119","20.81","34,404","7,049","20.49","34,976","7,373","21.08","30,849","6,408","20.77","34,862","7,289","20.91"
"10788  :  โรงพยาบาลสามโก้","45,850","5,617","12.25","11,655","1,279","10.97","11,969","1,534","12.82","10,269","1,343","13.08","11,957","1,461","12.22"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","457,059","42,453","9.29","132,412","12,216","9.23","108,333","10,419","9.62","105,623","9,285","8.79","110,691","10,533","9.52"
"10691  :  โรงพยาบาลบ้านหมี่","168,801","14,024","8.31","44,482","4,093","9.20","42,984","3,246","7.55","40,441","3,180","7.86","40,894","3,505","8.57"
"10789  :  โรงพยาบาลพัฒนานิคม","97,973","13,545","13.83","23,690","2,460","10.38","25,147","4,057","16.13","22,956","3,506","15.27","26,180","3,522","13.45"
"10790  :  โรงพยาบาลโคกสำโรง","110,800","11,707","10.57","29,160","2,822","9.68","28,701","3,226","11.24","26,486","2,917","11.01","26,453","2,742","10.37"
"10791  :  โรงพยาบาลชัยบาดาล","197,266","26,363","13.36","50,217","7,112","14.16","49,318","7,028","14.25","47,908","5,795","12.10","49,823","6,428","12.90"
"10792  :  โรงพยาบาลท่าวุ้ง","86,224","18,001","20.88","22,515","4,591","20.39","21,476","4,491","20.91","20,080","4,163","20.73","22,153","4,756","21.47"
"10793  :  โรงพยาบาลท่าหลวง","65,907","12,314","18.68","16,081","2,728","16.96","17,717","2,738","15.45","15,996","3,085","19.29","16,113","3,763","23.35"
"10794  :  โรงพยาบาลสระโบสถ์","50,749","6,746","13.29","12,171","1,696","13.93","14,594","2,182","14.95","11,264","1,420","12.61","12,720","1,448","11.38"
"10795  :  โรงพยาบาลโคกเจริญ","46,262","5,309","11.48","11,821","1,153","9.75","11,572","1,275","11.02","10,790","1,103","10.22","12,079","1,778","14.72"
"10796  :  โรงพยาบาลลำสนธิ","45,831","2,525","5.51","11,798","654","5.54","11,710","638","5.45","10,818","502","4.64","11,505","731","6.35"
"10797  :  โรงพยาบาลหนองม่วง","74,185","8,107","10.93","20,844","2,211","10.61","19,067","2,246","11.78","17,041","1,962","11.51","17,233","1,688","9.80"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","238,484","30,459","12.77","56,839","8,230","14.48","60,710","8,040","13.24","58,341","6,818","11.69","62,594","7,371","11.78"
"10693  :  โรงพยาบาลอินทร์บุรี","140,048","27,977","19.98","35,208","7,245","20.58","34,598","7,207","20.83","33,599","6,638","19.76","36,643","6,887","18.79"
"10798  :  โรงพยาบาลบางระจัน","62,059","7,261","11.70","15,358","1,603","10.44","16,255","1,799","11.07","14,870","1,849","12.43","15,576","2,010","12.90"
