"โรงพยาบาล","จำนวนหน่วยบริการ","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"จำนวนข้อ","B","A","ร้อยละ","จำนวนข้อ","B","A","ร้อยละ","จำนวนข้อ","B","A","ร้อยละ","จำนวนข้อ","B","A","ร้อยละ","จำนวนข้อ","B","A","ร้อยละ","จำนวนข้อ","B","A","ร้อยละ","จำนวนข้อ","B","A","ร้อยละ","จำนวนข้อ","B","A","ร้อยละ","จำนวนข้อ","B","A","ร้อยละ","จำนวนข้อ","B","A","ร้อยละ","จำนวนข้อ","B","A","ร้อยละ","จำนวนข้อ","B","A","ร้อยละ","จำนวนข้อ","B","A","ร้อยละ"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"11676  :  โรงพยาบาลยันฮี","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"11686  :  โรงพยาบาลบางโพ","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","1","264","3,168","4","0.13","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","4","1.52","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"12246  :  สถาบันราชานุกูล","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"12439  :  สถาบันประสาทวิทยา","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"13814  :  โรงพยาบาลศิริราช","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","1","264","3,168","1","0.03","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","1","0.38"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","1","264","3,168","0","0.00","140","140","0","0.00","143","143","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","148","148","0","0.00","225","225","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00","264","264","0","0.00"
