"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"11540  :  โรงพยาบาลหลวงพ่อทวีศักดิ์ฯ ชุตินธโร อุทิศ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11541  :  โรงพยาบาลเจริญกรุงประชารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","457,366","22,606","4.94","111,737","5,496","4.92","113,420","5,773","5.09","110,415","5,484","4.97","121,794","5,853","4.81"
"10752  :  โรงพยาบาลบางบ่อ","159,855","22,887","14.32","39,587","5,876","14.84","38,489","5,633","14.64","38,878","5,612","14.43","42,901","5,766","13.44"
"10753  :  โรงพยาบาลบางพลี","197,171","15,975","8.10","48,589","4,417","9.09","49,166","4,052","8.24","47,238","3,404","7.21","52,178","4,102","7.86"
"10754  :  โรงพยาบาลบางจาก","83,373","9,885","11.86","21,266","2,529","11.89","21,170","2,660","12.56","19,238","2,143","11.14","21,699","2,553","11.77"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","71,463","5,279","7.39","12,739","1,242","9.75","18,515","1,399","7.56","19,352","1,412","7.30","20,857","1,226","5.88"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","45,354","26","0.06","11,898","8","0.07","7,221","8","0.11","14,804","0","0.00","11,431","10","0.09"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","64,448","16","0.02","17,028","8","0.05","16,828","3","0.02","17,369","1","0.01","13,223","4","0.03"
"28785  :  โรงพยาบาลบางเสาธง","10,791","990","9.17","2,340","256","10.94","2,535","305","12.03","2,686","219","8.15","3,230","210","6.50"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10760  :  โรงพยาบาลปากเกร็ด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","383,218","18,413","4.80","87,514","2,451","2.80","93,994","4,458","4.74","97,543","4,997","5.12","104,167","6,507","6.25"
"10761  :  โรงพยาบาลคลองหลวง","118,227","12,658","10.71","28,618","2,403","8.40","42,697","5,003","11.72","22,897","2,379","10.39","24,015","2,873","11.96"
"10762  :  โรงพยาบาลธัญบุรี","108,309","1,154","1.07","27,838","472","1.70","27,576","328","1.19","23,290","159","0.68","29,605","195","0.66"
"10763  :  โรงพยาบาลประชาธิปัตย์","107,049","9,025","8.43","15,246","1,855","12.17","27,938","2,432","8.70","26,834","1,988","7.41","37,031","2,750","7.43"
"10764  :  โรงพยาบาลหนองเสือ","49,215","4,043","8.21","11,900","884","7.43","12,598","872","6.92","12,459","1,011","8.11","12,258","1,276","10.41"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","70,149","3,914","5.58","17,629","927","5.26","17,142","793","4.63","16,298","830","5.09","19,080","1,364","7.15"
"10766  :  โรงพยาบาลลำลูกกา","119,058","11,784","9.90","20,577","2,158","10.49","41,909","4,092","9.76","33,093","3,112","9.40","23,479","2,422","10.32"
"10767  :  โรงพยาบาลสามโคก","32,234","582","1.81","8,460","58","0.69","7,745","178","2.30","7,835","136","1.74","8,194","210","2.56"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","296,442","0","0.00","75,735","0","0.00","69,360","0","0.00","72,863","0","0.00","78,484","0","0.00"
"10688  :  โรงพยาบาลเสนา","217,352","15,916","7.32","55,890","3,699","6.62","55,080","4,098","7.44","52,122","3,699","7.10","54,260","4,420","8.15"
"10768  :  โรงพยาบาลท่าเรือ","98,150","10,804","11.01","24,179","3,106","12.85","25,033","2,970","11.86","23,546","2,396","10.18","25,392","2,332","9.18"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","55,407","5,122","9.24","13,657","1,098","8.04","13,356","1,340","10.03","14,016","1,215","8.67","14,378","1,469","10.22"
"10770  :  โรงพยาบาลบางไทร","56,702","4,782","8.43","14,176","1,177","8.30","14,605","1,229","8.41","14,051","1,128","8.03","13,870","1,248","9.00"
"10771  :  โรงพยาบาลบางบาล","45,333","2,003","4.42","11,750","548","4.66","10,730","471","4.39","11,408","515","4.51","11,445","469","4.10"
"10772  :  โรงพยาบาลบางปะอิน","110,318","7,113","6.45","27,053","1,886","6.97","26,844","2,015","7.51","26,426","1,546","5.85","29,995","1,666","5.55"
"10773  :  โรงพยาบาลบางปะหัน","69,739","8,192","11.75","17,040","1,976","11.60","17,592","2,181","12.40","16,450","1,920","11.67","18,657","2,115","11.34"
"10774  :  โรงพยาบาลผักไห่","69,767","8,051","11.54","17,744","1,869","10.53","18,479","2,105","11.39","16,295","2,024","12.42","17,249","2,053","11.90"
"10775  :  โรงพยาบาลภาชี","70,982","5,405","7.61","17,428","1,454","8.34","17,896","1,494","8.35","16,714","1,256","7.51","18,944","1,201","6.34"
"10776  :  โรงพยาบาลลาดบัวหลวง","60,345","2,141","3.55","15,161","467","3.08","15,204","640","4.21","14,668","464","3.16","15,312","570","3.72"
"10777  :  โรงพยาบาลวังน้อย","79,785","7,759","9.72","20,102","2,204","10.96","19,629","2,000","10.19","19,068","1,671","8.76","20,986","1,884","8.98"
"10778  :  โรงพยาบาลบางซ้าย","29,420","8,030","27.29","8,034","2,210","27.51","7,877","2,160","27.42","6,881","1,580","22.96","6,628","2,080","31.38"
"10779  :  โรงพยาบาลอุทัย","128,779","17,117","13.29","31,921","4,579","14.34","33,294","4,772","14.33","30,113","2,265","7.52","33,451","5,501","16.44"
"10780  :  โรงพยาบาลมหาราช","34,759","4,623","13.30","9,268","1,226","13.23","8,738","1,301","14.89","8,361","1,063","12.71","8,392","1,033","12.31"
"10781  :  โรงพยาบาลบ้านแพรก","34,207","8,534","24.95","8,717","2,111","24.22","8,621","2,279","26.44","8,092","1,910","23.60","8,777","2,234","25.45"
"10689  :  โรงพยาบาลอ่างทอง","207,069","12,440","6.01","43,489","2,607","5.99","55,194","2,965","5.37","53,863","3,319","6.16","54,523","3,549","6.51"
"10782  :  โรงพยาบาลไชโย","46,003","6,016","13.08","11,364","1,657","14.58","11,946","1,693","14.17","10,947","1,432","13.08","11,746","1,234","10.51"
"10784  :  โรงพยาบาลป่าโมก","99,309","2,909","2.93","25,398","855","3.37","23,402","671","2.87","24,576","542","2.21","25,933","841","3.24"
"10785  :  โรงพยาบาลโพธิ์ทอง","81,452","6,235","7.65","19,774","1,548","7.83","19,698","1,651","8.38","19,540","1,458","7.46","22,440","1,578","7.03"
"10786  :  โรงพยาบาลแสวงหา","58,480","7,144","12.22","14,750","2,080","14.10","14,406","2,176","15.10","14,873","1,503","10.11","14,451","1,385","9.58"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","135,155","22,657","16.76","41,536","7,403","17.82","30,850","5,405","17.52","29,663","4,584","15.45","33,106","5,265","15.90"
"10788  :  โรงพยาบาลสามโก้","53,407","3,956","7.41","12,954","1,033","7.97","13,684","1,104","8.07","12,341","883","7.16","14,428","936","6.49"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","202,515","25,669","12.68","49,856","5,945","11.92","48,585","6,512","13.40","50,255","6,644","13.22","53,819","6,568","12.20"
"10693  :  โรงพยาบาลอินทร์บุรี","136,220","27,488","20.18","34,932","7,692","22.02","34,687","7,054","20.34","34,634","6,489","18.74","31,967","6,253","19.56"
"10798  :  โรงพยาบาลบางระจัน","53,620","4,654","8.68","13,420","1,230","9.17","13,209","1,176","8.90","12,744","1,055","8.28","14,247","1,193","8.37"
"10799  :  โรงพยาบาลค่ายบางระจัน","42,917","4,687","10.92","10,534","1,004","9.53","10,907","1,313","12.04","10,516","1,215","11.55","10,960","1,155","10.54"
"10800  :  โรงพยาบาลพรหมบุรี","34,965","2,407","6.88","8,575","626","7.30","8,237","629","7.64","8,492","580","6.83","9,661","572","5.92"
"10801  :  โรงพยาบาลท่าช้าง","35,646","3,699","10.38","8,670","1,018","11.74","8,595","851","9.90","8,511","725","8.52","9,870","1,105","11.20"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","242,695","8,227","3.39","58,607","2,000","3.41","72,205","1,840","2.55","53,728","2,052","3.82","58,155","2,335","4.02"
"10802  :  โรงพยาบาลมโนรมย์","59,234","4,077","6.88","14,749","1,072","7.27","14,375","1,154","8.03","14,585","853","5.85","15,525","998","6.43"
"10803  :  โรงพยาบาลวัดสิงห์","75,709","11,032","14.57","25,103","3,378","13.46","16,917","2,625","15.52","16,336","2,353","14.40","17,353","2,676","15.42"
"10804  :  โรงพยาบาลสรรพยา","58,716","11,508","19.60","14,614","3,104","21.24","15,129","3,355","22.18","14,335","3,092","21.57","14,638","1,957","13.37"
