"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","110,536","0","0.00","30,412","0","0.00","29,565","0","0.00","26,105","0","0.00","24,454","0","0.00"
"12246  :  สถาบันราชานุกูล","17,173","13","0.08","5,667","13","0.23","5,348","0","0.00","3,737","0","0.00","2,421","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","108,860","0","0.00","36,384","0","0.00","30,894","0","0.00","25,339","0","0.00","16,243","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","88,701","55","0.06","17,651","0","0.00","30,197","0","0.00","16,185","26","0.16","24,668","29","0.12"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","68,978","0","0.00","21,403","0","0.00","19,269","0","0.00","14,918","0","0.00","13,388","0","0.00"
"12439  :  สถาบันประสาทวิทยา","158,473","0","0.00","46,082","0","0.00","42,902","0","0.00","41,726","0","0.00","27,763","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","480,378","21,726","4.52","147,282","8,928","6.06","130,315","5,154","3.96","107,644","3,595","3.34","95,137","4,049","4.26"
"10752  :  โรงพยาบาลบางบ่อ","129,235","13,162","10.18","39,852","4,176","10.48","35,227","3,182","9.03","28,040","2,426","8.65","26,116","3,378","12.93"
"10753  :  โรงพยาบาลบางพลี","173,470","14,327","8.26","57,605","5,555","9.64","48,859","3,629","7.43","41,037","2,736","6.67","25,969","2,407","9.27"
"10754  :  โรงพยาบาลบางจาก","80,806","10,073","12.47","25,234","3,185","12.62","21,363","2,517","11.78","17,282","2,005","11.60","16,927","2,366","13.98"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","75,277","5,052","6.71","21,505","1,714","7.97","19,668","1,118","5.68","18,213","886","4.86","15,891","1,334","8.39"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","41,190","179","0.43","5,752","26","0.45","7,810","39","0.50","10,687","34","0.32","16,941","80","0.47"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","30,782","6,550","21.28","8,811","3,678","41.74","7,693","1,887","24.53","8,756","280","3.20","5,522","705","12.77"
"10686  :  โรงพยาบาลพระนั่งเกล้า","356,896","23,834","6.68","0","6,189","0.00","131,717","8,140","6.18","111,916","4,525","4.04","113,263","4,980","4.40"
"10756  :  โรงพยาบาลบางกรวย","62,008","24,623","39.71","0","11,635","0.00","35,592","10,122","28.44","15,777","2,019","12.80","10,639","847","7.96"
"10757  :  โรงพยาบาลบางใหญ่","138,326","23,171","16.75","48,353","9,676","20.01","39,908","8,919","22.35","26,644","3,083","11.57","23,421","1,493","6.37"
"10758  :  โรงพยาบาลบางบัวทอง","98,295","11,570","11.77","0","3,265","0.00","21,364","3,235","15.14","37,071","2,648","7.14","39,860","2,422","6.08"
"10759  :  โรงพยาบาลไทรน้อย","110,376","11,433","10.36","33,608","3,696","11.00","30,278","2,915","9.63","24,730","2,326","9.41","21,760","2,496","11.47"
"10760  :  โรงพยาบาลปากเกร็ด","84,907","8,859","10.43","0","3,649","0.00","28,528","2,285","8.01","33,511","1,276","3.81","22,868","1,649","7.21"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","92,149","0","0.00","0","0","0.00","22,404","0","0.00","35,005","0","0.00","34,740","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","31,348","3","0.01","0","0","0.00","7,868","0","0.00","11,984","0","0.00","11,496","3","0.03"
"12260  :  โรงพยาบาลศรีธัญญา","112,836","3,221","2.85","30,474","827","2.71","30,204","764","2.53","26,419","801","3.03","25,739","829","3.22"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","14,622","396","2.71","7,104","248","3.49","4,432","109","2.46","2,105","30","1.43","981","9","0.92"
"10687  :  โรงพยาบาลปทุมธานี","438,737","17,269","3.94","106,729","7,002","6.56","91,101","4,330","4.75","100,739","2,774","2.75","140,168","3,163","2.26"
"10761  :  โรงพยาบาลคลองหลวง","91,031","18,233","20.03","26,720","5,117","19.15","23,201","4,711","20.31","20,203","4,486","22.20","20,907","3,919","18.74"
"10762  :  โรงพยาบาลธัญบุรี","102,563","5,689","5.55","34,488","1,255","3.64","27,235","3,199","11.75","22,253","728","3.27","18,587","507","2.73"
"10763  :  โรงพยาบาลประชาธิปัตย์","54,227","10,713","19.76","20,820","2,308","11.09","12,638","2,567","20.31","11,806","3,417","28.94","8,963","2,421","27.01"
"10764  :  โรงพยาบาลหนองเสือ","69,433","4,030","5.80","13,835","2,098","15.16","12,448","947","7.61","14,463","593","4.10","28,687","392","1.37"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","62,272","2,748","4.41","17,288","1,283","7.42","14,698","343","2.33","13,644","420","3.08","16,642","702","4.22"
"10766  :  โรงพยาบาลลำลูกกา","121,468","13,312","10.96","22,820","4,400","19.28","20,494","4,252","20.75","31,343","2,640","8.42","46,811","2,020","4.32"
"10767  :  โรงพยาบาลสามโคก","32,016","2,734","8.54","8,890","569","6.40","7,635","537","7.03","7,190","527","7.33","8,301","1,101","13.26"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","9,702","23","0.24","4,845","9","0.19","1,869","4","0.21","1,219","3","0.25","1,769","7","0.40"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","86,009","0","0.00","16,356","0","0.00","21,951","0","0.00","23,303","0","0.00","24,399","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","334,807","14,768","4.41","88,333","4,830","5.47","79,186","4,481","5.66","70,389","2,651","3.77","96,899","2,806","2.90"
"10688  :  โรงพยาบาลเสนา","154,361","13,472","8.73","46,647","4,360","9.35","40,173","3,624","9.02","33,662","2,420","7.19","33,879","3,068","9.06"
"10768  :  โรงพยาบาลท่าเรือ","98,926","7,924","8.01","21,411","2,990","13.96","14,987","1,917","12.79","15,552","1,696","10.91","46,976","1,321","2.81"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","78,029","4,743","6.08","12,912","1,203","9.32","11,345","1,856","16.36","12,630","957","7.58","41,142","727","1.77"
"10770  :  โรงพยาบาลบางไทร","48,858","3,733","7.64","13,662","1,479","10.83","12,696","1,034","8.14","12,602","713","5.66","9,898","507","5.12"
"10771  :  โรงพยาบาลบางบาล","32,195","2,185","6.79","9,835","835","8.49","7,835","617","7.87","7,342","400","5.45","7,183","333","4.64"
"10772  :  โรงพยาบาลบางปะอิน","96,746","11,274","11.65","29,612","3,832","12.94","24,634","3,172","12.88","20,373","1,529","7.51","22,127","2,741","12.39"
"10773  :  โรงพยาบาลบางปะหัน","48,616","4,332","8.91","14,433","1,545","10.70","13,061","1,164","8.91","10,656","730","6.85","10,466","893","8.53"
"10774  :  โรงพยาบาลผักไห่","50,613","5,322","10.52","15,390","1,796","11.67","13,490","1,453","10.77","11,198","1,030","9.20","10,535","1,043","9.90"
"10775  :  โรงพยาบาลภาชี","58,545","3,311","5.66","13,875","1,271","9.16","11,087","851","7.68","9,509","608","6.39","24,074","581","2.41"
"10776  :  โรงพยาบาลลาดบัวหลวง","49,258","6,126","12.44","13,921","1,851","13.30","13,148","1,735","13.20","11,341","1,206","10.63","10,848","1,334","12.30"
"10777  :  โรงพยาบาลวังน้อย","112,814","10,581","9.38","23,948","4,790","20.00","18,800","4,356","23.17","17,060","752","4.41","53,006","683","1.29"
"10778  :  โรงพยาบาลบางซ้าย","25,851","4,199","16.24","6,003","1,497","24.94","5,569","1,567","28.14","5,322","822","15.45","8,957","313","3.49"
"10779  :  โรงพยาบาลอุทัย","68,172","12,158","17.83","23,566","5,656","24.00","19,302","3,467","17.96","14,504","1,802","12.42","10,800","1,233","11.42"
"10780  :  โรงพยาบาลมหาราช","27,882","4,973","17.84","9,114","1,855","20.35","6,817","1,414","20.74","6,085","960","15.78","5,866","744","12.68"
"10781  :  โรงพยาบาลบ้านแพรก","30,949","6,111","19.75","7,584","2,614","34.47","6,119","1,932","31.57","5,249","859","16.37","11,997","706","5.88"
"10689  :  โรงพยาบาลอ่างทอง","177,555","10,105","5.69","55,031","5,137","9.33","43,880","2,711","6.18","46,055","1,851","4.02","32,589","406","1.25"
"10782  :  โรงพยาบาลไชโย","44,275","7,718","17.43","12,902","2,889","22.39","9,773","1,518","15.53","10,544","2,112","20.03","11,056","1,199","10.84"
"10784  :  โรงพยาบาลป่าโมก","72,066","6,800","9.44","20,641","2,444","11.84","17,270","1,549","8.97","15,284","1,728","11.31","18,871","1,079","5.72"
"10785  :  โรงพยาบาลโพธิ์ทอง","106,924","12,813","11.98","25,375","4,873","19.20","19,038","2,698","14.17","24,003","2,793","11.64","38,508","2,449","6.36"
"10786  :  โรงพยาบาลแสวงหา","64,885","7,169","11.05","15,382","2,223","14.45","12,616","1,713","13.58","14,062","2,078","14.78","22,825","1,155","5.06"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","99,645","16,929","16.99","31,973","5,952","18.62","23,153","3,883","16.77","23,258","4,151","17.85","21,261","2,943","13.84"
"10788  :  โรงพยาบาลสามโก้","48,956","5,204","10.63","11,084","1,515","13.67","9,066","1,350","14.89","11,271","1,298","11.52","17,535","1,041","5.94"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","333,091","26,026","7.81","101,367","8,403","8.29","90,669","6,928","7.64","76,557","6,924","9.04","64,498","3,771","5.85"
"10691  :  โรงพยาบาลบ้านหมี่","125,443","6,637","5.29","35,866","2,773","7.73","33,543","2,415","7.20","26,665","795","2.98","29,369","654","2.23"
"10789  :  โรงพยาบาลพัฒนานิคม","73,499","6,551","8.91","22,772","2,267","9.96","18,939","1,701","8.98","19,060","1,788","9.38","12,728","795","6.25"
"10790  :  โรงพยาบาลโคกสำโรง","107,811","7,493","6.95","23,106","2,224","9.63","21,105","1,882","8.92","19,880","1,705","8.58","43,720","1,682","3.85"
"10791  :  โรงพยาบาลชัยบาดาล","203,708","12,611","6.19","46,434","4,336","9.34","41,713","4,044","9.69","39,264","3,343","8.51","76,297","888","1.16"
"10792  :  โรงพยาบาลท่าวุ้ง","79,753","7,783","9.76","18,204","3,353","18.42","15,205","2,701","17.76","16,031","1,214","7.57","30,313","515","1.70"
"10793  :  โรงพยาบาลท่าหลวง","45,281","7,285","16.09","13,463","2,769","20.57","13,086","2,187","16.71","10,006","1,481","14.80","8,726","848","9.72"
"10794  :  โรงพยาบาลสระโบสถ์","36,005","5,272","14.64","10,464","1,682","16.07","11,002","1,666","15.14","7,336","959","13.07","7,203","965","13.40"
"10795  :  โรงพยาบาลโคกเจริญ","44,566","4,803","10.78","11,350","1,897","16.71","8,682","1,426","16.42","9,059","1,007","11.12","15,475","473","3.06"
"10796  :  โรงพยาบาลลำสนธิ","40,394","4,682","11.59","12,515","1,471","11.75","11,139","1,356","12.17","9,190","1,137","12.37","7,550","718","9.51"
"10797  :  โรงพยาบาลหนองม่วง","49,736","5,193","10.44","15,938","2,454","15.40","13,848","1,290","9.32","11,089","877","7.91","8,861","572","6.46"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","197,161","30,176","15.31","56,707","8,203","14.47","52,681","8,872","16.84","45,803","6,639","14.49","41,970","6,462","15.40"
"10693  :  โรงพยาบาลอินทร์บุรี","138,540","17,286","12.48","33,089","7,039","21.27","25,815","4,916","19.04","27,740","2,909","10.49","51,896","2,422","4.67"
"10798  :  โรงพยาบาลบางระจัน","43,175","4,799","11.12","13,895","1,673","12.04","10,949","1,173","10.71","9,046","974","10.77","9,285","979","10.54"
"10799  :  โรงพยาบาลค่ายบางระจัน","55,849","6,194","11.09","11,488","2,398","20.87","9,834","1,967","20.00","9,657","1,269","13.14","24,870","560","2.25"
