"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","451","17","3.77","52","2","3.85","204","8","3.92","135","3","2.22","60","4","6.67"
"10752  :  โรงพยาบาลบางบ่อ","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","5","1","20.00","2","0","0.00","2","1","50.00","0","0","0.00","1","0","0.00"
"10754  :  โรงพยาบาลบางจาก","167","0","0.00","49","0","0.00","54","0","0.00","31","0","0.00","33","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","190","4","2.11","63","1","1.59","46","2","4.35","34","0","0.00","47","1","2.13"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","91","0","0.00","23","0","0.00","24","0","0.00","28","0","0.00","16","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","6,700","5","0.07","1,421","0","0.00","1,683","1","0.06","1,861","1","0.05","1,735","3","0.17"
"10758  :  โรงพยาบาลบางบัวทอง","244","0","0.00","28","0","0.00","52","0","0.00","89","0","0.00","75","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","112","0","0.00","32","0","0.00","25","0","0.00","25","0","0.00","30","0","0.00"
"10760  :  โรงพยาบาลปากเกร็ด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","765","59","7.71","200","13","6.50","200","15","7.50","186","18","9.68","179","13","7.26"
"10761  :  โรงพยาบาลคลองหลวง","202","1","0.50","36","0","0.00","34","1","2.94","55","0","0.00","77","0","0.00"
"10762  :  โรงพยาบาลธัญบุรี","176","11","6.25","75","2","2.67","36","5","13.89","34","2","5.88","31","2","6.45"
"10763  :  โรงพยาบาลประชาธิปัตย์","14","2","14.29","1","0","0.00","5","1","20.00","3","0","0.00","5","1","20.00"
"10764  :  โรงพยาบาลหนองเสือ","42","2","4.76","8","0","0.00","12","0","0.00","12","2","16.67","10","0","0.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","50","2","4.00","6","0","0.00","16","2","12.50","17","0","0.00","11","0","0.00"
"10766  :  โรงพยาบาลลำลูกกา","3,361","5","0.15","647","1","0.15","662","2","0.30","1,011","0","0.00","1,041","2","0.19"
"10767  :  โรงพยาบาลสามโคก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","754","20","2.65","21","0","0.00","164","1","0.61","205","3","1.46","364","16","4.40"
"10688  :  โรงพยาบาลเสนา","97","1","1.03","40","1","2.50","37","0","0.00","9","0","0.00","11","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","84","2","2.38","45","0","0.00","14","1","7.14","11","0","0.00","14","1","7.14"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","52","4","7.69","15","1","6.67","9","2","22.22","17","0","0.00","11","1","9.09"
"10770  :  โรงพยาบาลบางไทร","161","1","0.62","44","0","0.00","38","0","0.00","35","1","2.86","44","0","0.00"
"10771  :  โรงพยาบาลบางบาล","44","3","6.82","13","1","7.69","8","1","12.50","15","0","0.00","8","1","12.50"
"10772  :  โรงพยาบาลบางปะอิน","3,567","0","0.00","579","0","0.00","1,018","0","0.00","1,075","0","0.00","895","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","111","4","3.60","28","0","0.00","39","3","7.69","23","1","4.35","21","0","0.00"
"10774  :  โรงพยาบาลผักไห่","54","4","7.41","7","0","0.00","10","0","0.00","20","4","20.00","17","0","0.00"
"10775  :  โรงพยาบาลภาชี","235","5","2.13","78","1","1.28","57","0","0.00","61","3","4.92","39","1","2.56"
"10776  :  โรงพยาบาลลาดบัวหลวง","80","4","5.00","12","1","8.33","12","1","8.33","22","2","9.09","34","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","376","19","5.05","63","5","7.94","92","4","4.35","117","5","4.27","104","5","4.81"
"10778  :  โรงพยาบาลบางซ้าย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10779  :  โรงพยาบาลอุทัย","152","3","1.97","32","1","3.13","35","1","2.86","46","1","2.17","39","0","0.00"
"10780  :  โรงพยาบาลมหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","304","3","0.99","35","0","0.00","24","0","0.00","183","3","1.64","62","0","0.00"
"10782  :  โรงพยาบาลไชโย","31","3","9.68","8","3","37.50","4","0","0.00","11","0","0.00","8","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","125","1","0.80","25","1","4.00","22","0","0.00","46","0","0.00","32","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","126","3","2.38","42","3","7.14","28","0","0.00","32","0","0.00","24","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","167","2","1.20","31","0","0.00","39","2","5.13","53","0","0.00","44","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","517","4","0.77","89","1","1.12","94","3","3.19","164","0","0.00","170","0","0.00"
"10788  :  โรงพยาบาลสามโก้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","1,081","47","4.35","223","7","3.14","288","13","4.51","271","14","5.17","299","13","4.35"
"10691  :  โรงพยาบาลบ้านหมี่","39","7","17.95","14","2","14.29","8","1","12.50","13","1","7.69","4","3","75.00"
"10789  :  โรงพยาบาลพัฒนานิคม","139","8","5.76","29","2","6.90","28","3","10.71","35","0","0.00","47","3","6.38"
"10790  :  โรงพยาบาลโคกสำโรง","25","0","0.00","2","0","0.00","4","0","0.00","9","0","0.00","10","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","102","12","11.76","28","5","17.86","16","3","18.75","33","3","9.09","25","1","4.00"
"10792  :  โรงพยาบาลท่าวุ้ง","281","1","0.36","85","0","0.00","86","0","0.00","79","1","1.27","31","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","51","4","7.84","11","0","0.00","9","2","22.22","17","2","11.76","14","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","14","2","14.29","5","1","20.00","4","1","25.00","1","0","0.00","4","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","189","0","0.00","15","0","0.00","41","0","0.00","65","0","0.00","68","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","158","14","8.86","29","4","13.79","42","3","7.14","50","5","10.00","37","2","5.41"
"10693  :  โรงพยาบาลอินทร์บุรี","144","1","0.69","60","0","0.00","34","0","0.00","30","0","0.00","20","1","5.00"
"10798  :  โรงพยาบาลบางระจัน","120","1","0.83","18","0","0.00","21","0","0.00","33","0","0.00","48","1","2.08"
"10799  :  โรงพยาบาลค่ายบางระจัน","439","1","0.23","96","1","1.04","117","0","0.00","97","0","0.00","129","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","1,016","3","0.30","210","0","0.00","332","0","0.00","256","3","1.17","218","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","1,656","34","2.05","453","9","1.99","397","8","2.02","272","9","3.31","534","8","1.50"
"10802  :  โรงพยาบาลมโนรมย์","38","4","10.53","5","1","20.00","10","1","10.00","14","2","14.29","9","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","63","1","1.59","12","1","8.33","11","0","0.00","10","0","0.00","30","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","106","1","0.94","23","0","0.00","11","0","0.00","33","1","3.03","39","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","259","2","0.77","71","2","2.82","109","0","0.00","75","0","0.00","4","0","0.00"
"10806  :  โรงพยาบาลหันคา","82","4","4.88","56","2","3.57","11","1","9.09","11","0","0.00","4","1","25.00"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","3,233","67","2.07","1,011","23","2.27","739","16","2.17","671","14","2.09","812","14","1.72"
"10695  :  โรงพยาบาลพระพุทธบาท","96","11","11.46","80","8","10.00","4","2","50.00","8","1","12.50","4","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","886","27","3.05","318","8","2.52","358","13","3.63","200","5","2.50","10","1","10.00"
"10808  :  โรงพยาบาลหนองแค","30","1","3.33","8","1","12.50","8","0","0.00","9","0","0.00","5","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","140","8","5.71","33","0","0.00","39","3","7.69","27","2","7.41","41","3","7.32"
"10810  :  โรงพยาบาลหนองแซง","549","0","0.00","135","0","0.00","146","0","0.00","156","0","0.00","112","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","42","0","0.00","13","0","0.00","4","0","0.00","17","0","0.00","8","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","24","3","12.50","8","1","12.50","4","1","25.00","9","1","11.11","3","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","337","9","2.67","101","4","3.96","75","1","1.33","84","2","2.38","77","2","2.60"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","121","15","12.40","31","5","16.13","46","8","17.39","23","1","4.35","21","1","4.76"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","1,285","1","0.08","318","0","0.00","347","0","0.00","359","1","0.28","261","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","400","46","11.50","76","8","10.53","83","13","15.66","90","6","6.67","151","19","12.58"
"10818  :  โรงพยาบาลหนองใหญ่","35","4","11.43","5","0","0.00","13","1","7.69","14","2","14.29","3","1","33.33"
