"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน"
"11534  :  โรงพยาบาลบุรฉัตรไชยากร (รถไฟ)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11535  :  คณะแพทย์ศาสตร์วชิรพยาบาล มหาวิทยาลัยกรุงเทพมหานคร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11536  :  โรงพยาบาลเวชการุณย์รัศมิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11537  :  โรงพยาบาลกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11538  :  โรงพยาบาลลาดกระบังกรุงเทพมหานคร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11539  :  โรงพยาบาลตากสิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11540  :  โรงพยาบาลหลวงพ่อทวีศักดิ์ฯ ชุตินธโร อุทิศ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11541  :  โรงพยาบาลเจริญกรุงประชารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","329","550","1.67","109","209","1.92","88","96","1.09","23","49","2.13","109","196","1.80","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","394","654","1.66","135","277","2.05","0","0","0.00","4","4","1.00","135","226","1.67","120","147","1.23"
"12246  :  สถาบันราชานุกูล","514","596","1.16","33","35","1.06","58","63","1.09","423","498","1.18","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","99","459","4.64","0","0","0.00","0","0","0.00","0","0","0.00","99","459","4.64","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","4,658","7,725","1.66","638","1,390","2.18","168","207","1.23","3,268","5,225","1.60","582","901","1.55","2","2","1.00"
"10752  :  โรงพยาบาลบางบ่อ","1,345","1,967","1.46","0","0","0.00","176","230","1.31","630","976","1.55","39","39","1.00","500","722","1.44"
"10753  :  โรงพยาบาลบางพลี","2,365","3,579","1.51","285","545","1.91","52","52","1.00","1,043","1,571","1.51","638","996","1.56","347","415","1.20"
"10754  :  โรงพยาบาลบางจาก","678","1,017","1.50","79","129","1.63","148","177","1.20","401","649","1.62","45","55","1.22","5","7","1.40"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","642","826","1.29","82","109","1.33","55","68","1.24","416","536","1.29","89","113","1.27","0","0","0.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","238","336","1.41","43","67","1.56","13","23","1.77","163","221","1.36","19","25","1.32","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","2","2","1.00","0","0","0.00","0","0","0.00","2","2","1.00","0","0","0.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","490","685","1.40","25","34","1.36","36","40","1.11","337","490","1.45","8","8","1.00","84","113","1.35"
"10686  :  โรงพยาบาลพระนั่งเกล้า","2,924","4,330","1.48","342","642","1.88","289","410","1.42","1,252","1,994","1.59","1,039","1,282","1.23","2","2","1.00"
"10756  :  โรงพยาบาลบางกรวย","861","1,644","1.91","207","470","2.27","224","365","1.63","363","730","2.01","10","21","2.10","57","58","1.02"
"10757  :  โรงพยาบาลบางใหญ่","2,471","5,469","2.21","418","991","2.37","166","281","1.69","1,831","4,133","2.26","12","20","1.67","44","44","1.00"
"10758  :  โรงพยาบาลบางบัวทอง","1,520","2,367","1.56","192","359","1.87","397","605","1.52","892","1,356","1.52","39","47","1.21","0","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","1,688","2,710","1.61","270","486","1.80","326","456","1.40","827","1,329","1.61","72","112","1.56","193","327","1.69"
"10760  :  โรงพยาบาลปากเกร็ด","494","693","1.40","114","161","1.41","41","46","1.12","246","363","1.48","90","117","1.30","3","6","2.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","299","629","2.10","134","308","2.30","40","75","1.88","101","207","2.05","24","39","1.63","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","2,483","4,251","1.71","828","1,563","1.89","867","1,483","1.71","346","630","1.82","0","0","0.00","442","575","1.30"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","216","320","1.48","42","68","1.62","37","54","1.46","122","181","1.48","0","0","0.00","15","17","1.13"
"10687  :  โรงพยาบาลปทุมธานี","2,637","4,345","1.65","364","698","1.92","1,022","1,557","1.52","1,163","2,002","1.72","88","88","1.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","1,136","1,622","1.43","117","209","1.79","86","106","1.23","580","881","1.52","109","124","1.14","244","302","1.24"
"10762  :  โรงพยาบาลธัญบุรี","1,873","2,718","1.45","144","235","1.63","107","130","1.21","1,449","2,147","1.48","173","206","1.19","0","0","0.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","1,087","1,671","1.54","132","229","1.73","4","4","1.00","590","982","1.66","96","119","1.24","265","337","1.27"
"10764  :  โรงพยาบาลหนองเสือ","870","1,481","1.70","112","207","1.85","4","4","1.00","461","835","1.81","88","121","1.38","205","314","1.53"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","851","1,602","1.88","103","238","2.31","318","503","1.58","347","756","2.18","76","97","1.28","7","8","1.14"
"10766  :  โรงพยาบาลลำลูกกา","1,941","2,669","1.38","263","418","1.59","261","294","1.13","1,166","1,663","1.43","251","294","1.17","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","852","1,647","1.93","124","272","2.19","271","482","1.78","445","876","1.97","0","0","0.00","12","17","1.42"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","164","216","1.32","65","95","1.46","58","69","1.19","0","0","0.00","41","52","1.27","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","2,357","4,356","1.85","498","1,034","2.08","441","703","1.59","972","1,780","1.83","436","828","1.90","10","11","1.10"
"10688  :  โรงพยาบาลเสนา","952","1,620","1.70","142","305","2.15","288","461","1.60","477","798","1.67","45","56","1.24","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","642","1,077","1.68","91","177","1.95","215","329","1.53","335","567","1.69","1","4","4.00","0","0","0.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","647","1,050","1.62","88","183","2.08","107","136","1.27","321","553","1.72","120","150","1.25","11","28","2.55"
"10770  :  โรงพยาบาลบางไทร","796","1,197","1.50","114","192","1.68","213","303","1.42","386","582","1.51","83","120","1.45","0","0","0.00"
"10771  :  โรงพยาบาลบางบาล","482","850","1.76","99","219","2.21","130","230","1.77","253","401","1.58","0","0","0.00","0","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","1,520","2,170","1.43","66","117","1.77","241","316","1.31","980","1,395","1.42","155","184","1.19","78","158","2.03"
"10773  :  โรงพยาบาลบางปะหัน","429","749","1.75","70","162","2.31","84","112","1.33","239","424","1.77","36","51","1.42","0","0","0.00"
"10774  :  โรงพยาบาลผักไห่","821","1,257","1.53","115","225","1.96","144","170","1.18","505","770","1.52","57","92","1.61","0","0","0.00"
"10775  :  โรงพยาบาลภาชี","616","893","1.45","63","102","1.62","159","221","1.39","341","507","1.49","53","63","1.19","0","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","634","924","1.46","74","120","1.62","80","115","1.44","389","577","1.48","90","110","1.22","1","2","2.00"
"10777  :  โรงพยาบาลวังน้อย","2,104","3,893","1.85","275","774","2.81","334","493","1.48","1,077","2,025","1.88","418","601","1.44","0","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","251","348","1.39","31","45","1.45","22","25","1.14","146","219","1.50","27","31","1.15","25","28","1.12"
"10779  :  โรงพยาบาลอุทัย","1,029","1,509","1.47","170","289","1.70","262","343","1.31","506","749","1.48","91","128","1.41","0","0","0.00"
"10780  :  โรงพยาบาลมหาราช","359","496","1.38","58","94","1.62","74","99","1.34","170","239","1.41","57","64","1.12","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","285","402","1.41","47","70","1.49","84","110","1.31","109","173","1.59","45","49","1.09","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","1,744","3,343","1.92","398","947","2.38","478","782","1.64","818","1,562","1.91","8","10","1.25","42","42","1.00"
"10782  :  โรงพยาบาลไชโย","729","1,339","1.84","158","298","1.89","164","265","1.62","335","679","2.03","72","97","1.35","0","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","1,007","1,669","1.66","239","441","1.85","119","161","1.35","468","783","1.67","5","5","1.00","176","279","1.59"
"10785  :  โรงพยาบาลโพธิ์ทอง","1,027","1,364","1.33","159","240","1.51","142","185","1.30","682","881","1.29","44","58","1.32","0","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","688","961","1.40","87","129","1.48","114","157","1.38","457","635","1.39","28","37","1.32","2","3","1.50"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","1,442","2,344","1.63","218","382","1.75","238","354","1.49","899","1,491","1.66","87","117","1.34","0","0","0.00"
"10788  :  โรงพยาบาลสามโก้","468","644","1.38","84","154","1.83","82","100","1.22","285","370","1.30","17","20","1.18","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","2,906","5,459","1.88","1,166","2,219","1.90","468","734","1.57","1,271","2,503","1.97","1","3","3.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","1,001","1,782","1.78","159","400","2.52","127","212","1.67","650","1,051","1.62","65","119","1.83","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","968","1,661","1.72","100","213","2.13","139","196","1.41","664","1,163","1.75","65","89","1.37","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","1,028","1,751","1.70","0","0","0.00","0","0","0.00","510","794","1.56","174","337","1.94","344","620","1.80"
"10791  :  โรงพยาบาลชัยบาดาล","1,872","3,363","1.80","195","456","2.34","441","665","1.51","1,092","2,042","1.87","143","199","1.39","1","1","1.00"
"10792  :  โรงพยาบาลท่าวุ้ง","681","1,415","2.08","234","585","2.50","92","153","1.66","320","600","1.88","35","77","2.20","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","473","707","1.49","37","60","1.62","51","60","1.18","295","470","1.59","37","49","1.32","53","68","1.28"
"10794  :  โรงพยาบาลสระโบสถ์","375","524","1.40","46","71","1.54","33","42","1.27","182","269","1.48","16","18","1.13","98","124","1.27"
"10795  :  โรงพยาบาลโคกเจริญ","694","864","1.24","8","14","1.75","3","3","1.00","571","709","1.24","13","14","1.08","99","124","1.25"
"10796  :  โรงพยาบาลลำสนธิ","718","1,220","1.70","91","171","1.88","104","157","1.51","483","840","1.74","40","52","1.30","0","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","801","1,216","1.52","90","150","1.67","111","140","1.26","523","824","1.58","65","90","1.38","12","12","1.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","1,617","3,669","2.27","637","1,681","2.64","314","553","1.76","567","1,296","2.29","97","136","1.40","2","3","1.50"
"10693  :  โรงพยาบาลอินทร์บุรี","1,444","2,743","1.90","281","592","2.11","150","231","1.54","872","1,692","1.94","136","223","1.64","5","5","1.00"
"10798  :  โรงพยาบาลบางระจัน","655","1,078","1.65","114","213","1.87","81","126","1.56","425","699","1.64","35","40","1.14","0","0","0.00"
