"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน"
"11534  :  โรงพยาบาลบุรฉัตรไชยากร (รถไฟ)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11535  :  คณะแพทย์ศาสตร์วชิรพยาบาล มหาวิทยาลัยกรุงเทพมหานคร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11536  :  โรงพยาบาลเวชการุณย์รัศมิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11537  :  โรงพยาบาลกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11538  :  โรงพยาบาลลาดกระบังกรุงเทพมหานคร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11539  :  โรงพยาบาลตากสิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11540  :  โรงพยาบาลหลวงพ่อทวีศักดิ์ฯ ชุตินธโร อุทิศ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11541  :  โรงพยาบาลเจริญกรุงประชารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","589","1,045","1.77","223","441","1.98","92","102","1.11","45","83","1.84","229","419","1.83","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","646","1,390","2.15","308","789","2.56","0","0","0.00","5","5","1.00","221","446","2.02","112","150","1.34"
"12246  :  สถาบันราชานุกูล","350","382","1.09","25","27","1.08","21","23","1.10","288","316","1.10","0","0","0.00","16","16","1.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","155","804","5.19","0","0","0.00","0","0","0.00","0","0","0.00","155","804","5.19","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","11,017","18,449","1.67","1,468","2,887","1.97","305","422","1.38","7,709","13,048","1.69","1,302","1,847","1.42","233","245","1.05"
"10752  :  โรงพยาบาลบางบ่อ","4,385","6,465","1.47","411","878","2.14","412","569","1.38","1,175","1,634","1.39","526","707","1.34","1,861","2,677","1.44"
"10753  :  โรงพยาบาลบางพลี","8,600","13,579","1.58","750","1,592","2.12","2,368","2,384","1.01","3,402","6,535","1.92","1,393","2,232","1.60","687","836","1.22"
"10754  :  โรงพยาบาลบางจาก","2,384","3,465","1.45","203","305","1.50","231","334","1.45","1,706","2,555","1.50","176","192","1.09","68","79","1.16"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","1,479","1,972","1.33","170","256","1.51","84","106","1.26","1,031","1,387","1.35","194","223","1.15","0","0","0.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","379","476","1.26","84","107","1.27","2","2","1.00","222","281","1.27","71","86","1.21","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","1,633","1,664","1.02","38","39","1.03","125","130","1.04","1,466","1,491","1.02","4","4","1.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","1,060","1,449","1.37","63","93","1.48","192","260","1.35","770","1,055","1.37","34","40","1.18","1","1","1.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","7,275","11,851","1.63","1,258","2,387","1.90","662","881","1.33","4,071","6,791","1.67","1,284","1,792","1.40","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","6,781","13,176","1.94","2,461","5,854","2.38","1,617","3,054","1.89","2,646","4,198","1.59","57","70","1.23","0","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","9,288","16,014","1.72","1,474","3,356","2.28","38","48","1.26","5,534","10,031","1.81","62","71","1.15","2,180","2,508","1.15"
"10758  :  โรงพยาบาลบางบัวทอง","8,637","11,840","1.37","699","1,463","2.09","1,110","1,661","1.50","6,804","8,690","1.28","24","26","1.08","0","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","4,732","6,909","1.46","662","1,156","1.75","496","635","1.28","2,027","2,715","1.34","319","372","1.17","1,228","2,031","1.65"
"10760  :  โรงพยาบาลปากเกร็ด","4,314","6,349","1.47","604","970","1.61","185","209","1.13","2,307","3,793","1.64","1,215","1,372","1.13","3","5","1.67"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","531","1,174","2.21","256","603","2.36","61","125","2.05","195","423","2.17","19","23","1.21","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","5,465","8,700","1.59","1,838","3,257","1.77","2,045","2,999","1.47","1,035","1,716","1.66","0","0","0.00","547","728","1.33"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","887","1,686","1.90","133","337","2.53","97","160","1.65","599","1,119","1.87","10","12","1.20","48","58","1.21"
"10687  :  โรงพยาบาลปทุมธานี","6,073","10,440","1.72","939","1,890","2.01","1,746","2,674","1.53","3,317","5,805","1.75","71","71","1.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","2,917","3,733","1.28","193","310","1.61","131","177","1.35","2,370","2,979","1.26","223","267","1.20","0","0","0.00"
"10762  :  โรงพยาบาลธัญบุรี","5,876","7,699","1.31","354","540","1.53","99","125","1.26","5,078","6,601","1.30","345","433","1.26","0","0","0.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","6,688","7,930","1.19","311","492","1.58","601","660","1.10","1,579","2,394","1.52","306","371","1.21","3,891","4,013","1.03"
"10764  :  โรงพยาบาลหนองเสือ","1,769","2,546","1.44","213","348","1.63","0","0","0.00","769","1,194","1.55","149","175","1.17","638","829","1.30"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","3,749","5,545","1.48","282","639","2.27","2,240","2,628","1.17","1,134","2,140","1.89","91","136","1.49","2","2","1.00"
"10766  :  โรงพยาบาลลำลูกกา","9,879","12,979","1.31","746","1,283","1.72","624","721","1.16","7,703","9,886","1.28","806","1,089","1.35","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","1,198","2,151","1.80","142","259","1.82","289","447","1.55","752","1,420","1.89","3","6","2.00","12","19","1.58"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","349","445","1.28","141","200","1.42","106","116","1.09","8","9","1.13","94","120","1.28","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","4,619","9,666","2.09","1,119","2,746","2.45","563","985","1.75","2,092","4,346","2.08","840","1,584","1.89","5","5","1.00"
"10688  :  โรงพยาบาลเสนา","2,271","3,974","1.75","399","789","1.98","416","697","1.68","1,331","2,336","1.76","125","152","1.22","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","2,945","3,900","1.32","260","437","1.68","409","561","1.37","2,275","2,901","1.28","1","1","1.00","0","0","0.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","1,601","2,549","1.59","222","464","2.09","140","189","1.35","894","1,417","1.59","322","438","1.36","23","41","1.78"
"10770  :  โรงพยาบาลบางไทร","1,780","2,625","1.47","275","467","1.70","215","273","1.27","1,051","1,559","1.48","238","325","1.37","1","1","1.00"
"10771  :  โรงพยาบาลบางบาล","1,971","2,720","1.38","213","485","2.28","161","246","1.53","1,597","1,989","1.25","0","0","0.00","0","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","5,268","7,672","1.46","222","409","1.84","785","1,048","1.34","3,904","5,760","1.48","357","455","1.27","0","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","3,176","4,543","1.43","225","566","2.52","163","227","1.39","2,693","3,615","1.34","95","135","1.42","0","0","0.00"
"10774  :  โรงพยาบาลผักไห่","2,538","3,597","1.42","270","544","2.01","382","437","1.14","1,755","2,419","1.38","131","197","1.50","0","0","0.00"
"10775  :  โรงพยาบาลภาชี","1,591","2,555","1.61","242","456","1.88","293","390","1.33","912","1,510","1.66","144","199","1.38","0","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","2,315","3,364","1.45","222","388","1.75","187","235","1.26","1,732","2,526","1.46","173","214","1.24","1","1","1.00"
"10777  :  โรงพยาบาลวังน้อย","6,039","8,745","1.45","503","1,196","2.38","486","690","1.42","4,319","5,896","1.37","731","963","1.32","0","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","1,373","1,910","1.39","88","141","1.60","661","675","1.02","551","996","1.81","55","73","1.33","18","25","1.39"
"10779  :  โรงพยาบาลอุทัย","2,518","3,808","1.51","422","715","1.69","380","489","1.29","1,407","2,176","1.55","301","418","1.39","8","10","1.25"
"10780  :  โรงพยาบาลมหาราช","1,075","1,712","1.59","241","428","1.78","175","256","1.46","568","926","1.63","91","102","1.12","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","566","888","1.57","138","270","1.96","87","103","1.18","248","394","1.59","93","121","1.30","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","4,253","7,869","1.85","1,011","2,566","2.54","661","1,012","1.53","2,447","4,148","1.70","20","29","1.45","114","114","1.00"
"10782  :  โรงพยาบาลไชโย","1,901","2,934","1.54","346","720","2.08","716","864","1.21","716","1,179","1.65","122","170","1.39","1","1","1.00"
"10784  :  โรงพยาบาลป่าโมก","2,802","4,781","1.71","542","1,193","2.20","191","279","1.46","1,619","2,622","1.62","14","14","1.00","436","673","1.54"
"10785  :  โรงพยาบาลโพธิ์ทอง","4,576","6,282","1.37","699","1,224","1.75","242","301","1.24","3,272","4,311","1.32","363","446","1.23","0","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","1,983","2,922","1.47","287","500","1.74","175","252","1.44","1,476","2,116","1.43","45","54","1.20","0","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","4,986","7,832","1.57","838","1,569","1.87","338","458","1.36","3,645","5,584","1.53","165","221","1.34","0","0","0.00"
"10788  :  โรงพยาบาลสามโก้","1,157","1,706","1.47","258","470","1.82","115","146","1.27","727","1,025","1.41","57","65","1.14","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","7,032","13,062","1.86","2,836","5,779","2.04","898","1,285","1.43","3,293","5,993","1.82","5","5","1.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","2,050","3,425","1.67","410","807","1.97","199","259","1.30","1,352","2,241","1.66","89","118","1.33","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","2,753","4,620","1.68","219","580","2.65","264","358","1.36","2,082","3,453","1.66","188","229","1.22","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","2,759","4,957","1.80","1","1","1.00","6","8","1.33","1,790","2,913","1.63","297","636","2.14","665","1,399","2.10"
"10791  :  โรงพยาบาลชัยบาดาล","4,662","7,893","1.69","486","962","1.98","624","928","1.49","3,170","5,485","1.73","382","518","1.36","0","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","1,872","3,390","1.81","502","1,272","2.53","90","178","1.98","1,237","1,860","1.50","43","80","1.86","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","1,478","2,223","1.50","113","177","1.57","109","121","1.11","676","1,027","1.52","72","93","1.29","508","805","1.58"
"10794  :  โรงพยาบาลสระโบสถ์","2,170","3,037","1.40","145","308","2.12","35","39","1.11","663","1,163","1.75","56","70","1.25","1,271","1,457","1.15"
"10795  :  โรงพยาบาลโคกเจริญ","2,261","2,938","1.30","158","237","1.50","28","31","1.11","1,912","2,470","1.29","45","55","1.22","118","145","1.23"
"10796  :  โรงพยาบาลลำสนธิ","2,227","3,304","1.48","178","381","2.14","120","185","1.54","1,098","1,861","1.69","824","870","1.06","7","7","1.00"
"10797  :  โรงพยาบาลหนองม่วง","2,105","3,565","1.69","228","452","1.98","158","218","1.38","1,326","2,383","1.80","230","349","1.52","163","163","1.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
