"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน"
"11534  :  โรงพยาบาลบุรฉัตรไชยากร (รถไฟ)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11535  :  คณะแพทย์ศาสตร์วชิรพยาบาล มหาวิทยาลัยกรุงเทพมหานคร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11536  :  โรงพยาบาลเวชการุณย์รัศมิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11537  :  โรงพยาบาลกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11538  :  โรงพยาบาลลาดกระบังกรุงเทพมหานคร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11539  :  โรงพยาบาลตากสิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11540  :  โรงพยาบาลหลวงพ่อทวีศักดิ์ฯ ชุตินธโร อุทิศ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11541  :  โรงพยาบาลเจริญกรุงประชารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","1,054","2,137","2.03","405","959","2.37","208","249","1.20","74","127","1.72","367","802","2.19","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","921","2,109","2.29","397","1,128","2.84","0","0","0.00","4","4","1.00","337","723","2.15","183","254","1.39"
"12246  :  สถาบันราชานุกูล","17","17","1.00","0","0","0.00","1","1","1.00","16","16","1.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","3","3","1.00","0","0","0.00","0","0","0.00","0","0","0.00","3","3","1.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","18,867","34,041","1.80","2,461","4,992","2.03","816","1,450","1.78","13,039","24,162","1.85","2,551","3,437","1.35","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","9,899","13,052","1.32","658","1,348","2.05","2,655","2,980","1.12","1,217","2,031","1.67","914","1,188","1.30","4,455","5,505","1.24"
"10753  :  โรงพยาบาลบางพลี","15,342","23,369","1.52","1,217","2,436","2.00","3,981","5,116","1.29","6,351","10,595","1.67","2,413","3,495","1.45","1,380","1,727","1.25"
"10754  :  โรงพยาบาลบางจาก","6,899","10,028","1.45","432","771","1.78","611","790","1.29","5,532","8,066","1.46","305","378","1.24","19","23","1.21"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","5,916","8,048","1.36","298","558","1.87","200","249","1.25","4,939","6,480","1.31","479","761","1.59","0","0","0.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","99","99","1.00","0","0","0.00","0","0","0.00","99","99","1.00","0","0","0.00","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","694","1,280","1.84","112","198","1.77","0","0","0.00","470","906","1.93","112","176","1.57","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","1,094","1,175","1.07","48","52","1.08","72","80","1.11","974","1,043","1.07","0","0","0.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","1,635","2,426","1.48","90","114","1.27","420","582","1.39","1,084","1,680","1.55","28","37","1.32","13","13","1.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","13,400","22,209","1.66","2,185","4,620","2.11","1,105","1,606","1.45","7,776","12,548","1.61","2,334","3,435","1.47","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","9,105","19,812","2.18","3,021","8,217","2.72","2,490","4,534","1.82","3,457","6,878","1.99","137","183","1.34","0","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","11,892","22,896","1.93","2,084","5,113","2.45","13","16","1.23","7,386","14,760","2.00","96","133","1.39","2,313","2,874","1.24"
"10758  :  โรงพยาบาลบางบัวทอง","11,306","16,436","1.45","1,226","2,375","1.94","2,093","2,906","1.39","7,924","11,078","1.40","63","77","1.22","0","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","7,583","12,346","1.63","1,141","2,461","2.16","849","1,193","1.41","4,214","6,547","1.55","474","573","1.21","905","1,572","1.74"
"10760  :  โรงพยาบาลปากเกร็ด","4,880","8,719","1.79","764","1,428","1.87","309","395","1.28","2,957","5,735","1.94","837","1,144","1.37","13","17","1.31"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","771","1,713","2.22","349","875","2.51","81","160","1.98","328","663","2.02","13","15","1.15","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","6,511","11,095","1.70","2,298","4,658","2.03","2,369","3,596","1.52","1,171","2,026","1.73","0","0","0.00","673","815","1.21"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","1,774","3,177","1.79","193","505","2.62","213","325","1.53","1,267","2,219","1.75","7","10","1.43","94","118","1.26"
"10687  :  โรงพยาบาลปทุมธานี","11,019","18,716","1.70","1,509","3,294","2.18","3,357","4,962","1.48","5,577","9,882","1.77","575","577","1.00","1","1","1.00"
"10761  :  โรงพยาบาลคลองหลวง","4,916","7,263","1.48","291","549","1.89","127","177","1.39","3,863","5,740","1.49","635","797","1.26","0","0","0.00"
"10762  :  โรงพยาบาลธัญบุรี","7,506","10,488","1.40","433","766","1.77","167","228","1.37","5,136","7,598","1.48","1,770","1,896","1.07","0","0","0.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","11,264","14,189","1.26","649","1,110","1.71","1,047","1,186","1.13","2,458","4,115","1.67","533","618","1.16","6,577","7,160","1.09"
"10764  :  โรงพยาบาลหนองเสือ","4,768","6,873","1.44","365","749","2.05","4","5","1.25","1,386","2,575","1.86","366","515","1.41","2,647","3,029","1.14"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","6,884","10,860","1.58","613","1,443","2.35","3,608","5,182","1.44","2,212","3,605","1.63","96","160","1.67","355","470","1.32"
"10766  :  โรงพยาบาลลำลูกกา","12,495","18,270","1.46","1,049","2,107","2.01","1,239","1,571","1.27","8,852","12,834","1.45","1,355","1,758","1.30","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","2,560","4,378","1.71","141","229","1.62","442","596","1.35","1,948","3,510","1.80","6","6","1.00","23","37","1.61"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","565","751","1.33","218","318","1.46","181","214","1.18","1","1","1.00","165","218","1.32","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","6,671","13,617","2.04","1,642","4,008","2.44","995","1,676","1.68","2,916","5,915","2.03","1,118","2,018","1.81","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","7,238","10,779","1.49","638","1,447","2.27","944","1,422","1.51","5,457","7,670","1.41","199","240","1.21","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","4,247","6,081","1.43","404","760","1.88","746","1,052","1.41","3,096","4,268","1.38","1","1","1.00","0","0","0.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","2,317","3,900","1.68","317","667","2.10","254","336","1.32","1,369","2,413","1.76","350","430","1.23","27","54","2.00"
"10770  :  โรงพยาบาลบางไทร","2,601","4,265","1.64","381","768","2.02","170","205","1.21","1,471","2,495","1.70","338","487","1.44","241","310","1.29"
"10771  :  โรงพยาบาลบางบาล","2,932","4,582","1.56","378","1,006","2.66","307","470","1.53","2,246","3,105","1.38","1","1","1.00","0","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","8,349","12,703","1.52","94","166","1.77","2,503","3,520","1.41","5,199","8,325","1.60","553","692","1.25","0","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","4,670","8,682","1.86","391","841","2.15","254","391","1.54","3,878","7,241","1.87","147","209","1.42","0","0","0.00"
"10774  :  โรงพยาบาลผักไห่","4,359","6,233","1.43","444","768","1.73","796","1,003","1.26","3,051","4,381","1.44","68","81","1.19","0","0","0.00"
"10775  :  โรงพยาบาลภาชี","2,895","5,168","1.79","390","892","2.29","540","804","1.49","1,572","2,889","1.84","393","583","1.48","0","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","3,607","5,793","1.61","344","678","1.97","289","371","1.28","2,693","4,374","1.62","279","368","1.32","2","2","1.00"
"10777  :  โรงพยาบาลวังน้อย","8,500","13,369","1.57","596","1,477","2.48","974","1,383","1.42","5,792","8,941","1.54","1,138","1,568","1.38","0","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","1,869","3,213","1.72","177","362","2.05","669","998","1.49","893","1,677","1.88","98","117","1.19","32","59","1.84"
"10779  :  โรงพยาบาลอุทัย","4,227","6,870","1.63","164","288","1.76","697","956","1.37","2,219","3,781","1.70","452","590","1.31","695","1,255","1.81"
"10780  :  โรงพยาบาลมหาราช","1,760","3,066","1.74","339","732","2.16","307","410","1.34","948","1,715","1.81","166","209","1.26","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","1,234","2,065","1.67","261","471","1.80","166","224","1.35","640","1,137","1.78","167","233","1.40","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","6,734","12,169","1.81","1,532","3,540","2.31","1,172","1,884","1.61","3,935","6,634","1.69","42","58","1.38","53","53","1.00"
"10782  :  โรงพยาบาลไชโย","2,741","4,264","1.56","410","872","2.13","1,097","1,303","1.19","1,037","1,799","1.73","197","290","1.47","0","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","3,599","6,745","1.87","779","1,921","2.47","336","487","1.45","2,054","3,640","1.77","20","25","1.25","410","672","1.64"
"10785  :  โรงพยาบาลโพธิ์ทอง","5,330","7,791","1.46","750","1,440","1.92","382","476","1.25","3,768","5,339","1.42","430","536","1.25","0","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","2,626","3,916","1.49","341","631","1.85","240","333","1.39","1,955","2,849","1.46","84","97","1.15","6","6","1.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","7,857","12,832","1.63","1,320","2,474","1.87","563","777","1.38","5,571","9,090","1.63","330","396","1.20","73","95","1.30"
"10788  :  โรงพยาบาลสามโก้","1,932","2,848","1.47","330","598","1.81","332","381","1.15","1,175","1,747","1.49","95","122","1.28","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","10,654","20,507","1.92","3,823","8,289","2.17","1,234","1,880","1.52","4,969","9,469","1.91","628","869","1.38","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","3,836","7,028","1.83","696","1,662","2.39","287","407","1.42","2,641","4,663","1.77","212","296","1.40","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","5,000","8,378","1.68","333","742","2.23","423","626","1.48","4,054","6,808","1.68","190","202","1.06","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","4,501","7,460","1.66","3","3","1.00","1,069","1,097","1.03","2,505","4,415","1.76","197","455","2.31","727","1,490","2.05"
"10791  :  โรงพยาบาลชัยบาดาล","7,521","13,465","1.79","725","1,594","2.20","956","1,453","1.52","5,273","9,677","1.84","567","741","1.31","0","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","2,522","5,280","2.09","741","2,204","2.97","150","278","1.85","1,516","2,633","1.74","106","152","1.43","9","13","1.44"
"10793  :  โรงพยาบาลท่าหลวง","2,295","3,536","1.54","139","239","1.72","97","127","1.31","1,213","1,971","1.62","139","171","1.23","707","1,028","1.45"
"10794  :  โรงพยาบาลสระโบสถ์","2,743","4,457","1.62","188","403","2.14","85","115","1.35","1,890","3,160","1.67","211","292","1.38","369","487","1.32"
"10795  :  โรงพยาบาลโคกเจริญ","2,695","3,864","1.43","186","313","1.68","40","42","1.05","2,286","3,288","1.44","92","104","1.13","91","117","1.29"
"10796  :  โรงพยาบาลลำสนธิ","3,145","5,349","1.70","180","351","1.95","132","206","1.56","1,754","3,000","1.71","1,064","1,777","1.67","15","15","1.00"
