"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"11540  :  โรงพยาบาลหลวงพ่อทวีศักดิ์ฯ ชุตินธโร อุทิศ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11541  :  โรงพยาบาลเจริญกรุงประชารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","494,979","30,994","6.26","125,452","7,037","5.61","124,252","8,471","6.82","115,383","6,768","5.87","129,892","8,718","6.71"
"10752  :  โรงพยาบาลบางบ่อ","168,977","19,407","11.48","42,469","6,512","15.33","42,803","4,969","11.61","39,190","3,382","8.63","44,515","4,544","10.21"
"10753  :  โรงพยาบาลบางพลี","197,720","17,419","8.81","49,650","4,350","8.76","50,862","5,044","9.92","45,528","3,622","7.96","51,680","4,403","8.52"
"10754  :  โรงพยาบาลบางจาก","83,982","10,543","12.55","22,219","2,506","11.28","21,213","2,470","11.64","18,040","2,289","12.69","22,510","3,278","14.56"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","84,590","4,252","5.03","21,436","1,231","5.74","20,807","1,006","4.83","19,211","899","4.68","23,136","1,116","4.82"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","22,666","8","0.04","5,800","5","0.09","0","0","0.00","10,319","1","0.01","6,547","2","0.03"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","75,100","10","0.01","19,908","3","0.02","18,685","6","0.03","17,004","1","0.01","19,503","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","20,055","1,253","6.25","4,716","314","6.66","5,349","326","6.09","4,675","227","4.86","5,315","386","7.26"
"10686  :  โรงพยาบาลพระนั่งเกล้า","516,191","16,664","3.23","137,925","4,459","3.23","134,910","4,631","3.43","121,821","3,984","3.27","121,535","3,590","2.95"
"10756  :  โรงพยาบาลบางกรวย","155,923","32,893","21.10","39,291","8,315","21.16","38,175","7,816","20.47","37,369","7,979","21.35","41,088","8,783","21.38"
"10757  :  โรงพยาบาลบางใหญ่","177,093","35,202","19.88","44,079","8,562","19.42","44,346","8,723","19.67","40,664","7,851","19.31","48,004","10,066","20.97"
"10758  :  โรงพยาบาลบางบัวทอง","141,713","12,874","9.08","35,996","3,490","9.70","35,773","3,580","10.01","33,094","2,622","7.92","36,850","3,182","8.64"
"10759  :  โรงพยาบาลไทรน้อย","134,067","8,902","6.64","33,383","2,153","6.45","33,482","2,092","6.25","31,953","2,087","6.53","35,249","2,570","7.29"
"10760  :  โรงพยาบาลปากเกร็ด","153,473","5,976","3.89","39,959","1,606","4.02","38,414","1,617","4.21","35,283","1,057","3.00","39,817","1,696","4.26"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","25,468","0","0.00","11,090","0","0.00","11,121","0","0.00","3,257","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","34,238","753","2.20","8,411","42","0.50","9,008","222","2.46","8,031","216","2.69","8,788","273","3.11"
"10687  :  โรงพยาบาลปทุมธานี","420,022","28,365","6.75","103,383","6,583","6.37","105,545","7,334","6.95","99,939","6,237","6.24","111,155","8,211","7.39"
"10761  :  โรงพยาบาลคลองหลวง","87,268","10,605","12.15","22,183","2,824","12.73","21,919","3,136","14.31","20,822","2,198","10.56","22,344","2,447","10.95"
"10762  :  โรงพยาบาลธัญบุรี","108,921","1,457","1.34","30,528","418","1.37","21,492","337","1.57","26,818","215","0.80","30,083","487","1.62"
"10763  :  โรงพยาบาลประชาธิปัตย์","84,633","9,005","10.64","18,549","2,093","11.28","27,037","2,675","9.89","18,771","1,696","9.04","20,276","2,541","12.53"
"10764  :  โรงพยาบาลหนองเสือ","54,352","5,161","9.50","13,310","1,421","10.68","15,023","1,309","8.71","12,515","1,286","10.28","13,504","1,145","8.48"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","70,167","5,591","7.97","17,770","1,516","8.53","17,756","1,578","8.89","15,874","1,122","7.07","18,767","1,375","7.33"
"10766  :  โรงพยาบาลลำลูกกา","99,098","11,653","11.76","25,773","2,913","11.30","24,669","3,063","12.42","22,621","2,433","10.76","26,035","3,244","12.46"
"10767  :  โรงพยาบาลสามโคก","32,926","1,474","4.48","8,116","269","3.31","7,522","295","3.92","8,019","274","3.42","9,269","636","6.86"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","321,119","0","0.00","76,243","0","0.00","81,270","0","0.00","77,951","0","0.00","85,655","0","0.00"
"10688  :  โรงพยาบาลเสนา","220,454","22,956","10.41","54,796","5,702","10.41","56,976","6,354","11.15","51,304","4,719","9.20","57,378","6,181","10.77"
"10768  :  โรงพยาบาลท่าเรือ","101,753","9,607","9.44","25,589","2,533","9.90","25,799","2,504","9.71","23,654","2,108","8.91","26,711","2,462","9.22"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","58,588","7,144","12.19","15,017","1,854","12.35","14,631","2,027","13.85","13,510","1,499","11.10","15,430","1,764","11.43"
"10770  :  โรงพยาบาลบางไทร","58,987","5,431","9.21","14,379","1,313","9.13","15,317","1,385","9.04","14,465","1,142","7.89","14,826","1,591","10.73"
"10771  :  โรงพยาบาลบางบาล","47,445","2,191","4.62","11,444","689","6.02","11,236","550","4.89","12,881","437","3.39","11,884","515","4.33"
"10772  :  โรงพยาบาลบางปะอิน","125,750","6,830","5.43","33,022","1,968","5.96","31,561","1,713","5.43","29,658","1,455","4.91","31,509","1,694","5.38"
"10773  :  โรงพยาบาลบางปะหัน","72,940","7,447","10.21","17,624","1,998","11.34","19,636","1,872","9.53","17,703","1,485","8.39","17,977","2,092","11.64"
"10774  :  โรงพยาบาลผักไห่","71,925","10,189","14.17","17,805","2,494","14.01","18,189","2,721","14.96","17,853","2,343","13.12","18,078","2,631","14.55"
"10775  :  โรงพยาบาลภาชี","73,441","4,814","6.55","19,470","1,415","7.27","19,302","1,228","6.36","16,665","1,050","6.30","18,004","1,121","6.23"
"10776  :  โรงพยาบาลลาดบัวหลวง","61,872","4,839","7.82","15,430","642","4.16","16,010","575","3.59","14,730","1,553","10.54","15,702","2,069","13.18"
"10777  :  โรงพยาบาลวังน้อย","84,690","7,585","8.96","20,949","2,013","9.61","21,568","2,233","10.35","20,365","1,614","7.93","21,808","1,725","7.91"
"10778  :  โรงพยาบาลบางซ้าย","30,172","8,523","28.25","6,933","2,049","29.55","6,853","2,201","32.12","7,485","1,993","26.63","8,901","2,280","25.62"
"10779  :  โรงพยาบาลอุทัย","138,402","24,732","17.87","34,550","6,651","19.25","35,503","5,747","16.19","33,388","5,844","17.50","34,961","6,490","18.56"
"10780  :  โรงพยาบาลมหาราช","39,075","5,226","13.37","9,492","1,533","16.15","9,629","1,439","14.94","10,038","895","8.92","9,916","1,359","13.71"
"10781  :  โรงพยาบาลบ้านแพรก","35,003","9,327","26.65","8,773","2,373","27.05","8,795","2,489","28.30","8,312","2,034","24.47","9,123","2,431","26.65"
"10689  :  โรงพยาบาลอ่างทอง","222,934","14,383","6.45","55,181","3,291","5.96","55,401","3,674","6.63","54,275","3,384","6.23","58,077","4,034","6.95"
"10782  :  โรงพยาบาลไชโย","46,156","4,409","9.55","11,729","939","8.01","12,067","1,062","8.80","10,796","1,059","9.81","11,564","1,349","11.67"
"10784  :  โรงพยาบาลป่าโมก","94,571","4,280","4.53","26,960","1,422","5.27","26,161","1,135","4.34","24,185","800","3.31","17,265","923","5.35"
"10785  :  โรงพยาบาลโพธิ์ทอง","86,377","6,139","7.11","22,927","1,718","7.49","22,016","1,834","8.33","19,546","1,085","5.55","21,888","1,502","6.86"
"10786  :  โรงพยาบาลแสวงหา","60,050","6,734","11.21","14,222","1,695","11.92","14,969","1,820","12.16","14,880","1,487","9.99","15,979","1,732","10.84"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","144,196","25,231","17.50","33,161","5,635","16.99","45,827","8,471","18.48","31,237","5,289","16.93","33,971","5,836","17.18"
"10788  :  โรงพยาบาลสามโก้","56,577","4,035","7.13","14,568","1,010","6.93","14,575","1,013","6.95","13,070","958","7.33","14,364","1,054","7.34"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","424,722","43,323","10.20","109,741","11,883","10.83","105,515","11,510","10.91","98,798","8,949","9.06","110,668","10,981","9.92"
"10691  :  โรงพยาบาลบ้านหมี่","173,945","11,740","6.75","44,104","3,109","7.05","44,154","2,914","6.60","40,311","2,571","6.38","45,376","3,146","6.93"
"10789  :  โรงพยาบาลพัฒนานิคม","90,875","10,701","11.78","26,848","3,290","12.25","22,719","3,183","14.01","22,150","2,116","9.55","19,158","2,112","11.02"
"10790  :  โรงพยาบาลโคกสำโรง","114,232","10,629","9.30","29,831","2,698","9.04","28,893","3,162","10.94","27,265","2,381","8.73","28,243","2,388","8.46"
"10791  :  โรงพยาบาลชัยบาดาล","158,838","23,605","14.86","40,537","5,753","14.19","40,927","6,270","15.32","35,266","5,196","14.73","42,108","6,386","15.17"
"10792  :  โรงพยาบาลท่าวุ้ง","85,021","18,315","21.54","21,926","4,719","21.52","20,775","4,730","22.77","20,274","4,154","20.49","22,046","4,712","21.37"
"10793  :  โรงพยาบาลท่าหลวง","71,732","5,822","8.12","19,141","1,357","7.09","18,088","1,315","7.27","16,148","1,423","8.81","18,355","1,727","9.41"
"10794  :  โรงพยาบาลสระโบสถ์","45,147","4,223","9.35","11,594","1,079","9.31","11,148","1,080","9.69","10,646","974","9.15","11,759","1,090","9.27"
"10795  :  โรงพยาบาลโคกเจริญ","42,923","4,769","11.11","11,168","1,356","12.14","10,684","1,100","10.30","9,342","1,092","11.69","11,729","1,221","10.41"
"10796  :  โรงพยาบาลลำสนธิ","51,118","4,173","8.16","13,664","1,292","9.46","12,627","1,053","8.34","11,430","732","6.40","13,397","1,096","8.18"
"10797  :  โรงพยาบาลหนองม่วง","68,412","5,509","8.05","18,363","1,600","8.71","16,637","1,314","7.90","15,385","1,120","7.28","18,027","1,475","8.18"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","22,431","0","0.00","7,774","0","0.00","5,391","0","0.00","4,542","0","0.00","4,724","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","231,643","61,162","26.40","54,423","7,199","13.23","59,001","18,979","32.17","59,352","17,870","30.11","58,867","17,114","29.07"
"10693  :  โรงพยาบาลอินทร์บุรี","126,982","23,632","18.61","31,007","5,963","19.23","30,978","5,452","17.60","31,059","5,769","18.57","33,938","6,448","19.00"
"10798  :  โรงพยาบาลบางระจัน","56,957","10,949","19.22","14,842","1,410","9.50","14,217","1,518","10.68","13,829","2,666","19.28","14,069","5,355","38.06"
"10799  :  โรงพยาบาลค่ายบางระจัน","45,142","5,457","12.09","11,618","1,284","11.05","11,541","1,293","11.20","10,296","852","8.28","11,687","2,028","17.35"
"10800  :  โรงพยาบาลพรหมบุรี","35,843","5,762","16.08","9,629","920","9.55","9,084","849","9.35","8,220","1,679","20.43","8,910","2,314","25.97"
