"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","49,839","4,040","8.11","12,466","430","3.45","13,380","1,161","8.68","10,871","903","8.31","13,122","1,546","11.78"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","114,390","0","0.00","30,730","0","0.00","30,838","0","0.00","26,362","0","0.00","26,460","0","0.00"
"12246  :  สถาบันราชานุกูล","7,690","0","0.00","2,060","0","0.00","1,931","0","0.00","1,803","0","0.00","1,896","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","112,447","0","0.00","33,043","0","0.00","29,152","0","0.00","20,204","0","0.00","30,050","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","22,847","0","0.00","4,467","0","0.00","6,675","0","0.00","5,207","0","0.00","6,505","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","49,258","0","0.00","13,957","0","0.00","13,413","0","0.00","10,251","0","0.00","12,062","0","0.00"
"12439  :  สถาบันประสาทวิทยา","109,199","0","0.00","31,795","0","0.00","31,014","0","0.00","26,245","0","0.00","20,145","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","71,598","858","1.20","35,422","518","1.46","13,964","229","1.64","22,212","111","0.50","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","238,298","531","0.22","79,608","127","0.16","25,618","32","0.12","60,201","210","0.35","72,871","162","0.22"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","341","252","73.90","341","252","73.90","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","410,130","15,767","3.84","111,683","4,972","4.45","111,696","6,169","5.52","82,852","1,890","2.28","103,899","2,736","2.63"
"10752  :  โรงพยาบาลบางบ่อ","112,519","11,201","9.95","31,518","3,375","10.71","31,070","4,007","12.90","23,447","1,881","8.02","26,484","1,938","7.32"
"10753  :  โรงพยาบาลบางพลี","169,076","9,934","5.88","51,925","3,299","6.35","43,158","3,377","7.82","35,183","1,440","4.09","38,810","1,818","4.68"
"10754  :  โรงพยาบาลบางจาก","78,769","10,620","13.48","22,086","2,960","13.40","22,628","3,831","16.93","15,167","1,729","11.40","18,888","2,100","11.12"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","75,954","3,783","4.98","22,124","1,059","4.79","20,741","1,327","6.40","14,881","634","4.26","18,208","763","4.19"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","30,730","0","0.00","8,741","0","0.00","8,674","0","0.00","6,091","0","0.00","7,224","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","76,879","1,918","2.49","21,570","784","3.63","20,681","694","3.36","16,345","195","1.19","18,283","245","1.34"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","24,176","191","0.79","6,624","45","0.68","6,861","71","1.03","4,859","37","0.76","5,832","38","0.65"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","42,827","0","0.00","15,418","0","0.00","15,410","0","0.00","8,693","0","0.00","3,306","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","25,811","2,349","9.10","7,314","710","9.71","6,795","844","12.42","5,481","333","6.08","6,221","462","7.43"
"10686  :  โรงพยาบาลพระนั่งเกล้า","382,376","3,834","1.00","104,515","815","0.78","104,242","1,037","0.99","79,629","759","0.95","93,990","1,223","1.30"
"10756  :  โรงพยาบาลบางกรวย","65,525","10,803","16.49","18,767","3,027","16.13","18,591","3,178","17.09","11,689","1,587","13.58","16,478","3,011","18.27"
"10757  :  โรงพยาบาลบางใหญ่","119,493","11,832","9.90","31,806","3,714","11.68","31,758","3,777","11.89","26,148","1,561","5.97","29,781","2,780","9.33"
"10758  :  โรงพยาบาลบางบัวทอง","105,431","12,254","11.62","29,359","3,382","11.52","28,568","4,080","14.28","21,768","1,866","8.57","25,736","2,926","11.37"
"10759  :  โรงพยาบาลไทรน้อย","98,368","4,175","4.24","26,231","1,051","4.01","27,431","1,737","6.33","20,241","634","3.13","24,465","753","3.08"
"10760  :  โรงพยาบาลปากเกร็ด","71,673","5,411","7.55","20,890","1,917","9.18","19,986","2,007","10.04","13,830","569","4.11","16,967","918","5.41"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","357","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","357","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","115,191","3,413","2.96","29,203","886","3.03","29,574","897","3.03","28,003","814","2.91","28,411","816","2.87"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","210,382","5,120","2.43","60,268","1,643","2.73","39,267","1,398","3.56","52,059","966","1.86","58,788","1,113","1.89"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","19,310","1,391","7.20","6,339","539","8.50","5,757","599","10.40","2,847","90","3.16","4,367","163","3.73"
"10687  :  โรงพยาบาลปทุมธานี","299,403","13,689","4.57","85,255","4,424","5.19","85,122","5,052","5.94","59,057","1,823","3.09","69,969","2,390","3.42"
"10761  :  โรงพยาบาลคลองหลวง","71,989","5,789","8.04","19,905","1,393","7.00","19,856","2,030","10.22","15,868","1,238","7.80","16,360","1,128","6.89"
"10762  :  โรงพยาบาลธัญบุรี","93,057","2,238","2.40","24,486","778","3.18","25,701","945","3.68","19,427","162","0.83","23,443","353","1.51"
"10763  :  โรงพยาบาลประชาธิปัตย์","60,801","7,844","12.90","16,687","2,074","12.43","16,123","2,432","15.08","12,742","1,617","12.69","15,249","1,721","11.29"
"10764  :  โรงพยาบาลหนองเสือ","48,538","1,525","3.14","14,201","533","3.75","12,144","450","3.71","11,507","190","1.65","10,686","352","3.29"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","55,930","1,952","3.49","14,891","577","3.87","15,205","781","5.14","11,686","251","2.15","14,148","343","2.42"
"10766  :  โรงพยาบาลลำลูกกา","71,858","4,107","5.72","21,450","1,288","6.00","20,686","1,322","6.39","14,123","677","4.79","15,599","820","5.26"
"10767  :  โรงพยาบาลสามโคก","30,384","2,095","6.90","9,355","692","7.40","8,165","871","10.67","5,915","245","4.14","6,949","287","4.13"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","16,995","87","0.51","4,004","23","0.57","4,392","37","0.84","4,216","19","0.45","4,383","8","0.18"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","16,981","0","0.00","1,508","0","0.00","4,667","0","0.00","5,312","0","0.00","5,494","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","261,177","16,270","6.23","70,172","4,338","6.18","69,730","5,245","7.52","54,299","3,133","5.77","66,976","3,554","5.31"
"10688  :  โรงพยาบาลเสนา","150,215","12,416","8.27","43,485","3,916","9.01","42,866","4,209","9.82","29,813","2,033","6.82","34,051","2,258","6.63"
"10768  :  โรงพยาบาลท่าเรือ","68,967","7,553","10.95","18,711","1,675","8.95","19,147","2,138","11.17","14,535","1,303","8.96","16,574","2,437","14.70"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","46,307","4,203","9.08","12,250","1,391","11.36","12,281","1,416","11.53","9,802","605","6.17","11,974","791","6.61"
"10770  :  โรงพยาบาลบางไทร","42,626","4,628","10.86","11,283","1,509","13.37","12,007","1,692","14.09","9,650","649","6.73","9,686","778","8.03"
"10771  :  โรงพยาบาลบางบาล","35,491","2,151","6.06","9,366","569","6.08","9,476","694","7.32","7,340","407","5.54","9,309","481","5.17"
"10772  :  โรงพยาบาลบางปะอิน","97,304","8,103","8.33","27,751","2,578","9.29","26,132","2,698","10.32","20,206","1,359","6.73","23,215","1,468","6.32"
"10773  :  โรงพยาบาลบางปะหัน","48,145","4,198","8.72","13,052","1,329","10.18","12,982","1,344","10.35","10,000","664","6.64","12,111","861","7.11"
"10774  :  โรงพยาบาลผักไห่","49,127","6,189","12.60","13,736","2,270","16.53","13,503","2,263","16.76","10,171","748","7.35","11,717","908","7.75"
"10775  :  โรงพยาบาลภาชี","54,568","4,230","7.75","15,152","1,134","7.48","14,801","1,563","10.56","11,044","598","5.41","13,571","935","6.89"
"10776  :  โรงพยาบาลลาดบัวหลวง","44,554","7,034","15.79","11,481","2,026","17.65","12,088","2,345","19.40","9,405","1,311","13.94","11,580","1,352","11.68"
"10777  :  โรงพยาบาลวังน้อย","74,690","4,144","5.55","21,423","1,497","6.99","20,925","1,493","7.14","14,820","486","3.28","17,522","668","3.81"
"10778  :  โรงพยาบาลบางซ้าย","21,149","3,490","16.50","5,592","1,007","18.01","5,681","1,077","18.96","5,043","661","13.11","4,833","745","15.41"
"10779  :  โรงพยาบาลอุทัย","60,707","7,721","12.72","16,885","2,559","15.16","16,562","2,455","14.82","12,423","1,054","8.48","14,837","1,653","11.14"
"10780  :  โรงพยาบาลมหาราช","26,468","4,740","17.91","7,602","1,408","18.52","7,351","1,735","23.60","5,166","692","13.40","6,349","905","14.25"
"10781  :  โรงพยาบาลบ้านแพรก","24,096","4,149","17.22","6,855","1,233","17.99","7,402","1,454","19.64","4,311","516","11.97","5,528","946","17.11"
"10689  :  โรงพยาบาลอ่างทอง","160,845","2,148","1.34","43,961","336","0.76","44,457","429","0.96","32,036","209","0.65","40,391","1,174","2.91"
"10782  :  โรงพยาบาลไชโย","35,398","2,234","6.31","9,101","437","4.80","9,843","573","5.82","8,244","347","4.21","8,210","877","10.68"
"10784  :  โรงพยาบาลป่าโมก","63,099","1,968","3.12","16,096","450","2.80","17,039","727","4.27","14,515","328","2.26","15,449","463","3.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","77,094","11,632","15.09","20,011","3,177","15.88","21,080","3,608","17.12","17,131","2,106","12.29","18,872","2,741","14.52"
"10786  :  โรงพยาบาลแสวงหา","41,919","4,728","11.28","11,435","1,394","12.19","10,703","1,405","13.13","9,624","908","9.43","10,157","1,021","10.05"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","107,071","23,330","21.79","30,212","6,587","21.80","29,754","7,099","23.86","24,959","4,570","18.31","22,146","5,074","22.91"
"10788  :  โรงพยาบาลสามโก้","37,627","5,407","14.37","10,190","1,472","14.45","10,260","1,603","15.62","8,421","1,181","14.02","8,756","1,151","13.15"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","299,385","18,110","6.05","80,756","5,735","7.10","80,744","6,736","8.34","64,701","2,555","3.95","73,184","3,084","4.21"
"10691  :  โรงพยาบาลบ้านหมี่","108,003","4,625","4.28","29,227","1,381","4.73","28,971","1,612","5.56","23,958","811","3.39","25,847","821","3.18"
"10789  :  โรงพยาบาลพัฒนานิคม","78,361","5,545","7.08","22,752","1,791","7.87","21,990","1,976","8.99","14,422","643","4.46","19,197","1,135","5.91"
"10790  :  โรงพยาบาลโคกสำโรง","70,452","3,971","5.64","19,152","1,071","5.59","18,616","1,162","6.24","13,143","644","4.90","19,541","1,094","5.60"
"10791  :  โรงพยาบาลชัยบาดาล","134,712","7,013","5.21","36,103","2,091","5.79","36,546","2,643","7.23","28,405","804","2.83","33,658","1,475","4.38"
"10792  :  โรงพยาบาลท่าวุ้ง","50,333","3,118","6.19","13,976","1,065","7.62","13,707","1,121","8.18","11,159","368","3.30","11,491","564","4.91"
"10793  :  โรงพยาบาลท่าหลวง","46,284","3,061","6.61","12,665","809","6.39","12,821","908","7.08","8,994","464","5.16","11,804","880","7.46"
"10794  :  โรงพยาบาลสระโบสถ์","34,357","2,920","8.50","8,957","847","9.46","9,837","1,059","10.77","7,277","454","6.24","8,286","560","6.76"
"10795  :  โรงพยาบาลโคกเจริญ","32,445","3,250","10.02","8,467","1,112","13.13","9,996","1,128","11.28","5,927","356","6.01","8,055","654","8.12"
"10796  :  โรงพยาบาลลำสนธิ","36,518","2,209","6.05","9,386","611","6.51","9,865","753","7.63","7,122","327","4.59","10,145","518","5.11"
"10797  :  โรงพยาบาลหนองม่วง","49,150","1,497","3.05","12,613","399","3.16","13,648","430","3.15","10,932","257","2.35","11,957","411","3.44"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","166,829","7,367","4.42","43,729","2,158","4.93","45,944","2,771","6.03","36,409","983","2.70","40,747","1,455","3.57"
"10693  :  โรงพยาบาลอินทร์บุรี","93,944","2,436","2.59","25,412","636","2.50","23,426","809","3.45","20,742","468","2.26","24,364","523","2.15"
"10798  :  โรงพยาบาลบางระจัน","39,077","2,371","6.07","10,585","724","6.84","10,440","803","7.69","8,986","415","4.62","9,066","429","4.73"
"10799  :  โรงพยาบาลค่ายบางระจัน","37,860","1,729","4.57","10,391","475","4.57","10,321","633","6.13","8,088","272","3.36","9,060","349","3.85"
"10800  :  โรงพยาบาลพรหมบุรี","30,466","2,463","8.08","8,288","768","9.27","8,588","841","9.79","6,092","398","6.53","7,498","456","6.08"
"10801  :  โรงพยาบาลท่าช้าง","30,393","1,855","6.10","8,123","616","7.58","8,078","733","9.07","7,085","248","3.50","7,107","258","3.63"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","186,188","12,141","6.52","51,857","3,131","6.04","53,613","4,369","8.15","37,300","1,889","5.06","43,418","2,752","6.34"
"10802  :  โรงพยาบาลมโนรมย์","46,929","4,014","8.55","12,526","1,306","10.43","12,813","1,337","10.43","11,032","551","4.99","10,558","820","7.77"
"10803  :  โรงพยาบาลวัดสิงห์","41,195","2,636","6.40","10,510","838","7.97","11,092","963","8.68","9,739","299","3.07","9,854","536","5.44"
"10804  :  โรงพยาบาลสรรพยา","42,330","4,327","10.22","11,761","1,511","12.85","12,049","1,619","13.44","8,308","507","6.10","10,212","690","6.76"
