"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"11540  :  โรงพยาบาลหลวงพ่อทวีศักดิ์ฯ ชุตินธโร อุทิศ","430","6","1.40","255","0","0.00","52","0","0.00","0","0","0.00","123","6","4.88"
"11541  :  โรงพยาบาลเจริญกรุงประชารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","18,676","878","4.70","4,710","188","3.99","4,729","180","3.81","4,537","222","4.89","4,700","288","6.13"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","32,068","0","0.00","9,059","0","0.00","8,201","0","0.00","7,763","0","0.00","7,045","0","0.00"
"12246  :  สถาบันราชานุกูล","12,186","10","0.08","3,896","10","0.26","4,009","0","0.00","2,648","0","0.00","1,633","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","10,258","1","0.01","3,196","0","0.00","2,776","0","0.00","2,372","1","0.04","1,914","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","35,061","44","0.13","4,992","0","0.00","13,057","4","0.03","6,689","10","0.15","10,323","30","0.29"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","70,306","44","0.06","21,536","1","0.00","19,653","13","0.07","15,282","10","0.07","13,835","20","0.14"
"12439  :  สถาบันประสาทวิทยา","40,755","123","0.30","11,928","0","0.00","11,722","0","0.00","10,512","47","0.45","6,593","76","1.15"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","1,820","76","4.18","839","41","4.89","887","33","3.72","94","2","2.13","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","2,828","62","2.19","829","0","0.00","803","0","0.00","576","21","3.65","620","41","6.61"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","350,721","9,974","2.84","106,332","2,730","2.57","95,163","1,858","1.95","78,076","1,954","2.50","71,150","3,432","4.82"
"10752  :  โรงพยาบาลบางบ่อ","47,508","3,882","8.17","3,000","160","5.33","10,843","602","5.55","17,448","1,289","7.39","16,217","1,831","11.29"
"10753  :  โรงพยาบาลบางพลี","103,600","5,037","4.86","34,041","1,735","5.10","30,660","1,238","4.04","23,999","993","4.14","14,900","1,071","7.19"
"10754  :  โรงพยาบาลบางจาก","66,413","15,100","22.74","20,540","3,831","18.65","17,475","3,240","18.54","14,131","3,150","22.29","14,267","4,879","34.20"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","63,637","11,790","18.53","18,130","2,393","13.20","16,390","1,937","11.82","15,546","4,085","26.28","13,571","3,375","24.87"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","28,694","3,510","12.23","7,412","0","0.00","6,558","0","0.00","6,350","466","7.34","8,374","3,044","36.35"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","104,082","4,143","3.98","20,950","187","0.89","27,467","177","0.64","26,215","265","1.01","29,450","3,514","11.93"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","31,088","11,326","36.43","3,788","1","0.03","5,558","6","0.11","7,822","2,311","29.54","13,920","9,008","64.71"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","6,423","15","0.23","2,240","8","0.36","1,860","3","0.16","1,736","4","0.23","587","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","22,556","1,314","5.83","7,512","438","5.83","6,413","306","4.77","4,585","227","4.95","4,046","343","8.48"
"10686  :  โรงพยาบาลพระนั่งเกล้า","196,494","9,979","5.08","0","0","0.00","78,160","3,385","4.33","62,175","3,167","5.09","56,159","3,427","6.10"
"10756  :  โรงพยาบาลบางกรวย","29,778","2,296","7.71","0","0","0.00","14,249","834","5.85","8,826","665","7.53","6,703","797","11.89"
"10757  :  โรงพยาบาลบางใหญ่","106,269","14,663","13.80","36,008","5,240","14.55","30,075","4,941","16.43","21,177","2,156","10.18","19,009","2,326","12.24"
"10758  :  โรงพยาบาลบางบัวทอง","81,349","36,131","44.41","0","0","0.00","16,432","2,053","12.49","30,543","13,785","45.13","34,374","20,293","59.04"
"10759  :  โรงพยาบาลไทรน้อย","32,669","4,864","14.89","9,930","1,281","12.90","9,207","975","10.59","6,714","668","9.95","6,818","1,940","28.45"
"10760  :  โรงพยาบาลปากเกร็ด","43,656","1,673","3.83","0","0","0.00","16,960","546","3.22","13,960","399","2.86","12,736","728","5.72"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","33,800","139","0.41","0","0","0.00","8,343","12","0.14","12,809","63","0.49","12,648","64","0.51"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","9,675","1,587","16.40","0","0","0.00","2,872","0","0.00","2,881","4","0.14","3,922","1,583","40.36"
"12260  :  โรงพยาบาลศรีธัญญา","59,338","2,054","3.46","15,221","532","3.50","15,786","487","3.09","14,401","518","3.60","13,930","517","3.71"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","57,728","704","1.22","0","0","0.00","18,067","164","0.91","23,054","266","1.15","16,607","274","1.65"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","10,892","227","2.08","4,950","139","2.81","3,370","69","2.05","1,732","17","0.98","840","2","0.24"
"10687  :  โรงพยาบาลปทุมธานี","211,028","9,529","4.52","63,865","2,111","3.31","54,507","1,661","3.05","47,099","1,516","3.22","45,557","4,241","9.31"
"10761  :  โรงพยาบาลคลองหลวง","73,490","14,942","20.33","21,547","3,369","15.64","18,908","3,278","17.34","16,368","3,523","21.52","16,667","4,772","28.63"
"10762  :  โรงพยาบาลธัญบุรี","81,371","4,263","5.24","27,588","672","2.44","21,700","2,725","12.56","17,467","549","3.14","14,616","317","2.17"
"10763  :  โรงพยาบาลประชาธิปัตย์","40,122","9,868","24.59","13,577","1,903","14.02","10,022","2,289","22.84","9,430","3,050","32.34","7,093","2,626","37.02"
"10764  :  โรงพยาบาลหนองเสือ","39,359","3,204","8.14","10,752","1,473","13.70","9,458","726","7.68","9,334","556","5.96","9,815","449","4.57"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","36,916","1,067","2.89","10,961","430","3.92","9,525","174","1.83","8,580","147","1.71","7,850","316","4.03"
"10766  :  โรงพยาบาลลำลูกกา","102,621","54,761","53.36","17,295","3,347","19.35","16,075","3,829","23.82","27,957","17,170","61.42","41,294","30,415","73.65"
"10767  :  โรงพยาบาลสามโคก","24,844","3,168","12.75","7,245","431","5.95","6,129","437","7.13","5,589","468","8.37","5,881","1,832","31.15"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","2,931","2","0.07","1,730","1","0.06","461","1","0.22","278","0","0.00","462","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","37,016","154","0.42","7,371","0","0.00","9,845","0","0.00","9,852","52","0.53","9,948","102","1.03"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","163,910","485","0.30","45,425","140","0.31","41,276","120","0.29","32,801","103","0.31","44,408","122","0.27"
"10688  :  โรงพยาบาลเสนา","80,616","8,054","9.99","24,437","2,498","10.22","21,369","2,213","10.36","17,803","1,621","9.11","17,007","1,722","10.13"
"10768  :  โรงพยาบาลท่าเรือ","75,753","40,352","53.27","14,151","1,763","12.46","9,482","1,327","13.99","10,577","2,930","27.70","41,543","34,332","82.64"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","30,515","2,398","7.86","9,157","758","8.28","7,999","756","9.45","6,819","393","5.76","6,540","491","7.51"
"10770  :  โรงพยาบาลบางไทร","32,095","2,467","7.69","8,841","583","6.59","8,501","485","5.71","8,442","386","4.57","6,311","1,013","16.05"
"10771  :  โรงพยาบาลบางบาล","25,017","7,676","30.68","7,313","567","7.75","5,645","408","7.23","5,620","1,433","25.50","6,439","5,268","81.81"
"10772  :  โรงพยาบาลบางปะอิน","66,383","6,943","10.46","19,463","1,218","6.26","16,036","1,050","6.55","13,994","929","6.64","16,890","3,746","22.18"
"10773  :  โรงพยาบาลบางปะหัน","34,342","2,905","8.46","10,235","1,064","10.40","9,371","789","8.42","7,524","516","6.86","7,212","536","7.43"
"10774  :  โรงพยาบาลผักไห่","37,256","2,986","8.01","11,046","749","6.78","9,922","729","7.35","8,421","742","8.81","7,867","766","9.74"
"10775  :  โรงพยาบาลภาชี","25,307","2,728","10.78","8,933","1,069","11.97","6,981","650","9.31","4,806","382","7.95","4,587","627","13.67"
"10776  :  โรงพยาบาลลาดบัวหลวง","33,364","3,963","11.88","9,263","1,088","11.75","9,057","1,071","11.83","7,815","907","11.61","7,229","897","12.41"
"10777  :  โรงพยาบาลวังน้อย","88,370","54,617","61.80","16,550","3,877","23.43","12,911","4,072","31.54","12,452","5,361","43.05","46,457","41,307","88.91"
"10778  :  โรงพยาบาลบางซ้าย","14,216","2,011","14.15","4,375","681","15.57","4,278","648","15.15","3,369","455","13.51","2,194","227","10.35"
"10779  :  โรงพยาบาลอุทัย","40,321","6,486","16.09","13,375","2,656","19.86","11,315","2,016","17.82","8,909","1,123","12.61","6,722","691","10.28"
"10780  :  โรงพยาบาลมหาราช","17,160","2,040","11.89","5,593","657","11.75","4,022","539","13.40","3,851","484","12.57","3,694","360","9.75"
"10781  :  โรงพยาบาลบ้านแพรก","11,358","2,270","19.99","3,559","771","21.66","3,031","601","19.83","2,461","365","14.83","2,307","533","23.10"
"10689  :  โรงพยาบาลอ่างทอง","93,149","1,134","1.22","29,031","351","1.21","23,850","258","1.08","21,989","258","1.17","18,279","267","1.46"
"10782  :  โรงพยาบาลไชโย","24,858","2,453","9.87","6,758","298","4.41","5,780","200","3.46","5,979","273","4.57","6,341","1,682","26.53"
"10784  :  โรงพยาบาลป่าโมก","41,576","9,297","22.36","10,823","579","5.35","9,480","381","4.02","8,331","1,467","17.61","12,942","6,870","53.08"
"10785  :  โรงพยาบาลโพธิ์ทอง","50,276","3,974","7.90","15,117","813","5.38","11,761","540","4.59","12,223","673","5.51","11,175","1,948","17.43"
"10786  :  โรงพยาบาลแสวงหา","46,555","13,842","29.73","11,299","965","8.54","9,059","783","8.64","9,602","1,594","16.60","16,595","10,500","63.27"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","64,727","5,275","8.15","20,702","1,700","8.21","15,054","1,184","7.87","14,951","1,214","8.12","14,020","1,177","8.40"
"10788  :  โรงพยาบาลสามโก้","24,640","2,430","9.86","7,493","436","5.82","5,854","283","4.83","5,486","259","4.72","5,807","1,452","25.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","177,581","6,813","3.84","53,844","1,950","3.62","48,508","1,668","3.44","39,827","1,636","4.11","35,402","1,559","4.40"
"10691  :  โรงพยาบาลบ้านหมี่","77,337","12,003","15.52","22,125","1,354","6.12","20,746","980","4.72","16,297","1,938","11.89","18,169","7,731","42.55"
"10789  :  โรงพยาบาลพัฒนานิคม","48,601","1,943","4.00","15,449","693","4.49","12,350","447","3.62","12,167","452","3.71","8,635","351","4.06"
"10790  :  โรงพยาบาลโคกสำโรง","56,601","5,172","9.14","16,816","1,450","8.62","15,461","1,368","8.85","13,201","1,104","8.36","11,123","1,250","11.24"
"10791  :  โรงพยาบาลชัยบาดาล","124,834","27,959","22.40","31,504","2,210","7.01","27,690","1,847","6.67","24,986","1,835","7.34","40,654","22,067","54.28"
"10792  :  โรงพยาบาลท่าวุ้ง","61,517","24,905","40.48","11,536","551","4.78","10,031","495","4.93","12,308","3,591","29.18","27,642","20,268","73.32"
"10793  :  โรงพยาบาลท่าหลวง","31,414","5,565","17.72","9,281","1,970","21.23","9,018","1,533","17.00","7,058","1,150","16.29","6,057","912","15.06"
"10794  :  โรงพยาบาลสระโบสถ์","25,814","4,357","16.88","7,413","1,266","17.08","7,992","1,291","16.15","5,267","804","15.26","5,142","996","19.37"
"10795  :  โรงพยาบาลโคกเจริญ","36,142","11,342","31.38","9,342","1,634","17.49","7,214","1,242","17.22","7,130","1,606","22.52","12,456","6,860","55.07"
"10796  :  โรงพยาบาลลำสนธิ","29,990","1,902","6.34","9,390","567","6.04","8,102","438","5.41","6,925","396","5.72","5,573","501","8.99"
"10797  :  โรงพยาบาลหนองม่วง","33,252","3,510","10.56","10,969","1,722","15.70","8,914","718","8.05","7,375","582","7.89","5,994","488","8.14"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","83,568","14,575","17.44","22,798","2,751","12.07","23,014","4,975","21.62","19,267","3,336","17.31","18,489","3,513","19.00"
"10693  :  โรงพยาบาลอินทร์บุรี","90,639","27,266","30.08","18,760","668","3.56","17,318","738","4.26","19,003","4,312","22.69","35,558","21,548","60.60"
"10798  :  โรงพยาบาลบางระจัน","33,470","2,428","7.25","10,439","849","8.13","8,723","618","7.08","7,113","414","5.82","7,195","547","7.60"
"10799  :  โรงพยาบาลค่ายบางระจัน","28,360","1,673","5.90","8,659","539","6.22","7,306","443","6.06","6,185","336","5.43","6,210","355","5.72"
"10800  :  โรงพยาบาลพรหมบุรี","23,798","6,557","27.55","5,700","378","6.63","4,802","279","5.81","4,360","656","15.05","8,936","5,244","58.68"
