"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"11534  :  โรงพยาบาลบุรฉัตรไชยากร (รถไฟ)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11535  :  คณะแพทย์ศาสตร์วชิรพยาบาล มหาวิทยาลัยกรุงเทพมหานคร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11536  :  โรงพยาบาลเวชการุณย์รัศมิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11537  :  โรงพยาบาลกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11538  :  โรงพยาบาลลาดกระบังกรุงเทพมหานคร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11539  :  โรงพยาบาลตากสิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11540  :  โรงพยาบาลหลวงพ่อทวีศักดิ์ฯ ชุตินธโร อุทิศ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11541  :  โรงพยาบาลเจริญกรุงประชารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","67,129","11,251","16.76","18,679","3,435","18.39","18,200","3,265","17.94","12,621","1,269","10.05","17,629","3,282","18.62"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","122,398","0","0.00","33,432","0","0.00","33,388","0","0.00","27,154","0","0.00","28,424","0","0.00"
"12246  :  สถาบันราชานุกูล","19,592","117","0.60","6,213","46","0.74","5,416","40","0.74","2,890","1","0.03","5,073","30","0.59"
"12249  :  สถาบันโรคผิวหนัง","129,177","0","0.00","38,189","0","0.00","34,161","0","0.00","22,047","0","0.00","34,780","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","55,104","0","0.00","11,045","0","0.00","15,623","0","0.00","12,224","0","0.00","16,212","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","85,536","0","0.00","24,553","0","0.00","22,776","0","0.00","16,328","0","0.00","21,879","0","0.00"
"12439  :  สถาบันประสาทวิทยา","166,146","0","0.00","48,390","0","0.00","47,726","0","0.00","38,851","0","0.00","31,179","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","803","771","96.01","803","771","96.01","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","551,127","25,754","4.67","153,531","7,710","5.02","151,158","9,021","5.97","105,456","3,172","3.01","140,982","5,851","4.15"
"10752  :  โรงพยาบาลบางบ่อ","157,564","18,241","11.58","45,439","5,526","12.16","43,622","5,865","13.45","30,375","2,920","9.61","38,128","3,930","10.31"
"10753  :  โรงพยาบาลบางพลี","225,135","21,372","9.49","72,268","7,134","9.87","57,124","6,618","11.59","42,791","2,464","5.76","52,952","5,156","9.74"
"10754  :  โรงพยาบาลบางจาก","95,499","14,771","15.47","26,659","5,147","19.31","28,412","4,943","17.40","17,773","1,893","10.65","22,655","2,788","12.31"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","89,953","6,042","6.72","26,563","1,723","6.49","26,521","2,060","7.77","16,663","846","5.08","20,206","1,413","6.99"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","40,318","191","0.47","11,667","45","0.39","11,191","71","0.63","7,142","37","0.52","10,318","38","0.37"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","34,033","5,120","15.04","9,946","1,599","16.08","9,408","1,635","17.38","6,594","746","11.31","8,085","1,140","14.10"
"10686  :  โรงพยาบาลพระนั่งเกล้า","535,265","29,772","5.56","145,541","10,447","7.18","149,421","10,359","6.93","103,095","1,654","1.60","137,208","7,312","5.33"
"10756  :  โรงพยาบาลบางกรวย","126,414","32,407","25.64","36,531","9,040","24.75","35,392","9,021","25.49","20,332","4,091","20.12","34,159","10,255","30.02"
"10757  :  โรงพยาบาลบางใหญ่","170,934","35,623","20.84","50,400","11,620","23.06","46,867","10,456","22.31","30,350","4,251","14.01","43,317","9,296","21.46"
"10758  :  โรงพยาบาลบางบัวทอง","135,355","17,334","12.81","39,737","5,002","12.59","38,528","5,513","14.31","24,296","2,548","10.49","32,794","4,271","13.02"
"10759  :  โรงพยาบาลไทรน้อย","125,786","12,245","9.73","35,610","3,468","9.74","35,268","3,948","11.19","24,010","1,823","7.59","30,898","3,006","9.73"
"10760  :  โรงพยาบาลปากเกร็ด","96,821","9,783","10.10","31,548","3,237","10.26","28,633","3,241","11.32","15,034","999","6.64","21,606","2,306","10.67"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","105,529","1","0.00","0","0","0.00","28,867","0","0.00","35,011","0","0.00","41,651","1","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","3,223","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3,223","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","124,371","3,413","2.74","31,875","886","2.78","31,965","897","2.81","29,840","814","2.73","30,691","816","2.66"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","25,303","1,461","5.77","8,573","569","6.64","7,643","614","8.03","3,493","99","2.83","5,594","179","3.20"
"10687  :  โรงพยาบาลปทุมธานี","430,610","29,999","6.97","121,587","9,108","7.49","118,983","10,290","8.65","86,817","3,010","3.47","103,223","7,591","7.35"
"10761  :  โรงพยาบาลคลองหลวง","99,929","21,912","21.93","28,442","5,708","20.07","28,172","6,736","23.91","20,212","4,722","23.36","23,103","4,746","20.54"
"10762  :  โรงพยาบาลธัญบุรี","107,598","2,253","2.09","31,776","778","2.45","29,482","945","3.21","20,050","162","0.81","26,290","368","1.40"
"10763  :  โรงพยาบาลประชาธิปัตย์","72,266","14,177","19.62","22,419","4,603","20.53","21,796","5,795","26.59","12,288","1,791","14.58","15,763","1,988","12.61"
"10764  :  โรงพยาบาลหนองเสือ","57,081","10,156","17.79","18,676","4,528","24.25","14,787","3,059","20.69","10,818","1,115","10.31","12,800","1,454","11.36"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","64,542","4,597","7.12","18,121","1,398","7.71","18,089","1,647","9.10","12,346","435","3.52","15,986","1,117","6.99"
"10766  :  โรงพยาบาลลำลูกกา","92,502","16,356","17.68","27,416","3,623","13.21","26,712","4,839","18.12","17,114","3,687","21.54","21,260","4,207","19.79"
"10767  :  โรงพยาบาลสามโคก","34,946","2,426","6.94","10,469","823","7.86","10,219","947","9.27","6,000","257","4.28","8,258","399","4.83"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","19,462","87","0.45","4,973","23","0.46","5,172","37","0.72","4,354","19","0.44","4,963","8","0.16"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","65,241","0","0.00","6,189","0","0.00","19,089","0","0.00","18,832","0","0.00","21,131","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","333,029","17,189","5.16","90,276","4,725","5.23","89,111","5,491","6.16","66,975","3,247","4.85","86,667","3,726","4.30"
"10688  :  โรงพยาบาลเสนา","192,685","19,509","10.12","56,245","5,894","10.48","55,292","6,222","11.25","37,002","3,190","8.62","44,146","4,203","9.52"
"10768  :  โรงพยาบาลท่าเรือ","84,609","10,117","11.96","25,703","2,572","10.01","24,553","3,055","12.44","14,746","1,496","10.15","19,607","2,994","15.27"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","50,786","4,727","9.31","14,764","1,560","10.57","13,556","1,588","11.71","10,401","647","6.22","12,065","932","7.72"
"10770  :  โรงพยาบาลบางไทร","55,266","7,136","12.91","16,146","2,250","13.94","15,916","2,602","16.35","10,723","832","7.76","12,481","1,452","11.63"
"10771  :  โรงพยาบาลบางบาล","37,758","3,058","8.10","10,951","685","6.26","10,764","973","9.04","7,158","667","9.32","8,885","733","8.25"
"10772  :  โรงพยาบาลบางปะอิน","114,293","15,079","13.19","35,351","4,185","11.84","30,201","4,517","14.96","21,065","2,854","13.55","27,676","3,523","12.73"
"10773  :  โรงพยาบาลบางปะหัน","61,417","6,327","10.30","17,473","2,053","11.75","17,642","2,137","12.11","10,530","787","7.47","15,772","1,350","8.56"
"10774  :  โรงพยาบาลผักไห่","66,555","9,361","14.07","19,268","3,215","16.69","19,113","3,237","16.94","12,288","1,171","9.53","15,886","1,738","10.94"
"10775  :  โรงพยาบาลภาชี","62,430","6,182","9.90","17,945","1,634","9.11","17,273","2,164","12.53","11,917","843","7.07","15,295","1,541","10.08"
"10776  :  โรงพยาบาลลาดบัวหลวง","51,383","8,830","17.18","14,671","2,531","17.25","15,269","2,905","19.03","9,892","1,540","15.57","11,551","1,854","16.05"
"10777  :  โรงพยาบาลวังน้อย","84,558","9,776","11.56","25,738","3,068","11.92","23,860","3,365","14.10","14,985","1,626","10.85","19,975","1,717","8.60"
"10778  :  โรงพยาบาลบางซ้าย","25,598","5,137","20.07","8,238","1,644","19.96","6,802","1,495","21.98","4,770","840","17.61","5,788","1,158","20.01"
"10779  :  โรงพยาบาลอุทัย","88,751","15,374","17.32","25,873","5,041","19.48","24,686","4,714","19.10","16,226","1,945","11.99","21,966","3,674","16.73"
"10780  :  โรงพยาบาลมหาราช","34,170","7,241","21.19","10,234","2,174","21.24","9,917","2,615","26.37","5,644","868","15.38","8,375","1,584","18.91"
"10781  :  โรงพยาบาลบ้านแพรก","33,224","9,680","29.14","10,100","3,051","30.21","10,229","3,262","31.89","4,906","994","20.26","7,989","2,373","29.70"
"10689  :  โรงพยาบาลอ่างทอง","209,899","20,277","9.66","60,072","6,838","11.38","60,091","6,297","10.48","37,517","1,871","4.99","52,219","5,271","10.09"
"10782  :  โรงพยาบาลไชโย","51,603","12,064","23.38","14,130","3,232","22.87","14,907","3,264","21.90","10,949","2,513","22.95","11,617","3,055","26.30"
"10784  :  โรงพยาบาลป่าโมก","81,805","10,083","12.33","22,439","2,661","11.86","23,224","3,428","14.76","16,901","1,928","11.41","19,241","2,066","10.74"
"10785  :  โรงพยาบาลโพธิ์ทอง","94,407","15,834","16.77","25,653","4,230","16.49","25,363","4,549","17.94","19,793","3,174","16.04","23,598","3,881","16.45"
"10786  :  โรงพยาบาลแสวงหา","57,128","8,650","15.14","16,406","2,404","14.65","15,731","2,373","15.08","11,864","1,855","15.64","13,127","2,018","15.37"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","124,906","24,139","19.33","34,939","6,978","19.97","34,823","7,370","21.16","28,453","4,647","16.33","26,691","5,144","19.27"
"10788  :  โรงพยาบาลสามโก้","44,343","7,145","16.11","12,358","1,907","15.43","12,708","2,037","16.03","9,043","1,582","17.49","10,234","1,619","15.82"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","387,741","35,432","9.14","108,933","11,500","10.56","105,263","12,065","11.46","75,801","3,954","5.22","97,744","7,913","8.10"
"10691  :  โรงพยาบาลบ้านหมี่","144,154","10,287","7.14","40,595","3,463","8.53","40,025","3,532","8.82","29,926","1,261","4.21","33,608","2,031","6.04"
"10789  :  โรงพยาบาลพัฒนานิคม","91,395","10,553","11.55","28,486","3,607","12.66","25,345","3,570","14.09","15,159","968","6.39","22,405","2,408","10.75"
"10790  :  โรงพยาบาลโคกสำโรง","85,135","8,517","10.00","23,060","2,472","10.72","21,893","2,552","11.66","14,480","1,416","9.78","25,702","2,077","8.08"
"10791  :  โรงพยาบาลชัยบาดาล","174,764","18,285","10.46","49,653","6,191","12.47","48,311","6,284","13.01","33,606","1,485","4.42","43,194","4,325","10.01"
"10792  :  โรงพยาบาลท่าวุ้ง","73,292","12,961","17.68","22,262","4,660","20.93","20,638","4,377","21.21","13,479","915","6.79","16,913","3,009","17.79"
"10793  :  โรงพยาบาลท่าหลวง","56,288","9,981","17.73","15,803","3,458","21.88","16,696","3,730","22.34","10,833","837","7.73","12,956","1,956","15.10"
"10794  :  โรงพยาบาลสระโบสถ์","44,262","5,395","12.19","12,211","1,644","13.46","14,190","1,837","12.95","8,012","713","8.90","9,849","1,201","12.19"
"10795  :  โรงพยาบาลโคกเจริญ","40,453","5,926","14.65","12,005","1,777","14.80","11,913","2,067","17.35","7,064","759","10.74","9,471","1,323","13.97"
"10796  :  โรงพยาบาลลำสนธิ","45,728","5,518","12.07","13,003","1,561","12.00","13,367","1,943","14.54","8,426","663","7.87","10,932","1,351","12.36"
"10797  :  โรงพยาบาลหนองม่วง","62,020","5,910","9.53","16,502","1,515","9.18","17,172","1,626","9.47","12,057","867","7.19","16,289","1,902","11.68"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","226,655","22,812","10.06","61,801","7,177","11.61","62,063","7,511","12.10","44,182","2,455","5.56","58,609","5,669","9.67"
"10693  :  โรงพยาบาลอินทร์บุรี","132,484","25,410","19.18","39,190","7,493","19.12","36,016","6,881","19.11","26,081","3,913","15.00","31,197","7,123","22.83"
"10798  :  โรงพยาบาลบางระจัน","55,454","7,288","13.14","15,655","2,060","13.16","15,475","2,117","13.68","11,281","1,474","13.07","13,043","1,637","12.55"
