"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","106,118","0","0.00","28,503","0","0.00","28,204","0","0.00","25,454","0","0.00","23,957","0","0.00"
"12246  :  สถาบันราชานุกูล","99,140","0","0.00","1,907","0","0.00","2,242","0","0.00","14,825","0","0.00","80,166","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","97,672","0","0.00","31,204","0","0.00","27,375","0","0.00","21,972","0","0.00","17,126","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","35,755","0","0.00","7,071","0","0.00","12,725","0","0.00","6,468","0","0.00","9,516","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","40,196","0","0.00","12,016","0","0.00","11,069","0","0.00","8,959","0","0.00","8,337","0","0.00"
"12439  :  สถาบันประสาทวิทยา","114,732","0","0.00","29,482","0","0.00","28,841","0","0.00","31,313","0","0.00","25,096","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","94,061","359","0.38","49,411","209","0.42","39,291","135","0.34","5,359","15","0.28","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","263,501","757","0.29","78,986","233","0.29","73,256","215","0.29","58,464","155","0.27","52,795","154","0.29"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","513,321","12,962","2.53","105,176","3,462","3.29","98,081","2,617","2.67","129,382","2,998","2.32","180,682","3,885","2.15"
"10752  :  โรงพยาบาลบางบ่อ","100,544","9,682","9.63","28,179","2,242","7.96","26,039","1,921","7.38","23,354","2,163","9.26","22,972","3,356","14.61"
"10753  :  โรงพยาบาลบางพลี","137,135","7,614","5.55","40,610","1,959","4.82","38,961","1,586","4.07","36,298","1,757","4.84","21,266","2,312","10.87"
"10754  :  โรงพยาบาลบางจาก","70,466","8,893","12.62","21,749","2,524","11.61","19,060","2,174","11.41","15,355","1,860","12.11","14,302","2,335","16.33"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","65,719","3,746","5.70","16,923","961","5.68","17,289","719","4.16","17,833","781","4.38","13,674","1,285","9.40"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","29,076","0","0.00","7,767","0","0.00","6,825","0","0.00","6,874","0","0.00","7,610","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","86,426","1,231","1.42","9,706","187","1.93","25,264","176","0.70","24,830","236","0.95","26,626","632","2.37"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","29,739","179","0.60","2,938","26","0.88","5,311","39","0.73","6,804","34","0.50","14,686","80","0.54"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","32,767","0","0.00","11,876","0","0.00","9,199","0","0.00","8,511","0","0.00","3,181","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","25,356","1,864","7.35","6,689","520","7.77","5,981","360","6.02","7,141","279","3.91","5,545","705","12.71"
"10686  :  โรงพยาบาลพระนั่งเกล้า","393,519","7,594","1.93","96,849","1,495","1.54","92,720","1,313","1.42","96,647","1,043","1.08","107,303","3,743","3.49"
"10756  :  โรงพยาบาลบางกรวย","88,565","8,205","9.26","19,000","3,177","16.72","17,439","3,000","17.20","21,793","1,188","5.45","30,333","840","2.77"
"10757  :  โรงพยาบาลบางใหญ่","117,741","7,234","6.14","30,020","2,843","9.47","27,085","2,276","8.40","30,955","1,203","3.89","29,681","912","3.07"
"10758  :  โรงพยาบาลบางบัวทอง","116,038","9,192","7.92","26,117","2,988","11.44","23,152","2,450","10.58","32,929","1,954","5.93","33,840","1,800","5.32"
"10759  :  โรงพยาบาลไทรน้อย","142,222","4,116","2.89","24,955","962","3.85","23,429","814","3.47","28,490","869","3.05","65,348","1,471","2.25"
"10760  :  โรงพยาบาลปากเกร็ด","118,430","5,122","4.32","26,322","1,459","5.54","22,408","999","4.46","32,231","1,015","3.15","37,469","1,649","4.40"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","5,508","0","0.00","1,210","0","0.00","1,387","0","0.00","1,252","0","0.00","1,664","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","106,436","3,221","3.03","28,550","827","2.90","28,123","764","2.72","25,163","801","3.18","24,600","829","3.37"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","269,679","4,632","1.72","63,272","1,239","1.96","55,166","955","1.73","77,068","1,219","1.58","74,173","1,219","1.64"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","17,307","338","1.95","5,155","225","4.36","3,482","80","2.30","3,707","24","0.65","4,963","9","0.18"
"10687  :  โรงพยาบาลปทุมธานี","350,618","10,084","2.88","72,298","2,756","3.81","67,181","2,249","3.35","84,875","2,093","2.47","126,264","2,986","2.36"
"10761  :  โรงพยาบาลคลองหลวง","102,013","3,748","3.67","18,261","1,139","6.24","18,215","865","4.75","21,928","807","3.68","43,609","937","2.15"
"10762  :  โรงพยาบาลธัญบุรี","136,740","1,556","1.14","25,399","393","1.55","24,846","303","1.22","29,189","353","1.21","57,306","507","0.88"
"10763  :  โรงพยาบาลประชาธิปัตย์","47,244","5,904","12.50","14,846","1,792","12.07","12,651","1,405","11.11","11,937","1,340","11.23","7,810","1,367","17.50"
"10764  :  โรงพยาบาลหนองเสือ","61,179","836","1.37","12,753","335","2.63","11,849","174","1.47","13,787","148","1.07","22,790","179","0.79"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","51,354","1,758","3.42","14,061","494","3.51","13,002","303","2.33","12,117","270","2.23","12,174","691","5.68"
"10766  :  โรงพยาบาลลำลูกกา","103,255","4,295","4.16","16,991","858","5.05","15,579","785","5.04","29,006","760","2.62","41,679","1,892","4.54"
"10767  :  โรงพยาบาลสามโคก","26,651","2,252","8.45","7,270","396","5.45","7,177","395","5.50","5,990","369","6.16","6,214","1,092","17.57"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","8,587","23","0.27","4,197","9","0.21","1,583","4","0.25","1,151","3","0.26","1,656","7","0.42"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","34,775","0","0.00","5,049","0","0.00","8,353","0","0.00","10,091","0","0.00","11,306","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","207,712","12,598","6.07","68,241","3,850","5.64","60,888","3,475","5.71","42,531","2,480","5.83","36,052","2,793","7.75"
"10688  :  โรงพยาบาลเสนา","162,465","9,397","5.78","35,560","2,532","7.12","31,386","2,224","7.09","31,752","1,946","6.13","63,767","2,695","4.23"
"10768  :  โรงพยาบาลท่าเรือ","88,304","7,096","8.04","16,760","2,398","14.31","12,764","1,842","14.43","14,647","1,590","10.86","44,133","1,266","2.87"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","73,843","2,920","3.95","10,613","904","8.52","10,298","800","7.77","11,939","504","4.22","40,993","712","1.74"
"10770  :  โรงพยาบาลบางไทร","58,059","2,597","4.47","9,965","798","8.01","9,521","645","6.77","13,019","647","4.97","25,554","507","1.98"
"10771  :  โรงพยาบาลบางบาล","32,207","1,782","5.53","7,868","579","7.36","7,097","491","6.92","7,512","379","5.05","9,730","333","3.42"
"10772  :  โรงพยาบาลบางปะอิน","82,239","6,909","8.40","23,588","1,574","6.67","21,097","1,446","6.85","19,326","1,176","6.09","18,228","2,713","14.88"
"10773  :  โรงพยาบาลบางปะหัน","73,447","3,041","4.14","11,385","963","8.46","10,222","716","7.00","12,591","583","4.63","39,249","779","1.98"
"10774  :  โรงพยาบาลผักไห่","67,927","3,782","5.57","11,262","929","8.25","10,335","874","8.46","11,359","938","8.26","34,971","1,041","2.98"
"10775  :  โรงพยาบาลภาชี","60,358","2,637","4.37","12,178","831","6.82","10,909","671","6.15","12,060","561","4.65","25,211","574","2.28"
"10776  :  โรงพยาบาลลาดบัวหลวง","42,772","4,973","11.63","11,537","1,300","11.27","10,990","1,205","10.96","11,126","1,140","10.25","9,119","1,328","14.56"
"10777  :  โรงพยาบาลวังน้อย","62,517","2,717","4.35","18,618","785","4.22","17,823","688","3.86","15,623","590","3.78","10,453","654","6.26"
"10778  :  โรงพยาบาลบางซ้าย","23,045","2,327","10.10","4,474","720","16.09","4,358","768","17.62","5,510","544","9.87","8,703","295","3.39"
"10779  :  โรงพยาบาลอุทัย","206,653","5,099","2.47","15,212","1,792","11.78","13,542","1,291","9.53","14,138","964","6.82","163,761","1,052","0.64"
"10780  :  โรงพยาบาลมหาราช","22,221","3,662","16.48","6,322","1,100","17.40","5,558","954","17.16","5,616","866","15.42","4,725","742","15.70"
"10781  :  โรงพยาบาลบ้านแพรก","25,992","3,186","12.26","4,871","944","19.38","4,429","851","19.21","5,009","688","13.74","11,683","703","6.02"
"10689  :  โรงพยาบาลอ่างทอง","139,474","1,005","0.72","40,219","239","0.59","35,670","199","0.56","33,904","276","0.81","29,681","291","0.98"
"10782  :  โรงพยาบาลไชโย","46,093","2,468","5.35","9,058","1,003","11.07","8,005","673","8.41","11,501","501","4.36","17,529","291","1.66"
"10784  :  โรงพยาบาลป่าโมก","60,977","2,465","4.04","15,517","622","4.01","14,195","511","3.60","14,799","598","4.04","16,466","734","4.46"
"10785  :  โรงพยาบาลโพธิ์ทอง","94,689","9,764","10.31","20,423","4,019","19.68","16,519","1,893","11.46","21,209","1,866","8.80","36,538","1,986","5.44"
"10786  :  โรงพยาบาลแสวงหา","54,182","4,348","8.02","10,369","1,182","11.40","10,625","978","9.20","11,210","1,125","10.04","21,978","1,063","4.84"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","123,523","16,383","13.26","25,436","5,716","22.47","19,194","3,752","19.55","24,117","4,006","16.61","54,776","2,909","5.31"
"10788  :  โรงพยาบาลสามโก้","30,458","2,921","9.59","8,864","949","10.71","7,493","748","9.98","7,431","692","9.31","6,670","532","7.98"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","347,368","11,753","3.38","73,750","3,021","4.10","68,464","2,680","3.91","75,328","2,561","3.40","129,826","3,491","2.69"
"10691  :  โรงพยาบาลบ้านหมี่","85,575","2,819","3.29","26,851","911","3.39","25,595","730","2.85","19,017","524","2.76","14,112","654","4.63"
"10789  :  โรงพยาบาลพัฒนานิคม","64,898","4,354","6.71","18,243","1,411","7.73","16,858","1,119","6.64","17,383","1,061","6.10","12,414","763","6.15"
"10790  :  โรงพยาบาลโคกสำโรง","94,853","3,841","4.05","20,120","1,190","5.91","18,832","989","5.25","18,856","704","3.73","37,045","958","2.59"
"10791  :  โรงพยาบาลชัยบาดาล","173,552","4,603","2.65","36,221","1,620","4.47","33,533","1,323","3.95","32,386","914","2.82","71,412","746","1.04"
"10792  :  โรงพยาบาลท่าวุ้ง","56,140","2,002","3.57","11,793","606","5.14","10,850","520","4.79","12,070","428","3.55","21,427","448","2.09"
"10793  :  โรงพยาบาลท่าหลวง","50,098","2,508","5.01","10,477","866","8.27","10,055","734","7.30","10,363","500","4.82","19,203","408","2.12"
"10794  :  โรงพยาบาลสระโบสถ์","37,909","3,157","8.33","7,976","817","10.24","7,843","954","12.16","7,798","615","7.89","14,292","771","5.39"
"10795  :  โรงพยาบาลโคกเจริญ","38,107","3,166","8.31","8,117","1,022","12.59","7,799","1,002","12.85","7,891","698","8.85","14,300","444","3.10"
"10796  :  โรงพยาบาลลำสนธิ","41,674","1,567","3.76","8,412","556","6.61","8,909","425","4.77","8,860","335","3.78","15,493","251","1.62"
"10797  :  โรงพยาบาลหนองม่วง","49,467","1,555","3.14","11,268","492","4.37","10,720","380","3.54","10,542","345","3.27","16,937","338","2.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","148,183","10,128","6.83","41,421","2,856","6.90","38,700","2,548","6.58","35,385","2,309","6.53","32,677","2,415","7.39"
"10693  :  โรงพยาบาลอินทร์บุรี","106,330","2,112","1.99","20,881","519","2.49","19,468","565","2.90","22,600","505","2.23","43,381","523","1.21"
"10798  :  โรงพยาบาลบางระจัน","56,470","1,655","2.93","9,125","446","4.89","8,640","387","4.48","9,880","377","3.82","28,825","445","1.54"
"10799  :  โรงพยาบาลค่ายบางระจัน","32,827","1,649","5.02","9,419","463","4.92","8,459","398","4.71","7,714","386","5.00","7,235","402","5.56"
"10800  :  โรงพยาบาลพรหมบุรี","33,692","1,464","4.35","6,850","459","6.70","5,851","351","6.00","6,502","321","4.94","14,489","333","2.30"
"10801  :  โรงพยาบาลท่าช้าง","42,027","1,688","4.02","6,892","394","5.72","6,791","493","7.26","7,753","370","4.77","20,591","431","2.09"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","200,677","7,688","3.83","46,486","3,000","6.45","43,145","2,111","4.89","46,086","1,338","2.90","64,960","1,239","1.91"
"10802  :  โรงพยาบาลมโนรมย์","55,338","2,757","4.98","11,291","936","8.29","10,512","638","6.07","11,424","553","4.84","22,111","630","2.85"
"10803  :  โรงพยาบาลวัดสิงห์","45,511","1,848","4.06","9,976","532","5.33","9,306","417","4.48","10,286","463","4.50","15,943","436","2.73"
"10804  :  โรงพยาบาลสรรพยา","62,333","4,277","6.86","10,661","869","8.15","9,825","1,120","11.40","11,300","1,075","9.51","30,547","1,213","3.97"
"10805  :  โรงพยาบาลสรรคบุรี","96,338","17,812","18.49","20,221","3,730","18.45","17,536","3,483","19.86","19,308","4,612","23.89","39,273","5,987","15.24"
