"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11592  :  โรงพยาบาลบางนา1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11621  :  โรงพยาบาลบางไผ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11626  :  โรงพยาบาลคลองตัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11628  :  โรงพยาบาลพระราม 9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11676  :  โรงพยาบาลยันฮี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11686  :  โรงพยาบาลบางโพ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12246  :  สถาบันราชานุกูล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12249  :  สถาบันโรคผิวหนัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12439  :  สถาบันประสาทวิทยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13814  :  โรงพยาบาลศิริราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14173  :  โรงพยาบาลตำรวจ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14577  :  โรงพยาบาลวิภาราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14641  :  โรงพยาบาลราชพิพัฒน์","1,135","1,876","597","964","0","0","0","0","243","317","146","184","443","699","178","251","449","860","273","529"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15049  :  โรงพยาบาลสิรินธร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22155  :  โรงพยาบาลครู","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","7,606","21,676","1,106","1,608","2,029","6,329","296","409","1,796","5,254","234","329","1,849","5,472","267","433","1,932","4,621","309","437"
"10752  :  โรงพยาบาลบางบ่อ","3,799","9,056","358","788","864","2,193","65","82","967","2,359","103","312","987","2,310","93","232","981","2,194","97","162"
"10753  :  โรงพยาบาลบางพลี","3,908","9,197","1,049","2,063","1,044","2,213","280","490","976","2,237","265","514","928","2,280","243","492","960","2,467","261","567"
"10754  :  โรงพยาบาลบางจาก","2,833","3,953","2,004","2,873","936","1,263","644","882","750","1,080","531","782","540","784","383","584","607","826","446","625"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","748","891","432","524","227","264","141","169","234","266","137","155","127","148","64","79","160","213","90","121"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","26","27","10","10","7","8","1","1","2","2","1","1","8","8","1","1","9","9","7","7"
"28785  :  โรงพยาบาลบางเสาธง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10686  :  โรงพยาบาลพระนั่งเกล้า","4,309","20,560","1,458","4,585","869","4,271","256","999","1,019","4,903","304","1,057","1,080","5,418","354","1,162","1,341","5,968","544","1,367"
"10756  :  โรงพยาบาลบางกรวย","11,063","26,938","75","92","2,907","6,975","22","26","3,294","7,704","30","32","2,417","5,124","19","30","2,445","7,135","4","4"
"10757  :  โรงพยาบาลบางใหญ่","12,744","37,851","6,272","19,121","3,144","9,059","1,543","4,552","3,292","9,604","1,601","4,743","3,165","9,309","1,528","4,651","3,143","9,879","1,600","5,175"
"10758  :  โรงพยาบาลบางบัวทอง","7,006","10,042","5,694","8,051","1,352","2,037","1,132","1,706","1,944","2,812","1,649","2,394","1,566","2,229","1,354","1,935","2,144","2,964","1,559","2,016"
"10759  :  โรงพยาบาลไทรน้อย","3,473","10,541","576","859","763","2,512","85","146","854","2,698","108","213","871","2,499","143","217","985","2,832","240","283"
"10760  :  โรงพยาบาลปากเกร็ด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","3,110","8,257","17","20","928","2,783","7","8","885","2,681","6","8","418","566","2","2","879","2,227","2","2"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","82","82","36","36","16","16","0","0","14","14","7","7","16","16","10","10","36","36","19","19"
"10687  :  โรงพยาบาลปทุมธานี","8,508","20,070","2,494","3,756","2,133","4,561","805","1,171","2,254","5,124","698","1,041","2,058","4,889","481","675","2,063","5,496","510","869"
"10761  :  โรงพยาบาลคลองหลวง","6,283","9,455","4,813","6,416","1,679","2,587","1,314","1,735","1,884","3,026","1,470","2,062","1,584","2,292","1,182","1,536","1,136","1,550","847","1,083"
"10762  :  โรงพยาบาลธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10763  :  โรงพยาบาลประชาธิปัตย์","1,355","2,430","942","1,686","320","589","224","411","405","721","275","491","322","548","234","402","308","572","209","382"
"10764  :  โรงพยาบาลหนองเสือ","4,435","7,894","2,859","5,265","898","1,586","581","1,038","1,256","2,217","807","1,498","1,151","2,005","723","1,319","1,130","2,086","748","1,410"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","1,747","3,392","500","894","411","835","110","185","440","913","120","208","472","872","123","221","424","772","147","280"
"10766  :  โรงพยาบาลลำลูกกา","3,557","6,443","815","1,175","933","1,836","187","257","948","1,853","211","326","863","1,443","200","302","813","1,311","217","290"
"10767  :  โรงพยาบาลสามโคก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","58","167","6","7","0","0","0","0","1","1","0","0","50","157","3","3","7","9","3","4"
"10688  :  โรงพยาบาลเสนา","1,290","3,024","232","664","253","566","37","82","265","604","39","84","318","666","46","90","454","1,188","110","408"
"10768  :  โรงพยาบาลท่าเรือ","2,143","4,595","734","1,155","502","1,105","146","243","558","1,198","185","309","533","1,107","201","303","550","1,185","202","300"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","433","949","207","481","98","237","47","121","92","199","42","96","106","229","47","117","137","284","71","147"
"10770  :  โรงพยาบาลบางไทร","1,240","2,666","269","533","265","553","45","95","311","688","70","143","300","679","73","143","364","746","81","152"
"10771  :  โรงพยาบาลบางบาล","407","736","109","182","66","125","21","34","97","166","35","50","128","223","29","49","116","222","24","49"
"10772  :  โรงพยาบาลบางปะอิน","2,423","6,177","347","608","530","1,450","64","118","569","1,617","49","97","643","1,509","126","194","681","1,601","108","199"
"10773  :  โรงพยาบาลบางปะหัน","1,523","3,051","932","1,881","385","723","229","435","373","763","234","487","371","749","229","461","394","816","240","498"
"10774  :  โรงพยาบาลผักไห่","1,122","2,405","336","697","282","592","91","163","256","513","78","153","323","757","77","194","261","543","90","187"
"10775  :  โรงพยาบาลภาชี","1,963","3,684","974","1,808","463","866","221","419","494","911","232","400","523","969","261","479","483","938","260","510"
"10776  :  โรงพยาบาลลาดบัวหลวง","1,051","1,667","579","963","278","435","149","242","259","438","146","261","263","411","142","238","251","383","142","222"
"10777  :  โรงพยาบาลวังน้อย","2,652","4,223","975","1,674","640","1,022","263","417","670","1,069","256","444","666","1,055","240","422","676","1,077","216","391"
"10778  :  โรงพยาบาลบางซ้าย","2,405","3,445","1,371","2,008","632","907","290","401","590","754","335","408","568","993","333","685","615","791","413","514"
"10779  :  โรงพยาบาลอุทัย","9,004","14,205","1,975","3,301","2,260","3,676","442","760","2,374","3,725","485","838","2,319","3,600","509","851","2,051","3,204","539","852"
"10780  :  โรงพยาบาลมหาราช","1,141","1,944","321","438","241","375","65","88","263","437","70","107","324","586","84","119","313","546","102","124"
"10781  :  โรงพยาบาลบ้านแพรก","3,325","10,882","763","1,731","746","2,517","177","405","851","2,723","198","455","877","2,702","198","413","851","2,940","190","458"
"10689  :  โรงพยาบาลอ่างทอง","9,343","21,443","1,720","2,681","2,559","5,256","551","749","2,559","5,523","542","773","2,238","5,406","367","654","1,987","5,258","260","505"
"10782  :  โรงพยาบาลไชโย","21","21","15","15","3","3","1","1","8","8","6","6","6","6","5","5","4","4","3","3"
"10784  :  โรงพยาบาลป่าโมก","2,243","5,755","636","1,337","535","1,368","191","388","528","1,435","154","377","586","1,492","136","306","594","1,460","155","266"
"10785  :  โรงพยาบาลโพธิ์ทอง","3,012","6,416","773","1,184","644","1,586","190","280","694","1,607","194","332","775","1,575","186","319","899","1,648","203","253"
"10786  :  โรงพยาบาลแสวงหา","1,089","1,915","735","1,295","344","607","222","420","302","587","198","378","261","434","170","270","182","287","145","227"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","11,792","19,786","2,929","4,316","2,860","4,662","664","989","3,005","5,166","702","1,063","2,999","4,982","771","1,101","2,928","4,976","792","1,163"
"10788  :  โรงพยาบาลสามโก้","3,660","7,221","1,125","1,496","1,121","2,269","377","513","1,030","2,185","335","452","905","1,641","269","338","604","1,126","144","193"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","16,892","28,814","1,395","2,147","3,378","5,607","401","709","3,733","6,331","313","454","4,699","7,444","326","457","5,082","9,432","355","527"
"10691  :  โรงพยาบาลบ้านหมี่","3,468","6,757","1,193","1,221","889","1,830","347","360","961","2,015","361","365","757","1,497","167","169","861","1,415","318","327"
"10789  :  โรงพยาบาลพัฒนานิคม","2,096","3,212","427","517","485","743","117","158","526","809","109","135","518","737","93","105","567","923","108","119"
"10790  :  โรงพยาบาลโคกสำโรง","1,726","4,817","618","1,970","462","1,175","192","513","371","1,100","116","422","424","1,238","150","503","469","1,304","160","532"
"10791  :  โรงพยาบาลชัยบาดาล","6,190","19,778","2,910","7,944","1,459","4,654","681","1,893","1,494","4,885","691","1,951","1,568","4,935","737","1,935","1,669","5,304","801","2,165"
"10792  :  โรงพยาบาลท่าวุ้ง","4,768","16,143","733","1,207","1,085","4,113","152","249","1,053","4,090","136","258","1,221","4,042","182","296","1,409","3,898","263","404"
"10793  :  โรงพยาบาลท่าหลวง","4,442","6,743","3,475","5,188","1,042","1,580","850","1,314","1,088","1,553","867","1,251","1,128","1,719","856","1,244","1,184","1,891","902","1,379"
"10794  :  โรงพยาบาลสระโบสถ์","1,456","3,428","933","1,941","398","978","258","577","406","966","253","545","340","712","231","417","312","772","191","402"
"10795  :  โรงพยาบาลโคกเจริญ","1,281","1,730","1,070","1,423","272","394","257","373","254","356","235","335","254","332","188","244","501","648","390","471"
"10796  :  โรงพยาบาลลำสนธิ","477","881","176","303","262","528","96","188","140","246","56","85","47","72","11","14","28","35","13","16"
"10797  :  โรงพยาบาลหนองม่วง","4,277","6,909","2,445","3,402","1,257","1,928","741","1,068","953","1,459","558","743","986","1,555","575","765","1,081","1,967","571","826"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","20,193","32,931","6,026","7,509","4,696","7,518","1,241","1,479","5,219","8,330","1,629","1,994","5,013","8,164","1,486","1,896","5,265","8,919","1,670","2,140"
"10693  :  โรงพยาบาลอินทร์บุรี","8,886","23,192","853","1,112","2,242","5,550","173","268","2,376","6,042","308","375","2,168","5,714","171","214","2,100","5,886","201","255"
"10798  :  โรงพยาบาลบางระจัน","2,022","4,180","1,175","2,251","529","824","354","539","498","1,005","304","610","494","1,149","249","549","501","1,202","268","553"
"10799  :  โรงพยาบาลค่ายบางระจัน","1,484","3,021","808","1,295","528","839","305","473","416","809","213","331","308","688","168","258","232","685","122","233"
"10800  :  โรงพยาบาลพรหมบุรี","540","2,375","113","349","149","589","33","90","130","572","26","70","128","592","27","107","133","622","27","82"
"10801  :  โรงพยาบาลท่าช้าง","6,037","9,615","3,570","5,627","1,273","1,864","804","1,195","1,444","3,030","920","1,895","1,892","2,811","947","1,360","1,428","1,910","899","1,177"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","6,192","10,656","1,050","1,621","1,394","2,724","224","402","1,477","2,762","209","357","1,727","2,602","327","460","1,594","2,568","290","402"
"10802  :  โรงพยาบาลมโนรมย์","10","11","6","7","2","3","2","3","4","4","3","3","4","4","1","1","0","0","0","0"
"10803  :  โรงพยาบาลวัดสิงห์","5,895","9,967","2,204","3,819","1,230","2,112","411","742","1,362","2,398","456","857","1,596","2,658","625","1,067","1,707","2,799","712","1,153"
"10804  :  โรงพยาบาลสรรพยา","3,382","7,469","1,768","3,643","459","1,156","215","467","741","1,764","395","934","1,065","2,311","562","1,165","1,117","2,238","596","1,077"
"10805  :  โรงพยาบาลสรรคบุรี","10,424","13,591","5,018","6,032","2,534","3,197","1,243","1,499","2,608","3,251","1,276","1,489","2,709","3,461","1,264","1,499","2,573","3,682","1,235","1,545"
