"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จ่ายยาสมุนไพรทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC"
"ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11676  :  โรงพยาบาลยันฮี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11686  :  โรงพยาบาลบางโพ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12246  :  สถาบันราชานุกูล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12249  :  สถาบันโรคผิวหนัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12439  :  สถาบันประสาทวิทยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13814  :  โรงพยาบาลศิริราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14173  :  โรงพยาบาลตำรวจ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14577  :  โรงพยาบาลวิภาราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14641  :  โรงพยาบาลราชพิพัฒน์","1,438","1,438","188","188","621","621","125","125","706","706","63","63","111","111","0","0","0","0","0","0"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15049  :  โรงพยาบาลสิรินธร","639","661","30","31","129","137","30","31","138","140","0","0","210","215","0","0","162","169","0","0"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22155  :  โรงพยาบาลครู","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","367","804","77","163","367","804","77","163","0","0","0","0","0","0","0","0","0","0","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","15,767","19,647","9,309","11,191","4,972","6,363","2,884","3,551","6,169","7,522","3,606","4,259","1,890","2,373","1,115","1,345","2,736","3,389","1,704","2,036"
"10752  :  โรงพยาบาลบางบ่อ","11,201","15,128","2,746","4,090","3,375","5,127","1,704","2,624","4,007","5,368","785","1,165","1,881","2,306","118","141","1,938","2,327","139","160"
"10753  :  โรงพยาบาลบางพลี","9,934","12,624","5,152","6,253","3,299","4,259","1,566","1,912","3,377","4,282","1,668","2,025","1,440","1,808","815","988","1,818","2,275","1,103","1,328"
"10754  :  โรงพยาบาลบางจาก","10,620","13,166","8,465","10,273","2,960","3,739","2,280","2,804","3,831","4,659","3,063","3,669","1,729","2,161","1,403","1,704","2,100","2,607","1,719","2,096"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","3,783","4,677","2,908","3,419","1,059","1,306","829","990","1,327","1,637","997","1,161","634","760","471","520","763","974","611","748"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","2,155","2,155","1,918","1,918","941","941","784","784","747","747","694","694","203","203","195","195","264","264","245","245"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","191","267","18","19","45","63","6","7","71","99","6","6","37","56","3","3","38","49","3","3"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28785  :  โรงพยาบาลบางเสาธง","2,349","2,878","2,045","2,458","710","793","602","659","844","967","759","854","333","400","290","343","462","718","394","602"
"10686  :  โรงพยาบาลพระนั่งเกล้า","3,838","4,272","1,576","1,678","817","912","363","380","1,037","1,184","410","444","760","803","292","306","1,224","1,373","511","548"
"10756  :  โรงพยาบาลบางกรวย","10,803","20,184","1,808","1,952","3,027","5,762","491","528","3,178","5,853","468","523","1,587","2,825","376","407","3,011","5,744","473","494"
"10757  :  โรงพยาบาลบางใหญ่","11,832","13,938","4,083","4,740","3,714","4,532","1,472","1,861","3,777","4,408","1,420","1,583","1,561","1,810","546","604","2,780","3,188","645","692"
"10758  :  โรงพยาบาลบางบัวทอง","12,254","14,735","8,786","10,170","3,382","4,033","2,427","2,834","4,080","4,991","2,711","3,157","1,866","2,262","1,419","1,638","2,926","3,449","2,229","2,541"
"10759  :  โรงพยาบาลไทรน้อย","4,175","4,417","1,732","1,807","1,051","1,099","531","554","1,737","1,828","908","944","634","692","156","166","753","798","137","143"
"10760  :  โรงพยาบาลปากเกร็ด","5,411","6,830","2,685","3,318","1,917","2,474","964","1,251","2,007","2,608","1,008","1,286","569","656","299","321","918","1,092","414","460"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","130","130","0","0","34","34","0","0","41","41","0","0","29","29","0","0","26","26","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","3,413","3,584","2,204","2,259","886","930","551","558","897","950","577","598","814","845","537","550","816","859","539","553"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","5,120","5,546","906","967","1,643","1,750","256","267","1,398","1,535","234","255","966","1,067","186","204","1,113","1,194","230","241"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","1,391","1,508","870","945","539","596","323","362","599","646","374","402","90","97","66","70","163","169","107","111"
"10687  :  โรงพยาบาลปทุมธานี","13,689","17,722","5,930","7,381","4,424","5,416","1,862","2,230","5,052","6,501","2,104","2,559","1,823","2,411","820","1,058","2,390","3,394","1,144","1,534"
"10761  :  โรงพยาบาลคลองหลวง","5,789","7,199","4,567","5,605","1,393","1,627","1,086","1,262","2,030","2,641","1,581","2,042","1,238","1,607","998","1,267","1,128","1,324","902","1,034"
"10762  :  โรงพยาบาลธัญบุรี","2,238","2,252","1,329","1,331","778","786","445","447","945","950","550","550","162","163","106","106","353","353","228","228"
"10763  :  โรงพยาบาลประชาธิปัตย์","7,844","8,749","6,763","7,450","2,074","2,391","1,789","2,035","2,432","2,727","2,031","2,248","1,617","1,770","1,416","1,531","1,721","1,861","1,527","1,636"
"10764  :  โรงพยาบาลหนองเสือ","1,525","1,742","1,182","1,332","533","616","417","473","450","517","347","398","190","214","138","156","352","395","280","305"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","1,952","2,175","1,125","1,209","577","638","316","339","781","891","452","498","251","272","148","153","343","374","209","219"
"10766  :  โรงพยาบาลลำลูกกา","4,107","4,521","2,681","2,904","1,288","1,389","840","902","1,322","1,488","798","866","677","748","485","528","820","896","558","608"
"10767  :  โรงพยาบาลสามโคก","2,099","2,888","1,557","2,117","695","974","498","682","872","1,225","647","903","245","316","188","239","287","373","224","293"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","87","99","3","3","23","27","1","1","37","43","1","1","19","21","1","1","8","8","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","16,276","16,831","7,509","7,747","4,341","4,467","1,798","1,854","5,247","5,463","2,134","2,220","3,134","3,234","1,637","1,687","3,554","3,667","1,940","1,986"
"10688  :  โรงพยาบาลเสนา","12,416","13,630","5,588","6,008","3,916","4,309","1,550","1,679","4,209","4,712","1,771","1,936","2,033","2,169","1,048","1,100","2,258","2,440","1,219","1,293"
"10768  :  โรงพยาบาลท่าเรือ","7,553","8,350","4,424","4,771","1,675","1,835","956","1,020","2,138","2,318","1,254","1,321","1,303","1,420","834","891","2,437","2,777","1,380","1,539"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","4,203","5,275","2,823","3,486","1,391","2,012","897","1,273","1,416","1,672","952","1,109","605","704","422","488","791","887","552","616"
"10770  :  โรงพยาบาลบางไทร","4,629","5,315","2,739","3,069","1,509","1,708","885","972","1,692","1,991","970","1,115","650","729","400","438","778","887","484","544"
"10771  :  โรงพยาบาลบางบาล","2,151","2,433","1,327","1,452","569","620","336","357","694","798","403","448","407","475","261","290","481","540","327","357"
"10772  :  โรงพยาบาลบางปะอิน","8,103","9,291","5,313","6,001","2,578","3,002","1,663","1,907","2,698","3,055","1,700","1,906","1,359","1,556","924","1,039","1,468","1,678","1,026","1,149"
"10773  :  โรงพยาบาลบางปะหัน","4,198","4,799","2,775","3,067","1,329","1,523","842","942","1,344","1,533","865","951","664","763","465","516","861","980","603","658"
"10774  :  โรงพยาบาลผักไห่","6,189","7,253","4,325","4,934","2,270","2,639","1,612","1,830","2,263","2,684","1,587","1,833","748","934","482","575","908","996","644","696"
"10775  :  โรงพยาบาลภาชี","4,230","4,942","2,582","3,000","1,134","1,368","705","852","1,563","1,832","892","1,045","598","687","369","419","935","1,055","616","684"
"10776  :  โรงพยาบาลลาดบัวหลวง","7,034","9,289","4,762","6,219","2,026","2,698","1,265","1,637","2,345","3,121","1,553","2,044","1,311","1,714","988","1,290","1,352","1,756","956","1,248"
"10777  :  โรงพยาบาลวังน้อย","4,145","4,666","2,485","2,720","1,497","1,737","925","1,048","1,494","1,671","817","894","486","534","329","348","668","724","414","430"
"10778  :  โรงพยาบาลบางซ้าย","3,491","4,423","2,380","2,815","1,007","1,273","662","795","1,077","1,368","748","883","661","841","479","555","746","941","491","582"
"10779  :  โรงพยาบาลอุทัย","7,721","9,172","4,033","4,667","2,559","3,159","1,221","1,489","2,455","3,004","1,372","1,616","1,054","1,180","613","658","1,653","1,829","827","904"
"10780  :  โรงพยาบาลมหาราช","4,741","5,598","2,349","2,690","1,408","1,656","707","820","1,735","2,104","844","998","692","811","351","392","906","1,027","447","480"
"10781  :  โรงพยาบาลบ้านแพรก","4,153","5,292","1,985","2,407","1,233","1,519","607","719","1,454","1,891","692","843","516","663","232","289","950","1,219","454","556"
"10689  :  โรงพยาบาลอ่างทอง","2,151","2,714","343","509","337","484","108","160","429","614","117","161","209","322","79","115","1,176","1,294","39","73"
"10782  :  โรงพยาบาลไชโย","2,234","2,917","867","948","437","498","244","270","573","660","306","339","347","420","130","137","877","1,339","187","202"
"10784  :  โรงพยาบาลป่าโมก","2,013","2,119","857","883","495","509","199","203","727","759","301","307","328","351","146","152","463","500","211","221"
"10785  :  โรงพยาบาลโพธิ์ทอง","11,632","12,706","2,225","2,589","3,177","3,400","618","723","3,608","3,931","881","998","2,106","2,326","310","353","2,741","3,049","416","515"
"10786  :  โรงพยาบาลแสวงหา","4,728","5,127","3,670","3,935","1,394","1,520","1,095","1,177","1,405","1,569","1,076","1,183","908","963","710","751","1,021","1,075","789","824"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","23,331","33,288","7,839","8,287","6,588","9,027","2,322","2,462","7,099","10,117","2,365","2,492","4,570","6,531","1,646","1,753","5,074","7,613","1,506","1,580"
"10788  :  โรงพยาบาลสามโก้","5,407","9,116","1,725","1,834","1,472","2,517","517","572","1,603","2,881","592","636","1,181","1,984","296","303","1,151","1,734","320","323"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","18,110","21,322","7,297","8,388","5,735","6,778","2,134","2,449","6,736","8,077","2,551","2,990","2,555","2,888","1,179","1,314","3,084","3,579","1,433","1,635"
"10691  :  โรงพยาบาลบ้านหมี่","4,625","5,101","2,073","2,245","1,381","1,541","605","655","1,612","1,809","752","826","811","883","330","358","821","868","386","406"
"10789  :  โรงพยาบาลพัฒนานิคม","5,680","6,487","3,286","3,653","1,793","2,055","1,062","1,198","1,979","2,241","1,139","1,283","732","816","400","431","1,176","1,375","685","741"
"10790  :  โรงพยาบาลโคกสำโรง","3,971","4,485","2,565","2,656","1,071","1,236","670","708","1,162","1,342","694","711","644","714","440","449","1,094","1,193","761","788"
"10791  :  โรงพยาบาลชัยบาดาล","7,013","8,600","4,614","5,547","2,091","3,029","1,376","1,931","2,643","3,069","1,692","1,937","804","864","541","573","1,475","1,638","1,005","1,106"
"10792  :  โรงพยาบาลท่าวุ้ง","3,118","3,796","1,770","1,992","1,065","1,300","642","737","1,121","1,392","617","717","368","438","194","202","564","666","317","336"
"10793  :  โรงพยาบาลท่าหลวง","3,061","3,810","2,113","2,507","809","1,075","603","747","908","1,045","647","719","464","572","356","435","880","1,118","507","606"
"10794  :  โรงพยาบาลสระโบสถ์","2,925","3,183","2,012","2,189","848","906","551","591","1,060","1,179","722","806","456","493","334","357","561","605","405","435"
"10795  :  โรงพยาบาลโคกเจริญ","3,250","3,691","2,540","2,824","1,112","1,259","867","957","1,128","1,304","887","1,000","356","394","255","272","654","734","531","595"
"10796  :  โรงพยาบาลลำสนธิ","2,209","2,410","1,765","1,916","611","685","472","526","753","824","593","652","327","349","274","291","518","552","426","447"
"10797  :  โรงพยาบาลหนองม่วง","1,497","1,553","1,090","1,129","399","411","292","296","430","446","316","326","257","263","184","190","411","433","298","317"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
