"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"11540  :  โรงพยาบาลหลวงพ่อทวีศักดิ์ฯ ชุตินธโร อุทิศ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11541  :  โรงพยาบาลเจริญกรุงประชารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","100,743","0","0.00","39,776","0","0.00","39,366","0","0.00","21,601","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","24,711","0","0.00","0","0","0.00","8,922","0","0.00","15,789","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","520,301","33,338","6.41","131,196","8,660","6.60","126,959","8,206","6.46","124,056","7,216","5.82","138,090","9,256","6.70"
"10752  :  โรงพยาบาลบางบ่อ","175,031","30,292","17.31","43,824","5,983","13.65","42,683","7,686","18.01","42,492","7,609","17.91","46,032","9,014","19.58"
"10753  :  โรงพยาบาลบางพลี","207,189","19,845","9.58","52,537","4,680","8.91","51,484","5,336","10.36","49,758","4,839","9.73","53,410","4,990","9.34"
"10754  :  โรงพยาบาลบางจาก","99,187","23,123","23.31","29,732","3,879","13.05","22,733","7,819","34.39","21,039","6,240","29.66","25,683","5,185","20.19"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","89,992","10,243","11.38","23,710","915","3.86","21,929","3,766","17.17","20,305","2,127","10.48","24,048","3,435","14.28"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","43,094","22","0.05","10,944","3","0.03","10,642","8","0.08","10,782","4","0.04","10,726","7","0.07"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","23,282","1,778","7.64","5,426","399","7.35","5,295","468","8.84","5,652","342","6.05","6,909","569","8.24"
"10686  :  โรงพยาบาลพระนั่งเกล้า","490,002","17,737","3.62","121,839","4,030","3.31","120,317","3,759","3.12","118,766","3,633","3.06","129,080","6,315","4.89"
"10756  :  โรงพยาบาลบางกรวย","143,498","28,870","20.12","39,499","8,226","20.83","35,233","6,456","18.32","34,370","6,802","19.79","34,396","7,386","21.47"
"10757  :  โรงพยาบาลบางใหญ่","192,621","45,148","23.44","48,756","11,019","22.60","46,906","11,227","23.94","45,828","11,322","24.71","51,131","11,580","22.65"
"10758  :  โรงพยาบาลบางบัวทอง","150,112","20,325","13.54","37,607","4,261","11.33","36,778","4,745","12.90","37,254","4,796","12.87","38,473","6,523","16.95"
"10759  :  โรงพยาบาลไทรน้อย","166,518","17,452","10.48","47,076","4,236","9.00","34,548","3,702","10.72","34,528","3,447","9.98","50,366","6,067","12.05"
"10760  :  โรงพยาบาลปากเกร็ด","154,286","8,980","5.82","39,059","1,645","4.21","38,496","2,305","5.99","35,951","2,094","5.82","40,780","2,936","7.20"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","15,290","0","0.00","15,290","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","23,947","572","2.39","0","0","0.00","0","0","0.00","11,027","278","2.52","12,920","294","2.28"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","35,641","1,911","5.36","8,941","398","4.45","8,684","538","6.20","8,445","433","5.13","9,571","542","5.66"
"10687  :  โรงพยาบาลปทุมธานี","455,839","47,237","10.36","109,160","8,476","7.76","108,001","12,792","11.84","113,162","11,523","10.18","125,516","14,446","11.51"
"10761  :  โรงพยาบาลคลองหลวง","95,567","19,475","20.38","23,654","3,338","14.11","23,716","3,695","15.58","23,040","5,529","24.00","25,157","6,913","27.48"
"10762  :  โรงพยาบาลธัญบุรี","119,650","2,039","1.70","30,811","534","1.73","29,271","381","1.30","27,986","458","1.64","31,582","666","2.11"
"10763  :  โรงพยาบาลประชาธิปัตย์","96,544","26,988","27.95","22,553","5,125","22.72","21,995","6,327","28.77","22,222","7,873","35.43","29,774","7,663","25.74"
"10764  :  โรงพยาบาลหนองเสือ","58,108","5,234","9.01","14,326","1,250","8.73","13,399","1,356","10.12","14,502","1,191","8.21","15,881","1,437","9.05"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","68,820","5,613","8.16","17,330","1,423","8.21","17,084","1,244","7.28","16,028","1,210","7.55","18,378","1,736","9.45"
"10766  :  โรงพยาบาลลำลูกกา","100,297","16,255","16.21","25,305","3,477","13.74","23,816","3,188","13.39","25,464","3,575","14.04","25,712","6,015","23.39"
"10767  :  โรงพยาบาลสามโคก","35,108","3,329","9.48","9,136","735","8.05","8,806","860","9.77","8,111","860","10.60","9,055","874","9.65"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","331,074","4,723","1.43","86,462","0","0.00","82,828","1","0.00","86,259","1,385","1.61","75,525","3,337","4.42"
"10688  :  โรงพยาบาลเสนา","223,838","26,744","11.95","57,447","6,971","12.13","56,283","7,109","12.63","53,002","6,349","11.98","57,106","6,315","11.06"
"10768  :  โรงพยาบาลท่าเรือ","103,057","15,889","15.42","26,526","2,592","9.77","26,045","4,223","16.21","23,638","3,679","15.56","26,848","5,395","20.09"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","60,748","9,691","15.95","15,792","1,996","12.64","15,078","1,958","12.99","14,089","2,022","14.35","15,789","3,715","23.53"
"10770  :  โรงพยาบาลบางไทร","55,954","7,673","13.71","14,650","1,728","11.80","14,345","3,126","21.79","12,887","1,519","11.79","14,072","1,300","9.24"
"10771  :  โรงพยาบาลบางบาล","45,267","5,494","12.14","11,670","728","6.24","11,332","1,377","12.15","10,524","1,957","18.60","11,741","1,432","12.20"
"10772  :  โรงพยาบาลบางปะอิน","132,045","11,848","8.97","33,883","1,934","5.71","32,737","3,076","9.40","30,230","3,575","11.83","35,195","3,263","9.27"
"10773  :  โรงพยาบาลบางปะหัน","67,342","7,183","10.67","17,961","1,821","10.14","17,458","1,871","10.72","15,181","1,620","10.67","16,742","1,871","11.18"
"10774  :  โรงพยาบาลผักไห่","68,727","9,486","13.80","17,527","2,581","14.73","17,522","2,673","15.26","16,543","2,053","12.41","17,135","2,179","12.72"
"10775  :  โรงพยาบาลภาชี","73,429","9,052","12.33","18,975","1,338","7.05","17,696","2,396","13.54","17,188","2,243","13.05","19,570","3,075","15.71"
"10776  :  โรงพยาบาลลาดบัวหลวง","61,634","11,970","19.42","15,897","2,909","18.30","15,413","3,218","20.88","14,601","2,909","19.92","15,723","2,934","18.66"
"10777  :  โรงพยาบาลวังน้อย","86,327","10,975","12.71","21,329","2,027","9.50","19,932","2,182","10.95","20,058","2,244","11.19","25,008","4,522","18.08"
"10778  :  โรงพยาบาลบางซ้าย","30,807","8,054","26.14","8,389","1,764","21.03","7,892","2,514","31.86","7,279","2,012","27.64","7,247","1,764","24.34"
"10779  :  โรงพยาบาลอุทัย","110,928","23,813","21.47","28,679","6,149","21.44","27,980","5,968","21.33","25,762","5,236","20.32","28,507","6,460","22.66"
"10780  :  โรงพยาบาลมหาราช","34,488","6,751","19.57","8,880","1,376","15.50","9,185","2,016","21.95","9,062","1,681","18.55","7,361","1,678","22.80"
"10781  :  โรงพยาบาลบ้านแพรก","36,624","9,704","26.50","9,201","2,449","26.62","9,391","2,518","26.81","8,809","2,234","25.36","9,223","2,503","27.14"
"10689  :  โรงพยาบาลอ่างทอง","241,716","17,824","7.37","58,749","3,643","6.20","58,190","3,879","6.67","59,623","4,663","7.82","65,154","5,639","8.65"
"10782  :  โรงพยาบาลไชโย","54,544","9,263","16.98","12,670","1,783","14.07","12,731","2,335","18.34","13,961","2,360","16.90","15,182","2,785","18.34"
"10784  :  โรงพยาบาลป่าโมก","104,852","8,533","8.14","27,410","1,933","7.05","25,890","1,960","7.57","25,981","1,806","6.95","25,571","2,834","11.08"
"10785  :  โรงพยาบาลโพธิ์ทอง","92,346","10,955","11.86","22,674","1,562","6.89","22,102","1,948","8.81","22,627","2,550","11.27","24,943","4,895","19.62"
"10786  :  โรงพยาบาลแสวงหา","66,782","8,607","12.89","15,576","2,026","13.01","17,444","2,208","12.66","16,716","1,870","11.19","17,046","2,503","14.68"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","140,874","27,874","19.79","35,218","6,603","18.75","35,546","6,933","19.50","33,707","6,884","20.42","36,403","7,454","20.48"
"10788  :  โรงพยาบาลสามโก้","62,545","12,926","20.67","14,730","1,334","9.06","16,124","3,358","20.83","15,768","3,297","20.91","15,923","4,937","31.01"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","440,811","42,378","9.61","111,034","10,841","9.76","107,477","9,837","9.15","105,940","9,354","8.83","116,360","12,346","10.61"
"10691  :  โรงพยาบาลบ้านหมี่","180,496","21,127","11.70","46,339","3,739","8.07","45,151","3,496","7.74","43,315","2,796","6.46","45,691","11,096","24.28"
"10789  :  โรงพยาบาลพัฒนานิคม","104,980","12,046","11.47","28,659","2,839","9.91","24,220","2,333","9.63","25,006","2,597","10.39","27,095","4,277","15.79"
"10790  :  โรงพยาบาลโคกสำโรง","117,440","14,625","12.45","31,985","3,479","10.88","28,181","3,192","11.33","27,393","3,159","11.53","29,881","4,795","16.05"
"10791  :  โรงพยาบาลชัยบาดาล","165,305","27,876","16.86","44,815","6,909","15.42","42,129","6,968","16.54","32,915","5,918","17.98","45,446","8,081","17.78"
"10792  :  โรงพยาบาลท่าวุ้ง","86,857","20,929","24.10","22,084","4,803","21.75","21,639","4,995","23.08","20,514","5,137","25.04","22,620","5,994","26.50"
"10793  :  โรงพยาบาลท่าหลวง","62,813","12,605","20.07","16,873","1,711","10.14","16,283","3,632","22.31","11,839","2,839","23.98","17,818","4,423","24.82"
"10794  :  โรงพยาบาลสระโบสถ์","45,423","4,980","10.96","11,932","1,225","10.27","10,936","1,077","9.85","10,625","1,173","11.04","11,930","1,505","12.62"
"10795  :  โรงพยาบาลโคกเจริญ","51,106","6,369","12.46","21,046","2,263","10.75","10,339","1,330","12.86","10,220","1,359","13.30","9,501","1,417","14.91"
"10796  :  โรงพยาบาลลำสนธิ","50,288","5,153","10.25","13,350","1,362","10.20","11,917","1,234","10.35","12,278","1,269","10.34","12,743","1,288","10.11"
"10797  :  โรงพยาบาลหนองม่วง","73,526","8,105","11.02","18,992","1,552","8.17","18,072","2,133","11.80","17,495","2,103","12.02","18,967","2,317","12.22"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","20,773","0","0.00","6,204","0","0.00","6,060","0","0.00","4,809","0","0.00","3,700","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","230,607","53,634","23.26","57,616","14,798","25.68","55,590","13,801","24.83","57,163","13,876","24.27","60,238","11,159","18.52"
"10693  :  โรงพยาบาลอินทร์บุรี","143,382","27,344","19.07","34,185","6,423","18.79","35,315","7,268","20.58","35,617","6,870","19.29","38,265","6,783","17.73"
"10798  :  โรงพยาบาลบางระจัน","56,230","11,839","21.05","14,211","3,681","25.90","13,935","1,487","10.67","13,837","2,875","20.78","14,247","3,796","26.64"
"10799  :  โรงพยาบาลค่ายบางระจัน","45,600","9,819","21.53","11,606","1,387","11.95","11,375","2,578","22.66","10,867","2,882","26.52","11,752","2,972","25.29"
