"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จ่ายยาสมุนไพรทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC"
"ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11676  :  โรงพยาบาลยันฮี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11686  :  โรงพยาบาลบางโพ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12246  :  สถาบันราชานุกูล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12249  :  สถาบันโรคผิวหนัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12439  :  สถาบันประสาทวิทยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13814  :  โรงพยาบาลศิริราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14173  :  โรงพยาบาลตำรวจ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14577  :  โรงพยาบาลวิภาราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14641  :  โรงพยาบาลราชพิพัฒน์","98","125","0","0","32","38","0","0","43","58","0","0","23","29","0","0","0","0","0","0"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15049  :  โรงพยาบาลสิรินธร","3","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","2","2","0","0"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22155  :  โรงพยาบาลครู","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","582","602","460","473","178","183","141","144","148","155","112","117","94","96","77","79","162","168","130","133"
"10752  :  โรงพยาบาลบางบ่อ","817","1,029","315","453","234","361","173","276","241","299","104","137","174","193","17","19","168","176","21","21"
"10753  :  โรงพยาบาลบางพลี","330","372","262","295","91","118","80","102","97","103","66","69","59","63","46","50","83","88","70","74"
"10754  :  โรงพยาบาลบางจาก","924","1,025","652","736","252","279","180","203","224","259","169","196","227","250","148","166","221","237","155","171"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","224","250","207","231","63","72","58","66","54","60","52","58","56","62","49","54","51","56","48","53"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","4","4","4","4","1","1","1","1","3","3","3","3","0","0","0","0","0","0","0","0"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","4","4","4","4","0","0","0","0","2","2","2","2","1","1","1","1","1","1","1","1"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28785  :  โรงพยาบาลบางเสาธง","57","74","43","52","15","15","15","15","9","10","9","10","11","13","6","8","22","36","13","19"
"10686  :  โรงพยาบาลพระนั่งเกล้า","46","51","22","24","2","2","1","1","6","6","4","4","17","21","8","10","21","22","9","9"
"10756  :  โรงพยาบาลบางกรวย","190","198","161","167","57","59","50","51","42","44","30","31","52","53","47","48","39","42","34","37"
"10757  :  โรงพยาบาลบางใหญ่","154","193","133","165","122","159","103","134","32","34","30","31","0","0","0","0","0","0","0","0"
"10758  :  โรงพยาบาลบางบัวทอง","317","349","263","287","89","101","69","76","93","103","75","83","72","76","61","65","63","69","58","63"
"10759  :  โรงพยาบาลไทรน้อย","171","176","85","87","37","38","27","27","56","57","41","42","41","42","9","10","37","39","8","8"
"10760  :  โรงพยาบาลปากเกร็ด","261","266","150","152","65","67","41","41","65","66","38","38","58","58","30","30","73","75","41","43"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","523","566","407","436","146","157","113","123","150","166","116","125","105","113","80","83","122","130","98","105"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","56","60","26","28","17","18","9","9","19","21","8","10","4","5","1","1","16","16","8","8"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","33","39","24","28","9","10","7","8","11","15","8","10","4","5","3","4","9","9","6","6"
"10687  :  โรงพยาบาลปทุมธานี","421","450","302","322","141","151","105","112","134","146","93","100","65","68","49","52","81","85","55","58"
"10761  :  โรงพยาบาลคลองหลวง","100","110","96","104","33","36","33","35","24","30","23","29","25","25","24","24","18","19","16","16"
"10762  :  โรงพยาบาลธัญบุรี","24","24","22","22","4","4","3","3","3","3","3","3","12","12","11","11","5","5","5","5"
"10763  :  โรงพยาบาลประชาธิปัตย์","117","206","100","109","33","76","30","35","33","69","26","28","18","26","14","14","33","35","30","32"
"10764  :  โรงพยาบาลหนองเสือ","78","83","73","78","29","29","27","27","8","8","8","8","23","26","21","24","18","20","17","19"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","44","46","39","41","17","18","15","16","4","4","2","2","9","10","8","9","14","14","14","14"
"10766  :  โรงพยาบาลลำลูกกา","178","187","172","180","65","71","62","67","36","37","35","36","34","35","34","35","43","44","41","42"
"10767  :  โรงพยาบาลสามโคก","154","183","148","175","52","63","50","61","39","45","38","44","30","38","28","35","33","37","32","35"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","184","188","120","123","86","87","60","61","76","78","46","48","14","15","8","8","8","8","6","6"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","3,565","4,481","2,487","3,111","993","1,266","740","935","976","1,254","716","915","703","871","372","461","893","1,090","659","800"
"10688  :  โรงพยาบาลเสนา","887","1,101","637","822","234","271","158","188","225","302","164","226","202","233","147","175","226","295","168","233"
"10768  :  โรงพยาบาลท่าเรือ","307","343","237","262","63","68","50","52","96","106","71","80","61","68","45","48","87","101","71","82"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","268","309","205","237","70","97","56","77","69","77","55","62","43","44","36","37","86","91","58","61"
"10770  :  โรงพยาบาลบางไทร","297","327","244","268","94","103","78","86","63","68","53","57","57","67","43","51","83","89","70","74"
"10771  :  โรงพยาบาลบางบาล","82","87","65","70","23","24","20","21","17","18","13","14","15","15","11","11","27","30","21","24"
"10772  :  โรงพยาบาลบางปะอิน","1,042","1,176","632","721","315","366","201","234","250","282","159","184","243","271","138","150","234","257","134","153"
"10773  :  โรงพยาบาลบางปะหัน","220","241","174","190","93","102","75","82","61","67","46","50","30","32","21","22","36","40","32","36"
"10774  :  โรงพยาบาลผักไห่","228","242","191","202","78","84","65","70","61","64","49","52","34","35","28","29","55","59","49","51"
"10775  :  โรงพยาบาลภาชี","388","428","297","323","108","122","80","89","130","143","101","109","65","73","47","52","85","90","69","73"
"10776  :  โรงพยาบาลลาดบัวหลวง","177","210","147","178","61","76","52","66","57","67","45","54","27","30","21","24","32","37","29","34"
"10777  :  โรงพยาบาลวังน้อย","179","184","149","153","47","50","40","42","43","44","36","37","35","36","30","31","54","54","43","43"
"10778  :  โรงพยาบาลบางซ้าย","56","63","49","55","21","21","17","17","16","20","14","18","5","5","5","5","14","17","13","15"
"10779  :  โรงพยาบาลอุทัย","333","369","276","301","91","108","76","87","90","96","67","70","62","68","54","58","90","97","79","86"
"10780  :  โรงพยาบาลมหาราช","131","148","105","120","41","45","35","39","51","60","39","46","25","28","20","23","14","15","11","12"
"10781  :  โรงพยาบาลบ้านแพรก","157","191","113","135","37","42","29","34","54","68","37","45","33","38","22","24","33","43","25","32"
"10689  :  โรงพยาบาลอ่างทอง","10","17","8","13","3","6","2","4","1","1","1","1","4","8","3","6","2","2","2","2"
"10782  :  โรงพยาบาลไชโย","76","81","45","48","22","24","11","12","25","27","15","16","11","12","7","8","18","18","12","12"
"10784  :  โรงพยาบาลป่าโมก","109","113","69","71","25","25","15","15","25","27","15","16","27","28","20","20","32","33","19","20"
"10785  :  โรงพยาบาลโพธิ์ทอง","274","280","205","208","76","77","56","56","99","103","77","79","50","51","35","36","49","49","37","37"
"10786  :  โรงพยาบาลแสวงหา","269","291","217","231","89","97","67","71","57","58","46","46","59","66","49","55","64","70","55","59"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","1,055","1,352","783","984","307","386","231","286","258","315","190","222","211","317","156","232","279","334","206","244"
"10788  :  โรงพยาบาลสามโก้","80","83","62","63","36","38","25","25","17","18","15","16","15","15","13","13","12","12","9","9"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","785","927","519","611","252","301","164","198","304","354","212","243","138","172","86","106","91","100","57","64"
"10691  :  โรงพยาบาลบ้านหมี่","381","403","280","293","146","158","110","118","122","126","87","89","57","60","43","44","56","59","40","42"
"10789  :  โรงพยาบาลพัฒนานิคม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10790  :  โรงพยาบาลโคกสำโรง","582","767","395","570","122","180","91","145","152","199","96","141","124","161","87","124","184","227","121","160"
"10791  :  โรงพยาบาลชัยบาดาล","689","1,096","554","886","185","364","151","304","221","388","178","317","120","147","97","113","163","197","128","152"
"10792  :  โรงพยาบาลท่าวุ้ง","188","383","167","170","64","131","55","56","65","134","58","59","17","35","16","16","42","83","38","39"
"10793  :  โรงพยาบาลท่าหลวง","160","171","131","141","58","64","50","56","43","44","35","36","22","23","14","14","37","40","32","35"
"10794  :  โรงพยาบาลสระโบสถ์","195","213","172","185","58","59","47","47","68","75","65","71","43","51","37","42","26","28","23","25"
"10795  :  โรงพยาบาลโคกเจริญ","221","379","199","211","60","124","54","56","64","132","58","60","43","59","41","44","54","64","46","51"
"10796  :  โรงพยาบาลลำสนธิ","170","180","159","169","39","41","37","39","56","60","51","55","28","30","25","27","47","49","46","48"
"10797  :  โรงพยาบาลหนองม่วง","46","46","42","42","8","8","7","7","15","15","13","13","13","13","12","12","10","10","10","10"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","260","363","131","186","88","120","41","56","81","118","44","68","36","43","23","28","55","82","23","34"
"10693  :  โรงพยาบาลอินทร์บุรี","117","129","92","100","28","31","23","24","47","51","36","39","14","17","12","14","28","30","21","23"
"10798  :  โรงพยาบาลบางระจัน","176","191","154","169","65","75","57","67","51","56","46","51","33","33","26","26","27","27","25","25"
"10799  :  โรงพยาบาลค่ายบางระจัน","109","112","92","93","28","30","26","27","30","31","22","22","23","23","17","17","28","28","27","27"
"10800  :  โรงพยาบาลพรหมบุรี","103","110","86","92","32","36","27","30","26","28","21","23","23","23","17","17","22","23","21","22"
"10801  :  โรงพยาบาลท่าช้าง","109","116","84","88","26","28","23","25","51","55","39","40","16","17","10","11","16","16","12","12"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","834","1,060","573","740","283","386","198","275","319","415","221","295","129","146","80","90","103","113","74","80"
"10802  :  โรงพยาบาลมโนรมย์","163","170","129","133","58","59","45","46","50","52","40","42","17","19","11","11","38","40","33","34"
"10803  :  โรงพยาบาลวัดสิงห์","95","98","80","83","20","21","16","17","9","9","9","9","18","19","17","18","48","49","38","39"
"10804  :  โรงพยาบาลสรรพยา","59","61","49","51","15","16","12","13","14","14","14","14","16","16","11","11","14","15","12","13"
"10805  :  โรงพยาบาลสรรคบุรี","600","780","508","654","180","274","150","223","198","241","164","197","107","132","92","116","115","133","102","118"
"10806  :  โรงพยาบาลหันคา","173","183","150","159","40","41","34","35","71","78","63","69","28","28","23","23","34","36","30","32"
"27974  :  โรงพยาบาลหนองมะโมง","182","268","172","253","70","122","65","114","54","85","51","80","23","23","23","23","35","38","33","36"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","14,766","21,346","9,859","14,541","4,211","6,147","2,816","4,189","3,851","5,682","2,584","3,912","3,574","5,078","2,396","3,484","3,130","4,439","2,063","2,956"
"10695  :  โรงพยาบาลพระพุทธบาท","152","157","91","93","36","39","20","22","37","39","21","21","19","19","11","11","60","60","39","39"
"10807  :  โรงพยาบาลแก่งคอย","440","466","328","348","146","159","102","113","161","169","116","121","57","59","44","46","76","79","66","68"
"10808  :  โรงพยาบาลหนองแค","157","166","110","118","29","30","21","22","53","56","33","35","27","30","16","19","48","50","40","42"
"10809  :  โรงพยาบาลวิหารแดง","214","221","169","173","54","55","39","40","67","71","53","55","40","41","33","33","53","54","44","45"
"10810  :  โรงพยาบาลหนองแซง","25","28","22","24","5","5","5","5","0","0","0","0","2","3","1","1","18","20","16","18"
