"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จ่ายยาสมุนไพรทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC"
"ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","2,280","2,587","1,183","1,306","147","151","118","122","105","110","84","88","736","859","310","349","1,292","1,467","671","747"
"10752  :  โรงพยาบาลบางบ่อ","1,360","1,551","814","930","161","178","25","25","171","178","73","74","271","290","187","198","757","905","529","633"
"10753  :  โรงพยาบาลบางพลี","1,604","1,696","970","1,018","93","96","78","80","91","100","72","77","442","465","202","214","978","1,035","618","647"
"10754  :  โรงพยาบาลบางจาก","1,135","1,229","900","980","264","294","201","229","215","233","168","182","250","271","198","215","406","431","333","354"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","812","1,395","573","924","59","67","53","61","49","61","41","49","92","103","83","93","612","1,164","396","721"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","20","20","6","6","1","1","1","1","1","1","1","1","2","2","0","0","16","16","4","4"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28785  :  โรงพยาบาลบางเสาธง","405","478","58","64","34","42","20","23","15","17","6","6","103","128","0","0","253","291","32","35"
"10686  :  โรงพยาบาลพระนั่งเกล้า","1,050","1,148","722","795","21","21","14","14","22","23","11","11","89","96","59","63","918","1,008","638","707"
"10756  :  โรงพยาบาลบางกรวย","571","619","301","326","45","46","42","43","35","37","33","35","193","232","106","127","298","304","120","121"
"10757  :  โรงพยาบาลบางใหญ่","73","76","61","64","70","73","58","61","3","3","3","3","0","0","0","0","0","0","0","0"
"10758  :  โรงพยาบาลบางบัวทอง","971","1,069","644","702","73","78","68","71","81","87","75","81","277","307","182","199","540","597","319","351"
"10759  :  โรงพยาบาลไทรน้อย","571","594","178","185","46","48","6","6","49","50","13","13","80","81","21","21","396","415","138","145"
"10760  :  โรงพยาบาลปากเกร็ด","1,398","1,549","762","835","65","78","58","69","62","63","60","61","409","452","182","202","862","956","462","503"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12260  :  โรงพยาบาลศรีธัญญา","709","775","428","459","136","150","99","108","133","144","97","101","140","150","94","98","300","331","138","152"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","219","228","94","101","13","13","8","8","15","16","3","4","75","81","37","42","116","118","46","47"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","160","178","53","58","9","10","6","6","6","6","3","3","102","116","27","31","43","46","17","18"
"10687  :  โรงพยาบาลปทุมธานี","3,994","4,212","1,635","1,703","163","168","103","106","122","127","60","61","162","170","82","87","3,547","3,747","1,390","1,449"
"10761  :  โรงพยาบาลคลองหลวง","331","388","260","301","52","58","46","52","42","45","41","44","104","136","82","107","133","149","91","98"
"10762  :  โรงพยาบาลธัญบุรี","448","471","314","327","2","2","2","2","20","30","20","21","226","233","164","171","200","206","128","133"
"10763  :  โรงพยาบาลประชาธิปัตย์","353","417","217","241","23","45","19","19","42","49","33","34","77","84","41","44","211","239","124","144"
"10764  :  โรงพยาบาลหนองเสือ","1,666","1,839","844","919","23","28","21","25","6","7","4","5","157","160","50","51","1,480","1,644","769","838"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","1,411","1,430","466","475","24","25","22","23","14","17","12","14","20","21","12","13","1,353","1,367","420","425"
"10766  :  โรงพยาบาลลำลูกกา","931","954","426","439","41","42","39","40","53","53","50","50","41","45","36","40","796","814","301","309"
"10767  :  โรงพยาบาลสามโคก","2,661","2,872","1,245","1,376","36","39","35","38","15","18","4","5","152","196","74","99","2,458","2,619","1,132","1,234"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","1,055","1,176","33","34","22","24","9","10","21","21","8","8","496","563","1","1","516","568","15","15"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","2,511","3,072","1,767","2,155","597","738","440","542","833","1,042","604","741","531","650","360","445","550","642","363","427"
"10688  :  โรงพยาบาลเสนา","1,162","1,499","793","1,051","241","311","187","252","264","313","217","259","215","330","149","237","442","545","240","303"
"10768  :  โรงพยาบาลท่าเรือ","464","507","261","286","72","81","56","62","74","81","57","62","53","59","44","47","265","286","104","115"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","2,576","2,637","1,171","1,206","97","99","74","75","80","92","65","74","159","175","90","101","2,240","2,271","942","956"
"10770  :  โรงพยาบาลบางไทร","260","308","195","219","73","80","61","67","44","44","38","38","55","66","47","56","88","118","49","58"
"10771  :  โรงพยาบาลบางบาล","707","757","383","415","34","35","28","29","36","41","29","32","30","33","25","27","607","648","301","327"
"10772  :  โรงพยาบาลบางปะอิน","2,959","3,198","1,290","1,439","233","273","145","173","236","267","143","166","312","343","169","191","2,178","2,315","833","909"
"10773  :  โรงพยาบาลบางปะหัน","500","523","274","287","65","68","51","53","53","57","48","51","41","47","27","30","341","351","148","153"
"10774  :  โรงพยาบาลผักไห่","149","165","121","132","47","54","37","42","59","63","52","56","24","25","19","20","19","23","13","14"
"10775  :  โรงพยาบาลภาชี","482","603","290","347","81","86","56","58","66","67","53","53","66","71","50","55","269","379","131","181"
"10776  :  โรงพยาบาลลาดบัวหลวง","1,169","1,336","711","840","29","34","26","31","57","68","52","62","38","42","33","36","1,045","1,192","600","711"
"10777  :  โรงพยาบาลวังน้อย","1,026","1,081","575","606","110","118","96","103","59","59","51","51","106","117","75","82","751","787","353","370"
"10778  :  โรงพยาบาลบางซ้าย","362","375","181","188","7","8","7","8","8","9","7","8","6","6","6","6","341","352","161","166"
"10779  :  โรงพยาบาลอุทัย","1,049","1,214","539","626","78","84","66","71","88","96","69","75","214","248","105","122","669","786","299","358"
"10780  :  โรงพยาบาลมหาราช","430","549","232","283","18","23","13","15","18","18","12","12","16","16","12","12","378","492","195","244"
"10781  :  โรงพยาบาลบ้านแพรก","235","271","165","190","53","66","40","50","37","42","32","35","29","31","25","27","116","132","68","78"
"10689  :  โรงพยาบาลอ่างทอง","18","31","11","18","3","6","3","6","4","6","3","4","8","14","5","8","3","5","0","0"
"10782  :  โรงพยาบาลไชโย","81","85","44","48","12","12","11","11","10","12","8","10","11","11","8","8","48","50","17","19"
"10784  :  โรงพยาบาลป่าโมก","307","316","92","97","27","28","16","17","30","32","19","21","87","89","16","16","163","167","41","43"
"10785  :  โรงพยาบาลโพธิ์ทอง","444","450","282","285","44","45","35","36","39","40","26","26","44","44","39","39","317","321","182","184"
"10786  :  โรงพยาบาลแสวงหา","302","332","203","217","71","79","62","69","52","57","41","46","66","70","49","50","113","126","51","52"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","942","1,118","707","845","252","292","200","237","238","279","191","225","231","276","175","209","221","271","141","174"
"10788  :  โรงพยาบาลสามโก้","242","254","116","118","20","25","16","17","9","9","7","7","6","7","4","4","207","213","89","90"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","2,712","3,150","1,519","1,754","118","139","69","83","111","123","74","81","203","221","98","105","2,280","2,667","1,278","1,485"
"10691  :  โรงพยาบาลบ้านหมี่","633","666","377","395","89","91","70","72","60","61","48","49","86","89","59","61","398","425","200","213"
"10789  :  โรงพยาบาลพัฒนานิคม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10790  :  โรงพยาบาลโคกสำโรง","765","992","481","682","186","209","142","164","115","173","94","151","126","193","91","153","338","417","154","214"
"10791  :  โรงพยาบาลชัยบาดาล","1,238","1,644","634","823","181","194","151","163","200","275","164","225","166","279","137","226","691","896","182","209"
"10792  :  โรงพยาบาลท่าวุ้ง","569","590","189","192","23","24","20","21","33","33","31","31","28","29","23","24","485","504","115","116"
"10793  :  โรงพยาบาลท่าหลวง","121","125","100","103","40","42","36","37","22","24","19","21","29","29","21","21","30","30","24","24"
"10794  :  โรงพยาบาลสระโบสถ์","113","141","76","98","37","56","31","46","13","19","11","16","10","13","6","8","53","53","28","28"
"10795  :  โรงพยาบาลโคกเจริญ","499","549","314","338","60","76","53","55","51","52","49","50","51","58","42","49","337","363","170","184"
"10796  :  โรงพยาบาลลำสนธิ","242","255","198","209","61","64","58","61","59","64","53","58","38","40","32","34","84","87","55","56"
"10797  :  โรงพยาบาลหนองม่วง","170","182","109","113","17","17","17","17","17","17","15","15","26","27","24","25","110","121","53","56"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","1,425","2,306","633","1,010","318","433","167","234","248","369","117","181","284","421","129","197","575","1,083","220","398"
"10693  :  โรงพยาบาลอินทร์บุรี","224","245","123","132","21","22","16","17","9","9","9","9","21","22","15","16","173","192","83","90"
"10798  :  โรงพยาบาลบางระจัน","156","157","136","137","44","44","39","39","44","44","40","40","39","39","33","33","29","30","24","25"
"10799  :  โรงพยาบาลค่ายบางระจัน","138","144","122","127","41","42","36","37","25","25","23","23","35","37","33","34","37","40","30","33"
"10800  :  โรงพยาบาลพรหมบุรี","236","292","106","128","19","20","15","16","17","18","14","15","23","28","16","20","177","226","61","77"
"10801  :  โรงพยาบาลท่าช้าง","244","290","112","123","15","15","14","14","10","10","5","5","9","10","6","6","210","255","87","98"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","1,353","1,849","830","1,098","185","216","137","162","139","166","101","117","183","225","114","140","846","1,242","478","679"
"10802  :  โรงพยาบาลมโนรมย์","239","276","178","198","52","55","51","54","26","29","21","24","33","33","27","27","128","159","79","93"
"10803  :  โรงพยาบาลวัดสิงห์","145","164","105","114","27","28","19","19","22","22","21","21","19","19","19","19","77","95","46","55"
"10804  :  โรงพยาบาลสรรพยา","142","165","62","67","5","5","5","5","11","11","9","9","16","16","16","16","110","133","32","37"
"10805  :  โรงพยาบาลสรรคบุรี","623","1,029","489","755","151","226","128","188","114","142","98","125","74","91","62","77","284","570","201","365"
"10806  :  โรงพยาบาลหันคา","168","175","142","149","43","47","37","41","41","42","37","38","32","32","27","27","52","54","41","43"
"27974  :  โรงพยาบาลหนองมะโมง","211","244","142","159","40","44","37","41","39","43","34","37","31","34","27","30","101","123","44","51"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","16,877","24,812","11,165","16,864","4,658","7,030","3,142","4,863","4,069","6,162","2,805","4,328","4,166","5,974","2,587","3,863","3,984","5,646","2,631","3,810"
"10695  :  โรงพยาบาลพระพุทธบาท","1,044","1,110","168","169","125","126","88","88","76","77","46","47","77","78","34","34","766","829","0","0"
"10807  :  โรงพยาบาลแก่งคอย","860","898","539","557","107","109","75","76","102","105","78","80","102","114","58","64","549","570","328","337"
