"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11592  :  โรงพยาบาลบางนา1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","68","68","41","41","0","0","0","0","0","0","0","0","22","22","12","12","46","46","29","29"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11621  :  โรงพยาบาลบางไผ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11626  :  โรงพยาบาลคลองตัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11628  :  โรงพยาบาลพระราม 9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11676  :  โรงพยาบาลยันฮี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11686  :  โรงพยาบาลบางโพ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","86","87","56","56","0","0","0","0","13","13","12","12","44","44","37","37","29","30","7","7"
"12246  :  สถาบันราชานุกูล","158","158","76","76","0","0","0","0","0","0","0","0","2","2","0","0","156","156","76","76"
"12249  :  สถาบันโรคผิวหนัง","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"12250  :  สถาบันมะเร็งแห่งชาติ","3,776","4,054","1,731","1,827","0","0","0","0","0","0","0","0","977","979","475","476","2,799","3,075","1,256","1,351"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","841","855","734","748","2","2","1","1","15","15","14","14","374","378","319","323","450","460","400","410"
"12439  :  สถาบันประสาทวิทยา","3,556","3,562","0","0","11","11","0","0","16","16","0","0","487","487","0","0","3,042","3,048","0","0"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13814  :  โรงพยาบาลศิริราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14173  :  โรงพยาบาลตำรวจ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14577  :  โรงพยาบาลวิภาราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14641  :  โรงพยาบาลราชพิพัฒน์","6","6","0","0","1","1","0","0","5","5","0","0","0","0","0","0","0","0","0","0"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15049  :  โรงพยาบาลสิรินธร","593","599","0","0","0","0","0","0","2","2","0","0","203","203","0","0","388","394","0","0"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22155  :  โรงพยาบาลครู","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10685  :  โรงพยาบาลสมุทรปราการ","17,842","18,094","10,077","10,109","74","74","55","55","121","122","67","68","5,464","5,497","2,163","2,179","12,183","12,401","7,792","7,807"
"10752  :  โรงพยาบาลบางบ่อ","4,734","4,746","3,559","3,569","2","2","0","0","20","19","0","0","360","361","211","212","4,352","4,364","3,348","3,357"
"10753  :  โรงพยาบาลบางพลี","4,930","4,946","2,617","2,628","20","20","9","9","41","41","29","29","1,719","1,723","500","503","3,150","3,162","2,079","2,087"
"10754  :  โรงพยาบาลบางจาก","1,802","1,814","1,515","1,523","20","20","18","18","23","23","13","13","366","371","276","281","1,393","1,400","1,208","1,211"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","1,434","1,411","1,083","1,075","32","32","29","29","22","20","20","19","180","175","140","137","1,200","1,184","894","890"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","542","548","422","428","0","0","0","0","7","7","7","7","94","95","69","70","441","446","346","351"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","9","9","3","3","0","0","0","0","0","0","0","0","3","3","3","3","6","6","0","0"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28785  :  โรงพยาบาลบางเสาธง","532","532","27","27","8","8","0","0","10","10","0","0","266","266","0","0","248","248","27","27"
"10686  :  โรงพยาบาลพระนั่งเกล้า","20,347","20,442","9,621","9,684","0","0","0","0","6","6","4","4","4,767","4,784","1,788","1,796","15,574","15,652","7,829","7,884"
"10756  :  โรงพยาบาลบางกรวย","1,135","1,184","810","851","0","0","0","0","0","0","0","0","4","4","1","1","1,131","1,180","809","850"
"10757  :  โรงพยาบาลบางใหญ่","19","19","15","15","18","18","14","14","1","1","1","1","0","0","0","0","0","0","0","0"
"10758  :  โรงพยาบาลบางบัวทอง","2,912","2,925","1,736","1,745","63","64","14","15","55","56","27","28","966","973","571","577","1,828","1,832","1,124","1,125"
"10759  :  โรงพยาบาลไทรน้อย","1,560","1,598","595","608","5","5","1","1","3","3","0","0","52","53","23","23","1,500","1,537","571","584"
"10760  :  โรงพยาบาลปากเกร็ด","3,237","3,239","1,844","1,845","0","0","0","0","1","1","1","1","1,843","1,844","834","834","1,393","1,394","1,009","1,010"
"11781  :  โรงพยาบาลนนทเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12256  :  สถาบันโรคทรวงอก","1,025","1,068","796","819","23","23","22","22","23","23","20","20","329","332","272","273","650","690","482","504"
"12257  :  สถาบันบำราศนราดูร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","644","646","70","70","0","0","0","0","0","0","0","0","106","108","0","0","538","538","70","70"
"12260  :  โรงพยาบาลศรีธัญญา","81","87","42","46","0","0","0","0","3","3","2","2","14","14","9","9","64","70","31","35"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","1,224","1,243","641","651","2","2","0","0","0","0","0","0","276","276","156","156","946","965","485","495"
"22127  :  โรงพยาบาลชลลดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28875  :  โรงพยาบาลบางบัวทอง ๒","407","407","137","137","0","0","0","0","11","11","7","7","246","246","61","61","150","150","69","69"
"10687  :  โรงพยาบาลปทุมธานี","8,552","8,637","4,145","4,191","188","188","83","83","130","130","52","52","260","262","166","167","7,974","8,057","3,844","3,889"
"10761  :  โรงพยาบาลคลองหลวง","2,179","2,219","1,320","1,343","1","1","1","1","100","103","11","13","372","375","266","269","1,706","1,740","1,042","1,060"
"10762  :  โรงพยาบาลธัญบุรี","3,507","3,521","2,727","2,741","3","3","3","3","215","216","211","212","949","959","776","786","2,340","2,343","1,737","1,740"
"10763  :  โรงพยาบาลประชาธิปัตย์","229","229","114","114","4","4","3","3","4","4","3","3","109","109","51","51","112","112","57","57"
"10764  :  โรงพยาบาลหนองเสือ","1,248","1,248","581","581","3","3","3","3","15","15","12","12","799","799","250","250","431","431","316","316"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","3,078","3,085","956","960","3","3","1","1","165","166","24","24","1,293","1,297","157","159","1,617","1,619","774","776"
"10766  :  โรงพยาบาลลำลูกกา","1,904","1,910","1,117","1,123","1","1","1","1","19","19","5","5","284","285","191","192","1,600","1,605","920","925"
"10767  :  โรงพยาบาลสามโคก","4,018","4,025","1,919","1,922","0","0","0","0","106","106","17","17","428","431","215","217","3,484","3,488","1,687","1,688"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","137","143","37","38","6","6","4","4","2","2","1","1","11","11","5","5","118","124","27","28"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","787","834","214","215","0","0","0","0","0","0","0","0","377","377","180","180","410","457","34","35"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","1,139","1,167","706","730","0","0","0","0","10","10","6","6","344","369","186","208","785","788","514","516"
"10688  :  โรงพยาบาลเสนา","3,294","3,471","1,828","1,903","2","2","2","2","2","2","2","2","209","201","116","110","3,081","3,266","1,708","1,789"
"10768  :  โรงพยาบาลท่าเรือ","1,896","1,900","833","834","0","0","0","0","6","6","2","2","93","93","37","37","1,797","1,801","794","795"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","2,042","2,045","901","903","0","0","0","0","22","22","12","12","263","266","140","142","1,757","1,757","749","749"
"10770  :  โรงพยาบาลบางไทร","1,991","1,868","966","896","0","0","0","0","2","2","1","1","16","16","8","8","1,973","1,850","957","887"
"10771  :  โรงพยาบาลบางบาล","514","517","272","273","0","0","0","0","0","0","0","0","0","0","0","0","514","517","272","273"
"10772  :  โรงพยาบาลบางปะอิน","618","620","384","386","0","0","0","0","8","8","5","5","95","97","64","66","515","515","315","315"
"10773  :  โรงพยาบาลบางปะหัน","448","451","288","290","0","0","0","0","0","0","0","0","92","93","49","49","356","358","239","241"
"10774  :  โรงพยาบาลผักไห่","182","198","111","114","1","1","0","0","7","7","5","5","67","69","38","40","107","121","68","69"
"10775  :  โรงพยาบาลภาชี","1,210","1,216","564","569","2","2","1","1","0","0","0","0","13","13","5","5","1,195","1,201","558","563"
"10776  :  โรงพยาบาลลาดบัวหลวง","1,373","1,375","850","851","2","2","0","0","0","0","0","0","9","9","7","7","1,362","1,364","843","844"
"10777  :  โรงพยาบาลวังน้อย","5,364","5,382","2,537","2,546","0","0","0","0","0","0","0","0","149","149","93","93","5,215","5,233","2,444","2,453"
"10778  :  โรงพยาบาลบางซ้าย","263","269","146","149","0","0","0","0","0","0","0","0","31","31","17","17","232","238","129","132"
"10779  :  โรงพยาบาลอุทัย","4,138","4,145","1,837","1,841","23","23","21","21","23","23","19","19","642","645","270","272","3,450","3,454","1,527","1,529"
"10780  :  โรงพยาบาลมหาราช","11","11","9","9","0","0","0","0","7","7","6","6","3","3","3","3","1","1","0","0"
"10781  :  โรงพยาบาลบ้านแพรก","287","287","157","157","0","0","0","0","0","0","0","0","0","0","0","0","287","287","157","157"
"10689  :  โรงพยาบาลอ่างทอง","1,915","1,938","1,377","1,394","1","1","0","0","41","42","33","34","50","50","32","32","1,823","1,845","1,312","1,328"
"10782  :  โรงพยาบาลไชโย","2,557","2,623","1,428","1,437","0","0","0","0","2","2","2","2","4","4","2","2","2,551","2,617","1,424","1,433"
"10784  :  โรงพยาบาลป่าโมก","447","449","35","35","1","1","1","1","77","77","2","2","205","207","8","8","164","164","24","24"
"10785  :  โรงพยาบาลโพธิ์ทอง","1,705","2,282","1,011","1,314","0","0","0","0","18","18","13","13","36","36","18","18","1,651","2,228","980","1,283"
"10786  :  โรงพยาบาลแสวงหา","620","625","337","340","0","0","0","0","9","9","7","7","16","16","7","7","595","600","323","326"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","697","713","393","404","6","6","4","4","30","30","21","21","64","68","38","41","597","609","330","338"
"10788  :  โรงพยาบาลสามโก้","607","608","325","326","0","0","0","0","0","0","0","0","9","9","4","4","598","599","321","322"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","4,511","5,158","2,622","2,930","1","1","0","0","14","14","9","9","240","250","111","117","4,256","4,893","2,502","2,804"
"10691  :  โรงพยาบาลบ้านหมี่","816","905","415","461","0","0","0","0","0","0","0","0","61","61","36","36","755","844","379","425"
"10789  :  โรงพยาบาลพัฒนานิคม","210","215","0","0","9","9","0","0","12","12","0","0","37","37","0","0","152","157","0","0"
"10790  :  โรงพยาบาลโคกสำโรง","1,339","1,355","617","629","0","0","0","0","1","1","1","1","57","58","23","24","1,281","1,296","593","604"
"10791  :  โรงพยาบาลชัยบาดาล","808","835","222","223","0","0","0","0","13","13","8","8","72","72","44","44","723","750","170","171"
"10792  :  โรงพยาบาลท่าวุ้ง","2,513","2,540","526","538","0","0","0","0","10","10","6","6","34","35","15","15","2,469","2,495","505","517"
"10793  :  โรงพยาบาลท่าหลวง","170","170","95","95","0","0","0","0","0","0","0","0","19","19","11","11","151","151","84","84"
"10794  :  โรงพยาบาลสระโบสถ์","206","207","97","97","0","0","0","0","0","0","0","0","29","29","11","11","177","178","86","86"
"10795  :  โรงพยาบาลโคกเจริญ","459","461","249","250","1","1","1","1","0","0","0","0","30","31","18","18","428","429","230","231"
"10796  :  โรงพยาบาลลำสนธิ","493","496","222","224","1","1","1","1","0","0","0","0","26","26","6","6","466","469","215","217"
"10797  :  โรงพยาบาลหนองม่วง","414","419","219","221","0","0","0","0","1","1","1","1","27","28","15","16","386","390","203","204"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","1,472","1,535","670","671","4","4","3","3","13","13","6","6","126","126","73","73","1,329","1,392","588","589"
"10693  :  โรงพยาบาลอินทร์บุรี","981","1,299","517","684","1","1","1","1","12","12","8","8","62","62","35","35","906","1,224","473","640"
"10798  :  โรงพยาบาลบางระจัน","23","25","18","20","0","0","0","0","0","0","0","0","0","0","0","0","23","25","18","20"
"10799  :  โรงพยาบาลค่ายบางระจัน","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"10800  :  โรงพยาบาลพรหมบุรี","190","191","106","108","0","0","0","0","1","1","1","1","2","2","1","1","187","188","104","106"
"10801  :  โรงพยาบาลท่าช้าง","390","393","184","186","0","0","0","0","0","0","0","0","18","18","8","8","372","375","176","178"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","1,842","1,714","1,190","1,105","9","9","7","7","8","8","2","2","154","150","92","90","1,671","1,547","1,089","1,006"
"10802  :  โรงพยาบาลมโนรมย์","179","180","101","101","0","0","0","0","0","0","0","0","5","5","1","1","174","175","100","100"
"10803  :  โรงพยาบาลวัดสิงห์","137","131","73","71","0","0","0","0","0","0","0","0","2","2","1","1","135","129","72","70"
"10804  :  โรงพยาบาลสรรพยา","19","19","7","7","0","0","0","0","2","2","2","2","0","0","0","0","17","17","5","5"
"10805  :  โรงพยาบาลสรรคบุรี","266","236","170","154","4","3","4","3","4","5","3","4","9","9","8","8","249","219","155","139"
"10806  :  โรงพยาบาลหันคา","85","85","59","60","0","0","0","0","0","0","0","0","6","6","2","2","79","79","57","58"
"27974  :  โรงพยาบาลหนองมะโมง","96","106","27","28","0","0","0","0","1","1","1","1","5","5","5","5","90","100","21","22"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","8,059","8,799","4,243","4,702","0","0","0","0","6","6","3","3","898","940","259","277","7,155","7,853","3,981","4,422"
"10695  :  โรงพยาบาลพระพุทธบาท","1,866","1,962","55","55","0","0","0","0","0","0","0","0","147","148","55","55","1,719","1,814","0","0"
"10807  :  โรงพยาบาลแก่งคอย","2,372","2,500","1,163","1,236","0","0","0","0","0","0","0","0","13","13","7","7","2,359","2,487","1,156","1,229"
