"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"11540  :  โรงพยาบาลหลวงพ่อทวีศักดิ์ฯ ชุตินธโร อุทิศ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11541  :  โรงพยาบาลเจริญกรุงประชารักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11546  :  โรงพยาบาลบี เอ็น เอช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11548  :  โรงพยาบาลกรุงเทพคริสเตียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11552  :  โรงพยาบาลมเหสักข์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11559  :  สถานพยาบาลชินเขตงามวงศ์วาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11560  :  โรงพยาบาลทั่วไปขนาดใหญ่เปาโล เกษตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11565  :  โรงพยาบาลรามคำแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11581  :  โรงพยาบาลผู้สูงอายุขนาดกลางกล้วยน้ำไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11583  :  โรงพยาบาลกล้วยน้ำไท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11592  :  โรงพยาบาลบางนา1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11595  :  นวมินทร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11597  :  สถาบันกัลยาณ์ราชนครินทร์","62,820","13,484","21.46","14,443","2,987","20.68","15,697","3,389","21.59","15,914","3,649","22.93","16,766","3,459","20.63"
"11600  :  โรงพยาบาลเซนต์หลุยส์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11603  :  โรงพยาบาลเทียนฟ้ามูลนิธิโรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11607  :  โรงพยาบาลเปาโลเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11609  :  โรงพยาบาลพญาไท 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11616  :  โรงพยาบาลสมิติเวชธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11621  :  โรงพยาบาลบางไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11626  :  โรงพยาบาลคลองตัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","86,808","0","0.00","10,280","0","0.00","32,412","0","0.00","10,764","0","0.00","33,352","0","0.00"
"12246  :  สถาบันราชานุกูล","16,620","30","0.18","4,522","13","0.29","4,205","8","0.19","3,644","3","0.08","4,249","6","0.14"
"12249  :  สถาบันโรคผิวหนัง","45,941","0","0.00","33,852","0","0.00","12,089","0","0.00","0","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","32,573","0","0.00","24,823","0","0.00","7,750","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","469","255","54.37","353","138","39.09","116","117","100.86","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","561,188","35,147","6.26","132,427","8,718","6.58","139,621","8,752","6.27","137,899","8,229","5.97","151,241","9,448","6.25"
"10752  :  โรงพยาบาลบางบ่อ","173,363","31,922","18.41","43,872","8,615","19.64","43,946","8,450","19.23","41,206","7,423","18.01","44,339","7,434","16.77"
"10753  :  โรงพยาบาลบางพลี","237,623","20,536","8.64","58,477","5,843","9.99","59,184","5,284","8.93","53,500","4,412","8.25","66,462","4,997","7.52"
"10754  :  โรงพยาบาลบางจาก","97,953","20,468","20.90","22,673","5,075","22.38","23,530","5,198","22.09","24,616","4,892","19.87","27,134","5,303","19.54"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","90,107","14,940","16.58","21,857","3,937","18.01","23,439","4,152","17.71","21,068","3,356","15.93","23,743","3,495","14.72"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","45,702","88","0.19","11,408","14","0.12","11,064","7","0.06","11,222","14","0.12","12,008","53","0.44"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","31,262","8,990","28.76","6,836","1,843","26.96","8,032","2,822","35.13","7,696","2,073","26.94","8,698","2,252","25.89"
"10686  :  โรงพยาบาลพระนั่งเกล้า","504,034","32,486","6.45","121,381","7,513","6.19","125,581","7,834","6.24","123,655","8,295","6.71","133,417","8,844","6.63"
"10756  :  โรงพยาบาลบางกรวย","96,525","22,661","23.48","32,857","7,896","24.03","33,988","8,024","23.61","24,414","5,500","22.53","5,266","1,241","23.57"
"10757  :  โรงพยาบาลบางใหญ่","205,202","45,071","21.96","50,802","11,031","21.71","51,926","12,065","23.23","48,764","10,779","22.10","53,710","11,196","20.85"
"10758  :  โรงพยาบาลบางบัวทอง","145,496","22,836","15.70","35,491","6,149","17.33","37,629","6,044","16.06","32,163","4,592","14.28","40,213","6,051","15.05"
"10759  :  โรงพยาบาลไทรน้อย","147,358","34,065","23.12","35,585","6,342","17.82","36,339","7,703","21.20","35,399","9,285","26.23","40,035","10,735","26.81"
"10760  :  โรงพยาบาลปากเกร็ด","161,451","13,765","8.53","41,766","3,063","7.33","40,886","3,268","7.99","37,345","3,450","9.24","41,454","3,984","9.61"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","70,993","1,669","2.35","19,197","452","2.35","12,430","305","2.45","16,984","389","2.29","22,382","523","2.34"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","35,860","2,650","7.39","8,427","88","1.04","8,922","206","2.31","8,884","823","9.26","9,627","1,533","15.92"
"10687  :  โรงพยาบาลปทุมธานี","496,253","59,681","12.03","119,094","14,522","12.19","126,362","16,627","13.16","121,525","12,616","10.38","129,272","15,916","12.31"
"10761  :  โรงพยาบาลคลองหลวง","93,315","26,355","28.24","25,315","6,850","27.06","26,003","7,076","27.21","24,624","7,253","29.46","17,373","5,176","29.79"
"10762  :  โรงพยาบาลธัญบุรี","127,371","2,458","1.93","32,982","826","2.50","31,178","760","2.44","31,766","520","1.64","31,445","352","1.12"
"10763  :  โรงพยาบาลประชาธิปัตย์","81,232","27,989","34.46","22,036","9,196","41.73","20,597","8,400","40.78","18,813","5,101","27.11","19,786","5,292","26.75"
"10764  :  โรงพยาบาลหนองเสือ","68,913","23,167","33.62","15,890","5,034","31.68","16,829","6,107","36.29","17,147","6,194","36.12","19,047","5,832","30.62"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","71,225","5,940","8.34","17,197","1,683","9.79","18,287","1,578","8.63","16,819","1,321","7.85","18,922","1,358","7.18"
"10766  :  โรงพยาบาลลำลูกกา","121,711","30,529","25.08","32,111","7,899","24.60","28,601","7,557","26.42","28,753","7,872","27.38","32,246","7,201","22.33"
"10767  :  โรงพยาบาลสามโคก","36,303","3,293","9.07","8,875","618","6.96","9,551","635","6.65","8,761","1,139","13.00","9,116","901","9.88"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","29,977","538","1.79","6,855","133","1.94","7,219","140","1.94","7,386","131","1.77","8,517","134","1.57"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","331,882","13,999","4.22","88,110","3,503","3.98","91,030","4,102","4.51","57,743","2,458","4.26","94,999","3,936","4.14"
"10688  :  โรงพยาบาลเสนา","218,857","24,539","11.21","54,053","4,906","9.08","54,393","6,463","11.88","52,871","6,029","11.40","57,540","7,141","12.41"
"10768  :  โรงพยาบาลท่าเรือ","102,247","18,391","17.99","26,581","4,546","17.10","25,431","4,346","17.09","23,869","4,991","20.91","26,366","4,508","17.10"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","60,221","12,025","19.97","14,730","3,437","23.33","15,365","3,279","21.34","14,349","2,686","18.72","15,777","2,623","16.63"
"10770  :  โรงพยาบาลบางไทร","60,384","8,541","14.14","14,698","2,427","16.51","15,509","1,684","10.86","14,390","2,156","14.98","15,787","2,274","14.40"
"10771  :  โรงพยาบาลบางบาล","41,838","7,170","17.14","10,348","1,501","14.51","10,565","2,126","20.12","10,359","1,949","18.81","10,566","1,594","15.09"
"10772  :  โรงพยาบาลบางปะอิน","143,108","23,776","16.61","36,072","4,527","12.55","37,641","4,978","13.22","32,916","5,046","15.33","36,479","9,225","25.29"
"10773  :  โรงพยาบาลบางปะหัน","67,085","7,802","11.63","17,944","1,842","10.27","16,834","1,949","11.58","15,265","1,837","12.03","17,042","2,174","12.76"
"10774  :  โรงพยาบาลผักไห่","69,994","10,251","14.65","16,385","2,126","12.98","18,682","2,406","12.88","16,781","3,281","19.55","18,146","2,438","13.44"
"10775  :  โรงพยาบาลภาชี","74,208","12,962","17.47","18,478","2,948","15.95","18,388","3,238","17.61","17,772","3,292","18.52","19,570","3,484","17.80"
"10776  :  โรงพยาบาลลาดบัวหลวง","62,663","11,245","17.95","15,168","3,462","22.82","16,693","3,368","20.18","14,895","2,441","16.39","15,907","1,974","12.41"
"10777  :  โรงพยาบาลวังน้อย","98,325","29,763","30.27","24,549","8,545","34.81","23,725","7,412","31.24","23,556","6,833","29.01","26,495","6,973","26.32"
"10778  :  โรงพยาบาลบางซ้าย","32,085","7,756","24.17","8,065","1,859","23.05","8,296","2,105","25.37","7,602","2,074","27.28","8,122","1,718","21.15"
"10779  :  โรงพยาบาลอุทัย","110,270","24,130","21.88","26,875","6,413","23.86","29,473","6,484","22.00","26,091","5,722","21.93","27,831","5,511","19.80"
"10780  :  โรงพยาบาลมหาราช","36,906","8,494","23.02","8,954","2,014","22.49","9,158","2,080","22.71","8,892","2,088","23.48","9,902","2,312","23.35"
"10781  :  โรงพยาบาลบ้านแพรก","39,145","10,555","26.96","9,181","2,499","27.22","9,816","2,707","27.58","9,327","2,545","27.29","10,821","2,804","25.91"
"10689  :  โรงพยาบาลอ่างทอง","235,396","25,160","10.69","60,189","5,415","9.00","60,556","7,209","11.90","55,430","5,855","10.56","59,221","6,681","11.28"
"10782  :  โรงพยาบาลไชโย","57,356","11,955","20.84","15,282","2,954","19.33","13,935","2,772","19.89","13,571","2,886","21.27","14,568","3,343","22.95"
"10784  :  โรงพยาบาลป่าโมก","90,692","15,056","16.60","24,885","4,808","19.32","23,778","4,410","18.55","21,642","3,245","14.99","20,387","2,593","12.72"
"10785  :  โรงพยาบาลโพธิ์ทอง","95,104","16,848","17.72","23,991","4,583","19.10","24,476","4,757","19.44","22,754","3,763","16.54","23,883","3,745","15.68"
"10786  :  โรงพยาบาลแสวงหา","67,063","7,573","11.29","16,694","2,251","13.48","19,272","1,905","9.88","15,072","1,636","10.85","16,025","1,781","11.11"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","140,585","29,363","20.89","34,537","7,093","20.54","35,703","7,817","21.89","34,495","7,147","20.72","35,850","7,306","20.38"
"10788  :  โรงพยาบาลสามโก้","52,845","9,272","17.55","14,283","2,875","20.13","15,347","2,908","18.95","12,769","1,933","15.14","10,446","1,556","14.90"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","380,014","37,500","9.87","91,022","9,570","10.51","102,726","10,746","10.46","93,408","8,561","9.17","92,858","8,623","9.29"
"10691  :  โรงพยาบาลบ้านหมี่","178,092","35,826","20.12","44,252","10,366","23.42","45,088","9,214","20.44","43,297","7,283","16.82","45,455","8,963","19.72"
"10789  :  โรงพยาบาลพัฒนานิคม","94,131","21,429","22.77","26,257","4,036","15.37","26,190","5,903","22.54","19,206","4,905","25.54","22,478","6,585","29.30"
"10790  :  โรงพยาบาลโคกสำโรง","117,640","30,390","25.83","27,081","7,991","29.51","29,818","8,138","27.29","28,511","7,280","25.53","32,230","6,981","21.66"
"10791  :  โรงพยาบาลชัยบาดาล","181,097","29,211","16.13","42,906","7,483","17.44","43,703","7,250","16.59","44,824","6,951","15.51","49,664","7,527","15.16"
"10792  :  โรงพยาบาลท่าวุ้ง","88,125","22,024","24.99","22,587","5,576","24.69","22,761","5,625","24.71","21,125","5,436","25.73","21,652","5,387","24.88"
"10793  :  โรงพยาบาลท่าหลวง","68,705","18,534","26.98","16,804","4,568","27.18","16,677","5,150","30.88","17,176","4,258","24.79","18,048","4,558","25.25"
"10794  :  โรงพยาบาลสระโบสถ์","49,370","10,052","20.36","11,443","2,752","24.05","12,902","2,867","22.22","11,723","2,179","18.59","13,302","2,254","16.94"
"10795  :  โรงพยาบาลโคกเจริญ","43,760","10,626","24.28","11,488","1,612","14.03","10,920","2,503","22.92","9,641","3,202","33.21","11,711","3,309","28.26"
"10796  :  โรงพยาบาลลำสนธิ","45,390","3,001","6.61","11,636","999","8.59","11,043","854","7.73","11,519","534","4.64","11,192","614","5.49"
"10797  :  โรงพยาบาลหนองม่วง","71,433","13,641","19.10","18,404","2,899","15.75","17,699","3,660","20.68","17,101","3,503","20.48","18,229","3,579","19.63"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","241,050","68,227","28.30","57,269","11,778","20.57","61,785","18,466","29.89","58,133","18,099","31.13","63,863","19,884","31.14"
"10693  :  โรงพยาบาลอินทร์บุรี","146,929","29,631","20.17","36,377","7,470","20.53","38,405","7,610","19.82","35,843","7,209","20.11","36,304","7,342","20.22"
"10798  :  โรงพยาบาลบางระจัน","60,138","13,905","23.12","14,619","3,939","26.94","15,021","3,722","24.78","14,800","3,197","21.60","15,698","3,047","19.41"
"10799  :  โรงพยาบาลค่ายบางระจัน","48,199","10,959","22.74","11,483","2,611","22.74","12,113","2,644","21.83","12,024","2,954","24.57","12,579","2,750","21.86"
