"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","58,949","0","0.00","25,600","0","0.00","25,525","0","0.00","7,824","0","0.00","0","0","0.00"
"12246  :  สถาบันราชานุกูล","78,702","0","0.00","53,311","0","0.00","22,948","0","0.00","2,443","0","0.00","0","0","0.00"
"12249  :  สถาบันโรคผิวหนัง","51,349","0","0.00","22,867","0","0.00","21,690","0","0.00","6,795","0","0.00","0","0","0.00"
"12250  :  สถาบันมะเร็งแห่งชาติ","3,113","0","0.00","3,113","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","3,622","0","0.00","3,622","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12439  :  สถาบันประสาทวิทยา","57,980","0","0.00","24,268","0","0.00","33,712","0","0.00","0","0","0.00","0","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","168,028","520","0.31","61,610","200","0.32","66,148","172","0.26","40,270","148","0.37","0","0","0.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","2,645","2,397","90.62","0","0","0.00","2,645","2,397","90.62","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","462,379","7,377","1.60","204,178","1,929","0.94","200,934","3,648","1.82","57,267","1,800","3.14","0","0","0.00"
"10752  :  โรงพยาบาลบางบ่อ","59,826","6,397","10.69","24,015","2,184","9.09","27,054","3,387","12.52","8,757","826","9.43","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","75,619","8,328","11.01","33,752","1,303","3.86","41,867","7,025","16.78","0","0","0.00","0","0","0.00"
"10754  :  โรงพยาบาลบางจาก","46,582","10,674","22.91","17,569","2,871","16.34","21,679","5,415","24.98","7,334","2,388","32.56","0","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","44,503","6,139","13.79","13,964","998","7.15","18,603","3,227","17.35","11,936","1,914","16.04","0","0","0.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","17,489","0","0.00","6,305","0","0.00","8,505","0","0.00","2,679","0","0.00","0","0","0.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","60,591","1,651","2.72","24,241","187","0.77","27,436","955","3.48","8,914","509","5.71","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","22,375","71","0.32","8,593","21","0.24","11,492","48","0.42","2,290","2","0.09","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","25,366","0","0.00","10,031","0","0.00","10,250","0","0.00","5,085","0","0.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","18,921","4,789","25.31","5,493","313","5.70","8,921","3,362","37.69","4,507","1,114","24.72","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","242,559","8,737","3.60","100,178","3,709","3.70","110,819","3,882","3.50","31,562","1,146","3.63","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","36,722","2,745","7.48","15,567","662","4.25","14,177","1,257","8.87","6,978","826","11.84","0","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","78,452","5,259","6.70","34,324","1,609","4.69","26,493","2,149","8.11","17,635","1,501","8.51","0","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","80,293","8,319","10.36","27,489","1,213","4.41","35,009","3,797","10.85","17,795","3,309","18.60","0","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","66,664","8,917","13.38","22,113","873","3.95","26,465","4,009","15.15","18,086","4,035","22.31","0","0","0.00"
"10760  :  โรงพยาบาลปากเกร็ด","74,923","3,783","5.05","40,183","1,011","2.52","27,616","1,743","6.31","7,124","1,029","14.44","0","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","10,070","0","0.00","0","0","0.00","0","0","0.00","10,070","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","3,663","0","0.00","1,644","0","0.00","1,548","0","0.00","473","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","65,975","1,990","3.02","25,440","771","3.03","25,775","762","2.96","14,760","457","3.10","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","182,107","3,381","1.86","78,328","998","1.27","81,795","1,607","1.96","21,984","776","3.53","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","11,784","475","4.03","5,469","74","1.35","3,974","108","2.72","2,341","293","12.52","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","251,446","6,095","2.42","118,136","2,193","1.86","103,672","2,941","2.84","29,638","961","3.24","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","164,191","4,851","2.95","76,866","777","1.01","60,089","2,629","4.38","27,236","1,445","5.31","0","0","0.00"
"10762  :  โรงพยาบาลธัญบุรี","118,312","3,158","2.67","66,110","402","0.61","25,106","408","1.63","27,096","2,348","8.67","0","0","0.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","40,962","7,353","17.95","13,779","1,646","11.95","17,196","3,997","23.24","9,988","1,710","17.12","0","0","0.00"
"10764  :  โรงพยาบาลหนองเสือ","68,237","6,863","10.06","31,821","168","0.53","21,116","1,896","8.98","15,300","4,799","31.37","0","0","0.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","34,251","4,823","14.08","11,934","518","4.34","17,472","3,179","18.19","4,845","1,126","23.24","0","0","0.00"
"10766  :  โรงพยาบาลลำลูกกา","124,571","3,794","3.05","65,691","623","0.95","39,580","1,932","4.88","19,300","1,239","6.42","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","22,117","5,374","24.30","5,559","368","6.62","9,821","2,202","22.42","6,737","2,804","41.62","0","0","0.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","4,941","14","0.28","2,344","4","0.17","2,089","9","0.43","508","1","0.20","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","16,730","0","0.00","8,130","0","0.00","8,601","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","151,014","8,249","5.46","55,322","2,907","5.25","56,970","3,493","6.13","38,722","1,849","4.78","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","138,206","7,178","5.19","57,135","2,043","3.58","53,695","2,823","5.26","27,376","2,312","8.45","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","71,328","4,219","5.91","32,846","1,122","3.42","30,317","1,661","5.48","8,165","1,436","17.59","0","0","0.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","57,474","1,504","2.62","31,058","529","1.70","22,650","763","3.37","3,766","212","5.63","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","53,448","1,469","2.75","24,919","422","1.69","20,560","616","3.00","7,969","431","5.41","0","0","0.00"
"10771  :  โรงพยาบาลบางบาล","33,036","2,857","8.65","15,351","381","2.48","13,175","1,427","10.83","4,510","1,049","23.26","0","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","55,090","7,743","14.06","19,049","1,211","6.36","21,770","3,631","16.68","14,271","2,901","20.33","0","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","67,650","3,459","5.11","31,244","661","2.12","22,997","1,315","5.72","13,409","1,483","11.06","0","0","0.00"
"10774  :  โรงพยาบาลผักไห่","53,277","4,680","8.78","26,057","741","2.84","19,677","1,878","9.54","7,543","2,061","27.32","0","0","0.00"
"10775  :  โรงพยาบาลภาชี","49,588","2,242","4.52","24,626","626","2.54","19,232","1,011","5.26","5,730","605","10.56","0","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","31,573","7,175","22.73","11,936","1,197","10.03","13,290","3,812","28.68","6,347","2,166","34.13","0","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","44,051","2,192","4.98","14,445","567","3.93","18,086","972","5.37","11,520","653","5.67","0","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","22,306","2,007","9.00","10,937","498","4.55","8,362","1,041","12.45","3,007","468","15.56","0","0","0.00"
"10779  :  โรงพยาบาลอุทัย","87,956","4,199","4.77","48,879","798","1.63","25,601","1,634","6.38","13,476","1,767","13.11","0","0","0.00"
"10780  :  โรงพยาบาลมหาราช","13,124","1,817","13.84","5,364","713","13.29","5,755","895","15.55","2,005","209","10.42","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","21,215","2,373","11.19","9,006","553","6.14","8,365","1,057","12.64","3,844","763","19.85","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","84,975","958","1.13","31,955","215","0.67","33,485","400","1.19","19,535","343","1.76","0","0","0.00"
"10782  :  โรงพยาบาลไชโย","68,138","706","1.04","22,267","279","1.25","38,567","214","0.55","7,304","213","2.92","0","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","65,753","2,530","3.85","35,400","521","1.47","21,351","845","3.96","9,002","1,164","12.93","0","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","91,748","6,013","6.55","48,426","2,335","4.82","25,765","2,166","8.41","17,557","1,512","8.61","0","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","50,135","3,914","7.81","28,251","972","3.44","13,515","1,159","8.58","8,369","1,783","21.30","0","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","85,675","11,502","13.43","42,490","3,252","7.65","24,859","4,129","16.61","18,326","4,121","22.49","0","0","0.00"
"10788  :  โรงพยาบาลสามโก้","20,908","1,538","7.36","7,854","567","7.22","7,684","557","7.25","5,370","414","7.71","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","433,320","12,899","2.98","216,638","2,463","1.14","141,253","6,528","4.62","75,429","3,908","5.18","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","71,737","4,613","6.43","24,501","577","2.36","28,272","1,870","6.61","18,964","2,166","11.42","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","39,719","2,825","7.11","15,331","865","5.64","16,845","1,372","8.14","7,543","588","7.80","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","61,305","3,865","6.30","27,599","723","2.62","21,918","1,917","8.75","11,788","1,225","10.39","0","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","182,215","4,658","2.56","91,259","779","0.85","59,473","1,109","1.86","31,483","2,770","8.80","0","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","32,623","3,283","10.06","11,809","336","2.85","13,629","2,071","15.20","7,185","876","12.19","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","50,792","3,655","7.20","25,218","997","3.95","17,485","1,427","8.16","8,089","1,231","15.22","0","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","34,215","1,744","5.10","15,569","660","4.24","14,167","833","5.88","4,479","251","5.60","0","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","43,155","2,306","5.34","20,524","562","2.74","15,572","985","6.33","7,059","759","10.75","0","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","46,876","781","1.67","22,353","307","1.37","16,897","255","1.51","7,626","219","2.87","0","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","50,722","1,446","2.85","24,848","543","2.19","16,403","524","3.19","9,471","379","4.00","0","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","109,293","9,728","8.90","36,114","2,385","6.60","43,650","3,713","8.51","29,529","3,630","12.29","0","0","0.00"
"10693  :  โรงพยาบาลอินทร์บุรี","104,193","4,816","4.62","44,614","572","1.28","37,699","1,729","4.59","21,880","2,515","11.49","0","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","46,569","1,947","4.18","22,051","466","2.11","15,280","631","4.13","9,238","850","9.20","0","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","23,598","2,138","9.06","8,084","411","5.08","9,005","632","7.02","6,509","1,095","16.82","0","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","20,277","1,268","6.25","9,422","378","4.01","6,572","537","8.17","4,283","353","8.24","0","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","43,768","1,455","3.32","18,681","335","1.79","17,966","540","3.01","7,121","580","8.14","0","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","184,068","6,729","3.66","92,584","1,512","1.63","56,960","2,476","4.35","34,524","2,741","7.94","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","42,306","3,856","9.11","19,703","731","3.71","14,701","1,363","9.27","7,902","1,762","22.30","0","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","41,859","2,034","4.86","18,238","410","2.25","14,886","666","4.47","8,735","958","10.97","0","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","55,530","7,186","12.94","23,884","1,160","4.86","18,974","2,274","11.98","12,672","3,752","29.61","0","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","92,696","16,782","18.10","42,188","4,696","11.13","30,291","5,897","19.47","20,217","6,189","30.61","0","0","0.00"
"10806  :  โรงพยาบาลหันคา","85,708","6,981","8.15","40,366","1,328","3.29","28,456","1,976","6.94","16,886","3,677","21.78","0","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","35,646","3,445","9.66","17,199","672","3.91","10,818","1,026","9.48","7,629","1,747","22.90","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","19,290","1,953","10.12","7,650","193","2.52","7,479","666","8.90","4,161","1,094","26.29","0","0","0.00"
